,Bus,M1/12,M7/3,M271,M105,M272,M61/2,M73/1,M270/1,M153/2,M173/2,M172/14,T403,T402,T309,T313,T315,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C686
24,AA7562-1,085900,090500,090851,090945,091136,091433,091633,091739,091951,092120,092450,093134,093250,093439,093651,093807,093945,094101,094155,094311,094500,094900,095016,095238,095354,095521,095616
25,MX4598-1,091220,091644,092024,092109,092204,092556,092733,092839,093112,093322,093512,094101,094206,094322,094500,094555,094733,094838,094911,095038,095205,095543,095659,095932,100016,100132,100205
26,MW5425-0,091823,092237,092628,092712,092755,093101,093206,093311,093651,093923,094311,094838,095005,095216,095343,095438,095554,095743,095816,100005,100100,100429,100607,100809,100926,101021,101115
27,MX4614-1,,093039,093450,093618,093745,093956,094050,094300,094417,094544,094733,095216,,095438,,095616,095732,095827,095910,100005,100111,100440,100607,100820,100926,101031,101126
28,AA6374-0,093155,093522,094028,094144,094311,094638,094838,095005,095205,095343,095805,100333,100440,100629,100746,100853,101042,101233,101327,101456,101647,102026,102250,102417,102545,102650,102723
29,AA7537-0,093311,100249,100640,100853,101010,101327,101529,101658,102004,102133,,103240,103345,103545,103701,103756,103956,104051,104146,104303,104358,104714,104914,105149,105244,105401,105507
30,AA7920-1,093734,094217,094649,094817,095005,095332,095521,095648,095954,100227,100618,101233,101350,101518,101658,101742,101920,102026,102111,102217,102334,102650,102818,102934,103051,103145,103218
31,AA7306-0,093734,,094722,094838,094955,095249,,095627,100111,100249,100618,101126,101222,101350,,101636,101825,102004,102048,102122,102228,102534,,102912,,103018,103101
32,AA7712-1,094711,095133,095521,095627,095743,095954,100205,100322,100534,100809,101010,101540,101647,101803,101931,102026,102206,102356,102439,102607,102723,103040,103156,103407,103512,103650,103745
33,AA6942-0,095448,095627,100005,100038,100154,100512,100702,100809,101115,101244,101636,102144,102301,102512,102701,102756,102923,103113,103156,103240,103407,103807,104124,,104303,104347,104441
34,AA7838-0,095954,101529,101942,102037,102206,102501,102650,102807,103007,103101,103501,103956,104051,104157,104325,104420,104547,104641,104725,104841,104958,105255,105434,105603,105647,105816,105912
35,AA7731-1,100345,100926,101327,101350,101507,101836,102026,102217,102523,,103113,103734,103839,104029,104135,,104409,104619,104703,104831,104947,105255,105412,,105614,105732,105805
36,AA7279-2,101602,111126,111525,111736,111903,112241,112347,112526,112717,112846,113257,113846,113951,114130,114352,114518,114645,114751,114846,115013,115141,115446,115708,115941,120119,120235,120319
37,AA7539-0,102439,,103040,103218,103356,103650,103850,103956,104157,104325,104725,105306,105401,105551,105721,105805,105945,110113,110135,110208,110325,110653,110821,110926,111032,111148,111221
38,MX4338-2,102756,103145,103356,103501,103628,103850,104029,104135,104336,104525,104925,105434,105540,105658,105816,105912,110102,110303,110336,110431,110548,110937,111116,111315,111442,111558,111631
39,MX4021-1,103734,104252,104641,104820,104958,105317,105518,105625,105838,110157,110609,111221,111358,111558,111820,111936,112125,112336,112431,112559,112739,113140,113319,113540,113657,113813,113846
40,MX4535-2,104124,114014,114352,114446,114529,114908,115152,115330,115625,115952,120351,120952,121047,121236,121508,121636,121804,121954,122038,122154,122321,122733,123007,123251,123513,123631,123737
41,AA7393-1,104536,105211,105551,105636,105743,110018,110208,110325,110653,110959,111420,111947,112103,112230,112358,112453,112610,112728,112813,112940,113046,113352,113446,,113740,113857,113941
42,MX4041-1,105647,105956,110431,110548,110715,111021,111210,111315,111504,111631,112041,112559,112728,112929,113057,113225,113402,113508,113540,113708,113835,114152,114341,114540,114645,114740,114824
43,MX4551-2,111221,111631,112114,112241,112336,112644,112835,113002,113151,113319,113708,114213,114319,114446,114645,114740,114919,115013,115057,115203,115341,115708,115836,120036,120141,120308,120341
44,AA7450-2,,,112644,112813,112951,113236,113402,113635,113941,114203,,115108,115214,115414,115541,115636,115836,115930,120014,120119,120235,120530,120824,120941,121036,121152,121247
45,MX4458-2,,113519,114141,114246,114341,114635,114835,115002,115152,115341,115741,120308,120425,120646,120824,120952,121109,121214,121309,121425,121552,121859,122038,122310,122416,122511,122543
46,AA7562-2,113813,114645,115024,115130,115236,115541,115708,115846,120058,120224,120613,121141,121258,121436,121720,121859,122111,122205,122300,122354,122532,122923,123124,123418,123548,123715,123821
47,MX3783-2,115108,115258,115741,115836,115919,120203,120341,120552,120919,121047,121414,122100,122216,122354,122521,122616,122744,122923,123007,123113,123240,123631,123737,123948,124115,124220,124304
48,MW5425-1,115846,120257,120729,120857,120941,121236,121352,121541,121731,121859,122238,122817,122934,123051,123218,123313,123502,123621,123715,123842,123937,124336,124527,124716,124821,124915,124959
49,MX4598-2,,121225,121603,121731,121826,122154,122332,122511,122733,122945,123302,123853,124009,124158,124348,124444,124643,124749,124904,124959,125128,125432,125536,,125904,130020,130053
50,MX4614-2,,122100,122332,122427,122500,122744,122850,122956,123146,123324,123653,124147,124242,124348,124538,124611,124749,124959,125021,125138,125254,125620,125715,125937,130020,130115,130158
51,AA7306-1,,123124,123335,123502,123653,124042,124136,124359,124517,124759,,125653,,,130115,130220,130359,130600,130707,130836,130952,131331,131447,,,132026,132120
52,AA7712-2,123346,,124158,124326,124411,124705,125010,125117,125338,125526,125948,130633,130803,130941,131203,131331,131531,131731,131814,131942,132109,132406,132534,132701,132756,132912,132946
53,MX4021-2,,124854,125233,125359,125558,125759,125915,130020,130231,130411,131003,131553,131720,131847,132037,132204,132344,132512,132556,132712,132818,133159,133409,133557,133703,133830,133924
54,MX4041-2,,125653,130115,130231,130304,130600,130750,130931,131120,131225,131615,132142,132300,132417,132545,132640,132818,133029,133115,133148,133304,133630,133757,134018,134124,134218,134251
55,MX4338-3,130231,130359,130633,130750,130836,131131,131320,131425,131625,131814,132037,132556,132712,132851,133018,133115,133253,133420,133514,133641,,133924,134146,134430,134620,134759,134842
56,AA7279-3,131047,131436,131836,132004,132037,132322,132523,132618,132851,133053,133441,134146,134346,134536,134810,134948,135147,135315,135410,135526,135705,140043,140212,140413,140530,140625,140720
57,AA7450-3,131920,132417,132807,132851,133041,133347,133546,133703,133924,134124,,135126,135253,135453,135715,135843,140128,140234,140329,140436,140614,140953,141217,,141517,141635,141741
58,MX4458-3,,133514,133902,134040,134124,134408,134620,134737,134948,135136,135537,140053,140212,140436,140658,140859,141047,141206,141301,141358,141517,141835,142004,142215,142259,142354,142427
59,MX4535-3,133840,160607,161103,161136,161209,161954,162216,162442,162622,162911,163406,163936,164053,164245,164416,164513,164705,164822,164916,164938,165107,165440,165558,165726,165843,165959,170042
60,AA7562-3,,134704,134958,135126,135304,135643,135832,140032,140318,140552,141004,141741,141908,142059,142332,142500,142756,143018,143113,143240,143407,143808,143924,144208,144313,144441,144525
61,MX3783-3,135231,135431,135821,135948,140043,140318,140530,140647,140837,141026,141409,142004,142059,142237,142449,142627,142851,143018,143113,143240,143357,143702,143819,144030,144135,144241,144313
62,MW5425-2,135926,140413,140804,140859,141026,141422,141613,141824,142048,142310,142638,143451,143630,143841,144157,144408,144757,145041,145124,145302,145407,145834,145943,150155,150301,150355,150456
63,MX4598-3,140752,141217,141528,141550,141719,142120,142259,142427,,142840,143240,143757,143914,144103,144357,144536,144902,145052,145146,145313,145502,145834,145954,,150311,150430,150523
64,MX4614-3,,142015,142427,142605,142649,142956,143156,143346,143502,143651,144103,144652,144830,144924,145240,145357,145717,145850,145932,150028,150217,150508,150628,150954,151016,151059,151143
65,AA7306-2,142554,,143156,143251,143324,143640,143851,144019,144241,144503,144713,145251,145407,145607,145750,145812,150111,150344,150443,150617,150733,151059,,,151556,151807,151902
66,AA7731-2,143545,144251,144713,144851,144949,145440,145623,145801,145943,150144,150544,151110,151216,151343,151629,151651,151902,152052,152136,152303,152432,152807,152924,153202,153235,153403,153447
67,AA7712-3,,143757,144230,144335,144514,144902,145114,145302,145556,145739,150133,150755,151016,151227,151332,151512,151724,151902,151957,152114,152219,152549,152644,152851,153018,153127,153202
68,AA7559-1,144757,150111,150533,150755,150954,151132,151405,151702,151913,152103,152443,153051,153224,,,153720,153847,154120,154228,154327,154504,154949,181338,181538,155610,181800,181906
69,MX4021-3,,144902,145218,145313,145407,145739,145932,150155,150333,150555,151005,151651,151807,151957,152136,152230,152432,152611,152655,152829,153018,153257,153425,153720,153847,154003,154037
70,MX4338-4,145451,,151132,151249,151332,151618,151735,151851,152052,152241,152655,153330,153520,153720,153847,153942,154142,154305,154359,154515,154643,155044,155222,155437,155548,155705,155759
71,MX4041-3,145739,150206,150733,,150954,151321,151534,151724,151924,152230,152655,153319,153509,153702,153847,153919,154109,154305,154348,154421,154526,154949,155211,155425,155538,155654,155749
72,AA7279-4,150733,151457,151829,151946,152147,152454,152622,152744,153018,153257,153730,154410,154526,154716,154949,155055,155233,155425,155516,155632,155810,160122,160342,160555,160651,160746,160819
73,AA7450-4,152008,152744,153127,153330,153425,153720,153858,154131,154327,154544,155011,155548,155727,160038,160144,160206,160404,160531,160641,160746,160922,161325,161536,161641,161747,161940,162026
74,MX4458-4,,153246,153553,153702,153814,154153,154515,154727,154939,155211,155610,160133,160229,160353,160555,160651,160906,161114,161157,161325,161503,161906,162121,162321,162418,162527,162622
75,MX4551-3,154131,154643,155106,155138,155338,160038,160259,160607,160830,161103,161514,162048,162154,162506,162633,162805,162944,163137,163238,163355,163545,163852,164115,,164405,164500,164536
76,AA7562-4,154759,155449,155821,155933,160006,160555,160852,161136,161252,161441,161917,162527,162633,162827,162954,163038,163203,163333,163355,163449,163555,163947,164223,164354,164513,164632,164705
77,MX3783-4,155449,155920,160309,160531,160619,161231,161536,161747,161928,162143,162600,163227,163406,163532,163651,163807,164042,164245,164321,164354,164513,164905,165044,165229,165345,165502,165537
78,MX4598-4,161220,161856,162321,162506,162611,163123,163311,163702,164028,164245,164654,165240,165345,165558,165810,165916,170115,170209,170242,170420,170547,170947,171135,,171546,171706,171739
79,MX4614-4,,162549,162922,163100,163151,163618,163925,164354,164536,164822,165107,165548,165726,165832,165959,170053,170220,170336,170420,170503,170620,171019,171157,171522,171558,171706,171750
80,AA7393-2,162611,163137,163607,163713,163819,164234,164405,164844,164949,165229,165502,170031,170147,170314,170441,170536,170725,170820,170914,171019,171125,171453,171558,171750,171906,172002,172035
81,AA7712-4,,164405,164905,165107,165218,165631,165905,170137,170336,170609,170947,171644,171844,171928,172108,172213,172342,172542,172625,172703,172814,173225,173414,,173813,173909,173942
82,AA7731-3,164844,165429,165821,165905,170010,170358,170547,171030,171209,171359,171939,172426,172553,172846,173014,173109,173247,173403,173457,173519,173625,174025,174349,174454,174538,174643,174727
83,MX4021-4,,165759,170209,170304,170420,170747,170958,171209,171337,171546,171812,172520,172638,172919,173036,173131,173309,173414,173508,173625,173741,174109,174239,174454,174610,174705,174737
84,MX4338-5,171410,172436,172814,172919,173003,173352,173552,173931,174130,174400,174748,175421,175610,175856,180037,180205,180344,180547,180642,180820,180932,181253,181422,181706,181855,181939,182011
85,MX4041-4,,172108,172531,172651,172825,173320,173541,173824,174036,174316,174737,175408,175610,175813,180026,180143,180322,180547,180642,180715,180820,181143,181411,181655,181800,181844,181917
86,AA7279-5,172604,172952,173352,173457,173603,173920,174215,174327,174538,174737,175141,175722,175823,180026,180205,180249,180429,180558,180653,180820,180954,181400,181538,181811,181928,182044,182128
87,AA7450-5,,174349,174654,174727,174822,175152,175319,175548,175748,180059,180653,181432,181600,181800,182055,182212,182402,182552,182658,182815,182943,183342,183543,,184019,184136,184231
88,AA7562-5,174917,175759,180132,180300,180418,180834,181027,181316,181505,182117,182943,183543,183735,183913,184220,184347,184547,184748,184843,185020,185203,185558,185656,185922,190030,190146,190218
89,MX4458-5,,,,,,,,,,,,180418,180558,180759,181016,181143,181338,181549,181644,181811,181939,182256,182508,182720,182826,182943,183037
90,MX4551-4,180653,180932,181305,181454,181611,182223,182350,182614,182804,183521,184030,184926,185126,185416,185558,185645,185847,185956,190041,190218,190403,190734,191027,191249,191407,191515,191610
91,MX4535-4,181844,182106,182350,182508,182603,183037,183215,183606,183819,185227,185656,190403,190543,190712,190931,191038,191227,191356,191442,191515,191647,192008,192158,192442,192559,192726,192810
92,MX3783-5,,,181906,181949,182022,182837,183015,183415,183640,184303,185501,190124,190315,190510,190701,190829,191005,191205,191249,191431,191559,192008,192137,192348,192453,192610,192704
93,MX4598-5,182647,183841,184314,184453,184620,185249,185405,185621,190030,190510,191205,191846,192030,192220,192348,192504,192653,192758,192854,193022,193149,193530,193752,194110,194153,194310,194343
94,MX4614-5,183554,184241,184737,184904,185010,185634,185814,190135,190414,190723,191548,192041,192220,192337,192504,192548,192704,192810,192905,193022,193127,193424,193636,193920,194110,194215,194259
95,AA7393-3,184209,184620,185053,185152,185227,185645,185824,190146,190352,190818,191548,192126,192326,192453,192632,192715,192927,193033,193105,193212,193330,193625,193803,194048,194153,194321,194354
96,AA7712-5,185126,185558,185824,185922,190030,190638,190905,191143,191333,191548,192843,193424,193552,193741,193920,193953,194204,194354,194437,194616,194754,195121,195247,195437,195555,195649,195722
97,AA7731-4,,190851,,191344,191504,192041,192220,192526,192810,193149,193730,194321,194437,194616,194816,194932,195110,195342,195437,195522,195628,200017,200216,200416,200522,200642,200735
98,AA7559-2,192559,193105,193435,193625,193752,194059,194204,194405,194605,195204,195900,200511,,,,201231,201314,201536,201630,201746,201906,202202,202448,,202721,202827,202954
99,MX4338-6,192758,194805,195131,195247,195425,195755,200017,200154,200343,200533,200946,201441,201547,201735,201906,201951,202118,202246,202342,202415,202543,202900,203049,203328,203422,203540,203615
100,MX4021-5,,,194321,194426,194605,195005,195142,195331,195437,195806,200332,200830,200935,201040,201208,201253,201441,201547,201630,201756,201906,202213,202427,202710,202805,202910,202954
101,AA7279-6,200332,200711,201051,201146,201220,201536,201713,201929,202118,202353,202827,203411,203528,203658,203826,203921,204143,204334,204418,204451,204608,204924,205136,205357,205502,205629,205651
102,MX4041-5,,201220,201608,201746,201818,202140,202307,202437,202648,202816,203220,203742,203848,204016,204143,204239,204407,204535,204619,204641,204757,205114,205241,205357,205524,205712,205758
103,MX4458-6,,202224,202510,202605,202732,202943,203124,203317,203506,203647,203848,204345,204418,204608,204735,204830,204958,205103,205136,205208,205324,205702,205856,210037,210226,210311,210405
104,AA7450-6,203317,203658,204016,204132,204301,204641,204840,205009,205230,205502,205723,210311,210416,210641,210736,210830,211041,211139,211233,211352,211508,211851,212031,,212337,212453,212559
105,MX4551-5,205513,205651,210037,210131,210204,210511,210652,210747,210924,211128,211352,211945,212052,212243,212410,212515,212643,212832,212927,213055,213224,213552,213659,,214018,214134,214217
106,MX4535-5,210226,210438,210619,210714,210819,211052,211222,211352,211604,211743,211956,212515,212632,212832,213000,213117,213246,213402,213445,213614,213733,214134,214313,214452,214618,214712,214757
107,MX4614-6,,211818,212114,212254,212315,212548,212654,212832,213044,213235,213435,214050,214217,214357,214556,214618,214818,214913,214957,215113,215221,215621,215904,220136,220231,220336,220358
108,MX4021-6,,213839,214039,214156,214324,214528,214640,214818,215008,215221,215433,220020,220125,220252,220430,220557,220734,220923,221018,221146,221313,221652,221903,222115,222210,222337,222358
109,AA7279-7,215158,215611,215915,220042,220104,220336,220524,220724,220902,221039,221440,222042,222210,222347,222525,222641,222831,223010,223115,223220,223358,223736,223936,224138,224244,224403,224446
110,MX4041-6,,220231,220524,220724,220840,221134,221241,221324,221524,221652,222042,222619,222725,222831,223010,223104,223220,223358,223430,223503,223608,223925,224054,224233,224339,224446,224530
111,MX4458-7,,,221418,221524,221630,221841,222020,222159,222315,222442,222831,223336,223430,223619,223703,223757,223946,224116,224211,224339,224508,224919,225108,225330,225426,225531,225616
112,AA7450-7,,223619,223914,224043,224200,224414,224552,224647,224825,225035,225257,225755,225901,230028,230228,,230406,230521,230616,230743,230900,231217,231323,231608,231641,231747,231830
113,MX4535-6,224941,225246,225459,225542,225649,225901,230039,230122,230311,230427,230638,231144,231239,231356,231502,231608,231725,231830,231925,232041,232208,232515,232726,232842,232937,233043,233128
114,MX4551-6,,,,,,,,,,,,230333,230417,230543,230627,230711,230839,230933,231006,231133,231228,231546,231714,231914,231947,232041,232135
115,MX4614-7,,230521,230839,230933,231039,231239,231407,231513,231652,231830,232041,232547,232704,232810,232915,233010,233139,233330,233413,,,,,,,,
116,MX4021-7,231557,231830,232103,232157,232324,232515,232620,232704,232842,233022,233235,,,,,,,,,,,,,,,,
