,Bus,C686,C656,C654,C653/2,C692,C689/1,T360,T376/2,T363/2,T306/1,T314/2,T311/1,T308/1,T300,T330/1,M172/16,M160/1,M144/2,M76/2,M84/1,M91,M14,M8/1,M1/12
0,MX4383-0,,,,,,,,,,,,,,,,,,,,,,070107,070142,070320
1,MX4604-0,,,,,,,,,,,,,,,,,070107,070331,070625,070825,071131,071448,071604,071804
2,MX4021-0,,,,,,,,,,,,070107,070120,070225,070320,070730,070858,071142,071510,071710,071920,072446,072603,072805
3,MX3651-0,,,,,070107,070153,070530,070719,070825,070931,071058,071153,071320,071448,071543,072015,072203,072424,072837,073059,073449,073732,073859,074037
4,MX4159-0,070107,070258,070414,070520,070635,070814,071120,071258,071521,071626,071721,071815,071953,072058,072152,072552,072731,073016,073322,073511,073743,074153,074331,074639
5,MX4338-0,,070719,070825,070931,071225,071236,071710,071826,071931,072036,072131,072225,072403,072552,072636,073048,073249,073627,074026,074309,074701,075241,075409,075622
6,MX4365-0,071405,071510,071615,071732,071953,072141,072530,072614,072837,072954,073059,073205,073355,073522,073627,074120,074258,074701,075113,075537,080058,080500,080638,100734
7,MX4598-0,072152,072508,072625,072731,072943,073110,073406,073616,073721,073837,073942,074026,074247,074331,074439,074851,075040,075537,075812,080342,080817,081345,081513,081756
8,MX4388-0,073154,073249,073406,073533,073754,073932,074236,074428,074701,074829,074946,075040,075218,075409,075442,075855,080036,080533,081145,081345,081651,082208,082346,082607
9,MX4458-0,074331,074428,074556,074701,074902,075156,075622,075823,075928,080120,080226,080353,080554,080840,080934,081407,081545,082018,082546,082746,083128,083617,083756,083945
10,MX4535-0,075409,075559,075655,075801,075939,080131,080711,080840,081101,081229,081357,081545,081756,082018,082113,082557,082746,083226,083807,083956,084315,084920,085121,085405
11,MX4551-0,,,080236,080331,080511,080700,080956,081218,081334,081429,081535,081651,081840,082051,082146,082640,082756,083226,083839,084008,084326,084931,085153,085448
12,MX4383-1,081101,081251,081357,081513,081651,081818,082146,082240,082451,082618,082735,082854,083139,083439,083500,083945,084114,084506,084920,085132,085331,085649,085806,085946
13,MX4614-0,081629,081756,081902,082008,082146,082346,082702,082832,083055,083203,083300,083355,083555,083807,083839,084315,084444,084931,085204,085521,085755,090103,090230,090431
14,MX4604-1,083044,083203,083311,083355,083555,083712,084041,084220,084455,084633,084803,084931,085153,085405,085438,085902,090041,090325,090546,090746,091105,091410,091537,091810
15,MX4021-1,083533,083839,083956,084136,084410,084622,084953,085215,085331,085459,085605,085722,085849,090041,090113,090546,090724,090959,091432,091643,091948,092442,092558,092852
16,MX3783-0,084858,085015,085121,085215,085427,085532,085924,090030,090303,090347,090452,090546,090757,090948,091054,091515,091643,092010,092525,092736,093115,093547,093725,094021
17,MX3651-1,085913,090030,090135,090230,090452,090640,090959,091221,091326,091443,091559,091715,091842,091959,092053,092547,092725,093030,093348,093547,093820,094359,094526,094736
18,MX4041-0,090252,090441,090525,090640,090831,091032,091359,091432,091654,091820,091926,092042,092220,092348,092431,092946,093125,093420,093758,093831,094148,094620,094736,095044
