,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M136/2,M139/2,M184,M188,M203/2,M182/1,T431,T335/2,T338,T326/3,T332/2,T325/3,T339/4,T408/1,T343,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C659
0,MS1044-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070100,070155,070238,070300,070415,070718,070837,071046,071118,071227,071414
1,MS2243-0,,,,,,,,,,,,,,,070100,070206,070238,070353,070415,070530,070613,070803,070931,071151,071248,071342,071508,071624,071717,071854,071948,072021,072209,072230,072302,072408,072711,072828,072933,073059,073205,073331
2,MS2365-0,,,,,070100,070343,070552,070707,070848,070952,071118,071227,071353,071707,072104,072219,072302,072418,072534,072638,072701,072850,073048,073259,073352,073435,073551,073707,073812,074000,074053,074136,074335,074418,074501,074606,074921,075036,075318,075423,075538,075654
3,MS1903-0,,071331,071529,071739,071916,072252,072451,072606,072743,072850,073027,073142,073331,073740,074125,074241,074324,074440,074534,074649,074732,074921,075057,075351,075445,075528,075632,075737,075841,080040,080123,080228,080343,080405,080426,080553,080910,081025,081218,081323,081438,081626
4,MW5964-0,071342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,MS2095-0,071916,,073259,073414,073529,073916,074125,,074429,074501,074721,074815,074953,075329,075715,075903,075946,080112,080206,080354,080448,080636,080837,081057,081218,081301,081416,081543,081637,081858,082003,082108,082202,082238,082321,082510,082846,083012,083148,083304,083409,083546
6,MS1953-0,074440,074700,075014,075236,075329,075747,075903,080112,080310,080405,080531,080636,080719,081057,081449,081616,081710,081825,,082035,082130,082332,082543,082803,082856,082950,083105,083242,083325,083452,083546,083630,083746,083828,083851,084007,084343,084520,,084859,085014,085129
7,MS2025-0,,080415,080603,080824,081119,081522,081659,081825,081920,082014,082216,082310,082416,082803,083221,083348,083431,083546,083641,083807,083851,084007,084239,084510,084614,084657,084813,084931,085014,085140,085214,085309,085352,085424,085446,085602,085917,090116,090253,,090453,090651
8,MS1044-1,082108,084333,084614,084802,085014,085413,085550,085801,085906,090000,090138,090232,090325,090712,091100,091217,091249,091415,091458,091635,091718,091927,092136,092406,092500,092554,092709,092837,092920,093046,093150,093227,093435,093457,093529,093635,094011,094221,094409,094442,094557,094755
9,MR8583-0,082310,082532,082856,083127,083337,083735,083901,084018,084239,084322,084510,084603,084636,085004,085352,085539,085635,085751,085845,090000,090044,090221,090453,090651,090744,090840,090955,091121,091206,091332,091426,091509,091552,091635,091656,091812,092157,092323,092500,092709,092825,093014
