,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M143,M170/1,M172/15,T403,T402,T309,T368,T324/2,T347,T364/2,T366,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C660,C662,C664,C666,C677,C667,C676,C680,C669/1
73,MZ3559-3,163125,164142,164447,164803,165153,165533,165754,165943,170215,170640,170745,171454,171610,171748,172026,172154,172259,172522,172640,172851,172958,173042,173220,173358,173735,173914,174147,174252,174408,174441,174608,174652,174736,174812,174845,174929,175046,175140
74,MZ3734-3,163918,165215,165449,165805,170048,170513,170735,171008,171315,171704,172037,172629,172807,172936,173209,173336,173441,173735,173841,174041,174157,174241,174419,174535,174940,175140,175403,175510,175627,175711,175829,175925,175948,180021,180054,180115,180221,180316
75,MZ3740-4,165859,170027,170226,170513,170903,171315,171359,171537,171820,172154,172629,173209,173314,173441,173746,173914,174009,174157,174252,174430,174546,174619,174652,174823,175224,175425,175649,175756,175914,175948,180104,180137,180159,180221,180254,180316,180421,180516
76,MZ3825-4,171041,171136,171820,172037,172618,173042,173136,173252,173514,173958,174324,174940,175056,175235,175425,175531,175638,180021,180148,180316,180432,180516,180622,180800,181150,181415,181710,181815,181932,182027,182143,182216,182237,182312,182334,182419,182547,182620
77,MZ3978-4,171832,172143,172544,172818,173104,173525,173713,173852,174125,174441,174725,175257,175403,175459,175807,175925,180021,180221,180327,180516,180611,180654,180812,181001,181331,181531,181826,181954,182111,182154,182312,182345,182406,182419,182452,182514,182620,182703
78,MW5943-3,172132,173231,173525,173713,173947,174324,174535,174652,174812,175425,175807,180410,180516,180705,180917,181023,181117,181247,181353,181521,181615,181659,181815,181921,182227,182345,182514,182620,182736,182831,182926,183010,183032,183043,183116,183148,183254,183338
79,MZ3987-4,173630,173746,174041,174313,174503,174736,175035,175151,175459,180010,180232,180812,180928,181139,181353,181510,181615,181837,182005,182312,182406,182452,182620,182747,183137,183316,183516,183622,183716,183811,183905,183939,184003,184026,184047,184120,184215,184313
80,MW3528-4,174419,174546,174736,175002,175308,175627,175818,180010,180421,180950,181258,181859,182049,182216,182356,182525,182630,182937,183043,183327,183421,183505,183611,183727,184037,184226,184504,184559,184716,184810,184916,184959,185021,185054,185116,185137,185255,185350
81,MW5853-3,,175638,175925,180159,180505,180928,181203,181353,181710,182049,182323,182937,183116,183254,183454,183611,183727,183950,184047,184346,184548,184621,184716,184832,185126,185328,185457,185606,185723,185755,185903,185947,190031,190104,190136,190158,190315,190358
82,MZ4228-4,,180443,180855,181331,181754,182227,182356,182620,182926,183327,183600,184109,184313,184453,184705,184821,184948,185255,185403,185650,185828,185914,190020,190158,190609,190736,190950,191056,191203,191237,191332,191417,191439,191501,191555,191607,191725,191808
83,MZ4072-4,180928,181247,181710,182038,182430,182853,183126,183359,183611,184120,184409,184948,185054,185211,185403,185519,185628,185903,190009,190209,190348,190431,190515,190631,191056,191310,191512,191607,191725,191808,191914,191947,192009,192031,192103,192125,192220,192303
84,MZ3556-4,181214,182312,182609,183043,183538,183950,184205,184302,184526,184959,185255,185817,185947,190125,190358,190504,190642,190917,191012,191151,191343,191428,191618,191746,192136,192336,192558,192704,192810,192832,192937,193010,193032,193054,193115,193159,193304,193359
85,MW5936-3,182959,183116,183327,183705,184003,184526,184727,184905,185244,185617,190053,190631,190747,190917,191214,191321,191417,191641,191757,191947,192136,192209,192303,192453,192821,192937,193210,193315,193442,193515,193632,193715,193748,193810,193843,193915,194044,194149
86,MZ3956-4,184154,184431,184749,184959,185328,185733,185936,190053,190431,190821,191129,191725,191841,192020,192220,192336,192515,192759,192915,193159,193410,193504,193621,193810,194138,194317,194521,194616,194744,194840,194946,195030,195103,195125,195157,195241,195408,195503
87,MW5966-3,185244,185508,185712,190042,190358,190620,190810,190928,191237,191830,192020,192537,192642,192905,193010,193159,193253,193504,193558,193726,193948,194033,194116,194221,194554,194711,194840,194957,195103,195146,195303,195336,195358,195419,195441,195514,195609,195652
88,MW5898-4,,191107,191332,191545,191925,192231,192347,192515,192821,193137,193431,194022,194127,194255,194426,194543,194711,194924,195041,195208,195347,195430,195620,195736,200127,200327,200538,200633,200728,200800,200906,200938,201000,201033,201106,201138,201244,201338
89,MW3516-4,,191947,192125,192431,192810,193210,193348,193526,193810,194159,194459,195030,195146,195325,195503,195609,195736,195904,200010,200211,200305,200400,200516,200633,201022,201222,201433,201538,201705,201738,201854,201927,201949,202012,202034,202056,202151,202234
90,MX1197-3,192620,192716,192832,193054,193421,193810,193959,194149,194415,194755,194924,195503,195620,195747,195926,200010,200116,200400,200505,200611,200717,200811,200927,201106,201433,201611,201916,202012,202056,202151,202234,202318,202340,202403,202447,202520,202625,202658
91,MX1135-4,193704,194044,194244,194426,194733,195019,195219,195347,195641,200032,200149,200738,200855,201000,201138,201255,201400,201549,201705,201843,202012,202107,202223,202350,202636,202753,202932,203040,203157,203230,203324,203430,203452,203513,203546,203608,203725,203819
92,MZ3559-4,195157,195336,195641,195904,200233,200611,200800,200917,201128,201422,201600,202129,202234,202403,202542,202647,202753,203040,203134,203252,203503,203535,203725,203842,204209,204420,204558,204704,204758,204831,204937,205031,205104,205126,205220,205243,205403,205458
93,MZ3734-4,200032,200127,200411,200622,200906,201255,201517,201643,201832,202107,202223,202753,202848,203016,203157,203252,203346,203608,203713,203819,203926,204020,204115,204231,204537,204653,204820,204926,205020,205053,205159,205243,205307,205329,205403,205425,205541,205636
94,MZ3740-5,201055,201328,201611,201749,202140,202458,202625,202731,202932,203313,203441,203937,204042,204158,204326,204420,204537,204820,204926,205042,205159,205256,205414,205519,205825,210003,210213,210308,210403,210457,210541,210614,210636,210658,210730,210752,210859,210932
95,MZ3978-5,202520,202815,202954,203134,203441,203853,204115,204242,204348,204558,204853,205340,205436,205552,205752,205857,205952,210202,210319,210436,210636,210730,210859,211015,211331,211447,211658,211806,211914,211936,212103,212136,212157,212220,212242,212305,212410,212454
96,MZ3987-5,203746,203904,204209,204337,204537,204831,205042,205147,205425,205803,205930,210436,210603,210730,210921,211015,211109,211320,211425,211541,211636,211719,211829,211936,212253,212454,212621,212727,212844,212917,213033,213106,213128,213149,213222,213244,213411,213455
97,MW3528-5,205147,205509,205719,205857,210246,210636,210815,210932,211215,211458,211614,212136,212232,212359,212527,212621,212727,213001,213117,213233,213444,213517,213600,213729,214035,214224,214403,214509,214604,214647,214753,214837,214858,214920,214953,215028,215125,215219
98,MZ4228-5,,211109,211247,211447,211744,212030,212125,212232,212348,212716,212844,213444,213538,213707,213845,213928,214035,214308,214415,214520,214626,214709,214815,214942,215241,215442,215653,215759,215842,215915,220021,220105,220127,220149,220222,220244,220350,220436
99,MZ4072-5,211829,212052,212432,212654,212844,213244,213338,213549,213718,213928,214235,214731,214815,214942,215103,215157,215303,215431,215537,215715,215904,215948,220116,220306,220602,220824,221035,221129,221236,221320,221426,221459,221521,221544,221606,221628,221734,221808
100,MW5898-5,212157,213739,214013,214235,214341,214709,214920,215052,215208,215347,215631,220149,220222,220328,220457,220613,220718,220857,221002,221140,221236,221320,221426,221606,221936,222052,222308,222414,222519,222552,222657,222745,222756,222829,222851,222925,223030,223122
101,MW3516-5,,214825,215052,215325,215431,215715,215820,215937,220138,220350,220446,220951,221024,221140,221309,221404,221510,221745,221842,222031,222128,222212,222257,222414,222724,222914,223144,223239,223406,223439,223522,223605,223628,223649,223711,223744,223859,223921
102,MX1197-4,215842,220116,220306,220540,220656,220929,221013,221129,221236,221510,221650,222151,222245,222351,222519,222613,222724,222936,223101,223155,223250,223333,223500,223605,224018,224155,224347,224442,224548,224610,224717,224800,224811,224844,224917,224939,225055,225139
103,MX1135-5,221002,221151,221320,221521,221734,222117,222151,222257,222340,222724,222851,223417,223500,223628,223755,223838,223921,224155,224301,224409,224536,224623,224655,224811,225055,225257,225508,225604,225700,225733,225838,225911,225943,230017,230049,230111,230227,230249
104,MZ3734-5,221701,223112,223311,223439,223649,223932,224028,224133,224347,224536,224655,225150,225246,225414,225508,225604,225700,225911,230017,230132,230227,230311,230343,230501,230821,231035,231238,231417,231533,231606,231714,231757,231819,231841,231914,231936,232048,232131
105,MZ3559-5,222009,222234,222414,222624,222829,223122,223228,223322,223628,223921,224050,224610,224706,224811,224939,225034,225139,225425,225530,225638,225838,225921,230017,230121,230417,230534,230759,230908,231024,231119,231215,231310,231343,231406,231439,231500,231639,231736
106,MZ3740-6,223944,224133,224347,224536,224811,225150,225224,225329,225519,225733,225849,230343,230450,230546,230716,230759,230855,231057,231153,231310,231406,231449,231606,231725,232036,232153,232342,232458,232614,232657,232741,232835,,,,,,
107,MZ3978-6,225001,225213,225414,225552,225816,230143,230227,230300,230428,,230831,231321,231417,231533,231702,231736,231841,232048,232153,232258,232447,232542,232708,232835,,,,,,,,,,,,,,
108,MZ3987-6,225838,230100,230300,230439,230716,231024,231057,231153,231406,231544,231702,232153,232226,232331,232436,232542,232636,,,,,,,,,,,,,,,,,,,,,
109,MW3528-6,231500,231606,231702,231841,231925,232215,232247,232342,232509,232730,,,,,,,,,,,,,,,,,,,,,,,,,,,,
