,Bus,C686,C656,C654,C653/2,C692,C689/1,T360,T376/2,T363/2,T306/1,T314/2,T311/1,T308/1,T300,T330/1,M172/16,M160/1,M144/2,M76/2,M84/1,M91,M14,M8/1,M1/12
0,MX3651-0,,,,,,,,,,,,,,,,070102,070229,070524,070838,,070943,071405,071510,071625
1,MX4598-0,,,,,,070102,070124,070218,070429,070535,070629,070712,070900,070932,071015,071415,071542,071802,072151,072234,072424,072707,072824,072950
2,MX4021-0,070408,070640,070755,070911,071109,071237,071531,071657,071919,072003,072108,072151,072307,072413,072508,072940,073055,073431,073756,074016,074257,074435,074601,074821
3,MX4159-0,071835,072014,072140,072245,072413,072508,072835,072950,073055,073211,073327,073421,073525,073641,073713,074120,074246,074456,074854,075052,075312,075501,075606,075754
4,MX4338-0,073222,073359,073525,073630,073850,073911,074236,074424,074507,074644,074748,074843,075020,075135,075218,075628,075743,080119,080435,080634,080854,081251,081355,081522
5,MX4383-0,074341,074748,074905,074948,075052,075208,075544,075639,075858,080003,080057,080140,080307,080424,080507,080916,081103,081345,081616,081804,081908,082223,082349,082505
6,MX4458-0,075251,075711,075815,075920,080140,080213,080507,080623,080854,080959,081053,081147,081345,081428,081500,081930,082046,082400,082714,082913,083259,083626,083731,083836
7,MX3651-1,081136,081251,081355,081449,081804,081825,082129,082223,082454,082559,082653,082725,082840,083007,083050,083448,083553,083836,084035,084245,084457,084646,084802,084918
8,MX4598-1,082559,082819,082913,082956,083248,083343,083615,083814,084057,084212,084317,084402,084656,084750,084835,085244,085420,085713,090047,090246,090456,090716,090809,090936
9,MX4021-1,083752,084003,084151,084245,084446,084646,085001,085222,085316,085409,085525,085557,085723,085849,085943,090413,090550,090758,091207,091406,091709,092023,092149,092326
10,MX4159-1,085503,085932,090047,090130,090339,090518,090832,091019,091135,091250,091344,091449,091626,091730,091824,092211,092337,092652,093005,093225,093445,093748,093904,094031
