,Bus,C690/1,C689/2,T360,T378,T397,T395,T366,T374,T406,T345/1,T317,M206/2,M216,M207,M63,M67,M65,M93
0,AA7536-0,,,,,,,,,070107,070434,070539,071820,,072255,072402,072435,,072932
1,MW4229-0,,070107,070339,070550,070706,070800,070959,071054,071137,071642,071809,072943,073405,073731,073909,074036,074152,074645
2,AA7566-0,070916,071253,071525,071642,071758,071831,072021,072116,072149,072709,072859,074119,074402,074707,074814,074930,075024,075508
3,MW4503-0,,072255,072603,072752,072848,072943,073038,073121,073216,073626,073836,075119,075519,075730,075857,080003,080100,080755
4,MW4705-0,073143,073310,073648,073836,074014,074057,074224,074319,074402,074952,075340,080533,080851,081251,081356,081522,081627,082356
5,AA6952-0,073909,074141,074529,074645,074803,074847,074941,075108,075141,,080205,081312,,,082007,082050,082145,082640
6,AA69-59-0,074750,075119,075614,075825,075941,080038,080122,080249,080332,080851,081207,082334,082546,,,,,
7,AA74-39-0,075730,080132,080606,080818,080934,081029,081145,081251,081334,082029,082229,,,,,,,
8,MW4781-0,080617,,081156,081439,081544,081649,081838,081956,082039,082546,082820,,,,,,,
9,AA7032-0,082039,082312,082640,,,,,,,,,,,,,,,
10,MW4825-0,082651,,,,,,,,,,,,,,,,,
