,Bus,C690/1,C689/2,T360,T378,T397,T395,T366,T374,T406,T345/1,T317,M206/2,M216,M207,M63,M67,M65,M93
22,AA7303-1,1,,1,1,1,1,1,1,1,-1,1,1,-1,,1,-1,-1,-1
23,MW4938-2,,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,-1,-1
24,AA7492-1,1,,1,1,1,1,1,1,1,-1,1,2,-1,1,1,-1,-1,-1
25,AA7871-1,1,1,1,1,1,1,1,1,1,-1,-1,1,2,1,1,-1,-1,-1
26,AA7252-2,,1,1,1,1,1,1,1,1,-1,1,,-1,1,1,-1,-1,-1
27,AA7536-2,1,,1,1,1,1,1,1,1,-1,1,,,,,,-1,-1
28,AA7637-2,,1,1,1,1,1,1,1,1,-1,1,-1,1,1,1,-1,-1,-1
29,MW4366-2,1,1,1,1,1,1,1,1,1,1,,1,2,1,1,-1,-1,-1
30,AA7530-1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,-1,-1
31,AA7759-1,,1,1,1,1,1,1,1,1,1,-1,1,-1,1,1,-1,-1,-1
32,AA7842-1,,1,1,1,1,1,1,1,1,-1,1,3,1,1,1,-1,-1,-1
33,MW4705-2,3,1,1,1,1,1,1,1,1,-1,1,1,-1,1,1,-1,-1,-1
34,AA6952-1,,,1,1,,1,1,1,1,,-1,1,,,1,-1,-1,-1
35,AA7488-1,1,1,1,1,1,1,1,1,1,-1,-1,,,,,,-1,-1
36,AA7303-2,1,,1,1,1,1,1,1,1,-1,-1,-1,1,1,1,-1,-1,-1
37,MW4938-3,1,1,1,1,1,1,1,1,1,-1,-1,1,-1,1,1,-1,-1,-1
38,AA7492-2,1,1,1,1,1,1,1,1,1,-1,-1,,-1,1,1,-1,-1,-1
39,AA7252-3,,1,1,1,1,1,1,1,1,-1,-1,1,-1,1,1,-1,-1,-1
40,AA7536-3,1,1,1,1,1,1,,,,-1,-1,2,-1,,1,-1,-1,-1
41,AA7637-3,4,1,1,1,1,1,1,1,1,-1,1,1,3,1,1,-1,-1,-1
42,MW4366-3,1,1,1,1,1,1,1,1,1,-1,1,-1,2,1,1,-1,-1,-1
43,MW4705-3,3,1,1,1,1,1,1,1,1,-1,1,2,-1,1,1,-1,-1,-1
44,AA6952-2,4,1,1,1,1,1,,,,,,,,,1,-1,-1,-1
45,AA7303-3,1,,1,1,1,1,1,1,4,4,-1,1,1,1,1,-1,-1,-1
46,MW4938-4,2,,1,1,1,1,1,1,4,-1,2,-1,3,1,1,-1,-1,-1
47,AA7488-2,,,,,,,,,,,,1,,,,,-1,-1
48,AA7252-4,1,1,1,1,1,1,1,1,5,-1,-1,2,1,1,1,-1,-1,-1
49,AA7536-4,,,,1,1,1,1,1,5,5,2,,2,1,1,-1,-1,-1
50,AA7637-4,1,1,1,1,3,2,4,4,5,4,2,3,3,1,1,-1,-1,-1
51,AA7121-0,1,1,1,1,1,1,3,5,5,5,-1,2,3,1,1,-1,-1,-1
52,AA7101-1,1,1,1,1,1,1,2,4,5,4,-1,4,2,1,1,-1,-1,-1
53,MW4366-4,4,1,1,1,1,1,2,5,5,-1,1,1,2,1,1,-1,-1,-1
54,AA7492-3,,,,,,,,,,-1,-1,-1,2,1,1,-1,-1,-1
55,MW4705-4,1,1,1,1,1,1,3,2,5,3,1,2,5,1,1,-1,-1,-1
56,AA6952-3,4,1,1,1,1,1,3,4,5,2,1,1,5,1,1,-1,-1,-1
57,AA7323-0,1,1,1,1,1,1,1,3,5,1,1,1,5,1,1,-1,-1,-1
58,AA7392-0,,,,,,,,,5,,,,5,1,1,-1,-1,-1
59,AA7488-3,,,1,1,1,1,1,1,4,4,-1,1,2,,,,-1,-1
60,AA7418-0,1,,1,1,1,1,1,1,2,,-1,-1,4,1,1,-1,-1,-1
61,MW3204-0,,1,1,1,1,1,1,1,1,-1,1,1,3,1,1,-1,-1,-1
62,AA7759-2,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,-1,-1,-1
63,AA7303-4,1,1,1,1,1,1,1,1,1,1,,2,,1,1,-1,-1,-1
64,AA7842-2,1,1,1,1,1,1,1,1,4,1,,,3,,,-1,-1,
65,MW4938-5,,,1,1,1,1,1,1,2,-1,-1,1,1,1,1,-1,-1,-1
66,MX4598-0,1,,1,1,1,1,1,1,4,1,2,1,3,1,1,-1,-1,-1
67,AA7492-4,1,,1,1,1,1,1,1,3,,4,-1,1,1,1,-1,-1,-1
68,MW4366-5,1,1,1,1,1,1,1,1,1,5,2,1,4,1,1,-1,-1,-1
69,AA7536-5,1,,1,1,1,1,1,1,1,-1,,,4,1,1,-1,-1,
70,AA7637-5,1,1,1,1,3,2,1,1,5,4,1,1,2,1,1,-1,-1,-1
71,MW4705-5,1,1,1,1,1,1,3,1,4,4,-1,1,4,1,1,-1,-1,-1
72,AA7418-1,3,1,1,1,1,1,2,1,1,-1,-1,,-1,1,1,-1,-1,
73,AA7759-3,,,1,1,1,1,1,1,1,-1,1,1,1,1,1,-1,-1,-1
74,AA7303-5,3,1,1,1,1,1,1,1,1,,-1,1,2,1,1,-1,-1,-1
75,MW4938-6,3,,1,1,1,1,1,1,1,-1,-1,1,-1,1,1,-1,-1,-1
76,MX4598-1,1,,1,1,1,1,1,1,1,-1,-1,1,4,1,1,-1,-1,-1
77,MW4366-6,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,-1
78,AA7488-4,1,1,1,1,1,1,1,1,1,-1,1,,,,,,,-1
79,AA7303-6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1
80,MW4705-6,,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,-1,-1
81,MW4938-7,2,,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1
82,AA7252-5,1,1,1,,,,,,,-1,1,1,-1,,,,,
83,MW4366-7,1,1,1,1,1,1,1,1,1,-1,1,,,,,,,
84,AA6952-4,1,,1,1,,,,,,,,,,,,,,
