,Bus,M93,M108/1,M60,M1/13,M222/2,M244,M219/1,M235,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T367,T394,T396,T377,T359,C688/2,C690/1
17,MW4619-1,082350,082621,082924,,083446,083635,083856,084026,085056,085203,085257,085423,085549,085705,085903,085957,090112,090311,090416,090531,090729,091033,091148
18,MW4825-1,083320,083435,083729,084058,084435,084613,084835,085002,090051,090156,090239,090354,090509,090552,090740,090835,090940,091106,091211,091305,091452,091723,091817
19,MW4647-1,083928,084131,084519,084908,085045,085246,085517,085633,090614,090708,090751,090907,091033,091138,091420,091535,091619,091828,091921,092026,092224,092507,092705
20,MW4846-1,084707,084835,085056,085455,085633,085759,090008,090134,091106,091211,091254,091431,091535,091629,091806,091849,091943,092130,092235,092329,092424,092705,092832
21,MW4837-1,090040,090531,090657,091023,091222,091316,091557,091745,092622,092705,092810,092925,093041,093134,093333,093426,093520,093635,093729,093823,093918,094201,094359
22,MW4781-1,,,,,090426,090647,090929,091106,092120,092214,092308,092435,092622,092716,092842,092947,093041,093145,093239,093415,093531,093835,094003
23,MW5132-1,091305,091359,091514,091838,092037,092130,092424,092550,093541,093624,093707,093823,093939,094014,094212,094306,094410,094526,094631,094725,094840,095145,095300
24,MW5645-1,092308,092445,092810,093134,093300,093437,093740,093846,094725,094808,094902,095007,095112,095155,095416,095459,095603,095719,095835,095940,100140,100411,100537
25,MW5594-1,093249,093520,093907,094306,094443,094620,094902,095017,095951,100024,100108,100234,100349,100422,100631,100725,100819,100902,101006,101101,101300,101509,101646
26,MW4229-1,094432,094631,094945,095333,095459,095614,095856,100002,101101,101155,101217,101415,101520,101603,101729,101823,101939,102056,102201,102306,102359,102631,102808
27,MW4705-2,100747,100819,101101,101415,101614,101801,102035,102244,103227,103320,103414,103553,103720,103803,103940,104036,104141,104256,104400,104516,104621,104851,104955
28,MW4619-2,100851,101646,101907,,102421,102609,102945,103111,104151,104245,104350,104443,104621,104714,104944,105059,105214,105434,105538,105632,105747,110030,110134
29,MW4825-2,102829,102945,103227,103518,103824,103940,104307,104422,105340,105455,105538,105715,105830,105945,110145,110300,110415,110613,110749,110832,111042,111302,111407
30,MW4846-2,,104108,104317,104537,104840,105110,105412,105538,110519,110613,110706,110811,110937,111032,111230,111323,111428,111626,111730,111846,112002,112213,112402
31,MW4557-2,,,,110041,110249,110508,110739,111010,112108,112234,112317,112435,112601,112654,112831,112935,113101,113238,113353,113518,113656,113940,114045
32,MW4647-2,110311,110519,110717,111032,111302,111439,111720,111846,112831,112924,113018,113144,113310,113353,113508,113613,113718,113835,113940,114045,114222,114514,114651
33,MW5645-2,111449,111658,112035,112317,112528,112622,112903,113007,114013,114045,114139,114316,114421,114514,114713,114817,114922,115141,115246,115340,115527,115758,115851
34,MW4781-2,,,113112,113353,113718,113950,114211,114316,115235,115318,115350,115548,115704,115747,115924,120007,120122,120321,120425,120540,120656,121001,121116
35,MW4837-2,113812,114045,114431,114724,114943,115109,115329,115433,120414,120508,120551,120717,120824,120907,121022,121116,121159,121335,121440,121534,121754,122026,122120
36,MW5132-2,115505,115621,115758,120122,120321,120436,120750,120907,121754,121826,121921,122026,122141,122235,122339,122413,122518,122655,122749,122854,123052,123356,123522
37,MW5594-2,,120939,121116,121335,121556,121805,122037,122203,123135,123229,123301,123418,123512,123605,123731,123846,123929,124128,124232,124326,124410,124651,124755
38,MW4366-1,122706,122821,122959,123240,123450,123627,123940,124254,125235,125339,125422,125537,125642,125735,125944,130038,130204,130341,130445,130601,130821,131019,131145
39,MW4557-3,,,,,125411,125620,125912,130038,131206,131322,131416,131542,131658,131741,131907,132003,132118,132233,132348,132505,132704,132934,133050
40,MW4647-3,130016,130247,130413,130759,130936,131134,131438,131615,132548,132631,132725,132840,133006,133101,133249,133354,133448,133553,133657,133751,134003,134223,134413
41,MW4781-3,,131907,132035,132327,132653,132840,133039,133354,134424,134518,134612,134739,134932,135025,135203,135307,135433,135622,135747,135913,140050,140320,140551
42,MW4837-3,133239,133437,133553,133823,134046,134245,134550,134921,135902,135945,140039,140154,140320,140424,140551,140706,140810,140936,141051,141144,141332,141603,141740
43,MW5132-3,134655,134815,135130,135506,135747,135934,140309,140457,141457,141530,141551,141750,141919,142013,142139,142233,142358,142536,142651,142817,143025,143235,143411
44,MW5594-3,140226,140424,140644,140936,141155,141300,141519,141822,142755,142838,142910,143025,143141,143245,143401,143505,143559,143727,143831,143936,144136,144356,144535
45,MW4366-2,141951,142150,142503,142806,143047,143256,143505,143759,144733,144828,144922,145037,145203,145308,145423,145516,145633,145810,145925,150041,150207,150510,150657
46,MW4557-4,144208,144335,144639,144911,145141,145257,145559,145925,150950,151033,151106,151304,151419,151502,151649,151754,151930,152118,152233,152338,152442,152651,152840
47,MW4647-4,145737,150113,150459,150846,151044,151253,151556,151722,152745,152850,152955,153121,153257,153423,153602,153718,,,,154218,154323,154546,154701
48,MW4781-4,,,151837,152107,152305,152504,152723,153038,153937,154042,154135,154323,154429,154503,154629,154701,154816,154953,155058,155152,155246,155516,155653
49,MW4846-3,152107,153833,154218,154429,154712,154932,155246,155422,160354,160448,160542,160647,160752,160835,161034,161128,161213,161307,161423,161539,161705,161957,162123
50,MW4825-3,152150,152244,152359,152702,152944,153121,153329,153635,154651,154723,154806,154859,155026,155109,155214,155307,155401,155548,155704,155758,155956,160217,160343
51,MW4837-4,152305,152933,153142,153402,153645,153801,154052,154418,155444,155516,155610,155704,155819,155851,160007,160050,160134,160311,160416,160531,160731,161045,161202
52,MW5645-3,152807,155224,155538,155934,160050,160300,160615,160940,161903,161935,162030,162134,162239,162311,162509,162552,162635,162800,162915,162958,163146,163357,163545
53,MW4229-2,154323,160908,161202,161517,161946,162123,162354,162530,163513,163556,163701,163827,163932,164026,164152,164246,164401,164527,164642,164736,164840,165309,165413
54,MW5132-4,154513,154733,155026,155401,155538,155747,160029,160155,161150,161213,161307,161401,161506,161550,161737,161820,161914,162040,162206,162311,162415,162645,162800
55,MW5594-4,155924,160123,160343,160626,160940,161150,161600,161935,162947,163020,163103,163207,163301,163346,163502,163556,163722,163816,163921,164015,164120,164401,164527
56,MW4366-3,161611,161852,162228,162552,162832,162947,163218,163323,164401,164505,164610,164725,164840,164945,165204,165309,165424,165550,165705,165759,165946,170249,170343
57,MW4503-0,162405,162800,163020,163335,163534,163744,164004,164120,164956,165028,165122,165215,165320,165403,165539,165611,165737,165842,165946,170040,170134,170438,170615
58,MW4557-5,163502,163744,164037,164256,164548,164747,165100,165247,170228,170310,170405,170511,170615,170648,170804,170908,171013,171200,171254,171349,171443,171703,171902
59,MW4619-3,164559,164714,164851,,165518,165737,165914,170040,170940,171013,171056,171211,171316,171432,171631,171725,171841,172050,172155,172237,172403,172656,172854
60,MW4647-5,165413,165611,165914,170206,170428,170522,170825,171013,172018,172112,172216,172342,172508,172613,172833,172948,173042,173230,173335,173451,173712,174037,174152
61,MW4705-3,170134,170438,170648,171056,171243,171400,171631,171746,172645,172717,172811,172916,173042,173147,173346,173451,173556,173816,173932,174026,174235,174518,174633
62,MW4781-5,,,171714,172018,172259,172446,172750,173053,174131,174235,174318,174413,174507,174601,174739,174822,174916,175010,175114,175157,175347,175618,201955
63,MW4837-5,172259,172508,172800,173125,173251,173502,173723,173849,174739,174833,174916,175020,175135,175241,175419,175513,175618,175733,175848,175931,180119,180328,180507
64,MW4846-4,173136,173429,173607,173943,174235,174351,174644,174811,175744,175816,175910,180014,180119,180151,180317,180413,180507,180612,180717,180832,181041,181323,181502
65,MW5132-5,174141,174351,174655,175020,175241,175419,175816,175942,180842,180925,181030,181145,181301,181408,181534,181711,181837,181931,182046,182150,182338,182641,182829
66,MW5645-4,175052,175347,175722,180036,180245,180446,180810,181134,182201,182234,182327,182432,182537,182641,182746,182851,182955,183100,183154,183237,183320,183603,183656
67,MW5594-5,175910,180140,180518,180759,181041,181312,181545,181848,182735,182818,182902,182955,183100,183215,183424,183518,183624,183707,183812,183855,184031,184251,184512
68,MW4229-3,180446,180914,181323,181701,181910,182035,182515,182641,183624,183707,183801,183905,184021,184125,184313,184429,184523,184710,184836,184941,185150,185412,185559
69,MW4366-4,181607,181816,182118,182338,182641,182851,183132,183226,184302,184346,184451,184555,184710,184815,185002,185150,185256,185455,185559,185704,185912,190225,190446
70,MW4503-1,182609,182955,183205,183603,183833,183938,184230,184408,185328,185401,185455,185559,185653,185757,185923,190027,190132,190320,190424,190529,190644,190904,190957
71,MW4619-4,,,,,185056,185235,185412,185549,190550,190622,190644,190831,190936,191019,191239,191311,191415,191520,191635,191718,191949,192240,192429
72,MW4705-4,185412,185725,185851,190225,190446,190612,190925,191051,192114,192208,192251,192418,192534,192638,192816,192920,193014,193118,193235,193351,193445,193707,193844
73,MW4557-6,,,191019,,191927,192021,192240,192408,193340,193424,193518,193635,193750,193844,194031,194136,194218,194312,194355,194500,194553,194802,194954
74,MW4647-6,192104,192251,192617,193014,193235,193434,193657,193812,194741,194848,194954,195059,195236,195340,195600,195654,195759,195914,200018,200112,200248,200519,200623
75,MW4837-6,195517,195726,200018,200248,200508,200623,200906,201010,201955,202027,202121,202215,202320,202413,202518,202612,202706,202821,202947,203030,203229,203510,203625
76,MW5132-6,201618,201755,202027,202330,202601,202749,203113,203229,204234,204328,204411,204515,204631,204725,204922,205016,205059,205214,205308,205401,205455,205726,205852
77,MW4366-5,204046,204057,204400,204714,205016,205110,205351,205621,210656,210803,210857,211002,211117,211232,211420,211535,211629,211816,211931,212046,212129,212432,212609
78,MW4557-7,,205935,210111,210321,210541,210646,210919,211013,211848,211942,212035,212140,212244,212316,212432,212515,212558,212703,212756,212901,213027,213235,213329
79,MW4647-7,211607,211826,212014,212316,212505,212630,212839,213037,214009,214102,214156,214310,214436,214530,214645,214800,214854,215031,215146,215301,215448,215730,215834
80,MW4781-6,,,213924,214123,214426,214634,214854,214959,215845,215928,220011,220105,220220,220302,220419,220452,220545,220701,220805,220921,221130,221339,221538
81,MW4837-7,214926,215103,215229,215459,215625,215802,220000,220054,221058,221141,221235,221329,221444,221516,221642,221714,221807,222005,222110,222214,222235,222447,222635
82,MW5132-7,220911,221047,221329,221642,221840,221944,222152,222235,223138,223210,223304,223358,223523,223618,223839,223932,224027,224154,224258,224341,224508,224751,224950
83,MW4366-6,223044,223242,223451,223712,223922,224121,224331,224435,225440,225555,225639,225744,225911,230016,230143,230247,230352,230529,230634,230749,230926,,
84,MW4557-8,224856,225105,225408,225639,225839,225933,230226,230341,,,,,,,,,,,,,,,
85,MW4647-8,230612,230717,230915,,,,,,,,,,,,,,,,,,,,
