,Bus,C686,C656,C654,C653/2,C692,C689/1,T360,T376/2,T363/2,T306/1,T314/2,T311/1,T308/1,T300,T330/1,M172/16,M160/1,M144/2,M76/2,M84/1,M91,M14,M8/1,M1/12
0,CC2345-0,,,,,,,,,,,,,,,,,,,,070108,070142,070502,070619,071405
1,AA7685-0,,,,,,,,,,,,,,,,,,,,070108,070142,070502,070619,071405
2,AA6942-0,,,,,,,,,,,,,,,,070108,070142,,070619,070928,,,071710,071910
3,AA7931-0,,,,,,070108,070429,070557,070652,070833,071001,071107,071310,071405,071459,071921,072100,072407,072630,072842,073043,073533,073652,073842
4,MX4021-0,,,,070108,070142,070345,070652,070748,070855,070950,071107,071141,071310,071438,071510,071921,072111,072418,072640,072853,073105,073606,073725,073937
5,MX4159-0,070312,070418,070546,070703,070833,071107,071554,071721,071943,072100,072155,072239,072513,072630,072735,073159,073339,073641,074010,074304,074714,075127,075306,075643
6,MX4338-0,070759,071141,071259,071415,071543,071710,072005,072100,072322,072429,072524,072619,072915,072959,073043,073510,073641,074043,074620,074736,075255,075727,075905,080055
7,AA7485-0,072356,072502,072630,072735,073021,073211,073725,073842,074104,074220,074348,074442,074631,074809,074905,075316,075538,075938,080724,081316,081830,082515,082704,083105
8,MX4365-0,072724,072820,072926,073021,073222,073448,073820,074021,074126,074315,074515,074631,074832,075054,075149,075622,075759,080233,081530,081757,082043,082725,082852,083116
9,AA7890-0,073510,073544,073641,073820,074137,074337,074703,074832,075054,075222,075327,075444,075810,075938,075959,080439,080745,081446,082148,082515,082736,083212,083401,083647
10,MX3783-0,074420,074515,074631,074736,074916,075116,075411,075622,075727,075854,075938,080106,080317,080417,080512,080948,081116,081446,082243,082548,082903,083401,083539,083814
11,MX4551-0,080306,080417,080534,080640,080926,081105,081530,081628,081903,082032,082159,082254,082515,082915,083011,083456,083658,084451,085001,085532,085850,090431,090609,090809
12,AA7685-1,080556,081010,081116,081221,081541,081701,082043,082221,082453,082558,082704,082830,083022,083401,083456,083953,084142,084906,085712,085946,090136,110053,090936,110348
13,CC2345-1,080556,081010,081116,081221,081541,081701,082043,082221,082453,082558,082704,082830,083022,083401,083456,083953,084142,084906,085712,085946,090136,,090936,
14,MX4614-0,081423,081457,081603,,081903,081959,082443,082620,082725,082820,082926,083043,083223,083614,083658,084120,084310,084950,085913,090219,090336,090642,090820,091031
15,AA7539-0,,,,,,,,,,,,,,,,082421,082631,083255,083625,083941,084357,084703,084950,085247
16,AA6942-1,082841,082926,083032,083223,083636,,083847,084026,084259,084408,084536,084652,084855,085012,085045,085532,085829,090325,091103,091114,091654,092137,092315,092550
17,MX3651-0,,084058,084142,084321,084536,084811,085118,085225,085448,085616,085723,085850,090041,090157,090241,090704,090842,091337,091905,092105,092507,093013,093141,093319
18,AA7365-0,,084917,085023,085151,085320,085521,085840,090019,090252,090452,090609,090715,090947,091114,091209,091654,091854,092221,092601,092801,093141,093458,093658,093908
19,AA7931-1,,085203,085247,085404,085616,085818,090136,090230,090503,090642,090726,090831,091031,091158,091242,091749,091948,092411,092812,093013,093319,093658,093835,094120
20,MX4021-1,085638,085723,085840,090008,090136,090325,090642,090831,090914,091031,091125,091209,091421,091526,091621,092105,092232,092612,093013,093214,093509,094109,094225,094520
21,AA7949-0,091326,091443,091537,091654,,,092433,092623,092856,093035,093130,093236,093458,093552,093636,094058,094330,094658,095104,095256,095540,100025,100153,100415
22,MX4159-1,091537,092054,092159,092254,092518,092707,093035,093257,093352,093531,093636,093741,093919,094036,094120,094553,094731,095104,095551,095636,100047,100425,100531,100709
23,MX4338-1,092337,092433,092528,092623,092801,092951,093236,093341,093552,093719,093835,093930,094130,094236,094308,094742,094923,095256,095730,095824,100225,100658,100815,101031
24,AA7882-0,,093941,094047,094141,094436,094615,095221,095351,095625,095730,095835,095941,100225,100353,100447,,101220,101400,101741,101941,102322,102926,103104,103325
25,MX4365-1,094647,094731,094816,094912,095052,095244,095636,095752,100014,100131,100247,100415,100553,100709,100804,101305,101434,101803,102059,102250,102641,103230,103408,103546
26,AA7485-1,,,,,,,,,,,,,095007,095126,095159,095636,095814,100120,100436,100626,100947,101529,101708,102015
27,AA7890-1,095210,095351,095446,095614,100003,100036,100403,100520,100626,100753,100901,101009,101232,101349,101434,101857,102110,102419,102903,102948,103230,103703,103831,104054
28,MX3783-1,095540,095646,095741,095846,100120,100204,100520,100658,100815,100936,101042,101115,101242,101412,101445,101930,102110,102419,102903,103009,103241,103904,104043,104328
29,AA7539-1,100153,100353,100509,100709,,101009,101327,101445,101657,101835,101941,102059,102334,102441,102514,102948,103125,103535,103747,103948,104234,105007,105145,105442
30,MX4551-1,100553,100709,100815,100901,101053,101220,101456,101624,101846,101952,102059,102206,102346,102441,102514,102959,103136,103441,103904,103959,104256,105007,105145,105420
31,MW5425-0,100925,101020,101104,101147,101434,101613,101919,102015,102228,102356,102451,102557,102757,102959,103042,103502,103641,104032,104424,104613,104912,105642,105758,105926
32,MX4614-1,101613,101835,101930,102037,102250,102346,102641,102746,103009,103053,103147,103230,103419,103514,103557,104010,104128,104457,104900,104956,105336,110104,110254,110454
33,MW5112-0,103252,103441,103535,103620,103831,103948,104328,104435,104519,104635,104741,104849,105050,105219,105314,105726,105853,110316,110751,110941,111603,112203,112341,112509
34,MP6392-0,,,,103502,103736,103948,104307,104424,104646,104827,104945,105050,105303,105442,105526,105937,110148,110527,110919,111002,111603,112203,112330,112458
35,AA6942-2,103535,103747,103831,103959,104201,104402,104708,104816,104900,,105134,105252,105347,,105559,110021,110210,110623,111108,,111637,,112519,112709
36,AA7931-2,104128,104223,104318,104424,104657,104816,105145,105347,105453,105559,105704,105748,110010,110137,110232,110718,110919,111152,111552,111648,111920,112709,112815,113016
37,MW5191-0,104803,105325,105431,105526,105642,105831,110148,110316,110411,110516,110623,110729,110930,111108,111141,111615,111804,112141,112552,112753,113122,113742,113911,114136
38,MP6359-0,104838,104945,,105252,,,105948,110115,110337,110454,110601,110707,110930,111108,111141,111626,111826,112235,112804,112826,113251,113911,114147,114420
39,AA7365-1,110021,110148,110305,110411,110601,110751,111130,111247,111458,111648,111815,111942,112141,112341,112436,112847,113049,113432,113900,114007,114431,114843,115000,115211
40,MW5264-0,110104,110359,110454,110550,110718,110908,111258,111425,111659,111826,111953,112152,112330,112458,112541,112943,113144,113625,114041,114136,114504,115033,115200,115306
41,AA7949-1,111013,111108,111225,111319,111541,111742,112036,112152,112414,112541,112709,112909,113122,113229,113325,113816,114030,114431,114938,115150,115647,120342,120522,120828
42,MW5346-0,111152,111436,111530,111603,111804,112025,112330,112519,112636,112826,112954,113122,113302,113421,113516,113923,114136,114526,115105,115339,115827,120342,120533,120744
43,MX4338-2,111659,111931,112047,112214,112519,112636,112954,113111,113336,113516,113648,113838,114041,114208,114252,114800,114927,115255,115614,115815,120353,120946,121102,121253
44,MX4021-2,113603,113659,113742,113900,114103,114219,114548,114800,115022,115200,115316,115445,115636,115815,115849,120252,120449,120733,121135,121409,121756,122240,122429,122546
