,Bus,C659,C656,C654,C653/2,C692,C689/1,T355/2,T360,T376/1,T363/1,T374,T406,T345/1,T322,T342,T409,T368,T324/2,T327,T326/2,T337,T334,T430,M177,M198/1,M183/2,M140/1,M137/2,M132/1,M200,M201,M121,M119,M113,M94,M95/3
0,MS1953-0,,,,,,,,,,,,,,,,,,,,,,,070106,070553,070825,071036,071205,071259,071345,071428,071533,071617,071722,071859,072004,072110
1,MS2025-0,,,,,,,,070106,070140,070245,070318,070402,070836,071025,071215,071310,071418,071450,071606,071700,071816,071859,072015,072520,072752,072858,072952,073046,073203,073225,073331,073414,073509,073625,073730,073846
2,MW5645-0,070106,071215,071310,071356,071501,071555,071859,072015,072215,072319,072404,072447,072941,073215,073425,073519,073636,073740,073918,074024,074129,074213,074340,074835,075108,075331,075509,075553,075625,075719,075802,075909,080014,080213,080318,080424
3,MX1517-0,,072846,073003,073046,073236,073342,073625,073740,073813,074057,074140,074213,074728,074941,075130,075236,075342,075425,075542,075636,075752,075847,080014,080456,080749,081001,081055,081233,081411,081505,081610,081716,081832,081938,082055,082200
4,MS2243-0,074539,074656,074814,074920,075024,,075520,075614,075813,075920,075952,080036,080601,080822,081012,081128,081233,081339,081444,081538,081654,081749,081917,082359,082611,082811,082950,083106,083235,083341,083457,083552,083658,083814,083908,084036
5,MS2365-0,074656,080800,080907,081001,081150,081317,081600,081705,081821,082055,082139,082222,082655,082855,083044,083202,083257,083352,083457,083541,083647,083719,083825,084308,084551,084707,084858,084952,085047,085214,085330,085414,085530,085646,085751,085907
6,MS1903-0,,082316,082359,082444,082622,082706,083012,083106,083224,083457,083552,083658,084141,084413,084645,084751,084858,084941,085109,085203,085309,085341,085458,090003,090234,090402,090528,090612,090655,090822,090917,091022,091139,091318,091424,091550
7,MS1953-1,084602,085341,085436,085530,085657,085740,090057,090151,090234,090328,090402,090456,090949,091128,091307,091402,091518,091603,091657,091752,091836,091941,092046,092601,092833,093054,093159,093305,093359,093453,093537,093631,093747,093947,094125,094240
8,MS2025-1,091340,091518,091603,091657,091836,091941,092213,092307,092423,092655,092749,092845,093337,093526,093725,093841,093958,094041,094218,094323,094418,094524,094641,095146,095420,095621,095737,095907,100057,100151,100256,100402,100507,100717,100856,101001
9,MW5645-1,091624,093305,093410,093504,093642,093841,094135,094251,094407,094513,094608,094703,095241,095453,095632,095748,095845,095939,100108,100151,100256,100340,100507,101001,101233,101432,101537,101725,101903,101957,102113,102229,102345,102450,102617,102722
