,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M143,M170/1,M172/15,T403,T402,T309,T368,T324/2,T347,T364/2,T366,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C660,C662,C664,C666,C677,C667,C676,C680,C669/1
0,MZ3734-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070109,070122
1,MZ3740-0,,,,,,,,,,,,,,,,,,,,,,,,070109,070428,070629,070850,070955,071101,071155,071301,071355,071417,071500,071543,071607,071734,071828
2,MZ3978-0,,,,,,,,,,,,,070109,070122,070228,070334,070428,070712,070817,070933,071122,071206,071250,071406,071755,072007,072155,072301,072428,072511,072606,072649,072743,072805,072849,072911,073038,073122
3,MZ3987-0,,,,,070109,070323,070356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,074640
4,MX1213-0,070109,070122,070228,070418,070618,070850,071050,071217,071333,071533,071650,072155,072239,072333,072500,072606,072700,072911,073005,073111,073216,073311,073426,073615,073954,074154,074332,074451,074556,074629,074724,074757,074830,074841,074914,074958,075115,075158
5,MZ4228-0,070806,070912,071155,071344,071628,071922,072039,072155,072301,072627,072711,073216,073321,073437,073604,073659,073754,074038,074154,074310,074354,074440,074513,074651,075052,075304,075444,075603,075720,075804,075910,080004,080048,080110,080154,080238,080354,080438
6,MX1197-0,071238,074049,074451,074757,075126,075550,075731,075921,080110,080332,080650,081156,081302,081502,081651,081757,081903,082230,082335,082536,082631,082703,082820,083010,083340,083541,083902,084008,084114,084136,084241,084325,084408,084431,084453,084515,084620,084726
7,MZ4072-0,072007,072112,072500,072700,073005,073416,073604,073859,074100,074440,074556,075115,075220,075349,075550,075647,075731,075953,080059,080205,080343,080416,080500,080628,080901,081050,081240,081346,081502,081535,081629,081724,081808,081841,081935,081957,082114,082157
8,MZ3559-0,072355,072500,072711,072900,073154,073521,073710,073954,074238,074607,074757,075326,075433,075603,075742,075859,075953,080205,080310,080449,080555,080650,080818,080956,081324,081629,081808,081957,082125,082241,082346,082441,082525,082558,082641,082725,082831,082925
9,MW5936-0,,072911,073122,073448,073615,073859,074143,074321,074607,074841,074958,075517,075613,075720,075921,080015,080110,080343,080438,080606,080745,080807,080839,081007,081324,081640,081808,082008,082135,082252,082408,082441,082536,082609,082703,082736,082842,082925
10,MZ3956-0,073216,073542,073827,074154,074440,074841,074936,075209,075433,075709,075953,080438,080606,080734,080839,080945,081040,081335,081440,081546,081746,081819,081903,081957,082314,082441,082652,082757,082904,082936,083021,083116,083159,083222,083257,083330,083435,083519
11,MW5943-0,074502,074841,075158,075422,075804,080059,080321,080500,080723,081101,081251,081808,081903,082019,082146,082252,082346,082831,082936,083116,083211,083246,083413,083541,083839,083946,084158,084336,084442,,,,084809,084831,084904,084925,085053,085136
12,MW5966-0,074713,075126,075506,075753,080416,080701,080807,080934,081123,081440,081640,082208,082303,082408,082547,082631,082725,082925,083021,083159,083340,083424,083446,083603,083935,084114,084314,084419,084526,084620,084715,084809,084831,084853,084936,084958,085104,085147
13,MX1067-0,075635,075932,080405,081251,081513,081925,082157,082346,082536,082958,083330,083902,084031,084303,084537,084704,084758,085009,085115,085243,085410,085504,085620,085819,090146,090313,090524,090618,090736,090830,090958,091030,091125,091209,091231,091303,091430,091547
