,Bus,C669/2,C687,C675,C668,C678,C665,C663,C661,C659,C656,C654,C653/2,C692,C689/1,T360,T376/1,T363/1,T367,T365/2,T361,T325/2,T339/2,T311/2,T308/3,T300,T330/1,M172/3,M171/2,M134,M132/1,M129,M114,M113,M14,M12,M21/1,M95/3
0,MZ3987-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070111,070125
1,MX1197-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070111,070136,070337,070528,070728,070824,071013,071225
2,MZ4228-0,,,,,,,,,,,,,,,,,,,,,,070111,070158,070304,070359,070422,070846,071024,071119,071320,071425,071719,071813,072057,072224,072246,072602
3,MX1213-0,,,,,,,,,,,,,,070111,070242,070411,070517,070611,070813,071108,071152,071247,071353,071458,071603,071635,072057,072446,072541,072802,072929,073046,073258,073530,073648,073825,074236
4,MZ3556-0,070326,070433,070550,070611,070633,070728,070750,070824,070918,071024,071108,071225,071425,071552,071845,072108,072340,072424,072551,072846,072929,072951,073119,073236,073341,073447,073942,074120,074226,074458,074614,074859,075037,075310,075426,075616,075910
5,MZ3559-0,071013,071057,071236,071258,071331,071403,071425,071458,071530,071635,071730,071813,071940,072119,072435,072646,072751,072824,073035,073236,073319,073352,073447,073604,073658,073742,074226,074531,074625,074921,075015,075153,075416,075648,075816,075921,080342
6,MZ3734-0,071719,071813,071951,072014,072036,072119,072141,072235,072308,072424,072519,072602,072751,072857,073141,073236,073458,073542,073753,074026,074047,074131,074236,074353,074458,074531,075004,075343,075448,075754,075859,080110,080247,080530,080625,080708,081058
7,MZ3740-0,072646,073002,073141,073214,073236,073341,073403,073436,073520,073637,073742,073847,074015,074247,074509,074625,074859,074921,075048,075343,075416,075459,075616,075732,075848,075932,080342,080603,080730,080920,081025,081311,081500,081733,081900,082028,082405
8,MZ3825-0,072908,074236,074415,074447,074509,074604,074625,074709,074752,074921,075015,075120,075321,075437,075732,075827,080059,080131,080331,080541,080636,080719,080836,080952,081131,081204,081711,082039,082205,082510,082615,082826,083059,083259,083426,083521,083806
9,MZ3956-0,075321,075354,075510,075543,075616,075648,075710,075743,075816,075910,080004,080059,080236,080342,080614,080825,081058,081142,081311,081555,081649,081722,081838,081944,082039,082100,082521,082848,083026,083416,083510,083711,083839,084049,084154,084216,084847
10,MZ3978-0,080541,080647,080814,080858,080920,081014,081036,081109,081153,081300,081333,081438,081711,081849,082133,082216,082459,082532,082732,082942,083015,083059,083205,083310,083437,083532,084005,084321,084426,084752,084920,085131,085320,085531,085719,085803,090331
11,MZ3987-1,081628,081744,081900,081933,081955,082028,082049,082122,082155,082300,082405,082521,082710,082815,083121,083227,083459,083554,083711,084005,084038,084132,084248,084426,084542,084614,085037,085331,085436,085647,085730,085942,090153,090404,090636,090709,091203
12,MX1197-1,081649,082953,083143,083205,083238,083259,083321,083354,,083606,083650,083755,084005,084132,084415,084447,084658,084730,085004,085226,085320,085414,085509,085614,085730,085814,090225,090604,090732,091036,091236,091436,091616,091910,092018,092134,092513
13,MZ4228-1,082953,084132,084321,084342,084404,084437,084458,084531,084636,084741,084847,084953,085204,085353,085625,085825,085931,085953,090120,090331,090415,090509,090625,090753,090909,091003,091403,091616,091754,091932,092040,092240,092407,092651,092808,092935,093317
