,Bus,C669/2,C687,C675,C668,C678,C665,C663,C661,C659,C656,C654/2,C653/2,C692,C689/1,T360,T376/1,T363/1,T367,T365/2,T361,T325/2,T339/2,T311/2,T308/3,T300,T330/1,M172/3,M171/2,M134,M132/1,M129,M114,M113,M14,M12,M21/1,M95/3
21,MZ3987-1,101153,101238,101405,101449,101510,101543,101604,101627,101711,101755,101901,102007,102207,102314,102538,102611,102833,102938,103138,103443,103538,103623,103750,103927,104116,104233,104654,,,110858,111119,111309,111342,111520,111649,111744,112038
22,MZ3978-1,102218,102358,102527,102611,102632,102716,102738,102822,102844,103000,103055,103243,103505,103706,104011,104244,104516,104632,104906,105211,105306,105349,105505,105644,105800,105906,110341,,,112005,112154,112321,112459,112700,112838,112911,113239
23,MZ3956-2,103454,103633,103739,103811,103905,104000,104022,104105,104127,104255,104349,104527,104759,104844,105244,105400,105622,105705,105844,110055,110150,110257,110352,110530,110625,110658,111130,,,112521,112627,112849,113122,113439,113534,113639,114101
24,MW5943-0,,105211,105327,105400,105422,105505,105527,105611,105705,105844,110011,110201,110403,110603,110930,111047,111320,111436,111754,112143,112300,112354,112521,112711,112849,112922,113355,,,115126,115327,115632,115833,120306,120425,120647,121124
25,MZ4072-2,105800,105927,110055,110128,110150,110222,110257,110330,110425,110541,110647,110814,111036,111130,111415,111616,111849,111944,112110,112416,112510,112543,112744,112911,113027,113133,113606,,,115400,115632,115929,120157,120425,120541,120636,121157
26,MZ4228-2,111247,112354,112510,112543,112605,112700,112711,112900,112932,113155,113301,113501,113712,113839,114123,114241,114503,114558,114820,115104,115159,115254,115433,115621,115801,115855,120328,,,122136,122326,122624,122805,123016,123143,123300,123649
27,MP6392-0,111331,111458,111700,111744,111816,111849,111933,112016,112049,112249,112405,112616,112755,112932,113239,113511,113745,113850,114029,114324,114408,114513,114642,114831,114947,115031,115516,,,121558,121736,122041,122242,122410,122551,122646,123016
28,MW5966-0,113144,113228,113355,113501,113511,113555,113617,113701,113734,113912,114007,114218,114430,114620,114936,115009,115220,115316,115443,115739,115812,115906,120039,120208,120350,120447,120901,,,122753,122954,123205,123500,123722,123838,124038,124521
29,MS4914-0,114609,171041,171242,171336,171420,171504,171558,171715,171821,172126,172234,172435,,172742,173100,173239,173513,173703,173841,174305,174436,174659,174901,175040,175241,175336,175830,,,181658,181815,,182320,182511,182648,182754,183101
30,MZ3559-2,114820,114926,115115,115148,115220,115327,115411,115505,115559,115717,115812,120017,120244,120414,120732,120838,121113,121303,121408,121736,121809,121904,122009,122125,122304,122337,122805,,,125018,125219,125431,125547,125811,125905,130032,130527
31,MX1067-2,,,,,,,,,,,,,,,,,,,,,,,,,,115020,115454,,,120901,121051,121146,121408,121714,121831,121936,122231
32,MX1197-0,115717,115844,115953,120028,120112,120144,120157,120244,120328,120541,,120816,121040,121252,121630,121758,122031,122147,122337,122551,122635,122719,122911,123027,123227,123311,123744,,,125715,125905,130138,130411,130654,130800,130959,131243
33,MZ3556-2,121452,121652,121809,121904,121958,122031,122052,122209,122326,122529,122719,122943,123121,123311,123638,123827,124059,124238,124427,124849,124945,125028,125156,125325,125504,125559,130021,,,131802,131940,132202,132330,132624,132730,132858,133214
34,MX1084-0,122326,122540,122657,122731,122753,122816,122849,122921,123016,123110,123205,123510,123649,123816,124121,124215,124449,124543,124733,125039,125112,125219,125325,125453,125610,125643,130127,,,131929,132035,132257,132508,132708,132836,133047,133343
35,MZ3734-2,123311,123522,123700,123733,123755,123827,123849,123933,124005,124215,124333,124532,124755,124934,125208,125325,125559,125643,125855,130149,130232,130338,130516,130643,130843,130927,131421,,,133449,133651,133818,134050,134347,134525,134703,135135
36,MZ3740-2,125039,125156,125314,125347,125409,125442,125504,125559,125632,125811,125905,130043,130243,130338,130643,130821,131053,131159,131326,131751,131834,131929,132119,132257,132436,132530,132952,,,134736,134946,135207,135441,135725,135841,135958,140342
37,MZ3825-2,130516,130622,130811,130843,130916,130959,131053,131148,131243,131410,131515,131802,132057,132352,132657,132858,133130,133236,133405,133723,133829,133923,134050,134218,134347,134419,134852,,,140604,140807,141021,141148,141527,141644,141855,142257
38,MZ3987-2,131705,131918,132035,132108,132130,132235,132257,132403,132508,132635,132803,132952,133247,133405,133734,133829,134040,134134,134336,134619,134703,134747,134914,135052,135240,135313,135747,,,141655,141834,142025,142246,142635,142814,142909,143342
39,MZ3978-2,132952,133047,133225,133322,133343,133416,133511,133629,133723,133913,134018,134325,134630,134830,135146,135313,135536,135736,135947,140415,140459,140637,140852,141032,141210,141221,141717,,,143639,143956,144220,144411,144802,144929,145013,145323
40,MW5943-1,,134218,134408,134503,134525,134630,134652,134736,134830,135102,135207,135346,135536,135736,140141,140236,140459,140615,140755,141104,141210,141305,141516,141655,141812,141928,142352,,,144209,144455,144622,144813,145046,145213,145408,145832
41,MZ3956-3,134757,134957,135135,135157,135230,135313,135335,135419,135503,135703,135808,140141,140258,140459,140937,141148,141433,141538,141717,142058,142141,142235,142425,142624,142752,142814,143258,,,145013,145213,145430,145546,145842,145940,150025,150439
42,MZ4072-3,135357,140331,140448,140521,140543,140615,140637,140721,140807,141115,141221,141444,141655,141801,142119,142308,142541,142635,142825,143153,143236,143331,143438,143618,143734,143807,144326,,,150319,150555,150840,151041,151338,151433,151527,152049
43,MP6392-1,140818,141021,141148,141233,141305,141338,141411,141444,141527,141739,141855,142036,142257,142436,142730,142847,143153,143320,143511,143818,143901,144020,144209,144337,144517,144600,145046,,,151316,151505,151647,151753,152217,152300,152418,152641
44,MW5966-1,141305,141444,141623,141707,141739,141823,141855,141939,142036,142235,142341,142519,142646,142825,143121,143226,143500,143554,143756,144125,144159,144253,144433,144600,144706,144739,145151,,,151327,151516,151647,151921,152228,152333,152429,152936
45,MZ4228-3,142352,142613,142741,142836,142921,142954,143016,143110,143204,143438,143533,143712,143934,144041,144422,144539,144802,144908,145046,145451,145559,145642,145821,150025,150130,150214,150701,,,153114,153252,153502,153546,153946,154040,154135,154725
46,MX1067-3,143427,143712,143850,143945,144009,144031,144103,144136,144231,144411,144528,144728,144857,145013,145312,145502,145726,145821,150036,150308,150428,150533,150734,150935,151146,151305,151753,,,154536,154903,155104,155221,155454,155610,155704,160105
47,MX1197-1,144125,144220,144411,144433,144506,144539,144600,144644,144728,144951,145056,145335,145620,145653,150025,150224,150450,150555,150701,151114,151231,151338,151549,151720,151900,152005,152440,,,154914,155159,155315,155610,155737,155843,160054,160307
48,MZ3556-3,144717,144857,145035,145056,145118,145151,145224,145258,145357,145535,145642,145853,150108,150330,150617,150755,151041,151135,151444,151838,151954,152111,152238,152418,152630,152735,153208,,,155548,155715,155905,160105,160318,160519,160647,161006
49,MW5936-0,,,,,,,,,,,,,,,,,,150003,150224,150533,150650,150744,150924,151135,151327,151422,151911,,,154820,155053,155315,155548,155737,155905,160105,160508
50,MX1084-1,150224,150246,150439,150533,150606,150639,150701,150744,150818,151041,151208,151400,151636,151849,152228,152440,152713,152852,153114,153502,153630,153735,153851,154029,154242,154336,154809,,,161312,161533,161806,162007,162231,162347,162558,162936
51,MZ3559-3,151816,152100,152228,152344,152451,152524,152557,152703,152746,153157,153324,153556,153819,154008,154419,154525,154936,155315,155505,161028,161122,161228,161438,161555,161722,161806,162252,,,164609,164937,165137,165315,165547,165718,165814,170216
52,MZ3734-3,152440,152820,152958,153041,153114,153136,153208,153252,153608,153851,153956,154146,154357,154536,154957,155104,155315,155443,155643,161039,161155,161301,161500,161617,161806,161839,162325,,,164537,164831,165031,165158,165452,165656,165814,170216
53,MX1105-0,153618,154008,154146,154314,154357,154441,154536,,154725,154914,155020,155326,155454,155538,155905,160149,160424,160614,160849,161355,161449,161606,161711,161850,161945,162018,162503,,,164926,165158,165420,165621,165858,170014,170131,170544
54,MZ3740-3,154525,154652,154830,154903,154936,155031,155104,155148,155243,155516,155621,155832,160033,160222,160603,160742,161006,161100,161250,161744,161912,162029,162157,162314,162441,162535,162947,,,165242,165441,165632,165814,170205,170300,170500,170818
55,MZ3825-3,155905,160022,160138,160234,160256,160329,160351,160424,160457,160647,160753,160911,161039,161239,161522,161711,161934,162029,162208,162535,162631,162747,162904,163042,163220,163315,163758,,,170036,170311,170438,170650,170829,170957,171030,171504
56,MZ3987-3,160000,160849,161006,161039,161100,161155,161217,161301,161406,161606,161711,161934,162157,162252,162631,162820,163042,163158,163336,163830,163936,164021,164253,164421,164558,164620,165115,,,171208,171358,171547,171704,172021,172115,172222,172707
57,MZ3978-3,163126,163747,164010,164158,164220,164304,164326,164359,164453,164820,164958,165137,,165441,165803,165952,170300,170406,170554,170924,171052,171146,171315,171420,171526,171620,172053,,,173746,174032,174221,174327,174626,174744,174901,175303
58,MZ3956-4,164326,164421,164558,164714,164758,164842,164915,164958,165031,165315,165431,165643,170025,170047,170438,170638,170913,171052,171242,171704,171748,171853,172031,172138,172306,172339,172827,,,174720,175125,175336,175524,175725,175914,180009,180537
59,MP6358-0,165126,165158,165325,165420,165431,165525,165547,165632,165730,165941,170109,170354,170605,170650,171102,171231,171515,171704,171926,172306,172413,172519,172646,172838,173027,173111,173557,,,175441,175631,175736,175914,180136,180325,180421,180726
60,MW5943-2,165632,165909,170036,170109,170131,170227,170311,170406,170449,170650,170807,171008,171157,171315,171654,171832,172115,172255,172435,172850,173017,173122,173301,173407,173523,173641,174127,,,180314,180537,180737,180926,181210,181256,181350,181742
61,MX1544-0,,,,,,,,,,,,,,,,,170036,170109,170216,170544,170701,170818,170946,171135,171315,171442,171915,,,173724,173935,174116,174316,174626,174733,174901,175241
62,MZ4228-4,171737,172339,172541,172646,172742,172838,172901,172944,173027,173250,173418,173608,173841,173957,174338,174626,174912,175103,175241,175620,175747,175830,175957,180114,180219,180303,180726,,,182532,182721,182900,183028,183336,183431,183714,184031
63,MW5966-2,172115,173006,173217,173250,173312,173356,173513,173619,173735,173925,174021,174243,174414,174531,174850,175018,175346,175452,175725,180052,180157,180314,180454,180631,180810,180853,181317,,,183006,183156,183253,183514,183758,183852,184104,184454
64,MZ4072-4,,,,,,,,,,,,,,,,,,,,172901,172955,173049,173217,173345,173513,173608,174054,,,180231,180537,180737,180926,181210,181412,181539,181910
65,MZ3556-4,173334,,174116,174149,174210,174327,174425,174520,174553,174755,174850,174934,,,175252,175419,175703,175830,180052,180432,180537,180621,180759,180937,181104,181136,181625,,,183514,183725,183925,184042,184315,184505,184726,185210
66,MP6392-2,173557,173903,174054,174138,174210,174305,174403,174509,174553,174755,174901,175114,175357,175513,175914,180031,180303,180516,180631,181115,181233,181307,181456,181636,181837,181920,182438,,,184232,184421,184715,184916,185126,185255,185401,185822
67,MX1197-2,173914,175029,175208,175241,175314,175336,175408,175452,175524,175652,175946,180009,180136,180325,180704,180832,181104,181244,181456,181837,181953,182048,182142,182353,182500,182543,183050,,,184454,184643,184832,185054,185401,185506,185600,190011
68,MW5936-1,174923,180157,180410,180443,180516,180559,180642,180737,180821,181042,181159,181350,181603,181742,182153,182416,182721,182849,183101,183409,183536,183642,183852,184031,184159,184243,184726,,,190519,190815,190942,191153,191533,191712,191828,192336
69,MX1067-4,,,,,,,,,,,,,,,,,175325,175441,175609,175830,175957,180031,180208,180325,180443,180537,181021,,,182816,182955,183050,183219,183431,183620,183736,184243
70,MX1084-2,181709,181848,182048,182215,182237,182320,182353,182438,182511,182710,182827,,183253,183431,183704,183831,184305,184505,184654,185054,185317,185401,185644,185811,185938,190011,190458,,,192504,192747,192959,193233,193614,193742,194005,194416
71,MZ3734-4,181931,182353,182532,182638,182721,182816,182922,183017,183123,183347,183453,183631,183831,183925,184243,184432,184726,184821,185010,185528,185706,185844,190117,190328,190508,190625,191131,,,193021,193211,193350,193603,193836,194026,194215,194700
72,MZ3740-4,182827,183253,183431,183503,183525,183609,183631,183736,183809,183958,184104,184326,184527,184737,185043,185221,185517,185800,190000,190317,190414,190519,190636,190815,191004,191058,191544,,,193306,193507,193825,193943,194132,194259,194605,194923
73,MZ3825-4,184053,184421,184610,184654,184715,184748,184810,184843,184938,185032,185126,185306,185444,185611,185905,190033,190328,190447,190658,191153,191227,191333,191449,191617,191734,191850,192347,,,193943,194121,194416,194616,194734,194850,194933,195431
74,MW5898-1,184821,185221,185401,185444,185517,185549,185644,185716,185844,190022,190127,190328,190530,190636,,,,191701,191912,192252,192431,192609,192759,192959,193127,193222,193719,,,195515,195725,195947,200210,200410,200504,200642,201022
75,MZ3987-4,190149,190859,191048,191142,191216,191311,191333,191438,191511,191628,191734,191923,192051,192146,192453,192631,192927,193127,193317,193625,193752,193858,194132,194321,194438,194521,195017,,,200822,201022,201256,201423,201838,201955,202218,202532
76,MX1544-1,191555,191839,192018,192040,192124,192146,192208,192242,192315,192442,192536,192715,192842,193033,193401,193614,193921,194005,194143,194405,194521,194627,194755,194923,195112,195155,195630,,,201307,201444,201602,201743,201955,202112,202403,202734
77,MZ3978-4,192018,192252,192431,192525,192547,192631,192715,192759,192853,193021,193127,193244,193507,193657,194005,194227,194500,194605,194828,195123,195207,195347,195609,195725,195903,195958,200515,,,202253,202458,202649,202806,202955,203206,203300,203640
78,MZ3956-5,193306,193339,193507,193551,193603,193657,193719,193803,193836,193943,194037,194227,194416,194449,194755,195017,195304,195420,195714,200105,200221,200315,200504,200631,200822,200854,201455,,,203311,203501,203651,203819,204018,204157,204242,204653
79,MW5943-3,194416,195050,195242,195347,195431,195558,195703,195830,195914,200043,200221,200359,200548,200642,201055,201211,201455,201624,201859,202207,202316,202414,202553,202722,202839,202922,203406,,,205053,205243,205506,205719,210005,210122,210344,210807
80,MZ4228-5,195714,200421,200610,200653,200738,200822,200854,200938,201011,201138,201256,201401,201528,201732,202039,202316,202553,202745,203006,203249,203406,203533,203723,203841,204029,204124,204642,,,210734,210956,211123,211253,211655,211856,211939,212329
81,MZ4072-5,200359,201539,201708,201743,201805,201838,201859,201943,202017,202156,202305,202425,202627,202734,203100,203238,203522,203702,203830,204124,204242,204347,204526,204653,204853,204959,205455,,,211537,211633,211928,212024,212257,212435,212529,212922
82,MS4914-1,202616,202711,202911,203006,203039,203122,203155,203249,203355,203511,203629,203841,,204146,204504,204737,205031,205148,205411,205742,205848,210005,210143,210355,210533,210627,211219,,,213156,213408,213640,213757,214158,214327,214444,214716
83,MZ3556-5,203651,205126,205254,205327,205349,205421,205455,205540,205614,205804,205920,210100,210228,210406,210745,210956,211242,211348,211623,212002,212108,212202,212319,212508,212708,212817,213251,,,214833,215011,215139,215402,215552,215719,215921,220331
84,MX1067-5,203746,204018,204157,204231,204253,204325,204358,204431,204504,204631,204726,204853,205115,205305,205540,205646,205931,210027,210205,210416,210533,210627,210756,210923,211040,211145,211633,,,213513,213724,213913,214114,214506,214611,214716,215044
85,MZ3740-5,210449,210606,210722,210756,210818,210851,210913,210945,211018,211134,211231,211359,211612,211655,212002,212108,212340,212457,212635,213017,213123,213218,213346,213713,213924,214030,214455,,,220320,220604,220733,220955,221251,221356,221512,221828
86,MX1084-3,211612,211706,211845,211918,211950,212024,212035,212130,212202,212329,212446,212551,212742,212850,213145,213240,213502,213619,213852,214125,214232,214305,214444,214644,214800,214855,215319,,,221039,221240,221345,221618,221828,221945,222017,222451
87,MZ3734-5,213513,213841,214030,214114,214125,214232,214254,214338,214411,214549,214655,214811,215117,215150,215519,215647,215921,220058,220259,220658,220744,220932,221101,221251,221512,221651,222228,,,223929,224119,224353,224510,224615,224805,224816,225111
88,MZ3978-5,214041,214455,214655,214749,214811,214833,214906,214938,215011,215106,215213,215330,215519,215625,215848,220026,220248,220331,220448,220849,220944,221039,221251,221428,221640,221807,222312,,,223940,224130,224405,224532,224827,225007,225039,225322
89,MZ3825-5,215340,215541,215657,215742,215753,215826,215848,215931,220015,220058,220153,220259,220520,220647,220838,220944,221229,221334,221544,221912,221956,222101,222206,222323,222440,222534,223006,,,224648,224816,225007,225101,225333,225427,225532,225838
90,MZ3987-5,220237,221101,221218,221251,221312,221356,221439,221555,221651,221807,221934,222050,222301,222356,222744,223006,223249,223406,223621,224036,224152,224309,224416,224554,224659,224721,225249,,,231133,231335,231608,231735,232019,232157,232231,
91,MX1544-2,222356,222545,222701,222744,222806,222839,222901,222955,223017,223133,223228,223344,223536,223705,224003,224130,224353,224448,224615,224921,225007,225101,225217,225322,225511,225543,230005,,,231451,231630,231808,232019,232231,232336,232420,232641
92,MZ3956-6,224130,224204,224320,224416,224427,224510,224532,224615,224721,224838,225007,225111,225300,225355,225754,230005,230239,230406,230649,231038,231206,231324,231451,231641,231808,231830,232336,,,,,,,,,,
93,MZ4072-6,230133,230355,230511,230544,230606,230711,230733,230817,230850,231006,231133,231251,231535,231703,232008,232231,232503,232630,,,,,,,,,,,,,,,,,,,
94,MZ3556-6,231619,232347,232452,232525,232547,232620,232630,232725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
