,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M143,M170/1,M172/15,T403,T402,T309,T368,T324/2,T347,T364/2,T366,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C660,C662,C664,C666,C677,C667,C676,C680,C669/1
0,MZ3987-0,,,,,,,,,,,,,,,,,070100,070132,070226,070403,070539,070601,070705,070841,071226,071414,071645,071801,071927,072010,072125,072208,072302,072346,072440,072512,072648,072731
1,MZ3825-0,,070226,070456,070643,070747,071133,071237,071341,071507,071717,071844,072335,072440,072544,072720,072825,072918,073105,073210,073314,073408,073450,073606,073731,074024,074200,074316,074421,074536,074557,074712,074806,074900,074921,075015,075047,075213,075317
2,MZ4072-0,072357,072523,072814,073001,073148,073533,073648,073753,073908,074200,074326,074828,074943,075058,075224,075328,075411,075703,075756,075922,080005,080037,080213,080340,080643,080853,081112,081206,081321,081414,081529,081603,081656,081717,081811,081905,082030,082113
3,MW5936-0,,075400,075515,075746,075933,080213,080308,080413,080517,080654,080821,081331,081425,081529,081646,081728,081832,082124,082217,082332,082426,082509,082624,082749,083052,083228,083416,083542,083657,083729,083833,083938,084021,084042,084125,084147,084313,084357
4,MZ3556-0,080758,081051,081321,081508,081646,082009,082124,082217,082343,082541,082707,083207,083311,083405,083542,083635,083740,083938,084042,084208,084240,084336,084501,084616,084919,085056,085304,085419,085535,085607,085712,085744,085805,085838,085921,085953,090058,090152
5,MZ3559-0,083311,083625,083844,084125,084302,084627,084731,084836,085002,085221,085347,085849,085953,090047,090202,090235,090339,090539,090611,090747,090842,090925,090946,091101,091414,091529,091739,091832,091926,092019,092124,092145,092217,092239,092322,092354,092510,092531
6,MZ3987-1,084336,090120,090402,090528,090715,091205,091309,091446,091707,091926,092052,092624,092739,092907,093055,093210,093314,093523,093638,093826,093919,094002,094107,094243,094524,094722,094922,095026,095203,095256,095411,095526,095630,095652,095756,095828,095954,100059
7,MZ3825-1,,092343,092614,092802,093127,093440,093544,093638,093826,094013,094128,094639,094733,094839,095004,095130,095213,095350,095443,095620,095724,095745,095839,095943,100258,100424,100600,100715,100830,100902,101006,101038,101110,101132,101226,101247,101424,101517
8,MW5943-0,093826,094900,095058,095224,095443,095713,095922,100038,100204,,100643,,,,,101645,101800,102019,102124,102301,102520,,,102918,103138,103347,103544,103649,103742,103836,104003,104035,104128,104211,104328,104350,104445,104539
9,MW5936-1,101121,101237,101507,101739,101958,102344,102542,102718,102918,103138,103314,103919,104024,104139,104317,104435,104539,104841,105007,105122,105325,105408,105544,105722,110035,110222,110410,110514,110640,110723,110828,110911,110932,111015,111120,111141,111246,111340
10,MZ4072-1,103555,103847,104128,104339,104507,104809,104924,105028,105143,105408,105544,110024,110129,110233,110410,110514,110608,110828,110922,111058,111203,111246,111329,111434,111725,111934,112143,112237,112330,112403,112507,112550,112611,112633,112715,112758,112902,112956
11,MZ3556-1,110024,110222,110421,110651,110755,111037,111236,111340,111643,111945,112237,112820,112924,113049,113248,113403,113518,113750,113854,114009,114156,114250,114416,114531,114908,115138,115357,115512,115606,115649,115805,115858,115920,115941,120035,120056,120201,120305
12,MZ3987-2,110744,112133,112445,112654,112852,113122,113309,113446,113602,113811,114114,114635,114802,114940,115148,115303,115419,115710,115815,120013,120107,120150,120254,120409,120754,120921,121108,121214,121340,121433,121559,121653,121736,121757,121840,121902,122006,122110
13,MZ3559-1,113645,114052,114207,114426,114802,115148,115336,115440,115649,115858,120150,120650,120754,120859,121025,121129,121225,121401,121505,121704,121912,121945,122027,122132,122456,122654,122809,122934,123049,123111,123226,123309,123330,123403,123445,123507,123633,123705
14,MW5943-1,115044,121057,121235,121433,121736,122121,122402,,122632,,123100,123600,123747,123830,124007,124111,124226,124518,124633,124820,124914,124935,125029,125122,125436,125635,125905,130020,130103,130156,130312,130344,130405,130426,130520,130552,130718,130802
15,MZ3825-2,123215,123413,123654,123841,123945,124330,124435,124529,124748,125029,125154,125728,125843,130020,130207,130333,130437,130718,130825,131002,131138,131231,131358,131502,131849,132047,132245,132435,132601,132655,132810,132914,132957,133019,133123,133227,133415,133508
16,MZ4072-2,125237,130614,130825,131023,131159,131534,131650,131805,131954,132306,132446,133040,133155,133300,133508,133624,133811,134052,134301,134437,134657,134729,134917,135032,135406,135521,135731,135836,135951,140045,140211,140243,140326,140420,140502,140535,140650,140745
17,MZ3556-2,133227,133614,133750,134041,134156,134459,134657,134802,135010,135406,135532,140149,140305,140430,140617,140734,140900,141141,141308,141444,141652,141737,141914,142029,142405,142510,142804,142908,143023,143452,143618,143700,143711,143759,143852,143935,144102,144156
18,MZ3559-2,140233,140358,140607,140745,140943,141246,141350,141455,141737,142050,142240,142815,142919,143023,143221,143348,143545,143914,144041,144231,144452,144545,144711,144858,145213,145339,145652,145756,150415,150904,151041,151123,151206,151238,151332,151415,151551,151656
19,MZ3987-3,143503,143545,143737,143914,144145,144441,144639,144754,145013,145245,145350,150017,150121,150247,150425,150540,150706,150936,151155,151332,151447,151541,151707,151833,152146,152301,152426,152603,153304,153744,153900,153933,154015,154037,154109,154130,154235,154339
20,MW5943-2,143607,150132,150332,150540,150832,151206,151343,151436,151624,152156,152239,152802,152930,153055,153254,153409,153513,153755,153911,154047,154246,154329,154507,154611,154936,155217,155509,155624,160333,160836,160951,161055,161116,161159,161232,161304,161419,161502
21,MX4458-0,151800,153117,153430,153629,153900,154202,154307,154413,154517,154821,155008,155520,155624,155718,155905,160031,160103,160311,160416,160531,160656,160742,160919,161127,161534,161650,161931,162035,162726,163330,163424,163507,163539,163612,163655,163716,163820,163914
22,MW5936-2,163738,164321,164436,164634,164751,165159,165242,165348,165524,165806,165933,170509,170552,170707,170836,171012,171149,171419,171556,171711,171826,171920,172024,172222,172537,172735,173039,173122,173248,173707,173832,173905,174000,174044,174138,174232,174358,174513
23,MZ3559-3,165933,170152,170343,170603,170707,171012,171106,171210,171441,171700,171815,172328,172454,172620,172819,172924,173050,173342,173457,173707,173832,173926,174055,174232,174545,174753,175045,175150,175315,175556,175722,175816,175837,175910,180003,180025,180201,180305
24,MZ3987-4,171920,172057,172316,172505,172819,173122,173309,173414,173634,173937,174106,174606,174649,174815,175003,175118,175211,175431,175524,175650,175859,175931,180118,180222,180525,180651,180901,181027,181120,181318,181422,181505,181516,181548,181610,181631,181757,181818
25,MW5943-3,174055,174232,174502,174700,174815,175118,175200,175305,175514,175837,180014,180515,180619,180734,180912,181027,181120,181318,181412,181610,,,,181955,182309,182601,182644,182748,182914,183040,183144,183227,183249,183321,183353,183416,183521,183603
26,MX4458-1,181527,181642,181808,182028,182215,182633,182809,182924,183205,183448,183751,184315,184421,184557,184755,184900,185058,185351,185506,185643,185842,185935,190101,190249,190551,190727,190925,191101,191216,191311,191425,191529,191551,191613,191656,191751,191906,191939
27,MX1197-0,,190133,190446,190727,190936,191343,191457,191551,191856,192253,192432,193142,193257,193433,193631,193747,193902,194050,194216,194415,194551,194655,194800,194926,195229,195406,195615,195730,195845,195949,200105,200148,200220,200241,200327,200348,200526,200608
28,MZ3559-4,194728,195030,195240,195427,195615,195845,200043,200137,200327,200619,200944,201516,201631,201758,201945,202101,202216,202446,202540,202740,202907,203011,203116,203241,203556,203722,203952,204108,204223,204410,204525,204608,204630,204651,204734,204818,204954,205048
