,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M143,M170/1,M172/15,T403,T402,T309,T368,T324/2,T347,T364/2,T366,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C660,C662,C664,C666,C677,C667,C676,C680,C669/1
0,MX1135-0,,,,,,,,,,,,,,,,,,,,,,,,,070106,070214,070415,070509,070626,070709,070815,070909,070942,071025,071109,071131,071237,071321
1,MZ3825-0,,,,,,,,,,,,,,070106,070214,070247,070331,070553,070659,070753,070837,070931,071058,071215,071524,071713,071819,071913,072029,072051,072157,072230,072252,072314,072358,072420,072548,072621
2,MZ3956-0,,,,,,,,070106,070119,070309,070426,070931,071036,071227,071321,071418,071524,071757,071902,072019,072135,072230,072252,072420,072737,072938,073116,073210,073326,073421,073526,073558,073653,073715,073809,073831,073958,074041
3,MZ3978-0,,,070106,070236,070436,070648,070731,070848,071025,071310,071440,071935,072040,072230,072325,072431,072515,072653,072748,072855,072938,073000,073043,073210,073453,073631,073820,073914,074031,074114,074220,074252,074347,074409,074442,074504,074621,074654
4,MZ3987-0,071109,071407,071651,071840,071946,072314,072409,072537,072715,072938,073116,073620,073725,073842,073936,074031,074125,074358,074453,074559,074738,074811,074845,075001,075331,075448,075649,075744,075911,080006,080112,080156,080251,080324,080346,080440,080546,080629
5,MZ4072-0,072431,072559,072855,073011,073210,073504,073609,073715,073831,074031,074136,074621,074716,074811,074928,075024,075107,075309,075404,075521,075606,075617,075649,075806,080101,080240,080429,080535,080640,080713,080819,080913,080957,081019,081102,081124,081251,081346
6,MP6422-0,073221,073316,073453,073620,073725,074031,074158,074241,074453,074632,074800,075309,075459,075543,075700,075755,075839,080101,080207,080324,080408,080502,080618,080745,081113,081313,081545,081652,081820,081903,082019,082113,082229,082251,082345,082407,082524,082608
7,MZ4228-0,,074147,074303,074420,074632,074928,075013,075141,075320,075459,075606,080112,080229,080335,080451,080535,080629,080851,080946,081124,081208,081230,081302,081429,081758,081936,082218,082345,082502,082535,082629,082702,082746,082807,082851,082902,083007,083102
8,MW5853-0,074749,074811,075001,075130,075415,075755,075955,080101,080357,080535,080618,081124,081219,081313,081440,081545,081630,081820,081914,082041,082146,082229,082251,082429,082735,082935,083229,083409,083514,083608,083652,083747,083819,083830,083925,084019,084136,084230
9,MZ3556-0,080039,080357,080546,080756,080957,081335,081440,081534,081736,081936,082051,082608,082713,082818,082946,083051,083156,083442,083547,083714,083758,083841,083925,084041,084347,084558,084704,084831,084936,085020,085136,085209,085242,085304,085347,085430,085557,085652
10,MZ3559-0,081113,081407,081619,081758,082030,082334,082418,082535,082651,082935,083113,083547,083630,083725,083830,083936,084019,084241,084335,084504,084558,084642,084831,084936,085253,085452,085713,085818,085923,085956,090051,090135,090157,090240,090313,090334,090440,090524
11,MX1105-0,081407,085630,085851,090051,090240,090546,090747,090915,091044,091257,091435,091941,092108,092214,092341,092435,092613,092751,092858,093014,093214,093257,093340,093446,093803,093941,094152,094246,094402,094435,094540,094634,094656,,,094858,094952,095047
12,MZ3734-0,082251,082418,082640,082851,082946,083358,083547,083641,083841,084030,084136,084620,084726,084831,084958,085030,085125,085409,085503,085608,085746,085840,090019,090124,090429,090651,090853,090959,091117,091213,091329,091424,091446,091508,091540,091603,091719,091752
13,MX1135-1,083442,083736,083936,084136,084241,084526,084620,084715,084936,085220,085347,085851,085945,090040,090157,090302,090346,090618,090714,090831,090937,091010,091044,091150,091530,091657,091857,092003,092057,092152,092246,092330,092351,092424,092519,092540,092647,092730
14,MZ3825-1,084515,084609,084958,085147,085336,085735,085934,090019,090124,090302,090408,090915,091010,091128,091246,091340,091435,091613,091708,091824,091951,092036,092057,092224,092519,092730,092858,093003,093057,093141,093235,093308,093340,093402,093446,093518,093624,093646
15,MZ3956-1,,090702,090915,091106,091402,091803,091941,092046,092351,092551,092647,093141,093246,093351,093518,093624,093730,094014,094108,094235,094341,094402,094457,094602,094931,095131,095414,095458,095541,095614,095708,095803,095847,095909,095952,100025,100131,100226
16,MZ3978-1,091457,091540,092014,092141,092341,092730,092824,092941,093214,093402,093518,094035,094057,094152,094308,094402,094457,094718,094813,094931,095058,095131,095152,095320,095635,095752,100025,100120,100226,100320,100404,100437,100459,100520,100615,100647,100752,100847
17,MZ3987-1,092446,092551,092813,093014,093214,093624,093814,093941,094152,094424,094540,095047,095152,095331,095447,095541,095635,095847,095942,100131,100226,100309,100437,100542,100858,101037,101237,101404,101458,101520,101617,101701,101734,101806,101839,101900,102017,102111
18,MZ4072-1,093340,093624,093941,094130,094257,094602,094813,094931,095058,095247,095403,095858,100025,100142,100320,100415,100459,100720,100815,100931,101131,101215,101237,101342,101723,101828,102027,102132,102248,102321,102428,102501,102534,102555,102639,102700,102805,102911
19,MW5943-0,,094634,094931,095131,095331,095741,095847,100003,100153,100437,100625,101215,101320,101436,101628,101744,101900,102132,102226,102345,102450,102544,102650,102805,103133,103311,103523,103629,103745,103829,103945,104040,104113,104135,104229,104251,104345,104440
20,MP6031-0,,095203,095341,095530,095752,100142,100259,100448,100625,100909,101026,101520,101617,101755,101933,102038,102121,102332,102439,102555,102639,102722,102849,103005,103238,103322,103534,103640,103756,103840,103945,104051,104124,104146,104240,104251,104407,104440
21,MZ4228-1,,095719,095931,100109,100226,100553,100658,100837,101120,101331,101447,101955,102100,102205,102355,102501,102555,102754,102849,103027,103206,103249,103332,103501,103756,103934,104240,104334,104451,104526,104609,104704,104726,104748,104831,104904,104958,105053
22,MP6422-1,100036,100226,100520,100731,101037,101414,101650,101839,102006,102321,102439,102954,103111,103227,103344,103512,103618,103818,103934,104051,104146,104240,104345,104504,104915,105104,105241,105335,105452,105546,105703,105736,105808,105841,105935,105957,110113,110208
