,Bus,M1/12,M7/3,M271,M105,M272,M61/2,M73/1,M270/1,M153/2,M173/2,M172/14,T403,T402,T309,T313,T315,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C686
0,MX4338-0,,,,,,,,,,,,,,,,,,,,,,070109,070123,070302,070431,070548,070620
1,AA7749-0,,,,,,,,,,,,,,,,,070109,070145,070218,070324,070504,070821,071339,,071422,071550,071635
2,AA6942-0,,,,,,,,,,,070109,070336,070453,,,,070959,071055,071138,071255,071433,071751,072057,072152,072308,072435,072541
3,AA7537-0,,,,,,,,070109,070145,070240,070620,071149,071339,071433,071527,071550,071729,071823,071906,072013,072141,072519,072635,072836,072942,073057,073130
4,MX4458-0,,070109,070156,070302,070336,070537,070631,070726,070853,071055,071433,071939,072035,072152,072319,072446,072603,072719,072802,072847,073025,073340,073541,073709,073859,074017,074111
5,AA7712-0,,070504,070810,070904,070959,071244,071455,071550,071740,071855,072057,072657,072802,072931,073057,073224,073351,073551,073625,073815,073955,074408,074536,074830,074957,075124,075219
6,MX4614-0,,071233,071517,071550,071624,071939,072141,072235,072403,072519,072858,073424,073529,073647,073859,073955,074111,074206,074250,074419,074536,074902,074957,075302,075346,075451,075545
7,MX4551-0,071455,071823,072057,072141,072213,072435,072614,072730,072847,073057,073308,073837,073931,074100,074228,074323,074452,074547,074630,074714,074830,075157,075357,075618,075724,075830,075903
8,AA6374-0,072319,072646,072858,072931,073003,073340,073519,073753,073955,074155,074536,075051,075157,075324,075534,075651,075841,075947,080043,080221,080412,080729,080920,081141,081257,081425,081458
9,AA7450-0,,,073658,073742,073931,074356,074630,074819,075040,075229,075651,080116,080221,080412,080456,080601,080740,080942,081014,081058,081246,081625,081804,082016,082100,082217,082250
10,AA7931-0,073920,074323,074619,074714,074819,075240,075534,075819,080021,080210,080612,081130,081236,081436,081625,081731,081943,082143,082239,082312,082418,082825,083013,083214,083319,083447,083542
11,AA7485-0,,074641,075240,075346,075418,075809,080021,080412,080718,081014,081236,081943,082111,082239,082440,082549,082813,082941,083047,083214,083341,083745,083946,084314,084409,084526,084609
12,AA7539-0,075113,075640,080338,080506,080612,081025,081120,081308,081603,081910,082250,082825,082941,083214,083509,083650,083851,083946,084030,084208,084358,084759,085010,085221,085337,085504,085611
13,MX4021-0,,080210,081141,081319,081403,081720,081825,081921,082301,082644,083108,083617,083734,083913,084325,084431,084737,084948,085032,085054,085221,085537,085716,085959,090105,090159,090304
14,MX4338-1,080612,,081614,081709,081804,082133,082452,082633,082857,083214,083712,084303,084431,084537,084915,085104,085337,085537,085622,085705,085843,090221,090348,090526,090643,090800,090844
15,AA7559-0,080930,,082301,082355,082538,082919,083130,083319,,084136,,085104,085210,085348,085655,085822,090021,090148,090243,090421,090559,090938,091045,091319,091414,091542,091615
16,AA7749-1,082100,082610,082857,082952,083130,083606,083628,,084136,084526,084948,085537,,085905,090210,090253,090515,090610,090632,090705,090844,091214,091319,,091710,091815,091848
17,AA7393-0,082750,083247,083509,083606,083734,084041,084241,084504,084759,085159,085559,090115,090221,090348,090537,090716,091107,091214,091247,091414,091520,092017,092207,092358,092515,092610,092632
18,AA6942-1,083913,084146,084431,084526,084620,084854,085148,085316,085548,085833,090210,090749,090905,,091319,091352,091604,091754,,092017,092123,092548,092738,093015,093036,093142,093227
19,AA7537-1,084241,084620,085010,085104,085148,085515,085822,085949,090148,090632,091225,091732,091859,092006,092145,092240,092421,092559,092643,092822,092939,093332,093427,093616,093807,093923,093956
20,MX4458-1,084737,085359,085705,085749,085822,090105,090253,090410,090548,091308,091826,092347,092432,092548,092716,092811,092950,093216,093310,093438,093616,094030,094230,094516,094622,094738,094814
21,MW3430-0,,,090348,090359,090537,090927,091151,091247,091531,091921,092251,092844,093015,093131,093310,093405,093554,093756,093850,094019,094208,094654,094814,095027,095134,095239,095334
22,MX4614-1,090515,091352,091626,091710,091804,092218,092347,092515,092727,092928,093510,094052,094230,094336,094516,094633,094814,094919,094953,095134,095301,095653,095842,100127,100210,100327,100411
23,MW5425-0,090559,091921,092313,092358,092537,092844,093001,093058,093237,093459,093913,094432,094527,094644,094814,094930,095050,095250,095323,095407,095526,095842,095958,100159,100305,100400,100444
24,AA7712-1,090610,091001,091352,091509,091553,092039,092313,092421,092621,092855,093510,094052,094208,094325,094505,094611,094803,094908,094953,095134,095250,095653,095842,100054,100159,100316,100400
