,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M136/2,M139/2,M184,M188,M203/2,M182/1,T431,T335/2,T338,T326/3,T332/2,T325/3,T339/4,T408/1,T343,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C659
0,MS2365-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070116,070140,070224,070257,070402,070658,070847,071015,071121,071228,071301
1,MX1693-0,,,,,,,,,,,,,,,070116,070202,070246,070402,070457,070614,070647,070826,071015,071228,071323,071408,071525,071641,071747,071947,072031,072104,072223,072234,072307,072423,072728,072906,073116,073219,073313,073357
2,MS2259-0,,,,,070116,070519,070530,070625,070709,070753,,,071059,071418,071808,071937,072020,072136,072223,072350,072434,072550,072811,073022,073105,073200,073252,073429,073502,073629,073702,073807,073945,074018,074050,074156,074456,074729,,,075039,075134
3,MX1698-0,070116,071239,071429,071630,071736,072031,072125,072245,072350,072445,072601,072655,072844,073230,073618,073735,073818,073945,074018,074156,074235,074413,074635,074848,074933,075028,075156,075338,075432,075654,075738,075822,075951,080014,080037,080144,080525,080726,080917,081023,081150,081235
4,MX4068-0,,073219,073418,073618,073934,074340,074435,074551,074826,074910,075123,075221,075327,075705,080122,080250,080345,080513,080558,080737,080833,081001,081246,081508,081615,081710,081826,082004,082120,082310,082417,082544,082617,082700,082818,082923,083313,083430,083642,083748,083905,083938
5,MS1953-0,,074540,074751,075039,075243,075643,075822,075918,080111,080206,080334,080441,080536,080906,081257,081435,081519,081648,081804,081909,082004,082131,082406,082628,082722,082806,082923,083050,083145,083357,083452,083535,083620,083704,083810,084012,084346,084558,084820,084938,085105,085149
6,MX4310-0,,080418,080748,081001,081341,081753,081909,082037,082226,082321,082511,082700,082902,083251,083704,083810,083905,084012,084056,084230,084302,084441,084609,084854,084949,085033,085149,085309,085417,085616,085710,085805,085954,090028,090112,090231,090611,090811,091044,091149,091306,091400
7,MX1624-0,080513,082037,082215,082438,082711,083018,083145,083335,083620,083715,084000,084129,084202,084536,084916,085033,085116,085259,085342,085522,085605,085805,090101,090253,090358,090443,090559,090727,090800,090938,091033,091149,091222,091255,091317,091433,091820,091936,092136,092243,092349,092433
8,MS2365-1,,084151,084430,084631,084842,085236,085533,085805,085921,090005,090155,090315,090348,090716,091105,091222,091306,091433,091527,091643,091726,091915,092157,092349,092422,092611,092644,092811,092906,093043,093138,093244,093433,093506,093538,093655,094024,094131,094228,094452,094557,094641
9,MX1693-1,,090304,090559,090749,091200,091505,091715,091820,092031,092136,092316,092400,092455,092833,093233,093349,093433,093622,093717,093917,094002,094204,094358,094641,094746,094841,095008,095146,095241,095453,095548,095716,095906,095928,095950,100058,100357,100525,100736,100821,100917,100950
10,MS2259-1,090337,092157,092644,092717,093022,,093527,093706,094036,,,,,094924,095303,095431,095610,,095749,095918,095950,100142,100408,100620,100714,100758,,101012,101045,101300,101355,101450,101756,101840,101957,102124,102512,102618,103012,103023,103151,103229
11,MX1698-1,,094046,094228,094441,094652,095041,095135,095252,095431,095537,095727,095832,100003,100334,100725,100843,100928,101034,101150,101311,101428,101650,101851,102113,102157,102247,102355,102545,102641,102811,102906,103001,103056,103140,103303,103442,103834,104035,104224,104341,104416,104500
12,MX4068-1,,100216,100536,100821,101216,101556,101818,101957,102135,102236,102512,102618,102800,103140,103548,103728,103812,103941,104024,104224,104308,104511,104827,105110,105216,105310,105417,105522,105616,105805,105910,110004,110048,110121,110206,110322,110650,110756,110912,111028,111122,111208
13,MS1953-1,100357,104500,104649,104900,105110,105544,105700,105932,110300,110355,110556,110650,110828,111208,111556,111724,111819,111935,112031,112158,112242,112507,112740,112941,113025,113120,113225,113341,113425,113540,113635,113707,113802,113845,113919,114035,114340,114551,114825,114919,115046,115118
14,MS2243-0,,102051,102406,102652,103118,103526,103751,103857,104119,104214,104416,104511,104616,104943,105344,105449,105544,105700,105805,105954,110048,110249,110502,110712,110756,110850,110955,111111,111155,111324,111451,111607,111724,111808,111841,112009,112338,112518,112729,112846,112941,113036
15,MX4310-1,,110344,110650,110923,111230,111556,111702,111903,112400,112455,112707,112813,113025,113331,113740,113858,113941,114057,114140,114256,114402,114540,114751,114952,115046,115140,115246,115413,115456,115603,115646,115751,115845,115928,120047,120204,120535,120747,120938,121055,121213,121308
