,Bus,M1/12,M7/3,M271,M105,M272,M61/2,M73/1,M270/1,M153/2,M173/2,M172/14,T403,T402,T309,T313,T315,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C686
21,MX3651-3,-1,1,1,1,1,1,1,-1,2,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1
22,MX3783-3,-1,1,1,1,1,5,1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1
23,MW5264-2,-1,1,1,1,1,2,1,-1,1,-1,1,1,1,1,2,1,1,1,1,1,1,1,-1,1,1,1,-1
24,MX4598-4,-1,1,1,1,1,3,1,-1,3,-1,1,1,1,1,1,1,2,2,1,1,1,1,-1,1,1,4,-1
25,MX4458-4,-1,1,1,1,1,3,1,-1,2,-1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,4,-1
26,MX3651-4,-1,1,1,1,1,2,1,-1,2,-1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,-1
27,MX4535-0,-1,2,1,2,2,2,1,-1,2,-1,1,1,1,1,2,1,1,1,1,1,1,1,-1,-1,1,1,-1
28,MX4598-5,-1,1,1,1,2,1,1,-1,2,-1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,-1
29,MW5264-3,-1,1,1,2,2,1,1,-1,2,-1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,5,-1
30,MX4458-5,-1,1,1,1,1,1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,-1
31,MX3651-5,-1,1,1,1,1,2,1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1
32,MX4535-1,-1,,2,1,1,2,1,-1,2,-1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,-1
33,MX4598-6,,1,1,4,1,4,1,-1,2,-1,1,1,1,1,2,1,1,1,1,1,1,4,2,,-1,-1,-1
34,MW5264-4,-1,2,1,1,1,2,1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,1,-1,1,-1,1,3,-1
35,MX3651-6,-1,1,1,1,1,2,1,-1,2,-1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,1,4,-1,1,4,-1
36,MX4458-6,,1,-1,-1,-1,2,1,-1,-1,-1,1,1,-1,-1,1,-1,1,-1,-1,-1,1,1,3,-1,-1,-1,-1
37,MX4598-7,,1,1,1,1,-1,-1,-1,2,-1,-1,1,1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1
38,MW5264-5,-1,-1,-1,-1,1,1,1,-1,1,-1,-1,1,-1,-1,-1,1,1,-1,-1,-1,-1,1,-1,-1,1,-1,-1
39,MX4458-7,,1,-1,-1,2,-1,-1,-1,2,-1,-1,1,-1,1,1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,1,-1
40,MX4598-8,-1,,,,,,1,-1,-1,-1,1,1,-1,-1,-1,-1,1,1,-1,-1,-1,1,-1,,-1,-1,-1
41,MW5264-6,-1,1,-1,-1,1,,,,,,,,,,,,,,,,,,,,,,
