,Bus,C669/2,C687,C675,C668,C678,C665,C663,C661,C659,C656,C654,C653/2,C692,C689/1,T360,T376/1,T363/1,T367,T365/2,T361,T325/2,T339/2,T311/2,T308/3,T300,T330/1,M172/3,M171/2,M134,M132/1,M129,M114,M113,M14,M12,M21/1,M95/3
0,MZ3987-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070107,070238
1,MW5191-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070107,070131,070311,070606,070722,070839,071218
2,MX1135-0,,,,,,,,,,,,,,,,,,,,,,,,070107,070216,070238,070711,071018,071123,071408,071503,071631,071852,072105,072200,072411,072706
3,MW5853-0,,,,,,,,,,,,,,070107,070300,070344,070533,070628,070839,071050,071123,071156,071250,071335,071441,071536,071947,072244,072350,072706,072811,073054,073242,073443,,,074225
4,MX1260-0,070131,070216,070344,070427,070500,070544,070606,070650,070744,070901,071007,071123,071301,071452,071809,071958,072233,072317,072455,072706,072738,072822,072937,073043,073159,073220,073717,073907,074014,074236,074352,074530,074657,074858,075014,075214,075625
5,MZ3559-0,070839,070923,071039,071101,071123,071156,071218,071301,071335,071430,071524,071620,071736,071820,072127,072350,072444,072539,072738,072959,073043,073126,073220,073337,073443,073516,073929,074319,074425,074657,074814,074930,075036,075403,075519,075730,080037
6,MZ3734-0,071547,071747,071914,071936,071958,072032,072054,072138,072200,072317,072401,072455,072706,072916,073231,073432,073538,073611,073801,074025,074108,074141,074236,074352,074436,074508,074930,075141,075236,075435,075552,075859,080048,080258,080404,080447,080857
7,MZ3740-0,072422,072959,073115,073137,073159,073315,073337,073410,073443,073548,073644,073739,073929,074108,074425,074614,074719,074803,074930,075236,075309,075352,075457,075614,075741,075814,080258,080603,080708,081002,081108,081246,081341,081709,081826,082016,082354
8,MZ3825-0,074025,074108,074246,074330,074341,074414,074457,074541,074625,074730,074835,075003,075130,075341,075658,075825,075910,075932,080120,080320,080404,080447,080552,080708,080814,080846,081308,081625,081731,081909,082016,082248,082417,082638,082754,082849,083205
9,MZ3956-0,075214,075341,075519,075603,075625,075709,075741,075836,075910,080026,080131,080309,080458,080635,080941,081035,081257,081330,081436,081753,081826,081942,082100,082216,082310,082321,082805,083059,083205,083459,083615,083900,084026,084237,084342,084425,085026
10,MZ3978-0,080752,080857,081024,081108,081129,081213,081235,081319,081414,081531,081614,081731,081952,082049,082321,082428,082649,082722,082921,083205,083237,083321,083510,083626,083721,083815,084226,084520,084635,085047,085154,085311,085543,085755,085857,090002,090235
11,MZ3987-1,081520,081709,081837,081909,081931,082005,082027,082110,082143,082237,082332,082450,082638,082838,083132,083237,083459,083543,083805,084131,084226,084320,084447,084603,084719,084741,085216,085532,085733,090002,090151,090424,090635,091036,091203,091403,091719
12,MW5191-1,082606,083405,083532,083605,083637,083710,083732,083815,083838,084005,084059,084204,084342,084520,084813,084846,085047,085120,085249,085500,085554,085650,085817,085930,090046,090140,090613,090814,090952,091330,091436,091719,091909,092153,092259,092532,092955
13,MW3417-0,,082649,082805,082849,082911,082932,082954,083049,083121,083216,083310,083416,083615,083743,084016,084048,084258,084331,084530,084835,084920,085026,085216,085355,085521,085617,090046,090351,090456,090646,090835,091131,091447,091858,092014,092109,092522
14,MX1135-1,,084331,084447,084520,084541,084614,084635,084719,084803,084930,085015,085110,085344,085438,085745,085829,090057,090151,090307,090602,090708,090802,090908,091014,091131,091203,091636,092025,092215,092459,092711,092933,093208,093504,093642,093759,094222
15,MW5853-1,085532,085554,085723,085755,085806,085857,085908,085941,090024,090118,090213,090351,090551,090802,091058,091225,091447,091530,091730,092014,092109,092215,092405,092543,092733,092827,093313,093705,093905,094255,094412,094540,094729,094953,095120,095206,095852
16,MX1260-1,090646,090802,090952,091025,091047,091141,091214,091247,091330,091447,091541,091646,091825,091942,092332,092427,092649,092743,092922,093218,093313,093357,093558,093727,093905,093949,094423,094729,094909,095419,095536,095735,100009,100222,100328,100422,100844
17,MZ3559-1,091646,091836,091953,092036,092058,092131,092205,092237,092310,092438,092543,092722,092922,093135,093453,093621,093843,093927,094105,094255,094400,094456,094623,094740,094920,095004,095430,095746,095947,100538,100644,100749,101119,101521,101721,101911,102431
18,MZ3734-1,092849,092955,093113,093146,093229,093335,093346,093431,093515,093610,093716,093843,094054,094211,094456,094602,094814,094858,095120,095344,095441,095525,095641,095808,095925,100020,100444,100800,100951,101448,101626,101754,101955,102357,102504,102558,102841
19,MZ3740-1,094116,094244,094412,094445,094456,094613,094634,094718,094836,095026,095120,095228,095514,095608,095852,100031,100255,100338,100455,100749,100908,101002,101217,101438,101543,101637,102049,102431,102630,103042,103211,103349,103621,103916,104033,104233,104654
20,MZ3825-1,095131,095357,095525,095546,095608,095641,095652,095735,095757,095925,100020,100104,100244,100411,100655,100811,101024,101057,101206,101405,101510,101615,101732,101911,102006,102038,102442,102641,102830,103338,103611,103800,104022,104316,104421,104705,105120
21,MW5898-0,100317,100422,100600,100644,100738,100844,100940,101035,101119,101300,101354,101459,101648,101900,102207,102312,102525,102630,102819,103115,103211,103305,103443,103621,103749,103833,104305,104716,104908,105238,105357,105608,105757,110051,110219,110409,110905
22,MZ3956-1,101130,101300,101416,101459,101521,101615,101710,101743,101837,101944,102028,102144,102409,102525,102841,103020,103255,103349,103527,103749,103833,103927,104149,104305,104443,104527,104952,105344,105524,105902,110029,110219,110431,110737,110843,111116,111600
23,MZ3978-1,102515,102558,102714,102736,102808,102913,102935,103020,103042,103147,103305,103443,103654,103833,104200,104338,104610,104716,104844,105120,105216,105312,105441,105619,105724,105757,110252,110558,110759,111400,111549,111822,112000,112717,112824,112908,113246
24,MZ3987-2,103600,103811,103927,104000,104033,104106,104127,104211,104243,104400,104443,104537,104716,104908,105216,105300,105357,105430,105557,105808,105913,105956,110145,110314,110504,110526,110959,111211,111349,111622,111749,112022,112255,112706,112835,113046,113519
25,MW5191-2,104908,105036,105154,105227,105249,105357,105408,105441,105514,105641,105757,105934,110145,110314,110631,110748,111021,111138,111338,111633,111749,111844,112044,112212,112349,112411,112857,113046,113235,113740,113858,114048,114239,114807,114923,115207,115630
26,MW5943-0,,110029,110145,110219,110241,110409,110431,110515,110547,110653,110759,110843,111021,111222,111538,111717,111938,112011,112233,112539,112644,112750,112940,113129,113403,113435,113920,114301,114502,115017,115134,115251,115641,120102,120219,120419,120842
