,Bus,M93,M108/1,M60,M1/13,M222/2,M244,M219/1,M235,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T367,T394,T396,T377,T359,C688/2,C690/1
0,AA7101-0,,,,,,,,,,,,,,,,,,,,070111,070147,070444,070600
1,AA7530-0,,,,,,,,,,,,070111,070220,070337,070600,070644,070750,070929,071035,071152,071309,071605,071722
2,AA7842-0,,,,,,,,070111,071130,071203,071258,071448,071553,071711,071839,071933,072039,072217,072334,072449,072605,072900,073112
3,AA7637-0,,,,,070111,070253,070348,070506,071520,071638,071733,071911,072050,072155,072334,072439,072544,072700,072805,072922,073017,073323,073512
4,AA7418-0,,,070111,070158,070506,,,,071933,072028,072123,072239,072428,072533,072700,072733,072827,073017,073112,073229,,,073850
5,AA6482-0,,070444,070750,071130,071531,071806,072050,072322,073334,073512,073607,,073923,074050,074228,074312,074418,074545,074649,074816,074943,075310,075426
6,AA7492-0,,,070739,071046,071342,071806,,072017,072944,073101,073144,,073501,073607,073817,073923,074050,074228,074334,074450,074555,074900,075037
7,AA7149-0,070846,073155,073323,073556,073901,074155,074356,074501,075332,075448,075543,075732,075848,075943,162919,163014,163143,163249,163356,163451,163652,163957,164146
8,MR7938-0,,,,071119,071415,071627,071911,072039,072955,073101,073155,073323,073501,073607,073817,073901,074007,074101,074206,074323,074545,074805,074921
9,AA6952-0,,,071616,,072344,072533,072700,072816,,,074050,074123,074312,074418,,,,,,075205,075343,075616,075710
10,MW3346-0,,,,,,,,,071711,071817,071900,072017,072155,072250,072406,072449,072544,072711,072805,072922,073144,073450,073650
11,AA7195-0,084424,071933,072239,072522,072744,085824,073144,073418,074345,074450,074534,074639,074816,074910,075110,075216,075310,075510,075616,092342,092553,092752,
12,AA7488-0,072217,072511,072700,,073312,073439,073723,073901,094153,094259,094354,094522,094700,094732,094910,095015,095047,095236,075848,075921,080004,080259,100614
13,AA7536-0,,074050,074356,074722,075037,075310,075554,075848,080731,080836,080920,081025,081203,081300,081416,081522,081617,,,,,082459,082604
14,AA7252-0,074228,,075521,075859,,,080604,080803,081755,081849,081943,082110,082226,082331,,,,,,083058,083204,083508,083636
15,AA7871-0,075238,075532,075659,080048,080248,080447,080647,080803,081755,081849,081932,,082204,082237,082342,082437,082542,082710,082815,082921,083153,083425,083508
16,AA7101-1,,080552,080941,081237,081627,081932,082215,,110601,083720,083814,083931,084130,,,111415,111542,111731,111858,111953,112120,090047,112520
17,AA7530-1,081226,081355,081649,082048,082248,082459,082659,082931,083931,084025,084119,,084340,084446,084602,084635,084740,084941,085056,085202,085351,085635,085740
18,AA7418-1,,081744,081911,082121,082426,,,,083942,084025,084130,084235,084351,084446,084602,084657,084751,084941,085035,085129,085202,085445,085613
19,AA7492-1,,,083519,083909,084235,084446,084657,084824,085929,090036,090131,090310,090438,090555,090755,090850,091028,091206,091321,091416,091554,091805,091848
20,AA7637-1,,084108,084351,084602,084846,085107,085434,085550,090606,090650,090744,090850,091006,091050,091144,091249,091354,091521,091627,091732,091943,092142,092354
21,AA6482-1,,085602,085856,090237,,,091122,091249,092427,092604,092658,092825,,,,093446,,,,094142,094226,094554,094710
22,AA7842-1,101426,101815,102226,,102827,103027,103415,103648,,,,,,105315,105610,105716,105843,110010,090203,090310,090544,090828,
23,AA6952-1,,,,,091826,091932,092059,092226,093140,093257,093351,,,,094059,,,,,094700,094805,095047,095203
24,AA7252-1,093257,094616,095026,095436,095708,095941,,100720,101804,101859,101953,102131,102332,102416,102627,102732,102838,102943,103059,103205,103310,103553,103710
25,AA7536-1,093435,093540,093931,094321,094816,095109,095414,095530,,,,,101047,101142,101320,101437,101509,101626,101731,101815,101942,102204,102321
