,Bus,M1/12,M7/3,M271,M105,M272,M61/2,M73/1,M270/1,M153/2,M173/2,M172/14,T403,T402,T309,T313,T315,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C686
0,MX4041-0,,,,,,,,,,,,,,,,,,,,,,,070112,070215,070317,070424,070507
1,MX4159-0,,,,,,,,,,,,,,,,,,,070112,070148,070306,070646,070835,070951,071056,071224,071308
2,MX4338-0,,,,,,,,,,,070112,070125,070228,070338,070445,070540,070635,070729,070813,070918,071045,071403,071553,071741,071836,071952,072038
3,MX4365-0,,,,,,,,070112,070136,070228,070613,071139,071246,071352,071531,071614,071731,071836,071931,072038,072215,072543,072720,072900,073016,073132,073226
4,MX4383-0,,,070112,070125,070215,070507,070602,070646,070824,071012,071235,071803,071858,072016,072132,072226,072342,072416,072459,072615,072742,073110,073353,073448,073553,073709,073804
5,MX4388-0,070215,070613,070824,070846,070940,071056,071235,071319,071447,071636,072038,072532,072615,072720,072816,072954,073110,073204,073237,073310,073415,073804,073922,074204,074259,074416,074500
6,MX4458-0,,,071520,071542,071625,071920,072132,072226,072405,072510,072900,073437,073542,073647,073804,073933,074110,074204,074237,074320,074449,074829,074956,075155,075302,075419,075451
7,MP6426-0,071836,072048,072310,072405,072532,072720,072837,072932,073110,073259,073520,074049,074143,074320,074416,074500,074628,074756,074829,075017,075155,075535,075652,075925,080020,080136,080209
8,MX4535-0,072121,072648,073005,073059,073143,073458,073720,073804,073954,074110,074332,074912,075017,075133,075313,075408,075619,075747,075841,080020,080158,080611,080803,081015,081205,081333,081428
9,MX3651-0,073143,073531,073849,073922,074005,074248,074416,074650,074829,074945,075346,075852,075958,080147,080231,080325,080504,080600,080633,080814,080942,081333,081449,081745,081933,082101,082155
10,MX3783-0,073911,,074807,074851,074956,075251,075346,075451,075630,075757,080242,080738,080836,080931,081110,081154,081322,081417,081500,081617,081745,082112,082239,082450,082555,082722,082806
11,MX4021-0,,075608,075925,080103,080147,080442,080633,080728,080909,081026,081428,081944,082050,082206,082333,082428,082628,082744,082827,082911,083049,083438,083544,083755,083901,084017,084101
12,MX4041-1,,080147,080611,080706,080803,081110,081322,081428,081555,081828,082039,082555,082711,082827,082944,083039,083238,083355,083428,083511,083639,083955,084206,084334,084512,084640,084712
13,MX4159-1,080706,081026,081406,081500,081555,081912,082028,082133,082311,082450,082649,083206,083322,083500,083617,083701,083912,084006,084050,084217,084407,084723,084841,085104,085209,085327,085401
14,MX4338-1,081500,081850,082217,082300,082406,082649,082901,083017,083155,083500,083923,084501,084618,084745,084926,085031,085243,085350,085433,085455,085633,090010,090210,090400,090505,090611,090716
15,MX4551-0,082354,090759,091137,091315,091347,091621,091832,091927,092105,092254,092519,093058,093205,093322,093450,093555,093713,093818,093913,094040,094156,094545,094724,094935,095030,095145,095218
16,MX4365-1,,082628,082850,082933,083017,083428,083555,083650,083901,084123,084523,085020,085126,085243,085422,085538,085748,085937,090021,090115,090243,090549,090716,090854,091010,091126,091159
17,MX4383-1,082911,083500,083817,083912,083955,084301,084451,084556,084734,084948,085338,085853,085958,090115,090315,090422,090611,090749,090821,090915,091021,091336,091525,091749,091916,092022,092116
18,MX4388-1,083806,084239,084651,084723,084756,085126,085350,085444,085622,085759,085948,090455,090549,090654,090810,090905,091032,091137,091220,091304,091358,091704,091759,091916,092011,092116,092138
19,MX4458-1,084101,085843,090254,090326,090411,090727,090937,091032,091159,091431,091621,092138,092233,092338,092446,092540,092707,092803,092847,093015,093153,093512,093640,093818,093924,094040,094123
20,MP6426-1,084830,084948,085253,085338,085422,085832,090032,090137,090254,090411,090810,091315,091409,091525,091704,091759,091916,092022,092105,092211,092327,092624,092751,092931,093025,093142,093216
