,Bus,C659,C656,C654,C653/2,C692,C689/1,T355/2,T360,T376/1,T363/1,T374,T406,T345/1,T322,T342,T409,T368,T324/2,T327,T326/2,T337,T334,T430,M177,M198/1,M183/2,M140/1,M137/2,M132/1,M200,M201,M121,M119,M113,M94,M95/3
11,MS1935-2,132352,132602,132656,132750,132959,133158,133451,133535,133640,133723,133817,133900,134319,134518,134741,134835,134940,135044,135221,135326,135441,,135707,140230,140536,140819,141007,141101,141301,141427,141616,141721,141826,142108,142245,142424
12,MS1953-3,143136,143935,144030,144207,144355,144546,144914,145040,145134,145354,145521,145637,150212,150558,150830,150945,151154,151309,151529,151646,151750,151906,152054,152608,152924,153216,153414,153519,153710,153857,154035,154305,154446,154710,154908,155023
13,MS1044-3,151707,152021,152115,152241,152450,152522,153007,153101,153216,153446,153605,153710,154222,154431,154638,154804,154930,155023,155150,155254,155409,155547,155724,160227,160518,160655,160905,161031,161135,161250,161416,161553,161708,161928,162126,162242
14,MS1903-2,155745,160101,160205,160259,160457,160529,160833,160937,161124,161240,161344,161427,162000,162242,162535,162650,162816,162920,163036,163140,163236,163353,163519,164014,164246,164508,164646,164824,164918,165106,165222,165348,165547,165817,170016,170110
15,MS1935-3,163635,163939,164037,164131,164352,164519,164824,164908,165045,165315,165442,165536,170038,170319,170544,170638,170826,170920,171057,171203,171342,171447,171635,172106,172359,172536,172703,172819,,,173155,173259,173415,173658,173845,174045
16,MX1517-0,171834,172200,172254,172410,172608,172713,173028,173133,173227,173458,173615,173709,174211,174442,174712,174838,174953,175058,175246,175341,175518,175624,175751,180314,180607,180838,181005,181203,181352,181518,181718,181938,182127,182430,182639,182816
17,MS1044-4,175751,180242,180336,180441,180711,180754,181109,181203,181414,181530,181656,181739,182314,182535,182754,182909,183024,183139,183307,183401,183516,183559,183725,184228,184511,184659,184825,185013,185213,185339,185505,185613,185739,190056,190305,190359
18,MS1903-3,,183925,184029,184145,184417,184605,184858,185024,185213,185339,185505,185603,190056,190316,190537,190714,190831,190925,191102,191207,191322,191438,191607,192132,192427,192711,192921,193046,193256,193455,193602,193717,193834,194000,194054,194221
19,MS1935-4,192521,192754,192837,193014,,193401,193645,193739,193822,194105,194210,194243,194712,194900,195048,195203,195329,195422,195548,195642,195758,195853,200019,200521,200813,201012,201117,201222,201337,201642,201831,201925,202030,,,202532
20,MS1044-5,204932,205109,205202,205256,205505,205538,205946,210041,210113,210322,210426,210509,211022,211221,211419,211502,211618,211712,211838,211921,212036,212141,212256,212749,213042,213209,213324,213512,213659,213742,213859,213953,214037,214236,214353,214508
21,MS1903-4,,213742,213859,214026,214142,214319,214613,214718,214929,215149,215305,215348,215841,220050,220310,220415,220520,220624,220750,220907,221000,221105,221231,221713,221954,222214,222318,222424,222528,222633,222748,222842,222936,223155,223311,223415
22,MS1935-5,221954,222235,222329,222424,222601,222633,222842,222925,223029,223300,223343,223426,223834,224021,224158,224303,224408,224451,224617,224700,224816,,225025,225516,225748,225946,230134,230239,230322,230407,230523,230618,,,,231057
23,MS1044-6,231224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
