,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M143,M170/1,M172/15,T403,T402,T309,T368,T324/2,T347,T364/2,T366,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C660,C662,C664,C666,C677,C667,C676,C680,C669/1
0,MZ3734-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070103,070116,070212,070256,070340,070447,070531
1,MZ3740-0,,,,,,,,,,,,,,,,,,,,,,,,,070103,070127,070245,070340,070458,070531,070637,070732,070805,070816,070911,070955,071102,071202
2,MZ3825-0,,,,,,,,,,,,,,,,,,,,070103,070116,070212,070318,070447,070816,070933,071051,071146,071308,071352,071457,071552,071636,071658,071731,071804,071910,072006
3,MZ3978-0,,,,,,,,,,,070103,070127,070235,070340,070458,070553,070710,071007,071113,071257,071403,071436,071519,071647,072028,072219,072408,072503,072629,072713,072829,072902,072934,072956,073050,073112,073255,073350
4,MZ3987-0,,,,,,,070103,070149,070307,070520,070626,071124,071202,071257,071425,071519,071603,071859,072006,072112,072157,072241,072336,072525,072829,073029,073222,073317,073446,073540,073659,073732,073816,073838,073911,073955,074102,074158
5,MZ4228-0,070103,070648,070911,071040,071352,071721,071910,072028,072157,072408,072503,073018,073134,073255,073412,073519,073614,073900,073955,074113,074146,074231,074304,074431,074759,075009,075148,075243,075349,075411,075517,075625,075719,075730,075804,075825,075931,080026
6,MW5425-0,070201,070224,070402,070604,070838,071213,071308,071425,071625,071921,072050,072619,072724,072829,072956,073101,073158,073350,073446,073552,073732,073816,073900,074040,074420,074610,074810,074904,075009,075042,075137,075221,075305,075316,075400,075433,075550,075614
7,MX1213-0,071213,071308,071614,071815,071921,072133,072241,072347,072525,072746,072913,073412,073508,073604,073732,073849,073944,074146,074253,074431,074537,074631,074653,074831,075137,075316,075444,075614,075730,075825,075931,080026,080110,080132,080209,080242,080409,080431
8,MW5936-0,072303,072347,072629,072807,073123,073435,073637,073743,074018,074231,074347,074904,075009,075104,075221,075316,075411,075708,075814,075920,080015,080037,080121,080314,080631,080832,081127,081257,081424,081518,081625,081731,081825,081858,081953,082016,082145,082240
9,MW5943-0,072336,072807,073007,073233,073508,073838,074029,074146,074304,074610,074737,075316,075422,075539,075658,075741,075837,080110,080220,080336,080420,080504,080621,080726,081011,081236,081413,081529,081625,081720,081825,081909,081953,082027,082112,082134,082251,082335
10,MX1197-0,072840,073222,073519,073648,073849,074231,074431,074526,074704,075031,075159,075708,075804,075909,080048,080209,080314,080537,080642,080759,080949,081033,081055,081214,081551,081814,082016,082112,082207,082251,082346,082429,082524,082535,082618,082651,082809,082853
11,MW5964-0,073540,073637,073933,074135,074359,074642,074810,074937,075126,075433,075550,080026,080121,080209,080336,080442,080537,080821,080905,081022,081203,081236,081308,081435,081731,081909,082134,082229,082324,082357,082440,082513,082556,082618,082713,082735,082842,082915
12,MW5966-0,073933,074347,074642,074853,075126,075338,075550,075658,075848,080132,080209,080726,080821,080927,081106,081225,081319,081518,081625,081804,081942,082039,082112,082251,082618,082821,083031,083136,083303,083347,083503,083536,083631,083652,083747,083821,083938,084034
13,MX1067-0,,074915,075137,075338,075550,075931,080158,080325,080537,080905,081033,081614,081720,081836,082027,082145,082251,082513,082618,082758,082948,083031,083220,083336,083736,083949,084139,084340,084457,084552,084657,084741,084836,084919,084941,085013,085118,085213
14,MX1084-0,075550,075708,075942,080132,080325,080704,080938,081044,081236,081529,081658,082207,082302,082419,082546,082702,082809,083042,083158,083303,083358,083431,083503,083620,083938,084118,084307,084403,084519,084614,084729,084803,084836,084930,085003,085046,085140,085235
15,MX1135-0,080242,080453,080759,080927,081138,081508,081731,081847,082039,082335,082502,082959,083115,083209,083325,083431,083536,083736,083832,084000,084139,084224,084246,084403,084741,084919,085035,085140,085340,085402,085456,085551,085602,085635,085730,085813,085951,090036
16,MX1509-0,,081551,081804,081942,082218,082524,082724,082832,083031,083347,083536,084139,084307,084414,084625,084741,084846,085151,085257,085413,085551,085635,085708,085846,090236,090351,090625,090708,090826,090921,091005,091049,091132,,,091408,091503,091600
