,Bus,C690/1,C689/2,T360,T378,T397,T395,T366,T374,T406,T345/1,T317,M206/2,M216,M207,M63,M67,M65,M93
0,MW4837-0,,,,,,,,,,,,,,,,,070104,070428
1,MW5132-0,,,,,,,,,,,070104,070827,070931,071036,071140,071235,071401,071714
2,MW5594-0,,,,,,,070104,070147,070230,070649,070816,071945,072100,072154,072258,072330,072445,072748
3,MW4366-0,070616,070700,070942,071036,071202,071245,071401,071444,071516,071945,072121,073300,073406,073532,073636,073719,073802,074105
4,MW4557-0,,,072601,072737,072904,073009,073135,073239,073406,073918,074127,075412,075654,075830,075945,080029,080216,080656
5,MW4619-0,073626,073741,074044,074221,074337,074431,074701,074817,074900,075402,075654,080906,081126,081314,081440,081544,081650,081921
6,MW4647-0,074608,074755,075130,075330,075423,075517,075715,075820,075852,080425,080728,081849,082119,082318,082435,082529,082634,083009
7,MW4781-0,074723,,080039,080310,080414,080519,080612,080728,080811,,081733,082655,082810,082958,083103,083156,083241,083606
8,MW4837-1,080205,080844,081115,081357,081501,081555,081639,081733,081806,082318,082457,083501,083732,083910,084015,084058,084214,084624
9,MW5132-1,082015,082130,082425,,082644,,082843,082926,083009,083523,083710,084813,085045,085213,085329,085412,085538,085925
10,MW5645-0,082832,083113,083346,083450,083555,083649,083743,083826,083910,084435,084624,085759,085914,090040,090155,090217,090332,090729
11,MW5594-1,083848,084004,084235,084403,084508,084602,084645,084728,084813,085246,085412,090614,090835,091001,091106,091149,091305,091514
12,MW4229-0,084918,085045,085423,085538,085644,085716,085831,085914,085946,090509,090708,091910,092141,092317,092422,092516,092620,092842
13,MW4366-1,085831,085925,090155,090238,090405,090437,090542,090636,090708,091149,091327,092400,092631,092759,092914,093008,093102,093426
14,MW4557-1,,,091348,091557,091734,091838,091943,092058,092202,092810,093018,094349,094631,094840,094945,095049,095132,095603
15,MW4705-0,091431,091504,091827,091932,092047,092141,092235,092317,092400,092935,093228,094349,094641,094851,095006,095100,095143,095603
16,MW4619-1,091827,092026,092256,092454,092620,092714,092831,092925,093008,093520,093812,094851,095121,095258,095403,095446,095539,095857
17,MW4825-0,,,093228,093415,093531,093603,093740,093835,093939,094505,094641,095635,095752,095929,100035,100108,100256,100704
18,MW4647-1,093415,093541,093856,094003,094118,094212,094349,094432,094526,095017,095309,100317,100559,100725,100840,100912,101028,101437
