,Bus,C669/2,C687,C675,C668,C678,C665,C663,C661,C659,C656,C654,C653/2,C692,C689/1,T360,T376/1,T363/1,T367,T365/2,T361,T325/2,T339/2,T311/2,T308/3,T300,T330/1,M172/3,M171/2,M134,M132/1,M129,M114,M113,M14,M12,M21/1,M95/3
0,MZ4072-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070109,070144
1,MZ3956-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070109,070408,070513,,070947,071126,071253,071453,071725
2,MW5943-0,,,,,,,,,,,,,,,,,,,070109,070228,070301,070346,070451,070629,070746,070842,071315,071631,071725,072053,072209,072409,072609,072841,072935,073102,073358
3,MX1084-0,,,,,,,,,,,,070109,070133,070228,070535,070629,070735,070819,070958,071315,071358,071421,071548,071704,071820,071915,072347,072652,072758,073029,073146,073347,073609,073904,074009,074209,074641
4,MX1105-0,,,,,070109,070144,070206,,,,070618,070724,070925,071053,071515,071548,071820,071853,072114,072409,072453,072558,072736,072903,073029,073124,073557,073915,074103,074452,074651,074903,075114,075347,075536,075853,080348
5,MZ3556-0,070735,070842,071031,071053,071115,071209,071220,071315,071358,071515,071609,071714,071831,072009,072409,072525,072736,072819,072924,073240,073312,073358,073536,073653,073831,073925,074357,074735,074841,075147,075253,075504,075609,075820,075948,080127,080844
6,MZ3734-0,071809,071925,072053,072125,072147,072220,072242,072325,072347,072514,072609,072703,072914,073040,073347,073442,073704,073726,073831,074103,074136,074231,074346,074524,074702,074735,075220,075547,075737,080043,080221,080337,080526,080906,081033,081306,081655
7,MZ3740-0,073135,073240,073347,073420,073503,073547,073620,073704,073737,073831,073925,074009,074231,074346,074724,074830,075052,075136,075358,075726,075759,075853,080032,080159,080410,080504,080938,081233,081410,081823,082012,082138,082349,082611,082749,083011,083538
8,MZ3978-0,074502,074630,074746,074830,074852,074925,074947,075030,075103,075220,075315,075420,075642,075853,080159,080421,080526,080631,080800,081200,081306,081410,081559,081823,082012,082044,082528,082906,083044,083645,083751,083941,084107,084529,084635,084740,085151
9,MZ3987-0,075347,075504,075631,075703,075748,075820,075842,075916,080010,080116,080221,080337,080515,080703,081022,081222,081454,081559,081823,082233,082400,082455,082655,083001,083400,083444,083952,084329,084518,084835,085024,085203,085415,085804,085920,090026,090851
10,MX1213-0,080620,080703,080822,080906,080927,081022,081043,081117,081200,081306,081400,081443,081706,081906,082211,082244,082455,082517,082655,083044,083200,083255,083527,083656,084118,084213,084657,084940,085130,085615,085847,090142,090237,090649,090806,090923,091559
11,MZ4228-0,081548,081728,081928,082000,082022,082055,082117,082200,082306,082433,082550,082716,083022,083306,083656,083813,084057,084140,084424,084857,085046,085151,085342,085804,090226,090259,090840,091220,091410,091811,091949,092201,092406,092821,092927,093117,093657
12,MZ4072-1,082655,082906,083044,083055,083106,083200,083211,083244,083338,083444,083527,083611,083802,083952,084224,084424,084529,084613,084751,085258,085426,085520,085659,090004,090500,090616,091136,091421,091610,092247,092418,092619,092842,093106,093330,093435,094130
13,MZ3559-0,083600,083718,083845,083941,084024,084107,084129,084213,084245,084413,084529,084657,084929,085046,085331,085426,085659,085742,085953,090259,090416,090449,090711,090901,091125,091158,091632,092033,092223,092938,093044,093402,093519,093847,094025,094320,094721
14,MW5936-0,,084518,084646,084707,084729,084824,084846,084929,085002,085130,085214,085309,085520,085626,085931,090026,090259,090343,090510,090744,090851,090934,091103,091220,091432,091526,092000,092247,092535,093150,093319,093602,093708,094014,094141,094320,094859
15,MZ3956-1,085046,085225,085404,085437,085458,085531,085553,085626,085720,085909,085953,090048,090153,090321,090628,090818,090923,091018,091209,091621,091716,091833,092000,092150,092354,092429,092916,093257,093446,094058,094331,094605,094743,095048,095237,095437,100049
16,MW5943-1,085931,090700,090840,090923,090945,091018,091040,091113,091147,091304,091410,091453,091654,091749,092106,092235,092451,092608,092736,093033,093128,093235,093435,093613,093741,093836,094309,094532,094721,095416,095532,095827,100027,100249,100356,100502,100853
17,MX1197-0,,090048,090215,090259,090321,090343,090416,,090616,,090851,090923,091209,091359,091632,091822,092055,092150,092418,092641,092725,092809,093033,093214,093402,093508,093952,094309,094510,095216,095343,095637,095827,100049,100205,100451,100853
18,MW5966-0,,,091726,091800,091822,091844,091906,091949,092011,092117,092201,092258,092440,092557,092916,093033,093235,093330,093540,093752,093909,094003,094203,094331,094532,094626,095038,095532,095721,100111,100249,100451,100640,100926,101031,101211,101602
19,MX1105-1,091737,125415,125544,125617,125639,125755,125828,,130018,130145,130303,130433,130644,130836,131154,131404,131647,131847,132121,132450,132617,132744,132934,133122,133322,133416,133910,134302,134654,135149,135328,135528,135929,140354,140535,140736,141158
20,MX1067-0,,092343,092451,092524,092557,092641,092703,092736,092821,093000,093044,093203,093435,093624,093930,094120,094416,094532,094648,095005,095110,095205,095354,095532,095711,095816,100300,100556,100757,101456,101602,101859,102217,102618,102724,102840,103503
21,MX1084-1,,093246,093257,093330,093340,093424,093435,093519,093551,093657,093803,093909,094120,094331,094710,094859,095132,095226,095448,095627,095711,095816,095943,100111,100249,100345,100809,101211,101350,102144,102301,102501,102818,103240,103419,103608,104124
22,MX1135-0,,094721,094848,094910,094943,095016,095048,095132,095237,095405,095521,095627,095816,095943,100249,100356,100619,100724,100926,101200,101244,101350,101507,101709,101848,101953,102501,102840,103041,103546,103735,104157,104527,104842,105031,105255,105921
23,MZ3556-1,095416,095532,095637,095711,095732,095816,095837,095921,095954,100122,100216,100300,100513,100619,100959,101115,101350,101507,101709,101942,102037,102133,102301,102439,102607,102650,103102,103452,103640,104610,104727,105020,105222,105614,105742,110005,110509
24,MZ3734-1,100216,100300,100407,100451,100502,100546,100607,100640,100713,100831,100948,101053,101327,101518,101921,102037,102301,102356,102523,102840,102946,103030,103146,103324,103503,103546,104030,104314,104516,105507,105848,110215,110447,110848,111025,111214,111940
25,MZ3740-1,101232,101401,101551,101647,101709,101753,101826,101931,102026,102217,102323,102428,102650,102935,103324,103525,103757,103924,104113,104422,104527,104632,104821,105031,105222,105317,105742,110143,110342,110953,111130,111319,111541,111802,111929,112119,112554
26,MZ3978-1,101625,102628,102756,102818,102840,102913,102935,103030,103102,103219,103302,103408,103546,103735,104051,104252,104527,104643,104748,105043,105149,105255,105445,105636,105732,105804,110215,110604,110753,111403,111508,111835,112014,112246,112403,112605,112935
27,MZ3987-1,103745,103924,104102,104135,104157,104314,104336,104411,104505,104654,104748,104915,105200,105401,105720,105943,110226,110321,110531,110859,110942,111109,111258,111435,111541,111635,112141,112436,112649,113114,113314,113524,113913,114147,114358,114526,115031
28,MX1213-1,104632,104643,104810,104831,104853,104937,104959,105031,105127,105222,105317,105401,105551,105647,110027,110143,110404,110447,110648,110848,111014,111120,111330,111519,111740,111813,112224,112649,112817,113303,113430,113629,113945,114336,114504,114747,115305
29,MZ4228-1,105445,105636,105804,105848,105932,110027,110048,110132,110226,110342,110437,110553,110742,110826,111141,111258,111519,111614,111802,112046,112152,112308,112509,112711,112840,112912,113418,113651,113851,114358,114620,114736,114948,115305,115421,115538,120104
30,MZ4072-2,110542,110615,110753,110826,110859,110953,111014,111109,111152,111319,111403,111519,111719,111846,112108,112224,112447,112520,112616,112851,113019,113114,113252,113440,113618,113651,114136,114609,114904,115243,115421,115559,115853,120125,120253,120443,120844
31,MZ3559-1,111519,111635,111740,111846,111857,112003,112035,112108,112203,112330,112414,112533,112829,112935,113252,113335,113618,113818,114030,114442,114558,114704,114821,115010,115147,115222,115654,115937,120326,120811,121022,121211,121614,122025,122141,122403,122920
32,MW5936-1,112533,112700,112817,112912,112924,113019,113052,113135,113157,113418,113502,113546,113735,114008,114231,114431,114715,114853,115126,115443,115548,115654,115926,120042,120231,120304,120727,121000,121211,121603,121730,122003,122235,122657,122804,122858,123308
