,Bus,C669/2,C687,C675,C668,C678,C665,C663,C661,C659,C656,C654,C653/2,C692,C689/1,T360,T376/1,T363/1,T367,T365/2,T361,T325/2,T339/2,T311/2,T308/3,T300,T330/1,M172/3,M171/2,M134,M132/1,M129,M114,M113,M14,M12,M21/1,M95/3
0,MW5964-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070109,070122,070335,070503,070735,070853,071042,071411
1,MZ4228-0,,,,,,,,,,,,,,,,,,,,,,,070109,070144,070251,070302,070746,071020,071115,071316,071421,071538,071655,071916,072043,072126,072702
2,MW5853-0,,,,,,,,,,,,,,070109,070217,070420,070525,070619,070746,070948,071042,071126,071305,071421,071527,071622,072043,072441,072546,072818,072914,073052,073146,073357,073513,073651,073956
3,MZ3556-0,070109,070217,070346,070409,070431,070514,070536,070630,070724,070830,070937,071042,071221,071338,071633,071717,071833,071906,072032,072253,072326,072409,072546,072702,072757,072842,073252,073513,073607,073840,073945,074133,074355,074555,074711,074900,075239
4,MZ3559-0,070735,070937,071042,071137,071148,071221,071243,071327,071411,071505,071611,071706,071927,072126,072430,072641,072746,072853,073052,073241,073313,073408,073502,073618,073713,073735,074239,074533,074711,074922,075049,075312,075607,075818,075914,080114,080513
5,MW5936-0,071750,071906,072032,072105,072126,072159,072231,072304,072336,072503,072546,072702,072829,073009,073241,073419,073524,073607,073807,074039,074133,074217,074322,074439,074544,074606,075038,075356,075450,075807,075914,080124,080251,080524,080640,080807,081147
6,MX1135-0,072724,073030,073230,073252,073335,073441,073451,073535,073629,073724,073850,073934,074155,074406,074700,074817,075100,075144,075301,075501,075556,075650,075756,075925,080041,080135,080557,080818,080937,081147,081253,081504,081715,082021,082138,082349,082632
7,MZ3825-0,074300,074344,074501,074555,074606,074639,074700,074754,074839,074955,075038,075122,075334,075428,075701,075818,075925,080019,080135,080357,080440,080524,080640,080724,080829,080853,081326,081620,081759,082054,082200,082305,082527,082737,082904,082959,083254
8,MZ3956-0,075016,075345,075512,075556,075618,075712,075734,075807,075842,080009,080103,080208,080407,080535,080842,081020,081125,081220,081326,081558,081631,081737,081842,081948,082043,082126,082538,082853,082948,083211,083305,083455,083549,083833,083950,084046,084554
9,MZ3978-0,080313,080546,080651,080745,080756,080842,080904,080937,081009,081125,081220,081348,081558,081704,081926,082032,082254,082338,082505,082748,082832,082904,083021,083137,083243,083305,083727,083928,084024,084342,084459,084744,084839,085039,085206,085250,085638
10,MZ3987-0,081558,081737,081904,081959,082032,082200,082221,082305,082327,082505,082548,082716,082948,083043,083422,083610,083727,083759,083950,084214,084235,084319,084437,084543,084700,084711,085133,085333,085438,085700,085755,090039,090300,090501,090555,090628,090922
11,MW5964-1,082915,083032,083222,083254,083316,083411,083433,083516,083610,083716,083833,083928,084203,084308,084616,084817,085100,085133,085301,085543,085649,085744,085838,,,,090617,090816,090922,091248,091415,091554,091710,092015,092142,092237,092637
12,MW5853-1,083928,085553,085733,085817,085838,085932,090006,090039,090133,090239,090333,090450,090700,090849,091132,091226,091332,091427,091627,091815,091921,092015,092131,092309,092437,092532,092954,093300,093438,093755,093900,094102,094333,094534,094650,094922,122359
