,Bus,C659,C656,C654,C653/2,C692,C689/1,T355/2,T360,T376/1,T363/1,T374,T406,T345/1,T322,T342,T409,T368,T324/2,T327,T326/2,T337,T334,T430,M177,M198/1,M183/2,M140/1,M137/2,M132/1,M200,M201,M121,M119,M113,M94,M95/3
0,MR8462-0,,,,,,,,,,,,,,,,,,,,,,070109,070205,070647,070920,071142,071320,071437,071531,071615,071658,071804,071858,072048,072215,072331
1,MS2365-0,,,,,,,,,070109,070216,070300,070343,070920,071142,071331,071448,071626,071709,071847,071942,072059,072132,072247,072805,073037,073204,073320,073458,073541,073658,073803,073931,074038,074217,074406,074522
2,MW2390-0,070826,070952,071047,071142,071426,071553,071858,072037,072215,072309,072416,072450,073047,073309,073458,073625,073719,073814,073931,074027,074144,074228,074355,074910,075153,075436,075646,075751,075856,075950,080045,080245,080424,080635,080741,080930
3,MW2856-0,071520,072953,073047,073142,073541,073708,074038,074155,074417,074500,074605,074710,075215,075457,075708,075835,075950,080045,080213,080329,080446,080541,080730,081204,081447,081803,081955,082122,082227,082322,082441,082600,082750,082951,083140,083257
4,MR8024-0,074710,074815,074910,075015,075204,075247,075613,075657,075824,075918,080024,080107,080614,080919,081119,081237,081447,081530,081708,081824,082006,082101,082249,082738,083002,083214,083447,083615,083742,083919,084025,084214,084331,084657,084846,085141
5,MR8026-0,080202,080741,080836,080930,081130,081226,081530,081657,081824,081933,082017,082111,082823,083235,083436,083553,083825,083919,084120,084225,084353,084508,084741,085236,085508,085753,085858,090014,090058,090224,090342,090458,090625,090847,091025,091309
6,MS2259-0,082311,082354,082505,082655,083012,,083352,083509,083625,083731,083847,083941,085202,085753,085942,090058,090236,090342,090531,090625,090803,090908,091036,091553,091826,092122,092206,092407,092523,092629,092746,092957,093135,093230,093356,093535
7,MS1935-0,084047,084131,084225,084342,,084751,085118,085213,085425,085659,085804,085837,091003,091541,091815,092005,092133,092227,092407,,092618,092652,092841,093335,093632,093845,094002,094129,094256,094414,094520,094636,094826,094931,095144,095312
8,MR8462-1,090614,090742,090836,090941,091036,091203,091509,091614,091815,091920,092039,092122,092746,093019,093230,093535,093656,093750,093917,094002,094118,094212,094329,094815,095027,095206,095356,095603,095646,095845,100002,100131,100248,100449,100616,100721
9,MS2365-1,092556,092703,092757,092924,093040,093146,093535,093656,093823,093928,094013,094107,094604,095027,095323,095432,095550,095646,095824,095918,100108,100153,100320,100816,101109,101236,101436,101552,101657,101835,102003,102141,102403,102602,102803,102930
10,MW2390-1,093928,094129,094234,094351,094542,094636,094942,095100,095144,095356,095526,095614,100237,100638,100910,101047,101153,101258,101425,101457,101624,101646,101824,102414,102646,102814,102930,103037,103237,103604,103754,103910,104016,104259,104447,104628
11,MW2856-1,094709,100119,100215,100310,100511,100649,101015,101120,101214,101436,101541,101635,102152,102730,103015,103215,103321,103426,103604,103659,103815,103921,104059,104605,104840,105030,105136,105339,105412,105659,105826,110015,110215,110459,110701,110755
12,MR8024-1,,,,102414,102624,102708,103026,103153,103259,103510,103604,103710,104342,105328,105518,105625,105753,105848,110015,110121,110248,110332,110510,110944,111210,111444,111549,111646,111803,112036,112131,112331,112530,112847,113026,113205
13,MR8026-1,103015,104121,104248,104353,104617,104733,105136,105314,105456,105550,105720,105804,110532,111105,111305,111421,111614,111719,,,112309,112342,112458,113026,113322,113650,113807,113901,114125,114314,114410,114631,114904,115231,115420,115610
14,MS2259-1,,,,111010,111210,111316,111635,111741,111919,112142,112248,112331,112825,113216,113512,113650,113756,113912,114104,114147,114325,114432,114558,115053,115347,115842,,120126,120245,120446,120647,120945,121359,121621,,122011
15,MS1935-1,112825,112920,113015,113143,113345,113428,113850,113947,114136,114231,114347,114453,115020,115314,115516,115621,115737,115832,120020,120126,120213,,120435,120912,121211,121410,121621,121737,121926,122044,122211,122349,122656,122921,123110,123321
16,MS2365-2,115336,115420,115516,115559,115821,115832,120223,120340,120552,120709,120818,120851,121359,121821,122022,122149,122316,122432,122623,122731,122932,123059,123237,123743,124028,124346,124502,124620,124725,124924,125051,125243,125435,125720,125942,130109
17,MR8462-2,121559,121716,121821,121916,122033,122211,122645,122753,122848,123059,123237,123321,123945,124218,124419,124547,124714,124808,125008,125137,125317,125401,125541,130037,130247,130438,130521,130659,130743,130859,131004,131132,131300,131448,131638,131900
18,MW2390-2,123945,124124,124240,124335,124609,124747,125029,125137,125243,125507,125637,125731,130353,130616,130920,131204,131416,131532,131700,131744,131900,132005,132121,132638,132925,133209,133304,133359,133504,133714,133825,133944,134123,134300,134417,134522
19,MW2856-2,125507,130416,130521,130637,130837,130953,131300,131405,131510,131733,131900,131954,132555,132841,133042,133220,133348,133504,133703,133814,133920,134027,134155,134700,134955,135155,135311,135416,135510,135711,135827,135932,140111,140356,140546,140907
20,MR8024-2,132544,132713,132808,132936,133115,133147,133641,133735,133920,134027,134123,134155,134649,134955,135216,135343,135521,135638,135827,135921,140100,140155,140322,140758,141107,141319,141508,141624,141719,141951,142129,142245,142446,142740,142909,143132
21,MR8026-2,134005,134839,134923,135028,135249,135343,135733,135827,140005,140227,140429,140535,141247,141508,141708,141824,142013,142151,142329,142424,142551,142708,142847,143404,143650,143954,144027,144216,144452,144642,144820,144948,145203,145520,145720,145859
22,MS2259-2,140855,141056,141214,141330,141603,141614,142035,142202,142402,142635,142814,142847,144419,144704,144915,145105,145308,145436,145626,145720,145837,145921,150059,150554,150851,151114,151230,151335,151453,151603,151743,152019,152219,152410,152527,152743
23,MS1935-2,143059,143259,143404,143543,143828,143922,144144,144249,144430,144704,144842,144926,150216,150511,150711,150903,151114,151209,151430,151528,151625,,151911,152346,152710,153058,153258,153436,153553,153753,153953,154120,154258,154531,154910,155048
24,MR8462-3,145319,145509,145615,145659,145815,145943,150311,150416,150511,150744,150903,150958,151946,152313,152516,152611,152815,152931,153130,153214,153320,153404,153520,154015,154331,154805,154921,155027,155218,155420,155621,155822,160200,160454,160642,160916
25,MS4914-0,145552,151209,151324,151430,151603,151647,152113,152219,152346,152623,152859,152931,153542,153920,154142,154258,154615,154658,154954,155027,155110,155251,155420,155917,160200,160454,160621,160737,161010,161253,161420,161642,162032,162348,162515,162832
26,MW2390-3,152505,152657,152815,152953,153141,153331,153637,153815,154037,154131,154520,154604,155207,155527,155727,155906,160254,160410,160559,160715,160854,160949,161137,161704,162043,162515,162716,162832,163043,163149,163433,163821,164054,164336,164517,164943
