,Bus,C686,C656,C654,C653/2,C692,C689/1,T360,T376/2,T363/2,T306/1,T314/2,T311/1,T308/1,T300,T330/1,M172/16,M160/1,M144/2,M76/2,M84/1,M91,M14,M8/1,M1/12
0,MX4535-0,,,,,,,,,,,,,,,,,,,,,070109,070122,070228,070356
1,MX3651-0,,,,,,,,,,,,070109,070122,070228,070250,070702,070807,071143,071404,071553,071741,072058,072203,072330
2,MX3783-0,,,,,,,,,,070109,070206,070250,070407,070451,070523,070955,071111,071343,071614,071752,071930,072319,072448,072604
3,MX4021-0,,,,,,070109,070228,070418,070513,070640,070745,070818,070922,071038,071122,071604,071720,072003,072330,072415,072604,073016,073132,073259
4,MX4041-0,070312,070523,070618,070712,070944,071111,071404,071531,071636,071730,071825,071908,072025,072130,072225,072659,072816,073016,073310,073448,073659,073908,074035,074151
5,MX4159-0,071625,071825,071930,072036,072214,072342,072659,072849,073110,073227,073321,073415,073509,073626,073720,074151,074330,074658,075027,075215,075321,075804,075919,080057
6,MX4338-0,072047,072415,072510,072720,072827,073016,073248,073426,073542,073709,073825,073919,074057,074202,074246,074720,074911,075110,075415,075603,075709,080141,080246,080416
7,MX4365-0,073005,073049,073143,073238,073405,073437,073803,074014,074119,074235,074353,074426,074532,074648,074720,075143,075259,075520,075814,080003,080257,080448,080637,080753
8,MX4383-0,,,074151,074257,,,074754,074827,075110,075226,075321,075353,075520,075614,075636,080035,080202,080342,080554,080731,080910,081131,081247,081426
9,MX4388-0,074720,075110,075226,075342,075531,075647,075941,080024,080130,080213,080319,080342,080459,080604,080648,081120,081236,081542,081908,082057,082257,082615,082731,082846
10,MX4458-0,075731,080014,080108,080202,080405,080532,080753,080848,081058,081204,081309,081353,081510,081553,081626,082035,082151,082415,082658,082836,083056,083235,083342,083447
11,MX4535-1,080416,080459,080604,080648,080742,,081204,081247,081459,081604,081647,081720,081908,081941,082003,082353,082459,082626,082836,083024,083118,083426,083616,083721
12,MX3651-1,081447,081720,081825,081930,082057,082202,082448,082626,082731,082836,082941,083035,083224,083307,083342,083742,083920,084237,084554,084742,084908,085057,085224,085353
13,MX3783-1,082246,082448,082542,082709,082857,082951,083426,083616,083721,083815,083920,084016,084121,084237,084310,084720,084836,085108,085342,085542,085711,090145,090251,090441
14,MX4021-1,082658,083151,083235,083342,083458,083543,083858,084016,084248,084342,084459,084532,084659,084814,084836,085246,085404,085711,085933,090123,090313,090631,090714,090843
15,MX4041-1,083909,084154,084248,084404,084637,084825,085129,085224,085342,085426,085531,085616,085722,085901,085944,090408,090536,090736,091053,091233,091505,091830,091958,092114
