,Bus,C690/1,C689/2,T360,T378,T397,T395,T366,T374,T406,T345/1,T317,M206/2,M216,M207,M63,M67,M65,M93
0,MW4837-0,,,,,,,,,,,,,,,,070110,070155,070438
1,MW4856-0,,,,,,,,,,,070110,070826,071058,071225,071330,071403,071540,071909
2,MW5594-0,,,,,,,,,070110,070333,070511,071635,071751,071909,072014,072048,072131,072331
3,MW4366-0,070110,070155,070416,070649,070754,070848,070953,071047,071120,071602,071740,072803,073048,073227,073333,073428,073511,073840
4,MW5142-0,071015,071214,071519,071740,071909,071953,072142,072248,072331,072825,073037,074252,074525,074725,074820,074914,074957,075409
5,MW4557-0,072309,072458,072836,073110,073216,073301,073500,073607,073713,074219,074441,075916,080149,080338,080446,080552,080752,081057
6,MW4619-0,,073545,073829,074031,074147,074241,074347,074431,074514,075041,075347,080446,080635,080847,080952,081057,081152,081550
7,MW4647-0,074547,074620,074903,075041,075146,075251,075358,075503,075536,080010,080211,081351,081623,081822,081949,082034,082244,082655
8,MW4781-0,075334,,,080021,080149,080254,080413,080508,080552,081130,081507,082528,082801,082938,083055,083128,083225,083730
9,MW4837-1,080541,080847,081141,081246,081340,081434,081550,081656,081750,082223,082518,083646,083920,084130,084246,084341,084518,084835
10,MW4856-1,081728,081855,082056,082223,,082413,082507,082601,082634,083139,083342,084330,084551,084718,084835,084932,085049,085343
11,MP6403-0,082306,082634,082938,083044,083202,083236,083342,083425,083530,084203,084341,085437,085723,085901,090007,090101,090155,090429
12,MW5124-0,083106,083331,083751,084025,084141,084246,084446,084551,084635,085310,085521,090926,091350,091539,091646,091730,091858,092332
13,MW5594-1,083858,084003,084319,084435,084540,084613,084803,084909,085005,085618,085745,091105,091338,091517,091624,091719,091858,092310
14,MW4366-1,084656,084813,085049,085249,085354,085448,085521,085618,085712,090155,090355,091412,091658,091825,091931,092026,092154,092537
15,AA7480-0,085205,085607,085923,090039,090144,090217,090407,090501,090545,091233,091434,092548,092824,093037,093153,093311,093500,093935
16,MW5142-1,085818,085945,090301,090429,090534,090629,090747,090841,090926,091528,091719,092858,093142,093344,093449,093545,093651,093946
17,MW4705-0,,091010,091316,091445,091602,091646,091836,092015,092059,092621,092931,094019,094324,094536,094641,094757,094851,095301
18,MW4557-1,091550,,092037,092227,092332,092448,092610,092705,092750,093333,093534,094830,095123,095251,095409,095514,095608,100101
19,MW4619-1,,092143,092510,092632,092750,092847,092931,093048,093121,093735,094030,095229,095323,095420,095525,095641,095807,100112
20,AA7149-0,092716,092847,093238,093405,093500,093534,093640,093735,093807,094240,094409,095514,095756,,100017,100122,100217,100556
21,MW4647-1,093449,093618,094008,094135,094240,094347,094536,094641,094724,095229,095503,100628,100922,101111,101216,101310,101405,101912
22,AA6625-0,094219,094442,094841,095051,095207,095312,095452,095608,095702,100133,100322,101449,101734,101933,102038,102144,102248,102720
23,MW4781-1,095007,,095420,095619,095735,095807,095934,100028,100112,100701,100839,101933,102100,102237,102353,102426,102543,103029
24,MW4837-2,,100206,100415,100607,100722,100755,100955,101049,101121,101628,101817,102924,103218,103345,103501,103544,103651,104051
25,MW4856-2,101238,,101628,101839,101944,102017,102133,102227,102332,102935,103157,104406,104649,104850,104955,105049,105216,105649
26,MW5124-1,102248,102321,102827,103008,103113,103157,103323,103417,103501,104040,104334,105511,105815,110014,110142,110225,110319,110750
27,MW5594-2,103019,103157,103439,103544,103702,103745,103912,103955,104040,104606,104756,105848,105953,110120,110225,110351,110529,111003
28,MW4366-2,,104439,104711,104850,105017,105100,105216,105311,105427,105859,110109,111318,111613,111813,111920,112015,112120,112604
29,AA7480-1,105238,105322,105616,105804,105909,105942,110109,110214,110246,,111141,112320,112436,112626,112753,112848,112942,113353
30,MW4705-1,,110634,111025,111130,111307,111351,111434,111539,111624,112258,112553,113614,113909,114100,114227,114343,114522,115027
31,AA7149-1,111824,112015,112309,112414,112542,112626,112742,112826,112909,113425,113625,114617,114901,115100,115155,115228,115322,115746
32,MW5142-2,113141,113152,113509,113708,113835,113920,114100,114154,114249,114806,115006,120051,120344,120534,120639,120745,120901,121333
33,MW4557-2,114754,,,,,,,,,,,,,,,,,123333
34,MW4647-2,120418,120523,120901,121050,121217,121311,121406,121449,121533,122111,122406,123522,123815,123952,124057,124203,124308,124604
35,MW4781-2,122027,,122417,122556,122712,122755,122840,122956,123039,123605,123732,124858,125152,125330,125435,125508,125636,125909
36,MW4837-3,122945,123155,123909,124047,124213,124308,124436,124553,124658,125130,125341,130639,130934,131206,131322,131406,131510,132028
37,MW4856-3,125014,125130,125403,125540,125657,125741,125909,130025,130120,,130851,131817,132101,132249,132406,132449,132605,132837
38,MW5594-3,130426,130617,130956,131239,131344,131417,131521,131607,131701,132101,132216,133354,133641,133831,133925,134009,134115,134441
39,MW4366-3,132017,132133,132428,132543,132732,132837,133004,133110,133216,133736,133936,135120,135412,135613,135718,135801,135856,140339
40,MW5142-3,133416,133641,134031,134231,134336,134430,134625,134741,134835,135456,135646,141059,141351,141603,141708,141813,141910,142228
41,MW4557-3,134503,134647,135246,135351,135507,135550,135801,135939,140035,140613,140824,142040,142344,142532,142659,142805,142910,143248
42,MW4647-3,140108,140234,140529,140646,140751,140847,140931,141026,141131,141740,142040,143016,143321,143520,143625,143719,143824,144059
43,MW4781-3,,141824,142113,142323,142500,142532,142710,142838,142943,143603,143835,145016,145250,145524,145630,145724,145840,150155
44,MW4837-4,143037,143321,143636,143859,144016,144110,144226,144342,144425,144921,145111,150322,150626,151037,151143,151249,151416,152058
45,MW4856-4,,,145228,145345,145451,145546,145724,145829,145924,150405,150637,151648,151942,152329,152424,152456,152601,152859
46,MW5594-4,150018,150101,150659,150826,150953,151048,151216,151311,151354,152036,152214,153646,153930,154152,154246,154341,154436,154942
47,MW4366-4,151648,151815,152130,152329,152456,152550,152717,152835,152931,153624,153847,155015,155308,155741,155848,155942,160046,160635
48,MW5142-4,152931,153235,153603,153751,153858,153930,154047,154152,154257,154847,155058,160446,160740,161540,161646,161740,161920,162446
49,MW4557-4,154152,,154614,154730,154858,154931,155109,155153,155236,155814,160014,161203,161446,162037,162142,162236,162330,162729
50,MW4619-2,154931,155236,155457,155646,155752,155824,155952,160057,160141,160719,,162226,,162824,162942,163048,163143,163544
51,MW4647-4,155646,155909,160152,160424,160540,160635,160729,160845,160929,161446,161802,163333,163639,163935,164041,164150,164248,164637
52,MW4705-2,,160845,161128,161351,161446,161551,161729,161824,161910,162403,162646,164259,164605,164815,164910,165016,165110,165410
53,MW4781-4,161235,,,161751,161910,161953,162142,162320,162352,,163333,165049,165335,165527,165632,165737,165821,170215
54,AA7149-2,161635,,162236,162457,162602,162657,162803,162858,162942,163501,163840,165632,165926,170120,170225,170310,170353,170839
55,MP6054-0,162247,163806,164114,164321,164416,164521,164721,164921,165005,165537,165748,171735,172031,172304,172410,172453,172610,172939
56,MW4837-5,162508,162718,163015,163217,163344,163417,163512,163606,163701,164226,164416,170225,170521,170722,170828,170934,171102,171502
57,MW4229-0,163924,165027,165335,165443,165559,165654,165759,165854,165950,170458,170711,173055,173405,173609,173715,173821,173917,174302
58,MW4856-5,164343,164510,164805,164910,165016,165154,165335,165432,165527,,170342,172526,172810,173000,173117,173214,173322,173759
59,MW5594-5,165432,165515,170120,170247,170404,170532,170627,170722,170828,171240,171513,173643,173940,174142,174302,174356,174452,174849
60,AA7480-2,170320,170616,170902,171051,171219,171346,171513,171629,171746,172359,172610,174429,174741,175008,175125,175230,175348,175814
61,MW4366-5,171313,171418,171746,172042,172148,172253,172410,172504,172621,173117,173322,174825,175125,175421,175541,175709,175836,180353
62,MW5124-2,171957,172231,172643,172833,172950,173300,173427,173547,173704,174334,174643,175943,180248,180627,180743,180913,181018,181515
63,MW5142-5,172453,172749,173150,173427,173536,173654,173844,173940,174047,174643,174911,180331,180637,181018,181146,181240,181431,182021
64,MW4557-5,173128,,,174025,174142,174216,174323,174452,174549,175530,175731,181515,181810,182220,182326,182421,182601,183100
65,AA7149-3,,,,173929,174036,174120,174302,174452,174536,175516,175943,181335,181759,182210,182326,182421,182601,183100
66,MW4619-3,,174240,174525,174643,,,175041,175209,175315,180237,180637,182137,182348,182634,182750,182847,183016,183405
67,MW4647-5,174803,175041,175410,175658,175803,175859,180048,180237,180353,180923,181410,182645,182932,183216,183332,183438,183629,184145
68,MW4705-3,175614,175836,180132,180320,180448,180542,180648,180816,180934,181453,181842,183216,183510,183819,183924,184029,184124,184631
69,MW4781-5,180934,,181359,181631,181759,181853,182042,182148,182253,182910,183249,184558,184852,185124,185230,185356,185512,190008
