,Bus,C659,C656,C654,C653/2,C692,C689/1,T355/2,T360,T376/1,T363/1,T374,T406,T345/1,T322,T342,T409,T368,T324/2,T327,T326/2,T337,T334,T430,M177,M198/1,M183/2,M140/1,M137/2,M132/1,M200,M201,M121,M119,M113,M94,M95/3
0,MS1953-0,,,,,,,,,,,,,,,,,,,,,,,070116,070552,070825,071058,071226,071320,071405,071510,071615,071709,071803,072036,072152,072257
1,MX4310-0,,,,,,,,,070116,070129,070201,070245,070731,070952,071142,071309,071416,071510,071637,071720,071836,071857,072025,072519,072741,072919,073057,073231,073326,073421,073515,073559,073653,073842,074000,074105
2,MX1624-0,070116,071153,071248,071331,071448,071626,071919,072036,072235,072330,072414,072446,072908,073231,073421,073548,073704,073748,073917,074011,074105,074201,074330,074751,075027,075232,075421,075538,075610,075715,075843,075951,080048,080206,080323,080451
3,MS2365-0,072635,072708,072751,072836,,073141,073432,073537,073620,073855,073938,074033,074551,074751,074921,075027,075143,075221,075326,075421,075527,075621,075748,080239,080513,080607,080745,080912,080957,081113,081220,081315,081420,081705,081843,081938
4,MX1693-0,074540,074646,074740,074826,075016,075205,075454,075548,075632,075726,075810,075856,080323,080546,080745,080839,081029,081113,081242,081347,081526,081621,081810,082255,082517,082717,082848,083004,083109,083249,083355,083511,083627,083838,084016,084205
5,MS2259-0,075143,080535,080629,080713,080923,,081253,081358,081621,081726,081821,081854,082328,082550,082803,082909,083047,083142,,083428,083533,083732,083827,084337,084559,084905,085022,085138,085320,085555,085745,,085955,090050,090156,090317
6,MX1698-0,,082127,082244,082350,082455,082634,083015,083058,083227,083450,083533,083627,084110,084348,084548,084653,084820,084949,085127,085226,085331,085439,085544,090039,090317,090540,090657,090802,090930,091025,091216,091321,091500,091722,091901,092101
7,MX4068-0,084016,084432,084526,084642,084854,085032,085355,085511,085629,085850,090017,090101,090740,091036,091249,091354,091544,091700,091912,092006,092122,092231,092400,093131,093450,093638,093837,094004,094228,094358,094528,094646,094825,095131,095325,095431
8,MS1953-1,085215,085651,085745,085839,090028,090255,090602,090708,090825,090909,091003,091047,091638,092017,092231,092337,092444,092528,092707,092742,092858,092953,093121,094037,094302,094528,094635,094752,094920,095109,095219,095325,095442,,100154,100333
9,MX4310-1,091617,091744,091828,091922,092101,092220,092539,092634,092815,092920,093015,093048,093617,093859,094121,094240,094431,094506,094623,094719,094814,094942,095109,095621,095844,100217,100356,100546,100714,100935,101052,101212,101550,102024,102202,102343
10,MX1624-1,092455,093345,093450,093555,093815,094015,094302,094431,094635,094847,094931,095036,095526,095811,100014,100154,100312,100441,100557,100652,100758,100841,101041,101445,101719,102013,102118,102202,102321,102500,102606,102711,102859,103453,103633,103750
11,MS2365-1,095036,095204,095252,095336,095547,095643,095907,100014,100121,100228,100333,100406,100935,101124,101256,101401,101455,101550,101719,101835,101941,102013,102140,102616,102859,103048,103241,103420,103504,103600,103717,103845,104003,104330,104459,104605
12,MX1693-1,101434,101602,101657,101740,101919,102057,102428,102606,102732,102827,102921,102953,103442,103655,103908,104035,104151,104235,104352,104459,104605,104711,104816,105322,105628,105910,110027,110121,110238,110428,110555,110722,110838,111120,111311,111438
13,MS2259-1,103241,103655,103801,103941,104225,104404,104554,104700,104805,105027,105154,105300,105827,110048,110249,110406,110522,,110755,110838,111005,111026,111142,111638,111921,112144,112325,112452,112629,112735,,,113123,113334,113440,113630
14,MX1698-1,105449,105511,105606,105649,105910,110016,110406,110533,110700,110911,110954,111048,111544,111816,112100,112155,112336,112430,112546,112640,112745,112851,113051,113608,113906,114108,114224,114413,114518,114645,114750,114857,115108,115247,115352,115458
