,Bus,C659,C656,C654,C653/2,C692,C689/1,T355/2,T360,T376/1,T363/1,T374,T406,T345/1,T322,T342,T409,T368,T324/2,T327,T326/2,T337,T334,T430,M177,M198/1,M183/2,M140/1,M137/2,M132/1,M200,M201,M121,M119,M113,M94,M95/3
32,MP6039-0,173457,174340,174424,174529,174740,174900,175225,175341,175434,175654,175759,175841,180346,180555,180900,181015,181130,181235,181414,181508,181603,181707,181833,182305,182549,182842,182957,183123,183304,183632,183759,183925,184051,184447,184540,184928
33,MS2025-4,175109,175704,175748,175914,180050,180209,180534,180638,180815,180921,181120,181214,181707,181927,182136,182233,182444,182538,182726,182830,182946,183101,183232,183737,184101,184310,184425,184540,184656,184917,185054,185148,185400,185735,185923,190155
34,MR8583-4,181152,181624,181729,181812,182021,182125,182433,182621,182820,182935,183112,183221,183737,183935,184155,184259,184447,184551,184707,184824,184928,185033,185211,185725,190018,190229,190333,190521,190647,190907,191023,191106,191212,191453,191641,191756
35,MS1044-4,181457,183400,183454,183558,183820,183935,184310,184415,184613,184717,184845,184928,185432,185641,185851,190007,190112,190229,190355,190459,190604,190708,190835,191349,191630,191900,191932,192037,192141,192318,192414,192509,192635,192814,192929,193138
36,MS2243-4,185211,185338,185432,185536,185757,185923,190301,190416,190614,190740,190857,190940,191515,191734,191943,192048,192203,192329,192458,192603,192718,192814,192940,193447,193824,194057,194204,194319,194459,194646,194751,194917,195115,195338,195526,195807
37,MS2365-4,191442,191641,191724,191922,192152,192236,192552,192708,192824,192929,193044,193149,193708,193929,194118,194225,194319,194416,194542,194636,194740,194823,194949,195432,195714,195829,195924,200101,200211,200254,200400,200454,200548,200808,200841,200946
38,MS1903-3,193719,193950,194035,194140,194330,194352,194729,194834,195022,195126,195233,195316,195818,200008,200200,200304,200421,200515,200652,200841,200935,201018,201144,201627,201909,202108,202234,202327,202515,202652,202807,202911,203005,203153,203329,203434
39,MS2095-3,194319,195913,200029,200200,200411,200537,200841,200946,201144,201416,201554,201638,202118,202349,202526,202630,202818,202922,203048,203142,203257,203402,203528,204019,204300,204521,204647,204752,204856,205033,205138,205236,205340,205611,205715,205830
40,MS1953-5,202201,202421,202515,202620,202807,202850,203131,203236,203413,203643,203748,203841,204343,204531,204719,204802,204929,205033,205214,205247,205402,205455,205621,210146,210406,210543,210709,210803,210857,211003,211046,211151,211257,211517,211657,211750
41,MS2025-5,205148,205329,205412,205528,205747,205819,210146,210240,210406,210636,210752,210835,211308,211507,211708,211823,211938,212011,212148,212253,212408,212512,212642,213144,213425,213541,213718,213833,214021,214147,214252,214346,214440,214547,214651,214830
42,MR8583-5,,211246,211341,211435,211550,211624,211917,212021,212104,212325,212419,212502,212903,213101,213310,213404,213457,213541,213707,213801,213927,213959,214125,214608,214841,215112,215156,215344,215459,215553,215647,215752,215846,220003,220118,220234
43,MS1044-5,212546,213613,213707,213801,214021,214136,214440,214523,214703,214808,214935,215018,215459,215658,215835,215940,220057,220151,220306,220401,220516,220610,220736,221237,221539,221740,221835,222003,222118,222234,222338,222445,222549,222747,222924,223039
44,MS2365-5,,220704,220758,220841,221049,221132,221435,221529,221657,221918,222024,222107,222549,222737,222903,223039,223122,223216,223342,223447,223603,223646,223751,224221,224502,224722,224900,224954,225058,225215,225258,225330,225424,225625,225729,225823
45,MS1953-6,224347,224606,224700,224743,224943,225048,225319,225424,225602,225657,225751,225845,230315,230451,230628,230722,230826,230900,231005,231048,231142,231238,231343,,,,,,,,,,,,,
46,MS2025-6,231037,231311,231415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
