,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M143,M170/1,M172/15,T403,T402,T309,T368,T324/2,T347,T364/2,T366,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C660,C662,C664,C666,C677,C667,C676,C680,C669/1
0,MZ3734-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070110,070219,070241
1,MX1135-0,,,,,,,,,,,,,,,,,,,,,,,,070110,070241,070452,070703,070758,070915,070948,071043,071126,071210,071243,071316,071338,071505,071548
2,MZ3825-0,,,,,,,,,,,,,,,,,070110,070324,070419,070536,070630,070652,070725,070842,071210,071349,071516,071610,071715,071748,071854,071927,072010,072032,072105,072127,072232,072316
3,MZ3956-0,,,,,,,070110,070208,070429,070703,070831,071327,071421,071537,071715,071820,071927,072200,072305,072433,072527,072611,072716,072855,073233,073338,073538,073643,073810,073855,074011,074105,074200,074221,074254,074337,074505,074559
4,MZ3978-0,070110,070135,070441,070641,070959,071305,071432,071559,071726,071948,072105,072611,072716,072811,072927,073022,073117,073349,073432,073610,073748,073821,073906,074033,074359,074548,074759,074855,075011,075054,075159,075232,075327,075348,075432,075454,075600,075622
5,MZ3987-0,071115,071254,071443,071559,071831,072138,072210,072316,072444,072738,072906,073411,073516,073610,073726,073832,073927,074149,074243,074421,074538,074621,074654,074832,075149,075348,075549,075643,075811,075855,075939,080025,080109,080130,080204,080247,080416,080459
6,MZ4072-0,072254,072538,072738,072916,073106,073411,073621,073748,073906,074200,074337,074906,075022,075116,075305,075359,075443,075654,075800,075928,080142,080226,080309,080437,080807,080959,081149,081306,081411,081444,081549,081633,081727,081811,081906,081939,082108,082152
7,MZ4228-0,073610,073632,073810,073949,074149,074516,074610,074737,074906,075054,075159,075705,075800,075928,080047,080142,080236,080459,080606,080723,080807,080903,081021,081233,081633,081749,081950,082046,082152,082224,082329,082424,082508,082530,082625,082646,082814,082858
8,MW5853-0,074842,075138,075443,075633,075832,080130,080226,080320,080448,080712,080840,081338,081444,081600,081727,081811,081928,082119,082203,082340,082541,082635,082719,082847,083225,083436,083647,083752,083909,083942,084058,084130,084235,084246,084341,084414,084530,084636
9,MZ3556-0,075939,080215,080416,080628,080840,081244,081422,081538,081717,081950,082108,082603,082708,082825,083014,083108,083214,083403,083458,083636,083752,083825,083909,084058,084403,084625,084752,084858,084952,085025,085130,085215,085258,085320,085414,085457,085614,085657
10,MZ3559-0,080925,081306,081600,081822,082119,082403,082635,082803,083057,083403,083531,084058,084152,084257,084435,084530,084636,084930,085025,085151,085341,085425,085457,085614,085940,090152,090403,090510,090605,090648,090754,090827,090910,090943,091038,091100,091216,091311
11,MZ3734-1,082519,082635,082835,083130,083425,083825,084058,084246,084530,084836,084952,085446,085614,085719,085846,085951,090047,090340,090459,090637,090754,090837,090921,091027,091417,091628,091818,091925,092044,092127,092233,092306,092400,092422,092506,092527,092654,092749
12,MX1135-1,083425,083709,084025,084235,084508,084814,085036,085202,085331,085635,085752,090308,090403,090510,090637,090805,090932,091133,091227,091344,091533,091617,091701,091852,092200,092317,092549,092643,092759,092821,092928,093001,093022,093044,093138,093200,093316,093359
13,MZ3825-1,,084741,084920,085141,085352,085625,085857,090036,090437,090732,090837,091355,091500,091617,091756,091903,091958,092200,092255,092433,092600,092633,092705,092832,093117,093243,093421,093526,093632,093715,093831,093904,093926,093947,094042,094115,094231,094325
