,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M143,M170/1,M172/15,T403,T402,T309,T368,T324/2,T347,T364/2,T366,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C660,C662,C664,C666,C677,C667,C676,C680,C669/1
0,MZ3734-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070107,070142
1,MZ3740-0,,,,,,,,,,,,,,,,,,,,,,,,,,,070107,070131,070226,070321,070415,070521,070554,070626,070700,070733,070902,070946
2,MZ3825-0,,,,,,,,,,,,,,070107,070120,070215,070259,070532,070638,070755,070913,070957,071040,071157,071451,071641,071758,071852,072009,072042,072147,072220,072242,072303,072347,072433,072550,072633
3,MZ3956-0,,,,,,,070107,070131,070343,070510,070615,071135,071219,071313,071429,071524,071619,071842,071936,072053,072220,072303,072325,072433,072728,072910,,,073259,073342,073448,073520,073553,073614,073709,073730,073859,073943
4,MZ3978-0,,070107,070226,070332,070615,070902,070946,071051,071251,071513,071641,072147,072252,072347,072506,072600,072655,072910,073016,073120,073205,073215,073259,073426,073752,073943,074122,074227,074344,074417,074522,074606,074649,074722,074755,074839,074946,075041
5,MZ3987-0,071208,071346,071619,071736,071958,072220,072411,072517,072633,072802,072910,073426,073531,073625,073730,073836,073910,074111,074205,074333,074417,074439,074616,074755,075136,075314,075516,075632,075737,075810,075915,075948,080042,080104,080137,080159,080304,080359
6,MZ4072-0,,072846,073016,073132,073353,073614,073730,073847,074038,074238,074406,074913,075019,075136,075252,075410,075505,075704,075759,075904,075958,080042,080115,080242,080610,080844,081105,081210,081326,081410,081515,081621,081704,081726,081820,081853,082020,082115
7,MX1135-0,073625,073719,073859,074038,074227,074606,074700,074806,074924,075052,075158,075653,075748,075904,080042,080137,080220,080454,080548,080654,080748,080822,080917,081105,081442,081642,081853,081958,082115,082158,082314,082410,082443,082515,082548,082610,082726,082811
8,MW3528-0,074828,075008,075147,075336,075443,075748,075926,080347,080643,080906,081033,081537,081631,081748,081853,081947,082042,082231,082336,082443,082548,082621,082704,082822,083128,083308,083520,083627,083744,083839,083935,084008,084052,084136,084219,084241,084346,084411
9,MW3343-0,080137,080253,080505,080737,081011,081254,081453,081548,081759,081926,082104,082621,082726,082833,083012,083106,083202,083414,083509,083638,083744,083828,083913,084041,084336,084444,084645,084803,084930,085025,085120,085153,085238,085322,085354,085416,085554,085638
10,MZ3559-0,080336,081337,081548,081809,082031,082325,082526,082642,082800,082950,083117,083616,083711,083806,083935,084030,084136,084359,084506,084623,084740,084824,084846,085003,085311,085459,085627,085732,085837,085910,090039,090134,090157,090219,090252,090325,090455,090539
11,MZ3734-1,082031,082209,082421,082610,082800,083128,083352,083458,083627,083902,083935,084433,084601,084707,084814,084908,085003,085216,085311,085448,085543,085627,085710,085827,090124,090347,090539,090707,090813,090847,090956,091051,091146,091230,091325,091348,091506,091602
12,MZ3740-1,083436,083553,083806,084030,084230,084506,084601,084656,084835,085058,085153,085700,085816,085910,090039,090134,090230,090422,090528,090656,090751,090824,090911,091007,091314,091517,091731,091815,091921,092005,092111,092155,092300,092322,092417,092439,092556,092651
13,MZ3825-1,084444,084634,084835,085025,085311,085616,085827,085944,090050,090314,090411,090835,090923,091018,091146,091303,091348,091528,091625,091731,091815,091848,091910,092038,092311,092534,092713,092809,092926,092958,093053,093136,093220,093231,093326,093359,093516,093538
14,MW5898-0,,085554,085732,085910,090124,090400,090550,090656,090835,091124,091230,091753,091837,092005,092122,092227,092333,092534,092629,092809,092936,092958,093042,093147,093516,093621,093749,093854,093959,094032,094148,094221,094253,094315,094359,094421,094526,094620
15,MZ3956-1,085837,090550,090813,091007,091157,091517,091658,091815,091943,092155,092300,092746,092842,092947,093125,093220,093315,093516,093559,093716,093843,093927,094010,094115,094410,094526,094831,094936,095052,095146,095251,095335,095356,095418,095502,095524,095631,095715
16,MZ3978-1,091539,091614,,092216,092450,092842,093053,093209,093348,093610,093716,094232,094337,094526,094704,094809,094903,095114,095219,095356,095535,095608,095631,095747,100020,100209,100422,100559,100654,100737,100854,100916,100949,101010,101054,101115,101232,101316
17,MZ3987-1,092406,092556,092831,093009,093125,093454,093654,093832,094032,094232,094526,095008,095103,095241,095346,095440,095535,095820,095915,100042,100136,100220,100325,100432,100759,100938,101054,101159,101254,101327,101432,101516,101548,101610,101654,101726,101854,101926
18,MZ4072-1,092831,093538,093916,094137,094410,094736,094914,095041,095346,095704,095958,100505,100610,100726,100927,101043,101126,101411,101516,101643,101810,101821,101905,102021,102359,102505,102749,102823,102950,103023,103129,103214,103235,103257,103341,103402,103519,103552
19,MW5943-0,094221,094609,094809,095030,095241,095513,095726,095925,100231,100454,100621,101137,101254,101400,101538,101643,101737,101948,102043,102210,102326,102411,102454,102600,102856,103023,103214,103319,103413,103446,103552,103635,103719,103803,103836,103900,104027,104101
20,MW3528-1,095947,100220,100454,100643,100759,101137,101338,101443,101716,101948,102053,102600,102705,102800,102939,103045,103139,103402,103457,103603,103647,103730,103900,104005,104334,104512,104640,104735,104831,104904,105009,105116,105138,105159,105243,105316,105433,105517
21,MW5966-0,101548,101643,102115,102348,102505,102856,103012,103150,103508,103814,103922,104439,104607,104724,104853,105009,105116,105316,105422,105624,105718,105802,105929,110110,110426,110605,110815,110921,111038,111144,111300,111405,111427,111449,111543,111605,111710,111754
