,Bus,M1/12,M7/3,M271,M105,M272,M61/2,M73/1,M270/1,M153/2,M173/2,M172/14,T403,T402,T309,T313,T315,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C686
0,MX4598-0,,,,,,,,,,,,,,,,,,,,070059,070121,070424,070550,070715,070902,071018,071122
1,MX4159-0,,,,,,,,,070059,070225,070611,071154,071247,071351,071506,071548,071703,071756,071900,072015,072151,072503,072650,072838,072931,073056,073244
2,MX4458-0,070059,,,,071154,071455,071703,071807,071954,072109,072453,073035,073200,073305,073503,073618,073804,074016,074109,074245,074421,074805,074931,075107,075257,075413,075600
3,MX3651-0,072421,,072931,072952,073128,073316,073503,073607,073804,073932,074328,074952,075056,075214,075330,075423,075549,075704,075747,075830,080006,080319,080435,080612,080831,080945,081132
4,MX3783-0,074536,074805,075107,075139,075214,075506,075600,075643,075758,075945,080204,080705,080809,080913,081017,081110,081235,081350,081432,081515,081641,082004,082118,082327,082431,082546,082712
5,MX4598-1,,080737,080924,081049,081132,081318,081526,081620,,081921,082244,082754,082921,083003,083107,083202,083328,083432,083515,083640,083827,084120,084224,,,084725,084841
6,MX4159-1,082431,082816,083150,083256,083339,083640,083805,083849,084026,084120,084318,084830,084945,085048,085203,085246,085423,085516,085559,085620,085746,090110,090235,090413,090517,090632,090819
7,MX4458-1,084026,085351,085652,085735,085807,090059,090246,090340,090456,090611,091016,091517,091621,091736,091840,091922,092059,092141,092224,092328,092435,092747,092903,093101,093205,093320,093517
8,MX3651-1,090819,091142,091330,091352,091527,091840,092005,092120,092235,092435,092643,093143,093248,093352,093507,093549,093726,093830,093913,094018,094143,094446,094644,094759,094935,095039,095122
9,MX3783-1,093018,093216,093413,093456,093621,093841,094029,094122,094319,094518,094716,095215,095309,095445,095527,095621,095746,095841,095924,095956,100100,100413,100549,100808,100913,101017,101214
10,MW5264-0,093341,093841,094029,094143,094309,094457,094633,094716,094831,094935,095133,095653,095746,095841,095945,100038,100204,100351,100434,100455,100610,100913,101028,101214,101246,101341,101434
11,MX4598-2,094820,095309,095445,095506,095621,095818,095956,100100,100318,100445,100808,101341,101434,101538,101708,101751,101938,102052,102135,102311,102447,102810,102935,103111,103257,103413,103600
12,MW5112-0,095351,101214,101456,101626,101751,101938,102114,102207,102343,102447,102644,103132,103225,103341,103445,103600,103727,103935,104007,104101,104215,104549,104653,104850,104944,105048,105120
13,MW5191-0,095852,100236,100423,100538,100704,100956,101049,101142,101318,101413,101626,102135,102228,102343,102447,102540,102706,102820,102903,102935,103049,103403,103539,103821,103935,104050,104133
14,MX4458-2,101906,105352,105602,105729,105801,110053,110146,110240,110406,110553,110803,111327,111442,111620,111703,111808,111945,112039,112122,112259,112353,112657,112907,113126,113231,113357,113545
15,MX4159-2,102759,103204,103528,103623,103749,103957,104050,104154,104331,104517,104736,105319,105435,105624,105750,105905,110053,110208,110313,110417,110626,111105,111243,111536,111631,111808,112018
16,MX3651-2,111642,112133,112416,112542,112657,112929,113022,113126,113314,113451,113701,114235,114329,114550,114644,114727,114927,115032,115115,115252,115418,115743,115849,120048,120225,120340,120507
17,MX3783-2,114026,114151,114507,114612,114644,114854,114948,115032,115219,115335,115533,120026,120131,120246,120424,120518,120633,120727,120810,120937,121041,121346,121512,121721,121836,121951,122046
18,MW5264-1,115754,120109,120413,120529,120601,120843,121031,121114,121241,121407,121815,122338,122454,122620,122746,122852,123019,123145,123228,123354,123459,123813,124024,124223,124306,124424,124539
19,MX4458-3,122443,130157,130534,130606,130700,130921,131047,131152,131329,131600,131820,132355,132500,132637,132753,132858,133035,133140,133224,133339,133506,133809,133925,134102,134218,134406,134604
20,MX4598-3,,,123008,123124,123207,123448,123553,123658,123834,123928,124255,124820,124936,125051,125145,125238,125404,125541,125624,125718,125822,130147,130429,130606,130743,130910,131047
21,MX3651-3,131716,132229,132449,132533,132659,132919,133107,133150,133328,133444,133654,134156,134250,134355,134532,134626,134752,134951,135045,135213,135329,135653,135820,140101,140217,140322,140521
22,MX3783-3,134041,134229,134510,134615,134637,134908,135013,135056,135246,135350,135726,140300,140405,140521,140658,140802,140950,141055,141138,141242,141420,141755,141933,142049,142215,142331,142425
23,MW5264-2,135758,140228,140542,140647,140719,141023,141221,141326,141452,141607,141806,142331,142436,142529,142656,142800,142927,143104,143136,143314,143440,143805,143911,144204,144309,144403,144540
24,MX4598-4,141744,142215,142540,142728,142800,143104,143303,143357,143534,143712,143849,144436,144551,144729,144835,145002,145202,145329,145412,145549,145655,150020,150146,150334,150418,150544,150900
25,MX4458-4,145002,145340,145706,145842,145926,150208,150312,150418,150606,150733,151204,151834,151949,152127,152314,152430,152628,152848,152953,153119,153235,153632,153809,153957,154112,154624,154940
26,MX3651-4,151552,151802,152054,152127,152159,152502,152650,152816,152942,153046,153307,153852,153946,154101,154227,154332,154509,154613,154656,154802,154907,155242,155408,155712,155839,160319,160706
27,MX4535-0,152231,154007,154321,154458,154530,154824,154918,154950,155159,155358,155608,160121,160226,160403,160540,160634,160822,160958,161042,161219,161356,161731,161941,162213,162402,162727,163008
28,MX4598-5,160832,161219,161605,161648,161753,162002,162202,162256,162456,162601,162947,163458,163626,163720,163846,163951,164118,164223,164317,164413,164529,164904,165030,165250,165355,165448,165625
