,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M136/2,M139/2,M184,M188,M203/2,M182/1,T431,T335/2,T338,T326/3,T332/2,T325/3,T339/4,T408/1,T343,T316,T354/2,T345/5,T344,T356/1,T358,T373/2,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C686,C656,C654/3,C653/2,C692,C689/1,T355/2,T360,T376/1,T363/1,T374,T406,T345/1,T322,T342,T409,T368,T324/2,T327,T326/2,T337,T334,T430,M177,M198/1,M183/2,M140/1,M137/2,M132/1,M200,M201,M121,M119,M113,M94,M95/3
10,MW2780-1,082931,083121,083249,083523,083734,084020,084231,084515,084654,084811,085001,085106,085203,085508,085848,090017,090101,090206,090301,090440,090524,090653,090959,091339,091445,091636,091815,091848,092039,092134,092240,092346,092441,092503,092609,092937,093127,093401,093456,093603,093658,093836,093931,094355,094607,094746,095053,095159,095338,095421,095517,095552,100135,100442,100643,100759,100905,101032,101200,101244,101400,101506,101614,102037,102300,102513,102641,102843,102939,103150,103246,103352,103531,103815,104039,104218
11,MS2259-1,083121,085012,085319,085721,120353,090440,090558,090820,122552,122624,091519,091552,091625,091932,092335,092525,092620,124407,092915,093105,093244,093423,093709,093942,094131,094428,094534,130143,094629,094841,095009,095126,095137,095210,095338,095815,100006,100240,100325,100420,100515,100643,100738,101149,101400,101444,101920,102037,102143,102407,102524,102608,135021,103838,104145,104312,104559,104621,,140432,105258,,105320,105828,110124,110337,110506,110644,110942,111121,111216,111501,111714,111925,112137,144136
12,MS1935-1,,091401,091742,091932,092240,092704,092736,092937,093244,093339,093540,093636,093720,094047,094407,094629,,094914,094925,095104,095159,095338,095636,095921,100040,100240,100453,100548,100715,100821,100916,101010,101032,101105,101211,101658,101837,102005,102110,102216,102238,102407,102513,102916,103055,103308,103658,103804,103838,103932,104039,104112,104905,105225,105415,105510,105617,105701,105806,105850,105956,110029,110146,110644,110920,111205,111322,,,111853,112043,112232,112433,112838,112934,113103
13,MW3053-1,,093551,093858,094155,094556,094724,094936,095104,095316,095421,095603,095709,095859,100229,100632,100810,100905,101000,101116,101244,101327,101550,101753,102026,102143,102356,102546,102630,102809,102854,103001,103055,103117,103150,103308,103625,103827,104017,104123,104229,104302,104504,104621,104939,105128,105258,105639,105756,105912,110135,110243,110337,110920,111216,111428,111555,111725,111842,112021,112148,112316,112411,112539,113030,113359,113718,113919,114025,114132,114310,114449,114701,114840,115008,115136,115315
14,MS2365-1,,100040,100314,100621,100938,101400,101614,101815,102227,102356,102546,102652,102843,103246,103636,103815,103910,104050,104156,104356,104453,104715,104950,105150,105309,105521,105701,105745,105945,110040,110146,110243,110305,110433,110600,110858,111026,111132,111322,111439,111512,111809,111936,112159,112444,112539,112934,113114,113243,113516,113645,113729,114405,114734,114957,115125,115315,115421,115621,115727,115855,115928,120108,120553,120911,121145,121324,121525,121726,122021,122159,122349,122613,122829,123043,123415
15,MW2856-1,,103139,103425,103731,104229,104548,104821,104950,105225,105404,105555,105701,105850,110232,110633,110803,110847,111015,111048,111227,111311,111534,111714,111914,112032,112305,112422,,112731,112827,112912,113030,113114,113232,113359,113729,113835,114058,114204,114354,114416,114639,114712,115136,115242,115432,115705,115822,120036,120309,120426,120509,121101,121503,121704,121842,121959,122127,122316,122433,122613,122720,122903,123404,123659,124016,124217,124355,124651,124819,125019,125232,125421,125622,125801,130110
16,MW2390-2,,104442,104759,105023,105258,105606,105806,105956,110254,110422,110622,110728,110909,111249,111630,111758,111904,112032,112148,112338,112433,112646,112923,113125,113221,113410,113623,113718,113846,113951,114047,114153,114249,114354,114555,114851,115019,115315,115421,115548,115632,115844,120014,120331,120509,120615,121050,121156,121346,121609,121653,121737,122243,122506,122657,122753,122914,122959,123138,123236,123342,123437,123626,124111,124407,124640,124757,124841,124936,125103,125232,125410,125527,125823,130014,130205
17,MS1695-2,,110622,110920,111110,111344,111809,112021,112254,112646,112742,112957,113114,113305,113623,114014,114142,114238,114354,114449,114639,114701,114840,115125,115326,115421,115610,115855,115939,120108,120214,120258,120404,120437,120615,120732,121028,121240,121441,121547,121704,121747,121926,122021,122127,122254,122433,122753,122903,123032,123127,123236,123320,123815,124100,124312,124428,124524,124618,124746,124841,124957,125041,125232,125739,130014,130205,130322,130417,130534,130650,130756,130924,131135,131337,131515,131632
18,MW2780-2,,112742,113103,113232,113549,113857,114142,114628,114957,115103,115304,115454,115654,120025,120353,120509,120604,120732,120816,120955,121101,121324,121536,121726,121809,121937,122127,122210,122349,122444,122613,122805,122841,122914,123043,123415,123553,123804,123954,124038,124111,124250,124334,124450,124629,124819,125041,125147,125254,125527,125655,125728,130311,130523,130745,130935,131135,131253,131432,131526,131654,131759,131916,132341,132626,132911,133007,133207,133313,133455,133603,133743,133901,134138,134318,134544
19,MS1935-2,,121039,121631,121842,122116,122914,123236,123754,124323,124418,124629,124735,124841,125232,125633,125834,125918,130059,130121,130311,130406,130556,130935,131157,131242,131453,,,131927,132022,132150,132234,132256,132330,132457,132838,133029,133145,133302,133421,133506,133658,133815,134329,,134617,135021,135224,135436,135659,135817,135912,140549,140827,141050,141239,141440,141546,141758,141842,142020,142104,142222,142743,143027,143211,143401,143529,143647,143827,143955,144148,144351,144730,144825,145142
20,MW3053-2,,123202,123404,123710,124016,124546,125316,125801,130333,130439,130617,130745,130807,131146,131515,131632,131727,131916,132000,132234,132330,132604,132816,133029,133134,133336,133528,133636,133815,133924,134054,134245,134329,134351,134510,134820,134948,135202,135330,135447,135521,135648,135755,140113,140337,140516,140805,140911,141112,141218,141407,141440,142754,143126,143350,143445,143625,143754,144008,144103,144210,144316,144426,144931,145226,145511,145651,145831,145926,150103,150301,150451,150655,150949,151149,151407
21,MS2365-2,125421,125600,125823,130110,130406,130756,131432,132011,132139,132330,132626,132900,133102,133455,133826,134021,134116,134245,134414,134522,134606,134831,135119,135319,135436,135648,135850,135934,140102,140207,140410,140527,140611,140731,140911,141301,141429,,141714,141842,141925,142233,142350,142849,143112,143126,143540,143721,143911,144148,144351,144437,145259,145607,145809,145926,150206,150313,150524,150631,150802,150901,151031,151526,151834,152154,152354,152520,152643,152825,152931,153123,153348,153624,153816,154055
22,MW2390-3,131348,131705,132000,132223,132530,132754,133018,133251,133636,133815,133957,134200,134351,134714,135119,135224,135308,135447,135543,135732,135828,140018,140315,140516,140611,140816,140955,141101,141334,141440,141630,141820,141904,142031,142211,142556,142720,142911,143101,143211,143306,143507,143636,144008,144221,144415,144730,144836,145026,145259,145427,145511,150217,150513,150750,150924,151116,151237,151356,151503,151644,151823,152014,152549,152836,153220,153315,153411,153732,153937,154144,154346,154750,155050,155302,155537
23,MS1695-3,133421,133603,133837,133946,134234,134617,134831,135108,135257,135436,135553,135732,135923,140253,140633,140754,140838,141017,141050,141301,141356,141557,141820,142053,142222,142436,142619,142708,142838,142922,143049,143149,143211,143339,143445,143754,143900,144042,144210,144329,144415,144619,144719,145048,145343,145555,145939,150048,150155,150406,150557,150643,151345,151633,151856,152037,152226,152354,152610,152717,152847,153004,153157,153658,154011,154441,154609,154815,155028,155229,155408,155548,160330,160547,160726,160938
24,MW2780-3,134853,135710,140018,140220,140622,140955,141218,141546,141820,142009,142149,142339,142708,143137,143625,143838,143922,144103,144221,144426,144520,144741,145110,145427,145618,145820,145950,150048,150115,150239,150440,150534,150608,150717,150901,151312,151451,151633,151749,151918,152014,152226,152332,152549,152803,152858,153242,153359,153528,153754,154044,154133,154738,155028,155240,155419,155708,155817,160058,160149,160330,160418,160632,161118,161405,161759,161905,162049,162421,162645,162805,163456,163912,164246,164425,164901
25,MW2856-2,,142104,142646,143006,143233,143625,143900,144136,144301,144437,144657,144741,144836,145215,145640,145820,145926,150103,150206,150406,150513,150750,151002,151225,151312,151514,151801,151856,152059,152204,152354,152534,152600,152621,152750,153101,153253,153539,153624,153754,153838,154107,154217,154750,155028,155218,155515,155708,155806,160019,160211,160257,160843,161128,161343,161510,161722,161843,162111,162216,162336,162455,162623,163135,163412,163923,164126,164235,164425,164531,164648,165114,165756,170222,170530,171112
26,MS2259-2,144340,144531,145110,145259,145607,145939,150206,150428,,150827,151002,151138,151237,151633,152037,152248,152416,,152632,152836,152931,153208,153517,153743,153849,154055,154302,,154536,154631,154726,154955,155028,155156,155336,155743,155901,,160211,160342,160429,160715,160843,161044,,161427,161733,161916,162026,162240,162421,162517,,163539,163805,163946,164115,164224,164436,164542,164744,164806,164946,165457,170137,170754,171325,171515,171710,172915,173542,174000,174558,175142,175653,180201
27,MW5537-0,,150128,150329,150546,150901,151250,151503,151907,152059,152204,152354,152600,152750,153157,153550,153754,153849,154011,154133,154313,154408,154715,155028,155240,155336,155537,155656,155743,160019,160138,160223,160318,160354,160503,160632,160938,161140,161332,161416,161521,161605,161821,161916,162144,162336,162528,163018,163135,163305,163550,163721,163805,164425,164648,164901,165019,165137,165243,165457,165552,165734,165841,165958,170457,170912,171755,171934,172124,172444,173701,174038,174811,175332,175642,180117,180533
28,MS1935-3,152248,152449,,153242,153506,,,,,154911,155207,155302,155430,155828,160257,160440,160547,160726,,161107,161224,161532,161745,162004,162038,162240,,,162634,162732,162849,163040,163124,163305,163434,163743,,164042,164137,164246,164330,164436,164553,164710,164901,165159,165423,165530,165723,165818,165936,170031,170542,170817,171039,171156,171336,171409,171537,171633,171744,171839,172007,172455,172820,173202,173403,173915,174335,174503,175046,175619,180331,181012,181544,182106
29,MW3053-3,,154120,154419,154750,155218,155515,155612,155912,160330,160451,160632,160759,161000,161354,161821,162004,162049,162229,162325,162506,162601,162900,163146,163401,163456,163647,163816,163912,164104,164148,164246,164352,164425,164458,164615,165008,165137,165305,165412,165508,165541,165807,165925,170210,170402,170530,170839,170944,171028,171251,171453,171548,172146,172444,172657,172820,173000,173117,173257,173403,173542,173649,173831,174320,175237,175758,175916,180212,180437,180714,181830,182804,183402,183816,184137,184511
30,MS2365-3,154804,155441,155656,155912,160245,160715,161000,161321,161627,161745,162004,162111,162229,162601,162945,163102,163146,163339,163518,163636,163732,163957,164224,164425,164458,164710,164850,164935,165103,165148,165221,165327,165412,165530,165700,170020,170137,170316,170446,170614,170658,170839,170944,171314,171420,171515,171850,172007,172040,172316,172422,172506,173022,173330,173531,173638,173809,173926,174112,174207,174346,174430,174620,175110,180044,180448,180736,181001,181427,183137,183351,183806,184544,184912,185051,185411
31,MW2390-4,160125,160821,161247,161637,162015,162358,162634,163051,163539,163658,163816,163901,164159,164542,164935,165125,165211,165401,165519,165734,165841,170148,170424,170647,170754,170955,171156,171314,171453,171558,171633,171755,171901,172028,172146,172550,172853,173150,173257,173425,173542,173758,173915,174304,174441,174547,174907,175120,175237,175511,175726,175821,180703,180938,181225,181533,181746,181903,182045,182212,182352,182511,182701,183211,185209,190130,190426,190806,191157,191504,191749,192025,192405,192746,192947,193528
32,MS1695-4,,162421,162743,163051,163456,163935,164137,164542,165030,165125,165305,165457,165710,170126,170520,170658,170744,170912,170955,171145,171314,171515,171755,172018,172051,172243,172433,172612,172657,172747,172938,173022,173106,173213,173341,173712,173904,174123,174218,174320,174357,174642,174748,175321,175555,175653,180011,180117,180224,180459,180725,180809,181511,181853,182033,182246,182437,182606,182804,182910,183029,183102,183234,183806,185644,190500,190628,191007,191347,191622,191844,192131,192545,192819,192958,193613
33,MW2780-4,164923,165841,170159,170457,170732,171347,171722,172349,172831,172926,173128,173246,173436,173746,174134,174346,174430,174547,174642,174845,174940,175153,175737,180000,180044,180246,180459,180606,180629,181001,181034,181150,181236,181416,181606,181926,182129,182352,182500,182617,182650,182921,183029,183211,183340,183553,183913,184104,184233,184511,184850,184956,185633,185908,190119,190331,190840,191018,191251,191409,191537,191633,191822,192416,193412,193922,194052,194306,194614,194806,194913,195114,195317,195636,195744,195955
34,MW2856-3,,172528,172758,173044,173319,173638,174101,174430,174715,174834,175120,175226,175354,175758,180224,180459,180555,180758,180905,181107,181150,181522,183754,183957,184104,184244,184403,184447,184628,184711,184850,184945,185051,185220,185327,185622,185751,185951,190057,190225,190258,190438,190533,191102,191347,191504,191844,192003,192226,192501,192628,192701,193221,193455,193646,193827,193955,194103,194255,194414,194614,194648,194828,195350,195625,195817,195934,200158,200528,200623,200802,200941,201214,201723,201902,202243
35,MW5537-1,,181903,182308,182533,183039,183659,184115,184414,185029,185253,185527,185718,185919,190415,190956,191157,191302,191526,191644,191906,192014,192405,192724,192958,193053,193339,193506,193603,193827,193922,194041,194148,194233,194414,194614,194851,195041,195317,195434,195541,195647,195817,195922,200052,200316,200506,200813,200941,201130,201416,201554,201651,202158,202400,202527,202644,202800,202907,203045,203140,203235,203341,203508,203955,204246,204459,204627,204744,204912,205041,205158,205338,205506,205709,205754,205912
36,MS2259-3,,,,,,,,,,,,,,,,,,,,,,,,,,183351,183519,183721,183850,183957,184053,184222,184306,184425,184628,184956,185147,185538,185611,185718,185751,185941,190057,190236,190353,,190923,191051,191241,191515,191655,191727,,192628,192841,192947,193232,193350,193528,193635,193805,193900,194019,194614,194913,195530,195636,195849,200136,200400,200550,200802,,201449,201500,201840
37,MS1935-4,,185644,185930,190225,190500,190945,191409,191844,192226,192438,192639,192830,193031,193422,193827,194052,194148,194414,,194806,194851,195103,195328,195541,195614,195806,195900,195945,200327,200433,200539,200717,200813,200941,201046,201416,201617,201818,201913,202008,202052,202209,202305,202717,202856,203023,203341,203435,203553,203827,203944,204029,204448,204649,204817,204946,205052,205136,205305,205411,205528,205624,205743,210222,210458,210744,210935,211159,211232,211338,211531,211637,211732,212016,212122,212311
38,MW3053-4,,,,,,,,,,,,,,,,,,,,,,,,,,191906,192025,192120,192332,192427,192523,192617,192701,192819,192936,193339,193506,193732,193838,194008,194041,194221,194339,194614,194817,194946,195306,195457,195636,195900,200040,200136,200824,201108,201308,201449,201651,201745,201935,202114,202221,202316,202454,202951,203246,203603,203732,203849,204040,204222,204331,204448,204616,204828,205136,205400
39,MS2365-4,192841,193104,193316,193613,193933,194350,194436,194614,194851,195019,195221,195339,195508,195849,200254,200422,200539,200706,200802,200941,201035,201247,201522,201723,201818,201957,202125,202209,202316,202400,202433,202600,202622,202717,202834,203224,203403,,203658,203805,203838,204018,204124,204426,204627,204649,204935,205030,205232,205517,205646,205732,210222,210403,210615,210721,210840,210935,211137,211243,211411,211444,211604,212100,212344,212534,212712,212809,212915,213020,213126,213221,213411,213729,213835,214058
40,MS1695-5,,,,,,,,,,,,,,,,,,,,,,,,203319,203352,203531,203636,203732,203849,203944,204102,204246,204309,204415,204532,204935,205147,205327,205433,205528,205613,205754,205901,210328,210542,210721,211020,211159,211316,211542,211732,211816,212311,212735,202611,202706,213221,213327,213506,213623,213802,213908,214047,214608,214916,215150,215257,215436,215638,215827,215933,220101,220219,220447,220626,220754
41,MW2780-5,,203508,203658,203859,204159,204554,204700,204806,205136,205243,205411,205517,205646,210051,210436,210615,210710,210818,210913,211104,211159,211400,211553,211805,211837,212005,212122,212205,212344,212439,212556,212735,212842,212958,213115,213506,213656,213940,214058,214238,214355,214534,214629,214916,215032,215105,215447,215554,215754,215850,220017,220101,220553,220732,220901,221018,221113,221157,221326,221515,221704,221810,222010,222551,222857,223142,223309,223448,223615,223817,223912,224146,224316,224615,224744,224912
42,MS2259-4,205806,210146,,210458,210615,210913,211126,211327,211615,211709,211910,212038,212238,212618,213009,213148,213233,213411,213517,213613,213707,213940,214154,214406,214512,214703,214821,215000,215116,215213,215308,215414,215436,215605,215711,220050,220230,220425,220458,220553,220626,220816,,221051,221337,,221726,221843,222021,222306,222444,222518,223035,223320,223521,223637,223755,223850,224040,224124,224316,224401,224530,225040,225338,225603,,225827,230005,230158,230350,230447,230648,230722,230852,231020
43,MW2856-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212049,212133,212216,212355,212501,212607,212735,213031,213244,213444,213550,213718,213751,213929,214036,214501,214641,214821,215116,215257,215425,215649,215806,215900,211553,220626,220816,220934,221040,221135,221304,221421,221515,221609,221821,222400,222707,222941,223119,223258,223437,223615,223733,223912,224029,224305,224508,224722
44,MS1935-5,,214216,214355,214545,214703,214916,215202,215341,215700,215806,215955,220101,220255,220615,221018,221157,221231,221410,221453,221631,221715,221916,222244,222455,222551,222719,222908,223003,223131,223204,223309,223437,223521,223710,223839,224157,224327,224519,224615,224733,224817,224934,225040,225146,225303,225506,225805,225911,225954,230233,230328,230424,230829,231031,231222,231340,231446,231532,231701,231746,231852,231937,232105,232604,232833,233114,233306,233417,233545,233617,233735,233833,233917,,,
45,MS2365-5,215627,215838,220134,220255,220425,220658,220805,220923,221207,221315,221442,221526,221704,222032,222422,222540,222602,222707,222835,222941,223013,223214,223426,223637,223722,223850,224007,224051,224208,224305,224338,224446,224508,224626,224733,225040,225219,225400,225506,225625,225658,225754,225900,230147,230306,230402,230722,230829,231042,231159,231244,231329,231852,232054,232237,232333,232428,232516,232626,232722,232833,232900,233027,233534,233758,233928,,,,,,,,,,
46,MS1695-6,,222222,222433,222613,222802,223142,223521,223806,224157,224305,224541,224709,224901,225230,225636,225805,225827,230005,230051,230233,230317,230520,230744,230947,231031,231210,231351,231435,231617,231712,231808,231937,232021,232200,232312,232722,232820,232954,233040,233159,233233,233417,233534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,MW2780-6,224934,,,,,230244,230350,230543,,,,231244,231256,231543,231937,232043,232105,232200,232249,232428,232505,232659,232900,233027,233102,233233,233332,233417,233534,233606,233650,233821,233906,233928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,MW2856-5,230051,230233,230458,230710,230829,231137,231351,231508,231735,231808,231926,232010,232116,232440,232833,232933,233005,233114,233221,233344,233417,233617,233821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,MS2259-5,,233137,233254,233355,233555,233746,233821,233917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
