,Bus,M1/12,M7/3,M271,M105,M272,M61/2,M73/1,M270/1,M153/2,M173/2,M172/14,T403,T402,T309,T313,T315,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C686,C656,C654/3,C653/2,C692,C689/1,T360,T376/2,T363/2,T306/1,T314/2,T311/1,T308/1,T300,T330/1,M172/16,M160/1,M144/2,M76/2,M84/1,M91,M14,M8/1,M1/12
10,MX4604-0,071842,072116,072413,072458,072530,072721,072922,072955,073155,073302,,074020,074137,074210,074339,074414,074531,074626,074659,074816,074922,075218,075431,075621,075716,075832,075927,080116,080233,080637,080733,080840,081125,081221,081338,081456,081614,081647,,081909,081931,082344,082501,082808,083032,083221,083455,083658,083815,083942
11,MX4535-1,072658,073017,073302,073346,073440,073737,073904,073947,074137,074317,074531,075100,075207,075325,075431,075526,075643,075748,075832,080021,080149,080531,080733,080913,081030,081221,081327,081529,081636,081836,082005,082121,082450,082629,082915,083021,083127,083232,083400,083506,083603,084038,084205,084450,084757,084937,085105,085528,085731,085847
12,MX3651-1,073546,074009,074159,074233,074306,074509,074637,074732,074911,075134,075358,075854,075948,080032,080222,080244,080403,080541,080626,080659,080829,081210,081349,081529,081719,081825,081909,082048,082216,082534,082701,082841,083149,083243,083455,083603,083658,083753,083921,084048,084132,084556,084735,085105,085350,085539,085909,090311,090416,090544
13,MS1953-1,074339,074805,074944,075006,075039,075218,075420,075515,075716,075810,075959,080553,080659,080755,080902,080936,081114,081210,081254,081412,081529,081847,082005,082143,082300,082417,082501,082640,082746,083043,083232,083400,083709,083826,084059,084154,084250,084322,084501,084556,084640,085127,085306,085506,085753,085920,090121,090449,090606,090700
14,MX3783-1,075526,075716,075916,080010,080032,080244,080403,080447,080637,080807,081221,081815,081931,082037,082154,082216,082333,082428,082501,082618,082712,083010,083127,083327,083422,083549,083625,083753,083848,083953,084205,084345,084713,084820,085054,085200,085255,085401,085539,085625,085720,090121,090333,090533,090852,091042,091255,091444,091550,091708
15,MX4041-1,080328,080604,080840,080936,081041,081254,081349,081529,081658,081825,082048,082607,082701,082808,082926,083021,083210,083338,083422,083506,083614,083921,084110,084238,084345,084513,084546,084724,084831,,085255,085455,085815,090026,090121,090227,090322,090416,090555,090700,090746,091159,091316,091539,091836,092027,092252,092514,092644,092814
16,MX4159-1,080924,081401,081719,081741,081815,082015,082110,082154,082355,082450,082712,083305,083411,083455,083614,083720,083848,083942,084027,084059,084205,084524,084618,084809,084915,085032,085105,085233,085401,085517,085731,085847,090121,090215,090311,090416,090522,090544,090700,090746,090830,091232,091349,091550,091836,092038,092303,092644,092741,092909
17,MX4338-1,082227,082344,082512,082534,082651,082903,083032,083116,083149,083305,083517,084016,084110,084205,084322,084418,084546,084735,084820,084904,085032,085306,085455,085647,085742,085909,085942,090110,090215,090416,090628,090841,091126,091221,091338,091433,091539,091646,091836,091942,092016,092420,092548,092814,093207,093336,093610,093942,094100,094217
18,MX4365-1,082841,083305,083614,083658,083731,083921,084027,084110,084301,084513,084735,085244,085401,085455,085539,085636,085753,085942,090026,090110,090215,090533,090735,090903,091009,091126,091221,091400,091517,091646,091814,092005,092325,092420,092525,092633,092741,092825,092932,093037,093122,093610,093752,094027,094333,094512,094702,095127,095255,095423
19,MX4383-1,083848,084238,084513,084546,084629,084937,085138,085222,085401,085539,085804,090311,090416,090533,090700,090808,090936,091137,091232,091327,091506,091858,092111,092346,092453,092633,092741,092921,093016,093154,093420,093622,094004,094110,094355,094512,094651,094736,094926,095043,095127,095550,095752,100111,100432,100622,100803,101111,101240,101358
20,MX4388-1,,085211,085528,085614,085742,085953,090121,090215,090405,090555,090819,091338,091422,091528,091625,091719,091836,091942,092027,092111,092217,092504,092730,092836,092943,093111,093143,093303,093409,093537,093752,093909,094154,094311,094534,094651,094747,094842,094959,095105,095138,095550,095815,100111,100421,100454,100600,100848,101005,101122
21,MX4604-1,085539,,090322,090449,090511,090713,090903,090958,091148,091243,091625,092155,092325,092442,092548,,,092932,093026,093111,093207,093504,093610,093814,093858,094016,094049,094217,094311,094651,094842,094959,095317,095412,095635,095741,095837,095921,100049,100155,100241,100644,100803,101122,,101559,101811,102153,102310,102405
22,MX4535-2,090746,090947,091305,091338,091411,091625,091836,091931,092122,092240,092644,093218,093325,093431,093610,093706,093825,094027,094122,094300,094406,094820,094959,095149,095233,095401,095445,095624,095803,095954,100241,100358,100803,100921,101133,101251,101409,101504,101654,101822,101928,102405,102546,102810,103128,103320,103521,103945,104039,104207
23,MX4551-0,091444,091602,091803,091836,091942,092217,092420,092525,092706,092836,093100,093633,093729,093836,094004,094100,094249,094428,094512,094640,094809,095138,095350,095539,095635,095803,095847,100027,100144,,100538,100633,100943,101100,101336,101420,101537,101632,101749,101855,102003,102416,102608,103011,103320,103404,103543,103945,104101,104241
24,MX3651-2,091825,092420,092741,092814,092847,093048,093207,093303,093504,093706,093931,094428,094534,094651,094820,094904,095032,095149,095233,095401,095517,095825,100005,100155,100336,100505,100549,100803,100910,101111,101325,101515,101844,102025,102248,102405,102502,102546,102714,102832,102926,103415,103554,103828,104112,104252,104421,104800,104917,105056
25,MS1953-2,092836,093207,093526,093610,093654,093931,094016,094154,094311,094512,094736,095306,095412,095507,095624,095708,095847,100100,100144,100241,100347,100655,100859,101027,101155,101325,101420,101621,101727,101844,102036,102153,102502,102557,102820,102926,103033,103128,103309,103404,103459,103945,104123,104431,104811,104906,105118,105459,105628,105756
26,MX3783-2,093740,094004,094322,094344,094512,094747,094926,095021,095200,095339,095550,100206,100303,100410,100538,100655,100815,100921,101005,101100,101217,101526,101800,101917,102025,102153,102237,102502,102608,102725,103033,103202,103521,103711,103945,104134,104241,104348,104515,104706,104749,105309,105353,105701,110010,110201,110320,110651,110822,110939
27,MX4041-2,094417,094820,095138,095211,095350,095646,095847,095943,100155,100347,100815,101420,101526,101632,101800,101844,102036,102142,102226,102405,102535,102820,102926,103213,103342,103510,103543,103711,103817,,104230,104442,104811,105012,105236,105342,105459,105543,105723,105903,105948,110415,110556,110929,111141,111343,111703,112127,112306,112436
28,MX4598-0,094534,100752,101005,101100,101133,101420,101621,101716,101906,102047,102438,103139,103258,103415,103554,103649,103817,104006,104101,104241,104348,104727,104939,,105236,105426,105521,105756,105852,110043,110257,110449,110833,111045,111321,111449,111556,111703,111905,112021,112116,112542,112710,113006,113252,113442,113632,114215,114354,114546
29,MX4159-2,095233,095752,100016,100049,100133,100347,100443,100516,100717,100815,101206,101716,101800,101906,102036,102131,102321,102405,102502,102546,102652,103011,103202,103320,103415,103532,103605,103806,103901,104314,104453,104559,104906,105023,105247,105404,105510,105554,105723,105819,105948,110353,110511,110737,111141,111215,111510,111905,112116,112306
30,MX4338-2,101038,101347,101705,101800,101833,102058,102153,102248,102438,102630,103055,103711,103828,103934,104050,104145,104325,104431,104515,104621,104738,105045,105214,105426,105532,105701,105807,105948,110054,110223,110415,110607,110939,111057,111141,111259,111405,111500,111630,111747,111822,112222,112413,112755,113050,113230,113559,113855,113950,114058
31,MX4365-2,,102142,102354,102451,102502,102747,102937,103150,103320,103510,103912,104431,104537,104632,104738,104833,104950,105129,105225,105353,105510,105830,110105,110245,110342,110500,110556,110713,110822,110939,111141,111259,111534,111630,111843,112000,112127,112200,112328,112458,112553,112955,113156,113420,113632,113823,113950,114418,114524,114642
32,MX4383-2,102641,103117,103426,103521,103711,104006,104112,104207,104348,104515,104928,105510,105628,105756,105914,110021,110201,110308,110353,110500,110629,111034,111236,111510,111619,111758,111832,112054,112222,112350,112520,112659,113039,113134,113347,113442,113559,113643,113801,113928,114036,114502,114620,114855,115202,115352,115649,120059,120216,120337
33,MW5936-0,103521,103755,104050,104207,104241,104632,104833,104928,105129,105331,105745,110500,110607,110748,110950,111057,111236,111405,111449,111619,111758,112222,112424,112626,112755,112944,113028,113241,113358,113728,113950,114120,114502,114631,114855,115033,115151,115330,115532,115725,115833,120315,120505,120739,121110,121144,121432,121812,121951,122109
34,MX4604-2,,,,105045,,,105437,105554,105807,105959,110353,110906,111012,111141,111225,111248,111416,111545,111630,111714,111822,112138,112306,112447,112604,112733,112806,112944,113101,113420,113801,113834,114120,114237,114502,114620,114715,114748,114917,115033,115107,115521,115714,115906,120132,120326,120538,120847,121004,121110
35,MX4388-2,,105852,110128,110257,110342,110607,110759,110855,111034,111203,111416,112011,112105,112222,112339,112436,112553,112710,112755,112922,113039,113409,113559,113812,113928,114058,114153,114333,114440,,114855,115011,115257,115352,115616,115737,115855,115939,120110,120305,120359,120803,121004,121326,121655,121834,122058,122354,122523,122652
36,MX4535-3,110320,112233,112542,112710,112755,113039,113241,113325,113526,113655,113906,114631,114737,114844,115000,115045,115213,115330,115403,115521,115649,115952,120132,120359,120538,120717,120750,121048,121155,121314,121516,121706,122014,122141,122416,122546,122703,122758,122959,123115,123211,123626,123806,124031,124339,124543,124842,125403,125519,125648
37,MX4551-1,110618,111108,111500,111534,111703,112116,112317,112413,112615,112839,113252,113855,114025,114153,114321,114451,114631,114748,114844,114949,115056,115341,115532,115737,115906,120048,120143,120349,120505,120717,120942,121133,121505,121611,121845,122014,122131,122236,122416,122535,122630,123054,123245,123615,123947,124126,124350,124734,124853,125032
38,MX3651-3,113252,113515,113855,113939,114014,114354,114440,114631,114759,114928,115341,115952,120121,120254,120422,120516,120706,120814,120858,121015,121206,121527,121655,121929,122014,122120,122203,122426,122619,122831,123021,123200,123458,123637,123913,124053,124210,124328,124509,124628,124723,125202,125403,125659,130053,130137,130436,130911,131028,131156
39,MS1953-3,114321,114620,114833,114949,115022,115403,115543,115800,115917,120132,120411,121059,121314,121443,121622,121750,121940,122109,122141,122331,122500,122820,122926,123115,123222,123340,123447,123721,123839,124009,124221,124436,124745,124948,125213,125351,125446,125541,125754,125900,125945,130447,130648,131123,131444,131636,131839,132253,132359,132527
40,MX3783-3,115413,115605,115952,120143,120228,120505,120717,120803,121004,121155,121611,122225,122331,122523,122641,122747,122926,123032,123115,123256,123436,123817,123935,124221,124339,124520,124554,124820,124936,125149,125319,125435,125754,125912,130137,130306,130414,130542,130744,130901,130955,131433,131658,131946,132326,132442,132716,133046,133203,133343
41,MX4598-1,,,,,120942,121218,121314,121527,121655,121834,122236,123032,123200,123318,123447,123552,123721,123947,124031,124210,124328,124650,124926,,125246,125435,125530,125744,125900,130104,130244,130458,130754,131006,131242,131410,131538,131658,131901,131957,132041,132505,132654,133214,133618,133714,133938,134343,134522,134712
42,MX4041-3,,121516,121812,121907,121951,122225,122438,122523,122725,122853,123245,123851,124020,124126,124328,124447,124605,124734,124831,124936,125043,125403,125541,125827,125923,130053,130126,130317,130414,,130901,131017,131337,131603,131828,132019,132136,132231,132359,132538,132643,133130,133343,133618,133938,134045,134321,134757,134925,135106
43,MX4159-3,121845,,122652,122747,122831,123222,123414,123519,123721,123902,124317,125009,125116,125246,125435,125530,125721,125839,125934,130053,130210,130553,130744,131039,131145,131348,131444,131720,131901,132125,132337,132632,132951,133057,133321,133533,133629,133725,134000,134045,134119,134533,134712,135044,135424,135541,135816,140252,140421,140655
44,MX4338-3,123010,123137,123436,123519,123648,123947,124148,124243,124447,124712,125116,125806,125923,130104,130232,130328,130553,130744,130839,131006,131112,131444,131625,131806,131946,132114,132158,132337,132442,132822,133013,133130,133500,133629,133854,134012,134057,134141,134332,134415,134555,134959,135149,135446,135816,135921,140157,140505,140611,140823
45,MX4365-3,123839,124232,124520,124650,124723,124948,125127,125224,125413,125530,125934,130637,130754,130933,131123,131156,131410,131538,131625,131732,131850,132136,132348,132600,132705,132845,132918,133248,133354,133556,133832,134203,134459,134555,134808,134936,135044,135138,135256,135413,135457,135921,140051,140314,140632,140800,141014,141331,141459,164735
46,MX4383-3,125054,125224,125552,125721,125744,130053,130317,130414,130542,130805,131208,131850,131957,132147,132410,132538,132738,132856,132951,133046,133214,133544,133759,133938,134119,134248,134343,134701,134819,135033,135200,135351,135709,135900,140123,140241,140358,140454,140705,140811,140941,141448,141638,141948,142341,142447,142744,143242,143435,143637
47,MX4535-4,125754,132749,133046,133152,133237,133640,133854,133949,134248,134511,134723,135402,135508,135614,135837,135943,140146,140347,140443,140611,140716,141036,141236,141426,141532,141700,141851,142202,142341,142604,142732,142935,143315,143447,143659,143839,143947,144115,144256,144352,144500,144958,145149,145437,145850,145956,150231,150719,150849,151112
48,MX4388-3,,130159,130436,130553,130648,131017,131156,131316,131444,131614,132019,132621,132727,132856,133024,133130,133321,133544,133651,133821,133927,134248,134426,134830,134936,135117,135508,135816,135943,140051,140252,140454,140919,141025,141236,141616,141756,141840,142021,142202,142319,142807,142957,143412,143958,144126,144500,145053,145244,145521
49,MX4551-2,130955,131134,131433,131506,131636,131912,132030,132125,132231,132431,132845,133500,133607,133810,134000,134141,134332,134522,134606,134735,134925,135256,135457,135658,135816,135954,140252,140537,140716,141047,141309,141521,141936,142107,142341,142458,142615,142721,142935,143125,143242,143744,143924,144223,144618,144757,145020,145426,145616,145745
50,MX4604-3,131850,132052,132315,132410,132527,132822,132907,133002,133214,133310,133651,134448,134628,134735,134852,134936,135149,135318,135402,135457,135614,135910,140123,140241,140421,140600,140941,141226,141415,141840,142107,142308,142626,142840,143136,143304,143359,143509,143659,143901,143947,144449,144640,145042,145437,145616,145923,150551,150838,151101
51,MX3651-4,133533,134141,134533,134606,134701,135022,135138,135256,135530,135743,140146,140834,141014,141153,141353,141510,141649,141902,141948,142118,142330,142721,142935,143136,143304,143615,143850,144256,144618,144757,145104,145255,145756,150030,150315,150540,150753,150944,151219,151410,151517,152028,152304,152600,153017,153134,153515,154036,154204,154416
52,MS1953-4,134903,,135519,135614,135658,140040,140157,140303,140548,140800,141204,142010,142118,142246,142403,142553,142732,143008,143052,143220,143348,143755,143958,144126,144307,144607,144903,145222,,145649,145839,150041,150434,150602,150849,151050,151231,151337,151625,151721,151827,152348,152600,153006,153431,153706,154109,154416,154555,154735
53,MX3783-4,140028,140230,140600,140655,140716,141109,141226,141342,141616,141807,142224,143220,143359,143553,143744,143828,144009,144138,144256,144352,144511,144903,145020,145211,145415,145711,145945,150242,150434,150933,151039,151208,151550,151732,152007,152146,152337,152528,152720,152839,152933,153358,153622,154036,154438,154617,154926,155244,155413,155605
54,MX4598-2,,,,,141818,142140,142308,142531,142732,143030,143447,144138,144234,144439,144618,144735,144936,145053,145200,145255,145415,145828,150041,150315,150434,150900,151156,151603,151732,152050,152315,152528,152817,153017,153303,153431,153538,153644,153856,154003,154047,154522,154713,155104,155446,155605,155901,160113,160242,160443
55,MX4041-4,142010,142319,142721,142755,142935,143348,143520,143637,143913,144126,144511,145126,145233,145404,145543,145722,145935,150136,150231,150400,150518,150911,151101,151337,151455,151658,151900,152146,152304,,152648,152806,153050,153218,153453,153644,153801,153856,154036,154142,154236,154735,154926,155318,155700,155806,160102,160527,160706,160952
56,MX4159-4,142818,143147,143458,143615,143710,144031,144150,144245,144415,144702,144936,145711,145828,150008,,150315,150613,150742,150838,150944,151145,151528,151710,152018,152134,152528,152901,153145,153314,,,154247,154555,154713,154948,155329,155543,155734,155923,160040,160135,160633,160908,161219,161741,161910,162135,162444,162634,162836
57,MX4338-4,144031,144234,144640,144819,144914,145426,145605,145722,145945,150136,150551,151208,151315,151517,151721,151900,152101,152242,152326,152443,152613,152955,153156,153409,153611,154036,154500,154809,154926,155043,155307,155435,155806,160007,160253,160505,160919,161036,161219,161359,161443,161910,162102,162455,163026,163143,163451,163737,163929,164058
58,MX4383-4,145329,150456,150816,150911,150955,151242,151455,151603,151743,152039,152443,153207,153325,153527,153717,153823,154036,154247,154353,154500,154617,154959,155159,155402,155605,160051,160359,160802,160908,161133,161315,161516,161826,161910,162135,162304,162422,162612,162750,163004,163026,163502,163653,163951,164259,164405,164702,165115,165233,165402
59,MX4388-4,,,151816,151933,152018,152348,152528,152624,152754,153050,153515,154215,154331,154511,154758,154937,155126,155351,155458,155616,155734,160124,160326,160443,160611,161047,161421,161708,161848,162040,162304,162422,162750,163015,163251,163502,163704,163822,164036,164215,164310,164808,165010,165402,165733,165851,170137,170528,170645,170815
60,MX4604-4,152304,,153050,153145,153230,153633,153750,153918,154142,154522,154959,155649,155828,160051,160124,160242,160410,160706,160813,160930,161047,161432,161636,,162135,162612,162814,163048,163217,163429,163631,163833,164120,164321,164556,164808,164926,165054,165256,165424,165529,165946,170159,170444,170848,170943,171301,171653,171822,172002
61,MX4535-5,153600,153801,154036,154131,154204,154438,154617,154735,154959,155148,155616,160326,160505,160655,160846,160952,161207,161432,161516,161549,161730,162051,162158,162411,162539,162836,163217,163513,163642,164014,164226,164343,164651,164842,165126,165318,165603,165744,165935,170103,170210,170623,170742,171100,171439,171631,171917,172242,172358,172527
62,MX4551-3,154427,154948,155329,155413,155554,160029,160242,160410,160633,160835,161304,161954,162124,162304,162433,162623,162931,163143,163334,163535,163726,164109,164226,164545,164651,164936,165446,165755,165924,170125,170400,170517,171005,171228,171523,171800,172036,172145,172326,172506,172600,173041,173232,173613,174017,174218,174458,174828,174934,175103
63,MX3651-5,155956,160242,160633,160739,160824,161252,161516,161613,161814,162102,162338,163004,163121,163312,163513,163653,163844,164036,164131,164259,164416,164757,164926,165126,165424,165935,170350,170742,170859,171111,171301,171417,171906,172036,172304,172527,172850,172946,173114,173243,173327,173753,173933,174231,174554,174733,174923,175242,175350,175518
64,MS1953-5,,161348,161658,161814,161943,162220,162338,162455,162717,162942,163217,163833,163940,164131,164259,164405,164534,164702,164808,164853,165010,165340,165552,165733,165851,170306,170815,171111,171217,171344,171556,171642,172025,172218,172506,172706,173008,173136,173316,173443,173528,173944,174207,174458,174755,174945,175305,175708,175826,180004
65,MX3783-5,162231,,162655,162750,162825,163217,163408,163513,163748,164003,164237,164948,165104,165245,165446,165540,165733,165924,170008,170159,170306,170656,170848,171111,171155,171501,171716,172058,172218,172611,172817,172902,173305,173443,173731,173849,174017,174218,174403,174554,174700,175209,175401,175719,180048,180227,180502,181044,181211,181351
66,MX4041-5,,163715,163951,164131,164215,164438,164629,164746,164926,165043,165456,170221,170328,170444,170623,170742,170932,171155,171250,171417,171556,171950,172058,172242,172347,172538,172913,173221,173327,173602,173827,173922,174327,174447,174901,175051,175231,175328,175518,175708,175753,180227,180419,180747,181149,181329,181520,181840,181956,182208
67,MX4598-3,,,165233,165351,165446,165851,170103,170159,170400,170550,170954,171653,171811,171939,172156,172347,172538,172750,172850,173019,173136,173505,173636,173849,174005,174156,174253,174627,174755,175051,175401,175456,175848,180026,180345,180440,180620,180843,181033,181200,181318,181745,182007,182242,182624,182805,183113,183647,183816,184028
68,MX4383-5,165540,173602,173911,173944,174028,174425,174616,174711,174839,174956,175350,180015,180121,180249,180419,180525,180642,180759,180843,181011,181138,181520,181721,181956,182113,182219,182304,182602,182708,182934,183159,183256,183603,183816,184101,184324,184524,184641,184809,184926,185021,185529,185731,190227,190629,190820,191105,191540,191720,191921
69,MX4159-5,165709,170114,170433,170528,170612,171016,171122,171312,171534,171749,172014,172706,172817,172924,173114,173221,173411,173602,173646,173827,174005,174403,174509,174649,174806,174934,175029,175254,175401,,175837,175932,180216,180419,180703,180927,181200,181307,181447,181615,181721,182157,182348,182646,183113,183211,183540,184006,184123,184302
70,MX4338-5,165721,171228,171512,171545,171607,171833,172036,172218,172347,172611,172839,173433,173528,173636,173753,173900,174040,174156,174242,174316,174436,174817,174923,175158,175350,175445,175529,175741,175859,,180238,180429,180725,180832,181116,181256,181520,181648,181818,181934,182051,182551,182742,183051,183351,183529,183900,184228,184335,184502
71,MX4365-4,,172422,172706,172739,172817,173019,173136,173316,173539,173827,174316,174923,175040,175209,175328,175423,175719,175943,180026,180059,180238,180525,180714,180916,181044,181200,181244,181637,181807,182157,182422,182517,182827,183029,183317,183518,183732,183911,184101,184250,184345,184842,185054,185401,185720,185909,190121,190651,190820,190937
72,MX4388-5,174338,174554,174923,174945,175136,175423,175529,175719,175848,180205,180429,181011,181138,181318,181447,181604,181745,181945,182051,182219,182411,182742,182901,183040,183146,183256,183351,183647,183827,,184335,184619,184937,185043,185507,185658,185837,190016,190216,190438,190618,191043,191318,191657,192111,192311,192523,192948,193106,193257
73,MX4604-5,175051,,175456,175529,175613,175859,180048,180143,180323,180620,180843,181351,181458,,181745,181818,181956,182146,182242,182422,182540,182923,183029,,183340,183456,183540,183827,184017,184429,184619,184736,185105,185233,185551,185942,190121,190227,190512,190714,190758,191245,191614,191921,192501,,,193214,193331,193520
74,MX4535-6,180249,180429,180642,180725,180810,181211,181340,181436,181626,181850,182113,182816,182945,183051,183233,183402,183603,183743,183849,184017,184134,184502,184619,184809,184915,185021,185105,185401,185507,185953,190205,190406,190725,190842,191127,191339,191507,191636,191826,192016,192205,192629,192842,193139,193553,193745,194113,194443,194610,194810
75,MX4551-4,181351,181604,181934,181956,182135,182433,182634,182708,182912,183124,183551,184250,184356,184535,184703,184809,185010,185222,185317,185423,185551,185909,190132,190344,190450,190618,190651,190915,191032,191234,191518,191636,191954,192227,192523,192724,192915,193033,193246,193436,193542,194102,194252,194610,195011,195149,195519,195849,200018,200207
76,MX3651-6,182422,182602,182816,182934,183018,183245,183402,183540,183658,183816,184156,184809,184904,185021,185149,185244,185445,185603,185636,185826,185931,190249,190406,190545,190651,190758,190842,191138,191256,191445,191625,191815,192111,192238,192545,192735,192926,193044,193309,193447,193553,194113,194303,194621,195011,195211,195541,195922,200040,200207
77,MS1953-6,183245,183551,183805,183933,184006,184250,184451,184703,184926,185211,185647,190417,190556,190725,190959,191127,191307,191540,191646,191815,191954,192311,192534,192757,192915,193033,193117,193342,193458,,194029,194208,194504,194632,194916,195138,195329,195423,195602,195732,195816,200253,200454,200855,201415,201605,201806,202102,202231,202403
78,MX4338-6,184608,192428,192746,192820,192937,193214,193331,193509,193711,193839,194241,194832,194949,195127,195318,195423,195613,195754,195827,195933,200051,200421,200610,200811,200917,201044,201139,201342,201458,201638,201817,202007,202340,202510,202745,202925,203042,203159,203327,203443,203527,204002,204130,204403,204805,204849,205049,205407,205523,205702
79,MX3783-6,184714,184959,185306,185401,185540,185826,185931,190016,190154,190311,190714,191318,191456,191646,191826,191932,192205,192355,192439,192618,192746,193117,193309,193520,193638,193755,193901,194041,194241,194727,194938,195106,195446,195624,195922,200113,200207,200315,200610,200738,200906,201437,201627,201923,202253,202426,202808,203159,203338,203527
80,MX4041-6,,190132,190501,190545,190629,191010,191222,191318,191445,191731,191954,192713,192831,193044,193128,193235,193414,193542,193649,193817,193945,194325,194453,194654,194759,194938,195011,195211,195329,195446,195647,195849,200218,200443,200727,200939,201055,201236,201426,201616,201755,202242,202448,202734,203104,203243,203516,204025,204141,204403
81,MX4598-4,190758,191339,191657,191742,191815,192100,192144,192322,192501,192724,193044,193711,193828,193945,194102,194208,194336,194537,194632,194716,194832,195200,195350,195541,195635,195827,195911,200146,200326,200516,200738,200844,201247,201415,201648,202018,202146,202305,202459,202638,202808,203305,203505,203801,204119,204258,204531,204849,204944,205144
82,MX4159-6,193649,194018,194347,194443,194559,194832,195022,195200,195412,195530,195922,200516,200632,200811,200939,201033,201236,201342,201447,201616,201722,202040,202231,202437,202554,202711,202745,202925,203031,203432,203600,203750,204036,204203,204458,204648,204754,204900,205038,205217,205345,205818,210009,210254,210654,210821,211128,211448,211651,211807
83,MX4365-5,,195434,195647,195732,195805,200124,200304,200337,200516,200716,200939,201458,201553,201732,201912,202018,202157,202253,202340,202510,202605,202914,203126,203327,203432,203549,203644,203801,203907,204130,204225,204258,204542,204743,205016,205217,205334,205418,205534,205723,205913,210316,210454,210705,211055,211247,211521,211851,211957,212124
84,MX4388-6,201203,201509,201901,201923,202007,202328,202426,202605,202808,203009,203232,203834,203951,204119,204319,204425,204604,204710,204754,204922,205049,205356,205534,205807,205902,210020,210104,210243,210348,210548,210749,210927,211236,211403,211807,212008,212135,212231,212432,212654,212811,213254,213455,213804,214204,214353,214639,215042,215137,215306
85,MX4604-6,202958,203254,203454,203538,203611,203834,204002,204130,204341,204447,204659,205312,205407,205545,205712,205807,210009,210159,210254,210421,210548,210905,211044,211203,211415,211510,211607,211745,211851,212040,212348,212410,212705,212843,213115,213338,213444,213603,,214026,214120,214606,214807,215158,215456,215636,215826,220334,220502,220651
86,MX4535-7,204553,204721,204954,205038,205155,205407,205534,205723,205913,210115,210527,211128,211247,211403,211521,211607,211745,211851,211946,212102,212242,212611,212727,212916,213126,213243,213316,213455,213636,,214120,214215,214511,214712,215008,215233,215422,215539,215709,215826,215943,220429,220556,220946,221359,221549,221906,222447,222531,222731
87,MX3651-7,205946,210210,210516,210622,210810,211225,211403,211532,211734,211946,212421,213032,213210,213338,213455,213603,213742,213920,214015,214142,214248,214555,214722,214902,215008,215126,215158,215339,215444,215614,215815,215859,220228,220407,220651,220852,221030,221136,221348,221549,221749,222235,222436,222753,223026,223215,223441,223738,223857,224003
