,Bus,M1/12,M7/3,M271,M105,M272,M61/2,M73/1,M270/1,M153/2,M173/2,M172/14,T403,T402,T309,T313,T315,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C686
0,MX4021-0,,,,,,,,,,,,,,,,,,,,,,,,,070102,070219,070335
1,MX4159-0,,,,,,,,,,,,,,,070102,070114,070241,070335,070418,070535,070712,071037,071237,071416,071521,071636,071730
2,MX4338-0,,,,,,,,,070102,070157,070408,071026,071130,071226,071343,071416,071531,071625,071719,071846,072014,072403,072508,072634,072826,072930,073056
3,MX4383-0,,070102,070346,070451,070546,070712,070806,070911,071026,071215,071426,072036,072140,072245,072424,072519,072645,072750,072826,072951,073117,073442,073630,,074005,074120,074236
4,MX4458-0,070102,071332,071510,071542,071730,071907,072003,072046,072213,072435,072645,073150,073244,073338,073453,073547,073713,073807,073850,074005,074142,074456,074644,074748,074926,075042,075218
5,MX3651-0,072634,072951,073222,073305,073359,073515,073713,073756,073911,074120,074330,074854,074948,075042,075146,075251,075427,075542,075625,075658,075824,080057,080212,080349,080443,080558,080746
6,MX4598-0,,,,,074821,075042,075124,075240,075406,075542,075752,080317,080421,080515,080641,080746,080902,080956,081049,081215,081343,081719,081835,082046,082151,082306,082516
7,MX4021-1,075416,075752,080057,080140,080223,080505,080631,080724,080851,081006,081226,081730,081846,081939,082057,082151,082328,082422,082505,082620,082747,083111,083226,083354,083459,083615,083720
8,MX4159-1,075835,081226,081520,081647,081730,082046,082223,082328,082516,082653,082902,083416,083520,083626,083814,083910,084037,084152,084235,084318,084435,084750,084857,085128,085233,085348,085442
9,MX4338-1,082234,,082934,083100,083143,083437,083553,083659,083837,084109,084328,084824,084918,085023,085200,085243,085431,085546,085629,085713,085839,090130,090246,090456,090612,090717,090821
10,MX4383-1,082559,083931,084318,084350,084540,084907,085128,085222,085358,085535,085755,090246,090350,090456,090623,090717,090832,090947,091030,091114,091218,091521,091625,091906,092022,092126,092336
11,MX4551-0,082956,090821,091135,091301,091344,091647,091834,091939,092105,092231,092451,092951,093056,093211,093338,093432,093610,093808,093851,094028,094154,094518,094655,094916,095020,095136,095241
12,MX4458-1,083942,085348,085651,085734,085806,090058,090256,090350,090540,090634,091019,091521,091625,091730,091845,091928,092043,092148,092231,092314,092429,092721,092908,093056,,093411,093526
13,MX3651-1,091636,091802,091928,092054,092137,092314,092501,092606,092710,092836,093045,093526,093621,093715,093808,093851,093945,094039,094111,094226,094320,094602,094811,095020,095114,095208,095252
14,MX4598-1,,092847,093107,093222,093317,093558,093621,093726,093913,094111,094320,094843,094948,095103,095230,095335,095501,095650,095733,095817,095942,100307,100445,100600,100705,100820,100853
