,Bus,C686,C656,C654,C653/2,C692,C689/1,T360,T376/2,T363/2,T306/1,T314/2,T311/1,T308/1,T300,T330/1,M172/16,M160/1,M144/2,M76/2,M84/1,M91,M14,M8/1,M1/12
0,MX4598-0,,,,,,,,,,,,,,,,,,,,,,070110,070155,070355
1,MX3651-0,,,,,,,,,,070110,070206,070250,070417,070533,070627,071027,071205,071405,071723,071935,072220,072611,072728,072953
2,MX4021-0,,,,,070110,070122,070449,070638,070743,070859,071016,071059,071216,071333,071416,071840,072008,072220,072633,072837,073215,073530,073657,073921
3,MX4159-0,070110,070206,070323,070439,070711,070910,071227,071416,071522,071617,071723,071818,071924,072053,072126,072600,072751,073026,073320,073519,073910,074216,074343,074626
4,MX4338-0,071121,071216,071333,071533,071901,071957,072411,072538,072803,072920,073026,073120,073436,073530,073603,074027,074216,074510,075214,075615,080112,080514,080703,080936
5,MX4365-0,072505,072644,072728,072825,073026,073215,073458,073625,073743,073837,073954,074059,074321,074426,074521,074942,075109,075720,080725,081208,081653,082008,082135,082618
6,MX3783-0,074404,074459,074616,074721,074920,075025,075530,075637,075849,080028,080123,080250,080452,080620,080725,081219,081357,081809,082513,082756,083136,083521,083659,084017
7,MX4535-0,075258,075446,075615,075709,080018,080145,080558,080820,081103,081241,081409,081537,081736,082030,082146,082650,082850,083448,084218,084451,084723,085228,085356,085534
8,MX4551-0,075435,075838,075923,080028,080239,080334,080809,081019,081135,081241,081420,081609,081852,082113,082218,082650,082913,083459,084251,084451,084735,085239,085407,085617
9,MX4598-1,080441,080609,080652,080820,081030,081252,081620,081820,081903,082103,082218,082324,082524,082734,082839,083321,083521,084345,084945,085218,085523,085900,090028,090313
10,MX4614-0,081420,081453,081558,081703,081842,082019,082429,082618,082723,082850,083008,083103,083248,083448,083532,083943,084101,084746,085218,085523,085734,090101,090207,110515
11,MX3651-1,083648,083921,084039,084156,084512,084650,084956,085218,085334,085450,085606,085723,085922,090101,090156,090618,090756,091134,091428,091639,091911,092237,092415,092636
12,MX4021-1,085755,090050,090134,090240,090408,090524,090808,091018,091123,091251,091345,091501,091700,091816,091932,092353,092520,092815,093226,093437,093838,094407,094523,094712
13,MX4159-1,091145,091356,091501,091617,091733,091849,092154,092426,092647,092804,092910,093026,093216,093321,093404,093827,094007,094345,094744,094935,095442,095914,100020,100325
14,MX4338-1,,091921,092027,092154,092404,092626,092921,093026,093259,093426,093522,093638,093934,094040,094134,094617,094755,095051,095526,095631,100010,100514,100652,100925
15,MX4365-1,,093722,093816,093912,094102,094334,094639,094733,094946,095124,095241,095324,095504,095631,095704,100147,100325,100725,101103,101253,101610,102234,102414,102718
16,MX3783-1,094545,094628,094723,094817,095029,095145,095526,095642,095914,100031,100137,100242,100420,100547,100631,101103,101220,101549,101916,101959,102350,103120,103248,103437
17,MX4535-1,095620,095820,095936,100126,100336,100547,100936,101136,101410,101538,101738,101938,102151,102307,102350,102835,103037,103415,103743,103943,104216,104628,104756,104957
18,MX4551-1,095903,100020,100115,100231,100452,100714,101103,101158,101410,101538,101800,101949,102151,102307,102403,102846,103048,103426,,104016,104238,104851,105008,105156
19,MW5425-0,100115,100514,100609,100703,100936,101041,101421,101516,101621,101716,101938,102046,102234,102350,102425,102857,103048,103426,103900,104005,104227,104639,104734,104851
20,MX4598-2,100853,101103,101209,101253,101432,101559,101927,102056,102318,102447,102835,102921,103142,103248,103331,103733,103910,104238,104555,104807,105145,105727,105905,110115
21,MW2780-0,101916,102307,102425,102541,102857,103037,103331,103542,103647,103827,104100,104205,104333,104501,104555,105008,105145,105453,105749,105948,110338,110915,111042,111232
22,MW5112-0,103048,103215,103258,103353,103458,103658,103954,104122,104227,104333,104533,104617,104756,104902,104957,105420,105537,105905,110243,110443,110654,111031,111147,111326
23,MX3651-2,103520,103743,103827,103932,104205,104439,104734,104902,104957,105145,105431,105526,105654,105810,105854,110305,110443,110726,111243,111442,111808,112335,112504,112715
24,MP6359-0,,,104555,104650,,105018,105431,105621,105738,105927,110148,110254,110421,110538,110611,111104,111243,111536,111946,112124,112525,112958,113114,113303
25,MW5191-0,104840,105135,105241,105358,105526,105738,110115,110210,110432,110611,110716,110915,111104,111232,111326,111736,111913,112156,112558,112809,113103,113504,113621,113737
26,MW5264-0,110126,110400,110443,110600,110832,111031,111337,111514,111736,111841,111957,112102,112229,112409,112431,112842,113030,113409,113737,113831,114314,114942,115026,115215
27,MW5346-0,111714,111808,111852,111957,112134,112251,112642,112820,113030,113208,113303,113409,113515,113654,113737,114220,114325,114642,115048,115131,115510,120016,120153,120458
28,MX4338-2,,112302,112357,112453,112736,112925,113230,113357,113621,113759,113915,113959,114147,114325,114409,114846,115058,115459,115921,120110,120403,120847,121026,121236
