,Bus,C659,C656,C654,C653/2,C692,C689/1,T355/2,T360,T376/1,T363/1,T374,T406,T345/1,T322,T342,T409,T368,T324/2,T327,T326/2,T337,T334,T430,M177,M198/1,M183/2,M140/1,M137/2,M132/1,M200,M201,M121,M119,M113,M94,M95/3
0,MS1953-0,,,,,,,,,,,,,,,,,,,,,,,070107,070300,070511,070700,070829,070934,071007,071101,,,,071547,071704,071759
1,MW5346-0,,,,,,,,070107,070131,070227,070311,070354,070839,071029,071242,071347,071504,071547,071715,071810,071926,072021,072138,072633,072905,073138,073305,073421,073527,073622,073717,073801,073907,074013,074130,074257
2,MW5537-0,070107,071050,071145,071231,071453,071621,071904,072021,072149,072244,072327,072400,072811,073032,073232,073421,073548,073655,073812,073856,073951,074046,074225,074719,074941,075140,075257,075413,075529,075625,075741,075836,075932,080132,080248,080342
3,MS2365-0,,072655,072738,072822,073011,073032,073338,073516,073622,073706,073801,073833,074308,074508,074635,074751,074846,074941,075046,075129,075235,075308,075402,075836,080110,080215,080342,080521,080648,080742,080836,080952,081058,081225,081330,081436
4,MW5264-0,074657,074719,074813,074908,075046,075213,075529,075625,075814,075859,075943,080015,080415,080626,080825,080920,081003,081058,081225,081319,081425,081458,081615,082059,082321,082553,082658,082836,082941,083129,083235,083340,083456,083657,083813,083951
5,MS2259-0,075129,080521,080626,080731,080920,,081341,081458,081615,081731,081804,081848,082259,082542,082730,082814,082941,083024,083151,083308,083340,083435,083540,084025,084320,084508,,,084953,085059,085228,085441,,085748,085954,090124
6,MX1509-0,,082531,082636,082741,083003,083046,083424,083550,083624,083845,083941,084014,084530,084740,084931,085037,085143,085239,085357,085452,085609,085653,085759,090240,090515,090759,090959,091105,091221,091338,091505,091610,091727,091959,092126,092348
7,MS1935-0,083550,084003,084047,084141,084341,084425,084824,084920,085026,085121,085206,085249,085821,090051,090346,090453,090559,090654,090842,090937,091116,,091338,091854,092159,092444,092600,092717,092824,092932,093050,093155,093311,093503,093642,093747
8,MS1953-1,085333,085357,085503,085546,085727,085859,090208,090313,090420,090515,090559,090654,091149,091411,091549,091705,091843,091948,092115,092210,092315,092400,092516,093017,093301,093441,093642,093809,093947,094220,094347,094525,094651,094830,094935,095103
9,MW5346-1,,,,091538,091727,091821,092137,092242,092422,092516,092600,092633,093133,093333,093525,093631,093820,093926,094104,094209,094314,094358,094536,095041,095313,095451,095608,095757,095946,100222,100411,100611,100716,100930,101108,101227
10,MW5537-1,092253,093250,093344,093430,093609,093758,094126,094242,094347,094452,094536,094630,095030,095240,095419,095535,095641,095746,095903,095957,100104,100200,100317,100749,101035,101248,101405,101532,101637,101804,101920,102110,102215,102425,102603,102741
11,MS2365-1,,095052,095146,095251,095513,095619,095852,095946,100042,100306,100338,100422,100919,101130,101332,101437,101604,101659,101815,101909,102027,102100,102215,102657,102940,103046,103334,103440,103650,103944,104144,104420,104620,104947,105209,105303
12,MW5264-1,101108,101238,101321,101416,101553,101720,102100,102205,102259,102353,102447,102531,103002,103250,103451,103556,103723,103828,103955,104049,104207,104251,104357,104853,105136,105419,105620,105715,105831,110103,110219,110442,110642,110936,111157,111358
13,MS2259-1,102458,103451,103545,103639,,103900,104251,104408,104526,104747,104853,104936,105609,105736,105947,110052,110252,,110547,110642,110736,110936,111041,111547,111820,112135,112231,112347,112536,112703,112927,113033,113308,113730,114058,114228
14,MX1509-1,,,110103,110147,110409,110609,110925,111052,111135,111358,111547,111620,112146,112453,112703,112822,112938,113022,113202,113308,113446,113540,113646,114155,114449,114638,114754,114922,115121,115321,115605,115953,120154,120452,120758,121009
15,MS1935-1,111146,111809,111914,112030,112325,112525,112916,113022,113202,113435,113540,113624,114130,114333,114555,114721,114932,115059,115226,115332,115459,115554,115721,120249,120558,120831,121009,121147,121347,121431,122551,122751,122932,123251,123408,123735
16,MS2243-0,113635,113803,113858,113941,114108,114217,114500,114555,114711,114922,115048,115131,115615,115815,120015,120132,120300,120419,120535,120642,120809,120842,120958,121503,121747,122053,122137,122400,122519,122751,122943,123154,123430,123641,123808,124041
17,MS1953-2,120004,120026,120143,120238,120408,120558,120853,121031,121125,121347,121442,121536,121957,122211,122434,122541,122657,122751,122932,123027,123132,123227,123357,123841,124114,124444,124600,124727,124844,124949,125106,125342,125648,125837,130016,130241
18,MW5346-2,,,122137,122244,122424,122541,122837,123005,123143,123302,123430,123525,124030,124304,124549,124705,124949,125033,125225,125320,125437,125521,125648,130157,130408,130557,130746,130912,131157,131302,131419,131557,131736,131959,132127,132337
19,MW5537-2,123925,124632,124727,124822,125106,125236,125604,125721,125805,130027,130133,130230,130829,131101,131302,131452,131557,131713,131916,131959,132116,132210,132348,132811,133138,133444,133538,133644,133716,133821,133927,134105,134243,134526,134714,135029
20,MS2365-2,,130219,130325,130441,130641,130735,131134,131240,131441,131535,131652,131736,132138,132410,132654,132811,132939,133022,133211,133244,133411,133505,133644,134149,134421,134630,134851,135018,135123,135334,135453,135811,140033,140305,140422,140813
21,MW5264-2,132138,132326,132421,132505,132705,132844,133149,133255,133505,133611,133727,133810,134254,134515,134652,134830,134956,135123,135301,135358,135537,135621,135749,140233,140516,140716,140813,140930,141142,141354,141543,141754,142007,142219,142336,142740
22,MS2259-2,133905,134315,134359,134442,134735,134945,135144,135250,135409,135632,135822,135906,140824,141014,141226,141342,141543,141659,141838,142007,142113,142157,142325,142836,143110,143320,143447,143636,143730,144120,144310,144533,144743,145006,145122,145358
23,MX1509-2,135716,140001,140106,140149,140338,140527,140824,140952,141058,141310,141459,141532,143059,143342,143647,143814,144047,144152,144353,144511,144638,144721,144911,145420,145746,145913,145956,150051,150200,150338,150600,150950,151217,151355,151511,151628
24,MS2243-1,141637,141827,141933,142102,142231,142455,142825,142942,143110,143226,143331,143425,144025,144310,144500,144606,144743,144901,145050,145240,145409,145514,145702,150200,150506,150749,150917,151044,151239,151533,151755,152005,152657,153231,153433,153848
25,MS1953-3,144047,144203,144248,144439,144616,144711,145028,145144,145335,145452,145608,145641,150211,150400,150600,150716,151022,151106,151250,151333,151449,151554,151701,152212,152424,152730,152836,153049,153314,153422,153602,153955,154444,154750,154931,155230
26,MW5346-3,,,,150643,150800,151011,151355,151511,151617,151839,151955,152038,152657,152921,153209,153304,153506,153614,153742,153848,154040,154124,154242,154835,155131,155822,160010,160147,160317,160424,161522,162315,162916,163433,163656,164025
27,MW5537-3,151628,152551,152635,152741,153015,153122,153433,153550,153636,153742,153933,154007,154506,154813,155047,155219,155347,155454,155655,155822,155937,160104,160232,160732,161059,161638,161744,161850,162124,162515,163505,164440,165129,165559,165925,170537
28,MS2365-3,154208,154422,154506,154601,154802,154824,155157,155252,155336,155600,155749,155832,160350,160637,160859,161026,161238,161344,161522,161627,161744,161828,162040,162515,162821,163337,163549,163729,163845,165002,170335,171036,171921,172332,172533,172829
29,MW5264-3,160244,160446,160531,160626,160827,161004,161322,161427,161555,161828,162007,162113,162631,162937,163148,163316,163549,163707,163930,164025,164130,164238,164407,164844,165210,165842,170020,170114,170442,171805,172226,173039,173558,174020,174304,174729
30,MS2259-3,161722,162453,162631,162821,163021,163126,163433,163538,163635,163845,164025,164130,164715,164855,165045,165159,165527,165643,165810,165915,170020,170125,170252,170727,171058,171837,171921,172249,172650,173334,173820,174506,174846,175310,175638,180506
31,MX1509-3,164642,164726,,165002,165140,165221,165559,165748,165853,170125,170303,170358,170920,171130,171405,171532,171732,171859,172037,172153,172300,172406,172533,173112,173631,174220,174348,174506,175036,175404,180146,180455,180835,181048,181237,181851
32,MS1935-2,,170504,170610,170705,170930,171047,171416,171554,171637,171859,172015,172059,172628,172851,173050,173229,173345,173452,173620,173809,173915,174020,174158,174752,175058,175805,175944,180113,180242,181004,181120,181427,181851,182101,182505,183022
33,MS1953-4,171816,172059,172204,172406,172555,172701,173039,173207,173420,173525,173703,173736,174315,174601,174825,174952,175109,175226,175404,175459,175616,175711,175827,180314,180600,181310,181427,181640,181912,182112,182323,182610,183055,183402,183614,184239
34,MS2243-2,173452,174053,174220,174422,174656,174825,175226,175404,175448,175711,175923,180030,180600,180835,181110,181226,181438,181544,181735,181840,181956,182112,182251,182833,183224,183709,183825,184047,184418,184628,184818,184956,185241,185547,185736,190208
35,MW5346-4,180750,180931,181026,181154,181427,181533,181851,182007,182218,182505,182643,182749,183319,183551,183814,183942,184120,184239,184440,184607,184733,184839,185017,185536,185852,190135,190251,190420,190704,190927,191054,191233,191422,191706,191844,192057
36,MP6380-0,184025,184142,184250,184429,184556,,185028,185156,185241,185504,185714,185819,190335,190631,190905,191032,191149,191305,191455,191622,191822,191854,192023,192529,192839,193006,193133,193301,193356,193451,193556,193736,193852,194305,194423,194645
37,MW5537-4,,,,,,,,,,,,,,,,,,,,,,,185442,185935,190230,190515,190704,190811,191105,191338,191455,191549,191716,192129,192329,192424
