,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M143,M170/1,M172/15,T403,T402,T309,T368,T324/2,T347,T364/2,T366,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C660,C662,C664,C666,C677,C667,C676,C680,C669/1
0,MZ3734-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,070104,070209,070336,070442,070536,070557,070640,070723,070756,070900,070943
1,MZ3825-0,,,,,,,,,,,,,070104,070115,070231,070336,070431,070629,070723,070850,070954,071037,071120,071246,071611,071737,071914,072008,072113,072311,072404,072437,072530,072541,072635,072707,072835,072928
2,MX1105-0,,,,,,,,070104,070231,070503,070629,071142,071236,071340,071455,071611,071705,071925,072030,072156,072300,072321,072404,072541,072928,073138,073420,073525,073651,073839,073954,074059,074142,,,,074456,074601
3,MX1135-0,,070347,070536,070734,071059,071402,071455,071549,071726,071936,072051,072602,072707,072813,072928,073034,073128,073337,073431,073536,073629,073702,073828,073954,074308,074435,074644,074748,074904,075019,075123,075156,075249,075311,075356,075428,075554,075637
4,MX1197-0,071016,073138,073315,073536,073839,074005,074203,074308,074518,074810,074947,075522,075616,075720,075836,075930,080025,080245,080339,080505,080611,080632,080726,080903,081249,081415,081625,081751,081856,081939,082047,082130,082213,082245,082317,082401,082516,082610
5,MZ3987-0,071203,071246,071611,071748,072030,072343,072437,072635,072907,073149,073326,073828,073932,074037,074203,074318,074413,074622,074716,074842,074925,075008,075123,075249,075605,075857,080129,080234,080349,080549,080704,080736,080841,080903,080946,081029,081155,081238
6,MZ4072-0,072300,072447,072750,072928,073326,073503,073828,074005,074152,074424,074601,075145,075300,075345,075500,075605,075710,075940,080035,080201,080245,080328,080433,080611,080925,081040,081217,081332,081426,081531,081635,081729,081812,081856,081939,082014,082141,082202
7,MZ4228-0,073149,073557,073839,074005,074351,074644,074904,075019,075123,075428,075554,080035,080150,080245,080400,080455,080527,080747,080852,081008,081134,081206,081249,081415,081708,081812,082047,082141,082256,082516,082632,082653,082736,082808,082851,082913,083050,083133
8,MW5853-0,074726,074842,075102,075249,075406,075659,075857,080025,080201,080455,080621,081134,081238,081354,081520,081625,081729,081950,082057,082213,082317,082401,082505,082632,082945,083143,083320,083435,083551,083659,083825,083857,083951,084015,084109,084131,084257,084340
9,MZ3556-0,080339,080549,080831,081008,081134,081509,081635,081812,082047,082339,082454,083017,083111,083216,083342,083435,083540,083753,083857,084003,084120,084203,084247,084414,084727,084843,085052,085146,085301,085439,085544,085638,085721,085753,085836,085846,085951,090046
