,Bus,C669/2,C687,C675,C668,C678,C665,C663,C661,C659,C656,C654,C653/2,C692,C689/1,T360,T376/1,T363/1,T367,T365/2,T361,T325/2,T339/2,T311/2,T308/3,T300,T330/1,M172/3,M171/2,M134,M132/1,M129,M114,M113,M14,M12,M21/1,M95/3
40,MW5964-2,120500,121348,121504,121547,121609,121642,121704,121736,121809,121926,122010,122106,122256,122351,122741,122847,123119,123236,123437,123957,124230,124336,124453,124642,124903,124959,125434,125731,125920,130957,131135,131347,131600,131905,132033,132414,132912
41,MP5834-0,120544,120722,120913,120935,121008,121041,121103,121136,121209,121326,121410,121453,121831,121937,122245,122329,122541,122624,122814,123057,123415,123448,123606,123733,123850,123903,124358,124714,124916,125803,125909,130156,130346,130829,130957,131157,131527
42,MX1084-2,,123341,123520,123606,123628,123744,123817,123850,123946,124136,124241,124409,124653,124927,125328,125456,125742,125920,130145,130619,130745,130913,131146,131409,131549,131644,132149,132615,132827,133609,133854,134148,134414,134816,134946,135146,135923
43,MZ3556-2,124809,124916,125116,125138,125200,125255,125317,125401,125445,125602,125646,125815,130016,130123,130452,130608,130851,130957,131146,131452,131611,131705,131844,132022,132138,132211,132659,133040,133241,134210,134329,134615,134838,135505,135659,135849,140739
44,MX1414-2,,,,,,,,,,,,,,,,,,,,,,,,,,130408,130851,131157,131358,132201,132327,132553,132721,133124,133252,133347,133959
45,MZ3734-2,130452,130629,130807,130902,130924,130957,131029,131113,131157,131325,131419,131527,131811,131927,132306,132457,132721,132849,133040,133347,133503,133609,133748,133926,134126,134148,134637,134913,135102,135754,135923,140201,140346,140601,140728,141004,141907
46,MZ3825-2,132022,132117,132306,132350,132436,132508,132531,132626,132710,132912,133007,133146,133347,133547,133843,134010,134232,134340,134615,134935,135018,135113,135303,135505,135636,135710,140201,140538,140750,141336,141526,141823,142046,142501,142606,142712,143314
47,MZ3740-2,,,,,,,,,,,,,,,,,,,,,,,133157,133347,133558,133643,134126,134458,134659,135410,135517,135805,140139,140550,140718,141004,141728
48,MZ3987-2,133525,133621,133810,133854,133915,134010,134021,134105,134126,134304,134425,134520,134805,135018,135359,135454,135710,135849,140041,140420,140527,140645,140836,141015,141155,141301,141717,142013,142204,142924,143030,143231,143431,143811,143917,144035,144700
49,MX1213-2,,134838,135029,135051,135102,135157,135241,135348,135410,135517,135624,135732,135849,140019,140318,140420,140634,140718,140847,141217,141301,141409,141622,141812,141951,142046,142533,142839,143125,143548,143706,143844,144024,144425,144542,144637,145229
50,MZ3978-2,,,,,,,,,,,,,,,,,,,,,,,,,135135,135146,135624,135923,140212,140836,141015,141217,141431,141834,141951,142215,142555
51,MZ4228-2,135539,135721,135849,135912,135935,140008,140030,140139,140223,140346,140432,140538,140718,140920,141206,141336,141559,141706,141834,142130,142248,142320,142450,142628,142806,142818,143314,143844,144057,144415,144542,144849,145112,145514,145619,145809,150339
52,MZ4072-3,140516,140739,140942,141015,141059,141155,141206,141250,141323,141453,141537,141655,141918,142013,142428,142628,142913,143041,143231,143622,143706,143800,144003,144214,144330,144415,144911,145313,145503,150021,150127,150306,150555,150828,150957,151238,151843
53,MP5824-0,,141750,141940,142013,142046,142119,142141,142226,142310,142450,142555,142701,143008,143114,143453,143611,143844,144003,144141,144553,144711,144806,144955,145134,145335,145430,145926,150350,150733,151205,151333,151619,151727,152138,152321,152416,152754
54,MW5943-2,142712,142839,143019,143052,143136,143209,143231,143314,143442,143633,143800,143928,144203,144309,144754,144900,145156,145346,145714,150105,150149,150244,150415,150617,150755,150828,151311,151619,151959,152353,152710,153017,153206,153417,153512,153701,154221
55,MZ3956-3,142946,143420,143559,143633,143655,143727,143749,143833,143928,144057,144214,144330,144616,144649,145123,145302,145525,145608,145853,150127,150244,150317,150544,,,151008,151439,151821,152022,152554,152743,152934,153217,153428,153555,153701,154316
56,MW5964-3,144637,,,,,,,,,,,,,,,,,,,,,,,,151716,151810,152248,152438,152743,153228,153333,153523,153839,154221,154326,154423,154836
57,MX1084-3,145039,145101,145240,145313,145335,145419,145441,145536,145608,145725,145820,145926,150233,150403,150711,150924,151205,151238,151545,152106,152248,152342,152543,152721,153017,153112,153544,153914,154210,154519,154658,154931,155142,155554,155733,155849,160516
58,MX1414-3,,150415,150555,150628,150700,150744,150817,150913,150957,151137,151217,151322,151556,151652,151948,152055,152310,152427,152626,153017,153144,153239,153534,153723,154159,154254,154731,155152,155459,155806,160019,160136,160410,160800,161011,161306,162019
59,MZ3556-3,151843,151937,152106,152138,152205,152237,152259,152342,152416,152554,152648,152754,153017,153134,153555,153734,154009,154136,154423,154953,155058,155226,155459,155711,160811,160844,161318,161710,162052,162539,162750,163131,163438,163829,164029,164219,165425
60,MZ3740-3,153639,153734,153901,153958,154020,154052,154125,154159,154243,154412,154507,154625,154814,155014,155259,155426,155649,155744,160222,160559,160726,160822,161000,161234,161721,161839,162359,162739,163048,163616,163805,163935,164252,164704,164834,165034,170206
61,MZ3734-3,154456,154614,154731,154814,154836,154920,154942,155036,155120,155259,155353,155510,155638,155816,160200,160338,160559,160715,161022,161340,161458,161615,161957,162136,162359,162455,162953,163354,163606,164230,164431,164537,164737,164929,165045,165151,170217
62,MX1135-1,155321,155838,160019,160113,160136,160243,160316,160421,160505,160632,160800,160906,161106,161222,161542,161637,161913,162008,162231,162517,162656,162750,162909,163109,163311,163354,163840,164431,164737,165732,165848,165955,170217,170440,170607,170830,171421
63,MX1067-2,,,,,,,,,,,,,,,,,,,,160041,160200,160349,160548,161011,161414,161509,162019,162315,162633,163153,163332,163543,163913,164241,164420,164704,165805
64,MZ3978-3,160654,160749,160939,161000,161044,161138,161200,161244,161340,161520,161553,161721,162041,162158,162517,162750,163025,163153,163438,163805,163935,164113,164325,164548,164726,164800,165246,165710,170100,171019,171231,171600,171750,172132,172406,172535,173021
65,MZ3987-3,161318,161425,161553,161615,161637,161721,161755,161839,161913,162052,162158,162315,162550,162717,163004,163131,163405,163511,163805,164135,164303,164420,164632,164823,165001,165045,165520,170112,170406,171231,171348,171600,171928,172344,172535,172737,173830
66,MX1213-3,161957,162114,162253,162326,162348,162422,162444,162550,162623,162739,162836,162920,163238,163354,163733,163913,164146,164252,164559,164907,165012,165118,165246,165520,165732,165754,170239,170535,170914,171706,172026,172205,172417,173010,173140,173259,174815
67,MP6054-0,162836,162909,163048,163120,163205,163238,163300,163343,163438,163543,163638,163733,163913,163946,164303,164442,164716,164812,165001,165342,165509,165626,165826,170100,170239,170311,170757,171315,171549,172821,172959,173215,173427,173852,173958,174221,175428
68,MZ4228-3,,163543,163722,163755,163805,163851,163913,164007,164040,164230,164336,164442,164704,164812,165213,165414,165637,165805,170006,170418,170546,170757,171041,171231,171359,171443,171950,173021,173606,174053,174530,174826,174954,175406,175533,175714,180734
69,MZ4072-4,164040,164219,164347,164453,164526,164559,164621,164704,164726,164856,165001,165045,165257,165436,165721,165933,170049,170144,170355,170725,170830,171030,171242,171443,171655,171728,172333,173237,173958,174413,175111,175227,175344,175757,175936,180159,181710
70,MZ3825-3,164856,,165542,165615,165626,165659,165721,165754,165826,165933,170027,170112,,,170440,170630,170903,170958,171253,171600,171706,171939,172154,172440,172631,172737,173215,173903,174254,175016,175428,175630,175808,180254,180553,180852,182210
71,MS1935-0,165542,165721,165943,170006,170027,170112,170133,170228,170333,170546,170652,170757,171041,171125,171538,171823,172110,172227,172514,172832,173010,173128,173310,173438,173651,173735,174552,175132,175501,180542,180756,180840,181352,181849,182008,182401,183850
72,MW5936-2,165943,170100,170228,170300,170311,170355,170418,170513,170607,170714,170830,170936,171158,171326,171655,171823,172110,172227,172355,172642,172810,172916,173152,173321,173533,173629,174232,174720,175016,180221,180553,180829,181104,181648,181924,182349,183806
73,MZ3956-4,170607,170735,170925,170958,171019,171103,171125,171231,171326,171443,171600,171717,171856,172003,172311,172620,172905,172959,173152,173438,173555,173713,173903,174031,174316,174402,174954,175555,175841,180914,181330,181447,181659,182317,182516,183001,183722
74,MW5964-4,171220,171304,171432,171516,171538,171633,171655,171823,171907,172037,172154,172311,172417,172514,172821,173021,173259,173427,173702,174042,174137,174243,174541,174720,175005,175100,175533,180221,180807,181946,182148,182505,183129,183627,183806,184008,185134
75,MW5966-2,172037,172154,172344,172417,172440,172514,172535,172631,172726,172843,172927,173043,173203,173248,173757,174042,174327,174435,174720,175111,175238,175344,175523,175819,180031,180148,180604,181425,181732,182655,183001,183300,183606,184241,184442,184716,185706
76,MX1084-4,172726,172748,172916,172949,173010,173043,173105,173203,173248,173405,173511,173617,173852,174031,174413,174625,174910,175016,175238,175619,175808,175947,180125,180339,180604,180711,181137,181849,182644,183355,183533,183649,183946,184716,184848,184953,190524
77,MW5943-3,173713,174159,174338,174424,174447,174520,174552,174658,174826,175016,175111,175154,175439,175533,175936,180221,180458,180700,180852,181201,181352,181509,181710,181946,182222,182306,182811,183355,183743,185004,185245,185504,185739,190025,190156,190419,191310
78,MX1414-4,174413,174943,175100,175154,175216,175311,175333,175417,175512,175703,175757,175925,180125,180328,180723,180840,181115,181246,181509,181900,182042,182148,182433,182717,183023,183118,183606,184219,184921,190324,190524,190713,191011,191501,191631,191843,192830
79,MZ3987-4,182254,182505,182655,182750,182800,182906,182928,183034,183118,183249,183344,183522,183733,183828,184157,184420,184716,184921,185200,185643,185822,185919,190120,190324,190831,190916,191343,191854,192240,193329,193446,193720,193827,194138,194259,194416,195134
80,MZ3734-4,182917,183034,183203,183227,183300,183322,183344,183438,183522,183638,183733,183839,184125,184241,184537,184643,184910,185112,185347,185801,190003,190120,190313,190441,191033,191117,191631,192356,192725,194153,194416,194722,194913,195220,195357,195546,200243
81,MX1067-3,184219,184548,184738,184826,184921,185004,185028,185112,185211,185358,185504,185621,185844,190025,190346,190441,190724,190831,191055,191620,191916,192036,192313,192535,193041,193114,193603,194032,194555,195841,200159,200410,200632,201055,201258,201353,201720
82,MX1135-2,184515,190513,190713,190808,190853,190938,191000,191117,191150,191343,191427,191512,191726,191916,192217,192418,192702,192841,193125,193603,193731,193900,194105,194332,194522,194555,195040,195524,200103,201151,201320,201604,201742,202141,202310,202522,202957
83,MZ3740-4,,,,,,,,,,,,,,,,,,,,,,,,,190240,190346,190808,191139,191821,192914,193125,193329,193636,194043,194204,194248,194902
84,MZ4072-5,192313,192451,192641,192735,192746,192819,192841,192947,193020,193158,193307,193457,193731,193936,194237,194416,194851,195040,195231,195725,195830,195946,200136,200338,200549,200621,201106,201647,203504,203937,204201,204414,204519,204741,204857,205057,205648
85,MP6054-1,193507,193625,193849,193925,193958,194032,194105,194153,194237,194343,194522,194639,194924,195040,195357,195619,195914,200031,200243,200549,200705,200800,201000,201139,201331,201415,201920,203431,203737,204339,204519,204814,204941,205214,205330,205530,205900
86,MZ3825-4,194332,194818,194957,195029,195040,195145,195208,195242,195314,195441,195535,195630,195841,195935,200243,200421,200654,200800,201033,201415,201520,201615,201742,201930,202119,202154,202711,203831,204317,205203,205319,205435,205624,210028,210133,210311,
87,MX1213-4,,,,,,,,,,,,,,,,,,,,,,,,,,194840,195325,195714,200410,201404,201709,201909,202141,202605,202743,202946,203504
88,MZ3978-4,200125,200243,200432,200516,200549,200632,200705,200749,200833,201000,201106,201225,201436,201531,201847,202108,202343,202511,202649,203112,203221,203359,203547,203715,203842,203948,204436,204646,204941,205849,210028,210217,210355,210712,210840,210912,211546
89,MZ4228-4,,,,,,,,,,,,,,,,,,,,,,,,,,200938,201404,202946,203515,203948,204223,204425,204552,204952,205108,205308,205754
90,MW5936-3,200949,201106,201247,201404,201425,201509,201542,201625,201709,201836,201930,202047,202154,202310,202638,202840,203112,203221,203431,203748,203842,203948,204116,204244,204425,204457,204952,205247,205508,210344,210545,210840,211134,211430,211620,211725,212041
91,MZ3956-5,202119,202227,202416,202449,202522,202605,202638,202721,202840,203007,203135,203315,203610,203726,204138,204350,204614,204730,204857,205319,205402,205541,205805,205954,210155,210249,210840,211134,211324,212303,212503,212641,212833,213055,213200,213339,213823
92,MX1414-5,202754,203410,203515,203547,203610,203643,203705,203748,203821,203926,204032,204212,204425,204519,204803,204908,205141,205236,205519,205838,205932,210038,210206,210344,210450,210523,211006,211346,211524,212419,212536,212652,212855,213138,213255,213517,213950
93,MW5964-5,,203748,203853,203926,203948,204021,204032,204116,204150,204234,204328,204425,,,204708,,,,205141,205435,205519,205624,205827,210133,210311,210417,210901,211134,211324,212230,212514,212641,212844,213106,213222,213350,213856
94,MX1084-5,,204519,204624,204657,204730,204752,204825,204857,204930,205130,205214,205308,205519,205648,205943,210038,210300,210406,210629,210901,210955,211102,211313,211441,211630,211725,212230,212630,212821,213339,213539,213655,213918,214140,214257,214403,214935
95,MW5943-4,205446,205635,205816,205900,205932,210006,210028,210100,210133,210228,210406,210501,210723,210807,211145,211324,211557,211758,212052,212441,212536,212703,212855,213033,213244,213306,213749,214035,214329,215030,215210,215306,215636,215859,220016,220154,220650
96,MZ3556-4,211006,211134,211302,211357,211441,211524,211546,211630,211703,211841,211935,212019,212252,212336,212714,212833,213106,213222,213350,213706,213823,213950,214140,214307,214531,214648,215114,215433,215625,220343,220555,220808,220946,221352,221520,221742,222039
97,MZ3740-5,212558,212652,212833,212906,212928,213000,213022,213106,213138,213306,213400,213455,213716,213834,214057,214307,214553,214659,214946,215328,215445,215541,215636,215815,215932,220005,220416,220639,220830,221647,221804,221921,222231,222527,222634,222739,223224
98,MZ3987-5,214659,214806,214924,214957,215019,215052,215114,215210,215244,215350,215457,215541,215742,215910,220143,220354,220639,220745,221030,221402,221520,221614,221826,221931,222146,222315,222739,223034,223224,224036,224155,224344,224557,224818,224935,225051,225523
99,MZ3978-5,,,,,,,,,,,,,,,,,,,215125,215328,215422,215519,215636,215753,215910,215932,220416,220628,220808,221625,221742,221909,222050,222455,222611,222634,223150
100,MX1067-4,220808,220925,221114,221148,221211,221317,221341,221425,221509,221625,221804,221859,222146,222253,222611,222813,223045,223150,223434,223826,223942,224047,224333,224524,224713,224746,225312,225628,225829,230505,230655,230802,230950,231341,231446,231647,232027
101,MX1213-5,221942,222039,222146,222231,222242,222326,222411,222455,222516,222621,222718,222813,223002,223150,223445,223551,223826,223920,224059,224451,224546,224641,224902,225040,225156,225250,225735,230030,,,,,,,,,
102,MZ4072-6,223117,223246,223402,223434,223456,223540,223603,223657,223731,223847,223953,224110,224323,224429,224651,224840,225102,225156,225345,225650,225745,225818,225935,230052,230210,230243,230717,231034,231140,231804,231932,232155,232406,232605,232649,232850,233229
103,MW3053-0,,,,,,,,,,,223257,223402,223613,223646,224121,224301,224535,,,,,230125,,,,,,,,231910,,,232500,,,,232722
104,MZ4228-5,224630,224757,224924,225008,225029,225102,225134,225207,225301,225417,225523,225618,225745,225818,230159,230337,230611,230706,230939,231413,231519,231625,231753,231921,232027,232100,232544,232828,233017,,,,,,,,
105,MX1509-0,225440,230136,230254,230316,230348,230411,230443,,,230644,230728,230813,230950,231023,231308,231446,231720,231827,231932,232227,232322,232355,232522,232649,232817,232901,,,,,,,,,,,
106,MW5964-6,,,,,,,,,,,230305,230400,230505,230538,230929,231056,231341,231446,231636,231943,232049,232144,232322,232449,232616,232700,233145,,,,,,,,,,
107,MX1084-6,230823,231107,231224,231257,231319,231341,231413,231446,231519,231614,231658,231753,231910,231943,232238,232406,232627,232734,232901,233050,233155,233251,,,,,,,,,,,,,,,
108,MX1414-6,231129,232700,232839,232901,232923,232956,233017,233101,233134,233251,,,,,,,,,,,,,,,,,,,,,,,,,,,
