,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M143,M170/1,M172/15,T403,T402,T309,T368,T324/2,T347,T364/2,T366,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C660,C662,C664,C666,C677,C667,C676,C680,C669/1
0,MZ3734-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070109,070156,070250
1,MZ3740-0,,,,,,,,,,,,,,,,,,,,,,,,070109,070334,070501,070639,070734,070851,070923,071029,071134,071156,071239,071323,071345,071512,071617
2,MZ3978-0,,,,,,,,,,,,,,,070109,070134,070218,070450,070556,070712,070851,070913,070945,071112,071439,071650,071901,071956,072114,072157,072303,072346,072429,072440,072535,072557,072713,072757
3,MZ3825-0,,,,,,070109,070156,070301,070556,070734,070840,071345,071501,071628,071756,071828,071923,072147,072252,072408,072546,072619,072640,072808,073113,073251,073524,073630,073735,073819,073935,074008,074040,074113,074145,074218,074346,074429
4,MW5936-0,070109,072956,073229,073451,073651,073946,074218,074357,074535,074829,074956,075513,075619,075724,075841,075924,080019,080219,080326,080421,080548,080632,080705,080821,081127,081254,081443,081548,081705,081737,081843,081938,082011,082033,082106,082117,082233,082316
5,MW5853-0,,,070250,070356,070545,070807,070956,071112,071239,071512,071701,072147,072241,072346,072451,072557,072640,072829,072935,073040,073145,073229,073312,073440,073724,073924,074113,074218,074324,074346,074451,074546,074630,074651,074724,074746,074913,074956
6,MZ4228-0,070723,071039,071301,071450,071606,071934,072041,072219,072408,072557,072713,073240,073407,073524,073746,073840,073935,074207,074302,074440,074546,074630,074651,074807,075145,075346,075630,075735,075851,075935,080102,080146,080230,080302,080337,080410,080526,080621
7,MZ4072-0,,071712,071839,072007,072135,072502,072629,072746,072935,073207,073324,073830,073924,074030,074156,074302,074357,074619,074713,074851,074945,075029,075051,075219,075557,075746,075946,080124,080240,080313,080421,080504,080537,080559,080632,080654,080810,080905
8,MZ3559-0,072135,072335,072557,072746,073040,073451,073640,073851,074102,074418,074546,075051,075145,075240,075408,075513,075607,075746,075851,080008,080135,080219,080302,080432,080737,080959,081210,081349,081505,081548,081705,081748,081843,081905,082000,082011,082149,082233
9,MW5966-0,073145,075134,075619,075830,080102,080559,080737,080843,081032,081349,081443,082011,082128,082349,082505,082611,082705,082938,083032,083255,083400,083433,083506,083622,083928,084048,084215,084320,084436,084458,084636,084741,084803,084826,084910,084932,085100,085144
10,MZ3956-0,073218,073502,073746,073946,074145,074619,074702,074829,074934,075230,075408,075935,080113,080219,080359,080453,080559,080843,080938,081116,081200,081243,081305,081432,081810,081927,082211,082316,082444,082538,082644,082738,082800,082822,082916,082949,083054,083148
11,MX1197-0,074313,074557,074913,075040,075357,075830,075913,080041,080326,080526,080832,081400,081516,081643,081843,082000,082106,082338,082433,082622,082749,082833,082916,083032,083338,083517,083739,083855,084015,084110,084225,084320,084403,084458,084541,084603,084719,084815
12,MX1084-0,074619,080421,080621,081138,081538,082000,082117,082338,082622,082949,083138,083844,083950,084110,084331,084436,084530,084826,084932,085312,085407,085440,085513,085630,090000,090139,090351,090447,090604,090636,090730,090814,090847,090919,091003,091036,091141,091225
13,MX1067-0,074945,075924,080135,080453,080916,081210,081454,081654,081854,082139,082444,083010,083105,,083422,083455,083600,083811,083906,084026,084142,084225,084320,084436,084803,085016,085301,085356,085513,085546,085714,085820,085842,085927,090011,090045,090150,090245
14,MX1105-0,080843,080959,081305,081548,081810,082200,082316,082433,082716,083000,083328,083928,084026,084120,084403,084519,084625,084826,084932,085250,085356,085419,085503,085630,090000,090150,090351,090447,090614,090636,090741,090825,090847,090919,091003,091036,091152,091247
15,MX1135-0,,082033,082233,082600,082833,083211,083455,083633,083844,084225,084541,085154,085301,085430,085619,085725,085820,090023,090139,090256,090403,090447,090520,090647,091003,091108,091331,091447,091605,091627,091733,091817,091901,091923,092006,092039,092206,092249
16,MZ3556-0,082600,082844,083211,083506,083717,084015,084225,084425,084625,084859,085144,085652,085747,085927,090023,090117,090234,090447,090553,090709,090752,090836,090919,091036,091331,091509,091722,091828,091934,091955,092101,092144,092206,092227,092311,092344,092501,092534
17,MZ3734-1,083506,083633,084003,084331,084552,084837,085100,085228,085440,085641,085949,090458,090604,090720,090847,090941,091036,091331,091425,091616,091744,091828,091901,092028,092333,092512,092639,092734,092851,092924,093029,093102,093134,093156,093230,093252,093409,093503
18,MZ3740-1,084943,085026,085356,085703,090045,090436,090730,090930,091236,091543,091828,092355,092501,092617,092807,092913,093029,093314,093409,093536,093631,093715,093832,094010,094255,094519,094752,094858,095014,095047,095152,095236,095259,095343,095437,095510,095626,095732
19,MZ3978-1,,090625,090919,091119,091554,091839,092133,092300,092512,092756,093051,093609,093704,093821,094021,094139,094212,094425,094519,094647,094730,094825,094952,095109,095415,095553,095710,095815,095953,100015,100131,100215,100248,100321,100415,100437,100542,100626
20,MZ3825-1,091901,092039,092344,092556,092840,093252,093536,093642,093810,094043,094139,094658,094825,095003,095109,095214,095310,095448,095542,095710,095837,095859,100004,100109,100342,100520,100753,100859,101018,101103,101219,101315,101348,101411,101505,101527,101632,101716
21,MW5853-1,093134,093252,093525,093737,094139,094457,094614,094836,095130,095448,095753,100321,100437,100604,100805,100912,101007,101146,101315,101443,101800,101811,101950,102108,102426,102628,102828,102945,103029,103101,103156,103312,103334,103356,103502,103524,103640,103713
22,MZ4228-1,094128,094328,094552,094920,095248,095532,095859,100026,100321,100647,100827,101358,101516,101654,101832,101950,102046,102235,102341,102520,102650,102734,102912,103029,103429,103651,103902,104007,104124,104156,104302,104409,104453,104525,104609,104630,104757,104841
23,MZ4072-1,094847,095119,095448,095732,100120,100531,100742,100956,101326,101727,101854,102403,102520,102628,102839,102945,103017,103250,103345,103513,103607,103651,103829,104018,104346,104503,104652,104757,104913,104946,105103,105158,105242,105304,105348,105421,105550,105646
