,Bus,M1/12,M7/3,M271,M105,M272,M61/2,M73/1,M270/1,M153/2,M173/2,M172/14,T403,T402,T309,T313,T315,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C686,C656,C654/3,C653/2,C692,C689/1,T360,T376/2,T363/2,T306/1,T314/2,T311/1,T308/1,T300,T330/1,M172/16,M160/1,M144/2,M76/2,M84/1,M91,M14,M8/1,M1/12
10,MX4551-0,070106,071209,071409,071454,071549,071907,072002,072046,072224,072438,072701,073157,073303,073421,073538,073636,073804,073943,074016,074049,074205,074610,074738,074855,075035,075152,075259,075533,075651,075916,080055,080224,080531,080637,080914,081042,081200,081319,081459,081627,081711,082125,082304,082612,082931,083216,083535,084023,084202,084415
11,AA7920-0,,072544,072829,072923,072945,073252,073505,073603,073826,073932,074334,075119,075236,075405,075533,075640,075831,080000,080033,080224,080330,080710,080841,081137,081245,081414,081510,081638,081756,081923,082136,082359,082706,082835,083110,083216,083311,083407,083704,083821,083928,084342,084532,084902,085209,085412,085731,090156,090324,090514
12,MX4614-0,,073241,073516,073527,073549,073859,074004,074049,074216,074334,074738,075225,075343,075449,075555,075651,075842,080000,080055,080224,080341,080722,080903,081149,081256,081414,081521,082008,082114,082242,082359,082517,,082858,083059,083205,083249,083334,083513,083631,083704,084202,084331,084700,085041,085125,085507,085943,090123,090335
13,AA7712-1,,074049,074430,074515,074559,074928,075511,075702,080000,080213,080615,081223,081341,081532,081711,081839,082030,082147,082242,082421,082600,082920,083037,083300,083418,083535,083620,083832,083928,084331,,084756,085114,085222,085456,085658,085815,085932,090207,090313,090357,090821,091023,091354,091700,091851,092326,092814,092932,093157
14,MX4021-1,074049,075141,075449,075522,075555,080000,080246,080448,080648,080819,081234,081817,081945,082103,082304,082359,082528,082612,082655,082813,082953,083322,083451,083726,083843,084000,084118,084331,084459,084851,085114,085306,085731,085826,085932,090039,090156,090313,090452,090653,090759,091247,091426,091756,092114,092315,092634,093039,093157,093337
15,MX4338-1,074356,081532,081756,081851,081945,082136,082304,082410,082634,082858,083311,083821,083938,084129,084213,084320,084459,084554,084638,084807,084957,085317,085434,085614,085815,085921,090016,090251,090408,090536,090726,090916,091247,091426,091700,091818,091935,092019,092209,092359,092506,092932,093101,093421,093753,093943,094314,094718,094836,095049
16,AA7450-0,074430,,075046,075141,075225,075736,080000,080330,080520,080648,081042,081722,081817,082019,082114,082220,082337,082549,082623,082706,082835,083132,083334,,083715,083810,083928,084151,084309,084627,084935,084946,085445,085625,085731,085859,090005,090218,090357,090558,090653,091056,091320,091554,091924,092136,092612,093028,093145,093337
17,MX4159-1,075607,075927,080308,080330,080414,080648,080722,080852,081115,081256,081649,082231,082337,082443,082612,082717,082858,083004,083059,083205,083344,083726,083854,084118,084247,084415,084459,084638,084745,085125,085317,085434,085742,085837,090101,090207,090251,090408,090547,090726,090810,091258,091510,091756,092114,092326,092729,093230,093410,093624
18,MX4365-1,080055,082505,082858,082942,083026,083334,083546,083642,083821,084107,084331,084924,085030,085136,085306,085401,085540,085742,085826,085921,090101,090441,090631,090854,090949,091056,091140,091332,091500,091616,091840,092052,092433,092623,092909,093039,093145,093242,093421,093636,093720,094207,094358,094707,095100,095313,095548,100220,100338,100517
19,AA7393-0,082835,083121,083418,083513,083609,083810,084023,084140,084320,084532,084946,085445,085540,085658,085826,085921,090050,090156,090240,090302,090430,090715,090916,091203,091332,091437,091510,091616,091723,091935,092103,092158,092506,092623,092858,093050,093157,093304,093517,093636,093720,094123,094303,094644,094931,095111,095408,100017,100136,100327
20,MX4383-1,083355,083748,084023,084107,084151,084404,084521,084616,084745,084935,085339,085859,090005,090123,090313,090408,090547,090748,090821,090916,091023,091332,091543,091756,091913,092030,092125,092326,092422,092539,092803,093005,093348,093613,093837,094006,094112,094229,094431,094622,094707,095133,095335,095706,100051,100304,100612,101337,101506,101636
21,AA7731-1,084353,084638,085019,085114,085158,085720,085815,085954,090313,090558,,091332,091437,091605,091734,091818,091957,092158,092232,092422,092528,092847,093017,093242,093314,093410,093506,093720,093815,,094442,,094644,094909,095133,095335,095442,095739,095921,100017,100029,100433,100601,,101326,101506,101859,,102825,103313
22,MX4458-1,,085222,085518,085552,085625,085859,090050,090156,090324,090620,091023,091700,091807,091946,092136,092232,092422,092539,092623,092656,092814,093134,093252,093444,093550,093658,093742,093943,094050,094409,094600,094718,095049,095302,095515,095644,095750,095859,100029,100158,100242,100708,100910,101146,101443,101636,102039,102654,102836,103059
23,AA7562-1,085518,090028,090357,090503,090558,090832,090938,091045,091236,091426,091638,092304,092411,092539,092718,092814,093005,093145,093242,093410,093602,093943,094145,094420,094527,094656,094740,094942,095111,095240,095504,095706,100017,100220,100444,100612,100741,100837,101028,101208,101304,101731,102005,102409,102750,102953,103431,104131,104321,104618
24,MX4551-1,090408,090810,091214,091309,091354,091711,091851,091946,092125,092304,092656,093230,093359,093517,093647,093804,093932,094112,094156,094336,094515,094858,095004,095229,095346,095453,095526,095717,095910,100315,100601,100730,101017,101146,101410,101529,101658,101742,102005,102156,102302,102750,102942,103420,103857,104003,104607,105236,105415,105617
25,AA7559-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,090547,091023,091140,091258,091354,091533,091711,091807,091924,092337,092517,092920,093219,093433,093826,094325,094442,094707
26,MX4598-1,091214,091616,091924,092103,092158,092601,092740,092847,093028,093304,093506,094006,094112,094251,094409,094527,094707,094847,094931,095100,095218,095537,095644,095848,095954,100051,100125,100315,100411,100539,100646,100825,101157,101326,101443,101602,101731,101826,102039,102207,102302,102738,102931,103240,103611,103802,104321,104810,104939,105119
27,AA6738-0,092008,092315,092528,092601,092740,093145,093348,093455,093658,094006,094240,094656,094814,094942,095133,095240,095408,095559,095644,095728,095859,100220,100539,,,100921,101039,101219,101433,101551,101910,,102101,102240,102346,102515,102610,102750,102836,103015,103207,103633,103813,,104545,104725,105320,105840,105957,110246
28,MX4614-1,,092920,093123,093230,093314,093602,093720,093815,094006,094218,094515,095004,095133,095251,095408,095442,095559,095750,095835,095921,100017,,100550,100657,100814,100932,101028,,101421,,,102156,102504,102632,102727,102836,102931,103037,103218,103324,103420,103835,104036,104310,104725,104810,105522,110031,110138,110341
29,AA6374-0,093314,093848,094156,094303,094431,094718,094847,095016,095155,095357,095739,100304,100411,100517,100646,100752,100944,101113,101157,101326,101433,101720,101910,102145,102302,102420,102504,102836,102931,103037,103240,103504,103846,103940,104204,104343,104501,104607,104854,104950,105107,105511,105650,110116,110425,110616,111233,112027,112145,112313
30,MX4021-2,093517,103802,104142,104259,104427,104652,104854,105023,105225,105353,105745,110330,110437,110616,110809,110853,111021,111127,111211,111306,111445,111815,112027,112218,112419,112538,112611,112814,112943,113251,113453,113632,113917,114109,114346,114525,114704,114759,115002,115141,115237,115641,115810,120139,120531,120710,121317,122055,122224,122450
31,AA7920-1,,093624,094006,094145,094218,094600,094718,094836,095049,095207,095559,100158,100327,100506,100646,100741,100944,101101,101146,101326,101433,101815,101921,102145,102240,102409,102453,102750,102847,103015,103229,103442,103813,103940,104204,104332,104450,104545,104843,104950,105034,105511,105701,105957,110307,110459,111116,111837,112005,112157
32,MW5425-0,093910,094336,094707,094814,094942,095324,095515,095622,095835,100006,100400,101101,101157,101315,101506,101551,101731,101837,101921,102050,102156,102515,102705,102920,103026,103133,103207,103420,103526,103706,104109,104248,104556,104714,104928,105107,105247,105426,105617,105745,105829,110307,110437,110724,111054,111306,112005,112920,113049,113218
33,AA7838-0,094431,101421,101815,101859,102039,102346,102526,102632,102825,103037,103251,103846,104014,104204,104354,104501,104630,104821,104905,105045,105203,105544,105701,105829,105946,110043,110116,110319,110425,110758,111043,111255,111742,111859,112112,112251,112419,112516,112750,112836,112932,113346,113537,113844,114357,114514,115214,115714,115843,120055
34,AA7712-2,094515,095122,095537,095633,095750,100102,100220,100349,100550,100814,101219,101910,102039,102207,102357,102504,102643,102803,102847,103015,103133,103504,103611,103824,103940,104036,104131,104321,104416,104618,104821,105023,105404,105628,105902,110031,110200,110319,110532,110649,110746,111233,111412,111753,112112,112346,113134,113750,113928,114206
35,AA7559-1,100315,094858,102145,102302,102431,102836,102858,103015,103144,103335,,104237,104343,104501,104641,104748,104939,105034,105130,105236,105342,105639,105829,110009,110211,110319,110425,110627,110746,111138,111401,,111753,111910,112123,112251,112408,112516,112717,112814,112858,113335,113515,113951,114250,114441,115046,115630,115843,120000
36,MW5645-0,095240,095801,100220,100304,100455,100741,101006,101113,101326,101614,101837,102346,102515,102632,102836,102931,103059,103207,103251,103358,103526,103857,104014,104215,104332,104439,104512,104736,104832,105001,105214,105309,105639,105829,110043,110211,110319,110425,110616,110746,110830,111340,111457,111943,112419,112611,113357,114003,114132,114301
37,AA7537-0,095823,100304,100528,100657,100825,101135,101337,101517,101720,101848,102229,102814,102908,103059,103218,103324,103453,103706,103750,103930,104047,104416,104630,104854,105001,105119,105225,105404,105533,105723,105913,110043,110425,110554,110820,110959,111105,111222,111434,111625,111709,112145,112408,112803,113251,113442,114014,114748,114918,115119
38,AA7450-1,100539,100910,101253,101359,101506,102005,102207,102324,102559,102727,103110,103644,103802,103940,104109,104204,104321,104501,104545,104703,104832,105236,105309,105544,105650,105756,105851,110116,110234,,110724,,111043,111306,111541,111658,111753,111910,112123,112251,112313,112739,112932,113251,113739,113951,114536,115013,115237,115501
39,AA7539-0,101230,,102643,102814,102847,103155,103346,103453,103706,103919,104321,104843,105001,105130,105258,105353,105522,105617,105639,105807,105913,110223,110403,110649,110809,110904,110937,111116,111222,111329,111445,111552,111826,112038,112302,112419,112527,112611,112836,112920,113005,113408,113610,114121,114558,114704,115355,120128,120256,120447
40,MX4338-2,102908,103133,103442,103611,103750,104047,104204,104321,104512,104725,105130,105745,105902,110009,110138,110246,110425,110605,110638,110735,110842,111200,111255,111445,111541,111658,111731,112005,112112,112229,112527,112717,113038,113156,113419,113548,113706,113822,114003,114206,114323,114748,114940,115450,115916,120117,120626,121339,121541,121809
41,AA7393-1,104036,104405,104725,104821,104950,105203,105331,105522,105701,105819,110200,110735,110830,110937,111116,111222,111401,111457,111541,111647,111837,112145,112302,112516,112633,112728,112803,113100,113156,113357,113643,113739,114058,114301,114408,114525,114704,114822,115013,115141,115225,115641,115748,120128,120509,120903,,,122200,122332
42,MX4159-2,104736,,105606,105723,105756,110009,110200,110605,110758,110830,111222,111742,111848,111921,112101,112218,112335,112538,112622,112803,112909,113229,113346,113610,113706,113801,113833,114047,114206,114558,114811,115002,115355,115557,115833,120044,120245,120414,120531,120757,120841,121306,121445,121736,,122259,123043,123519,123636,123914
43,MX4365-2,,110330,110649,110820,110853,111149,111340,111552,111826,112038,112430,113100,113229,113346,113526,113632,113801,113917,114025,114121,114239,114609,114833,115035,115141,115248,115355,115557,115652,115843,120117,120436,120808,120925,121138,121401,121617,121736,121938,122106,122236,122640,122926,123233,123647,123914,124425,125008,125125,125255
44,MX4383-2,,111457,111848,112016,112145,112408,112538,112750,113005,113251,113706,114250,114408,114547,114811,114951,115152,115344,115439,115608,115748,120117,120256,120458,120615,120757,120830,121104,121222,121350,121651,121842,122200,122417,122702,122853,123054,123222,123446,123541,123636,124115,124256,124626,125041,125255,125648,130304,130432,130633
45,MX4458-2,111910,112430,112728,112825,112943,113229,113346,113526,113717,113940,114312,114844,114951,115108,115237,115333,115501,115557,115652,115759,115916,120245,120436,120710,120808,120947,121053,121255,121412,121605,121758,121949,122406,122556,122702,122915,123211,123446,123647,123745,123841,124234,124425,124851,125317,125519,130019,130800,130917,131140
46,AA7562-2,,113357,113801,113928,114014,114323,114525,114715,114918,115130,115355,115938,120117,120245,120414,120531,120710,120903,120947,121104,121233,121640,121831,122044,122212,122354,122428,122724,122831,122948,123244,123350,123723,123914,124137,124329,124542,124840,125114,125222,125317,125756,125946,130326,130633,130844,131140,131808,131936,132210
47,AA7731-2,114109,,114620,114653,114715,115024,115203,115406,115546,,,120659,120757,120903,121116,121138,121317,121423,121456,121530,121703,121927,122106,122247,122332,122439,122512,122757,123054,123137,123317,123552,123807,123914,124126,124256,124520,124807,124946,125114,125125,125603,125818,,130811,,131107,,,132510
48,AA6738-1,115002,115406,115737,115833,115905,120201,120341,120447,120710,,121222,121809,121927,122106,122247,122332,122512,122724,122809,122937,123054,123412,123647,123756,123925,124042,124137,124318,124414,124745,124913,,125402,125603,125840,130041,130432,130559,130855,131023,131107,131520,131711,,132543,,133147,133834,134003,134132
49,AA7559-2,120106,144746,145032,145203,145345,145630,145821,150131,150347,150549,151217,151610,151727,151921,152050,,152314,152446,152531,152700,152809,,153448,153606,153737,153822,153932,154151,154333,154450,154747,,155233,155328,155541,155841,160033,160202,160430,160525,160609,161033,161203,,162015,162517,162922,163521,163750,164123
50,MX4598-2,,120414,120757,120903,121042,121317,121518,121628,121820,122044,122428,123043,123211,123350,123625,123756,124020,124210,124318,124436,124615,124913,125030,,125424,125541,125637,125851,125957,130136,130348,130549,131012,131235,131509,131637,132020,132148,132352,132521,132616,133041,133220,133611,133941,134037,134451,134843,135012,135237
51,MX4614-2,,121211,121605,121736,121820,122055,122212,122321,,122640,123054,,,123914,,,124245,124351,124436,,,125008,125041,125339,125435,125603,125659,130030,130125,,130527,130716,131056,131257,131520,131711,132031,132210,132425,132554,132627,133103,133253,133655,133952,134121,134523,135108,135248,135430
52,MW5425-1,121518,121905,122224,122321,122439,122746,122853,123054,123211,123446,123851,124458,124615,124745,124935,125030,125222,125329,125413,125541,125710,130008,130147,130337,130443,130549,130644,130855,131034,131213,131352,131553,131925,132009,132234,132414,132627,132852,133041,133209,133231,133655,133823,134216,134641,134748,135130,135720,135848,140052
53,MX4338-3,121842,125530,125734,125902,125935,130231,130421,130611,130906,131202,131615,132223,132319,132425,132532,132638,132819,132914,133008,133125,133304,133655,133857,134110,134300,134439,134557,134905,135108,135248,135452,135536,135934,140114,140341,140521,140649,140745,141023,141140,141301,141802,141958,142353,142846,143052,143531,144045,144235,144618
54,AA7712-3,122247,122820,123149,123306,123508,123830,123958,124210,124436,124711,125125,125946,130114,130253,130505,130633,130811,131023,131107,131235,131403,131746,131947,132256,132414,132532,132649,132903,133008,133348,,133750,134132,134249,134512,134652,134821,134949,135215,135313,135419,135848,140041,140521,140928,141034,141430,142044,142201,142439
55,MX4021-3,122523,123925,124256,124351,124531,124902,125019,125147,125413,125615,125946,130633,130811,131023,131151,131330,131509,131626,131711,131808,131936,132341,132459,132649,132745,132914,132957,133220,133348,133728,133930,134026,134418,134618,134843,135012,135141,135226,135419,135614,135709,140211,140352,140928,141441,141548,141814,142502,142630,142857
56,MX4159-3,,125222,125541,125723,125807,130041,130231,130505,130727,131001,131403,131958,132104,132223,132425,132521,132649,132924,132947,133114,133209,133549,133750,134014,134132,134249,134345,134618,134748,134949,135108,135324,135731,135934,140149,140330,140459,140638,140840,140950,141023,141503,141655,142022,142404,142546,142813,143542,143810,144246
57,MX4365-3,130030,130505,130811,130928,131129,131330,131458,131553,131746,132020,132425,133030,133136,133304,133622,133706,133857,134026,134110,134227,134355,134759,134927,135215,135324,135452,135549,135826,140008,140125,140414,140616,141001,141216,141452,141729,141909,142128,142404,142619,142705,143136,143329,143810,144425,144708,145250,145905,150058,150336
58,MX4383-3,131118,131615,131958,132148,132234,132532,132711,132830,133052,133443,133857,134535,134714,134854,135130,135248,135441,135658,135742,135912,140029,140414,140616,140756,140840,141001,141107,141452,141622,141814,141922,142033,142428,142535,142802,142945,143041,143234,143531,143617,143651,144129,144319,144842,145312,145422,150120,150623,150805,151000
59,MX4458-3,,132627,132936,133019,133103,133348,133538,133655,133845,134110,134512,135108,135226,135357,135525,135624,135826,140041,140125,140256,140426,140807,141001,141205,141312,141430,141514,141909,142022,142320,142450,142654,142957,143114,143340,143542,143713,143821,144056,144151,144235,144708,144842,145250,145641,145737,150325,150949,151106,151313
60,AA7562-3,132852,133516,133857,134026,134121,134406,134618,134737,134938,135141,135536,140256,140414,140554,140807,140928,141107,141216,141312,141407,141536,141909,142055,142246,142439,142608,142705,142945,143125,,143531,143736,144056,144224,144512,144655,144820,145021,145203,145422,145448,145928,150216,150709,151228,151638,152028,152531,152723,153109
61,AA7731-3,134014,154845,134854,135001,135130,135357,135525,135731,140008,161140,,141205,141323,141610,141706,141814,142033,142150,142246,142331,142502,142909,143052,143340,143402,164402,164449,164751,143424,144151,144523,144629,144831,144959,145216,145448,145619,145905,150014,150154,150241,171751,150850,,151933,152157,152820,153415,153639,174410
62,AA6738-2,135056,135753,140149,140318,140510,140851,141045,141216,141430,141717,142033,142739,142909,143147,143245,143351,143843,144012,144056,144213,144403,144746,144926,,145250,145407,145513,145726,,150241,150516,,151011,151217,151453,151714,151844,152006,152112,152325,152435,153024,153314,153932,154117,154322,154809,155110,155434,155648
63,MX4598-3,135912,140245,140616,140818,140902,141228,141418,141548,141802,142022,142428,142957,143041,143212,143329,143542,143938,144140,144224,144308,144425,144831,145043,145301,145357,145501,145535,145810,145917,150120,150314,150516,150914,151022,151250,151453,151651,151833,152146,152241,152413,152917,153144,153639,154105,154310,154734,155059,155328,155530
64,MX4614-3,,141045,141407,141514,141610,141958,142128,142439,142642,142846,143245,143736,143916,144012,144140,144235,144556,144735,144809,144937,145227,145407,145513,145832,145952,150047,150120,150421,150538,150901,151000,151153,151453,151559,151856,152101,152509,152604,152809,152906,152950,153426,153617,153943,154514,154605,155121,155530,155723,155925
65,MW5425-2,141503,141836,142309,142353,142439,142933,143147,143340,143542,143725,144056,144735,144926,145054,145345,145448,145641,145821,145917,150047,150154,150505,150634,150805,150914,151022,151106,151313,151431,151610,151738,151933,152325,152520,152756,153013,153326,153522,153737,153932,154028,154450,154638,154930,155530,155756,160408,160849,161011,161214
66,AA7450-2,143136,143938,144414,144523,144655,145043,145250,145703,145941,150143,150601,151228,151335,151638,151933,151955,152124,152303,152413,152509,152637,152950,153144,153352,153511,153639,153748,154006,,,154514,154711,154941,155121,155246,155434,155604,155745,160011,160118,160224,160643,160816,,161551,161853,162330,162821,163017,163459
67,MX4021-4,,144235,144523,144629,144708,145043,145250,145652,145917,150131,150601,151142,151250,151537,151623,151738,152006,152135,152219,152325,152446,152734,152843,153109,153218,153339,153426,153651,153810,,154310,154450,154758,154941,155206,155412,155541,155723,155852,160033,160140,160536,160753,161203,161551,161805,162202,162810,163006,163423
68,MX4159-4,144720,145216,145546,145652,145748,150025,150314,150527,150721,150949,151408,151933,152050,152157,152401,152509,152711,152843,152928,153046,153218,153522,153714,153846,154006,154117,154151,154428,154540,154711,154907,155033,155350,155519,155745,160056,160356,160525,160753,160849,160933,161354,161529,161842,162213,162517,162922,163459,163628,164112
69,AA7712-4,,,,,,,,,,,,,,,,150336,150645,150817,150926,151011,151153,151526,151703,151856,151944,152124,152208,152435,152615,152756,152950,153207,153459,153639,153910,154140,154501,154700,154919,155033,155121,144820,155852,160247,160654,160911,161343,161931,162127,162702
70,AA7393-2,145345,145843,150216,150347,150443,150914,151033,151346,151610,151822,152241,152756,152917,153046,153218,153326,153522,153737,153833,154006,154117,154450,154616,154820,154941,155059,155155,155445,155552,155745,160011,160213,160536,160632,160911,161214,161551,161743,161931,162113,162151,162616,162910,163447,164151,164402,164751,165344,165513,165754
71,MX4365-4,150721,151206,151515,151610,151800,152219,152446,152820,153035,153314,153714,154344,154439,154616,154820,154930,155121,155304,155401,155456,155626,155948,160056,160311,160419,160514,160558,160816,160946,161045,161259,161442,161743,161931,162151,162506,163017,163216,163408,163606,163652,164136,164321,164751,165451,165705,170532,170851,171052,171349
72,MX4383-4,151526,151944,152349,152509,152604,152950,153326,153737,154006,154322,154758,155339,155445,155659,155948,160118,160334,160547,160643,160805,160933,161237,161442,161540,161721,161827,161931,162235,162342,162517,162713,162821,163154,163423,163705,163919,164236,164414,164702,164920,165024,165513,165719,170043,170733,170946,171242,171729,171857,172119
73,MX4458-4,151844,152413,152756,152843,153013,153352,153651,154129,154333,154551,154952,155615,155723,155841,160129,160311,160441,160740,160816,161011,161151,161442,161551,,161905,162015,162113,162308,162421,162810,163006,163216,163521,163617,163846,164037,164310,164555,164814,165010,165108,165558,165806,170246,170744,171030,171443,171930,172109,172310
74,AA7920-2,152531,153230,153651,153857,154006,154333,154734,155155,155350,155615,160033,160558,160716,160827,161011,161118,161259,161506,161551,161721,161853,162224,162410,162616,162713,162821,162910,163118,163249,163628,163750,163930,164214,164402,164628,164814,165108,165300,165513,165621,165731,170150,170341,170744,171220,171410,171802,172354,172534,172736
75,MX4551-2,153511,153833,154300,154333,154428,155121,155401,155841,160033,160235,160643,161248,161354,161506,161710,161805,161942,162048,162138,162257,162454,162810,162955,163238,163345,163459,163617,163824,163942,164236,164414,164606,164920,165108,165355,165610,165850,170028,170223,170425,170521,170946,171136,171516,172003,172109,172405,173032,173200,173423
76,AA7562-4,,155519,155914,160056,160151,160716,161107,161310,161455,161710,162551,163118,163238,163423,163554,163717,163857,164059,164203,164334,164438,164751,164858,165057,165216,165333,165429,165731,165901,170015,170201,170403,170733,170851,171114,171316,171600,171740,171930,172058,172153,172607,172831,173223,173614,173817,174347,174932,175050,175304
77,MX4598-4,,160959,161321,161455,161603,162113,162421,162652,162910,163238,164015,164555,164715,164848,165035,165130,165333,165451,165546,165643,165817,170201,170352,,170722,170851,170924,171232,171338,171656,171824,172025,172332,172450,172714,172959,173329,173518,173744,173923,174007,174432,174751,175135,175550,175848,180145,180751,180942,181250
78,MX4614-4,,161603,162004,162101,162151,162603,162652,162922,163131,163532,164310,164751,164944,165130,165300,165344,165558,165806,165839,165912,170028,170414,170543,170755,170946,171103,171158,171421,171538,171718,171835,172025,172343,172618,172904,173054,173351,173540,173755,173934,174018,174443,174836,175326,175742,180050,180347,180931,181059,181335
79,AA6738-3,161710,162235,162603,162736,162821,163311,163521,163824,163930,185441,164858,165417,165546,165828,165935,191400,170139,170341,170425,170510,170638,170957,171209,171349,171454,171611,171718,171941,172109,172417,172629,,173105,173234,173507,173710,174051,174336,174420,174600,174644,175101,175241,,175933,180336,180443,181015,181059,202714
80,AA7712-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163801,182844,183137
81,AA7450-3,164236,164803,165300,165333,165429,165806,170105,170246,170510,170744,171147,171707,171824,172003,172153,172248,172450,172556,172703,172820,172926,173256,173434,173658,173817,173934,174007,174241,174358,174600,174813,174921,175348,175625,175911,180101,180314,180454,180751,181059,181206,181653,182057,,183002,183247,183555,184313,184443,184733
82,MX4021-5,,164932,165355,165513,165621,165949,170150,170341,170543,170755,171158,171729,171846,172058,172237,172405,172545,172758,172831,172915,173021,173351,173551,173755,173923,174018,174113,174347,174443,174813,175005,175135,175505,175636,175922,180123,180325,180601,180803,181110,181206,181704,182044,182655,183002,183247,183606,184346,184506,184733
83,AA7559-3,,165524,165817,165901,170015,170319,170532,170829,,171254,172237,172758,172937,173116,173256,173401,173529,173744,173839,173923,174040,174420,174622,174802,174909,175017,175101,175326,175528,175815,180028,180134,180443,180634,180920,181346,181557,181814,182057,182338,182436,182856,183522,,184856,185311,190126,190742,190924,191214
84,MX4159-5,165546,170246,170700,170733,170818,171147,171410,171549,171751,172248,172831,173339,173445,173614,,173934,174146,174347,174432,174622,174751,175101,175241,175443,175636,175753,175826,180039,180145,180336,180516,180645,180942,181037,181324,181727,181951,182214,182414,182559,182706,183137,183628,184335,184941,185452,190053,190731,190840,191118
85,AA7393-3,170403,170946,171316,171443,171549,171824,172036,172153,172405,172904,173507,174040,174135,174314,174443,174600,174751,174943,175101,175219,175359,175742,180006,180241,180347,180505,180538,180836,180953,181122,181302,181441,181801,182028,182338,182706,183024,183258,183544,183932,184054,184528,184919,185406,190042,191107,191554,191926,192055,192311
86,MX4365-5,,172237,172652,172736,172820,173127,173339,173434,173647,173901,174325,174943,175050,175241,175421,175539,175731,175944,180050,180112,180241,180612,180803,181059,181228,181346,181441,181653,181801,181906,182044,182152,182522,182633,182907,183225,183533,183716,183920,184420,184443,184919,185208,185625,190200,191151,191554,191937,192055,192300
87,MX4458-5,,173658,173945,174102,174219,174611,174847,175017,175208,175410,175804,180359,180527,180751,180931,181048,181228,181346,181430,181631,181727,182044,182323,182546,182717,182833,182929,183137,183236,183555,183803,183909,184227,184432,184708,185051,185614,185748,185952,190212,190257,190742,191044,191455,192116,192311,192537,193009,193154,193439
88,AA7920-3,173732,174102,174358,174516,174622,174954,175112,175326,175539,175804,180219,180909,181037,181441,181642,181738,181940,182152,182237,182414,182546,182907,183110,183342,183452,183606,183702,183932,184043,184346,184602,184657,185017,185226,185517,190053,190426,190655,190924,191140,191238,191658,191904,192537,193036,193250,193545,194057,194215,194406
89,AA7731-4,174516,175911,180134,180252,180410,180803,181026,181239,181504,181906,182546,183214,183404,183639,183847,183943,184202,184357,184432,184613,184812,185157,185333,185614,185725,185843,185952,190246,190342,,,190829,191129,191250,191506,191753,191948,192150,192333,192624,192708,193143,193810,,194843,195118,195544,200223,200351,200605
