,Bus,C690/1,C689/2,T360,T378,T397,T395,T366,T374,T406,T345/1,T317,M206/2,M216,M207,M63,M67,M65,M93
25,MW4856-4,143903,,144500,144554,144659,144754,144921,145015,145108,,145905,150928,151220,151418,151522,151627,151804,152234
26,MW5594-4,145959,150136,150522,150658,150803,150907,151105,151220,151303,151825,152024,153247,153539,153726,153830,153924,154050,154414
27,MW4366-4,152223,152255,152619,152702,152828,152901,153016,153109,153214,153736,153902,155015,155141,155331,155435,155540,155635,160021
28,MW5084-4,154320,154619,200056,155119,200431,200503,200705,200813,200857,201337,201757,202655,202915,203051,203218,203312,203406,203741
29,MW4781-3,160607,,161014,161151,161256,161339,161505,161620,161703,162155,162414,163519,163823,164035,164151,164255,164349,164828
30,MW4856-5,164212,,,164723,164839,164943,165202,165256,165339,165913,170051,171139,171256,171456,171614,171635,171751,172200
31,MW4619-1,,,,,,,,,,164245,164526,165444,165736,165956,170123,170217,170344,170659
32,MW5594-5,165130,165235,165559,165808,165924,170040,170217,170321,170355,170826,171013,172117,172420,172629,172733,172805,172943,173257
33,MW4229-0,170333,171128,171518,171657,171812,172012,172254,172409,172546,173203,173457,174814,175117,175358,175524,175701,175848,180151
34,MW4366-5,172127,172243,172514,172701,172805,172943,173130,173246,173341,173812,174011,175200,175452,175722,175826,175931,180046,180410
35,MW4781-4,180212,,180557,180817,180943,181048,181257,181424,181518,182115,182356,183757,184102,184310,184426,184519,184635,185150
36,MW4619-2,181550,182010,182356,182628,182744,182827,183036,183130,183213,183642,183904,185035,185224,185400,185505,185600,185715,190144
37,MW4856-6,184458,184530,184836,185024,185139,185245,185443,185600,185632,190216,190415,191639,191921,192120,192214,192318,192414,192655
38,MW5594-6,190353,190540,190832,191052,191146,191301,191545,191639,191712,192235,192446,193640,193859,194026,194130,194235,194329,194611
39,MW4366-6,191712,191817,192131,192246,192342,192435,192550,192644,192716,193145,193334,194507,194716,194831,194935,195029,195112,195425
40,MW4781-5,202017,,,202414,202508,202551,202810,202904,202957,203427,203625,204640,204850,205015,205120,205152,205329,205653
41,MW4619-3,203928,204011,204303,204419,204535,204607,204839,204932,205026,205433,205642,210647,210845,211000,211105,211158,211241,211533
42,MW4856-7,210008,210102,210345,210500,210615,210647,210813,210907,210950,,211650,212807,213016,213142,213246,213342,213507,213729
43,MW4366-7,212954,213131,213424,213624,213740,213802,213950,214032,214115,214627,214753,215808,220029,220155,220259,220331,220458,220917
44,MW5084-5,215914,220101,220405,220624,220739,220812,221021,221115,221220,221627,221857,222943,223141,223307,223422,223516,223559,223923
45,MW4781-6,222013,222129,,222453,222619,222640,222755,222850,222943,,223609,224601,224759,224914,225018,225050,225206,225551
46,MW4619-4,,,,224342,224446,224518,224705,224759,224831,225227,225425,230450,230607,230650,230755,230829,230911,231059
47,MW4856-8,,,,,230501,230546,230755,230850,230922,231329,,,,,,,,
