,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M143,M170/1,M172/15,T403,T402,T309,T368,T324/2,T347,T364/2,T366,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C660,C662,C664,C666,C677,C667,C676,C680,C669/1
0,MZ3734-0,,,,,,,,,,,,,,,,,,,,,,,,070100,070134,070333,070510,070626,070709,070825,070940,071035,071056,071118,071213,071234,071339,071433
1,MZ3825-0,,,,,,,,,,,,,,070100,070144,070250,070322,070553,070647,070741,070908,070951,071035,071213,071527,071715,071851,071945,072100,072154,072259,072332,072425,072436,072530,072552,072728,072824
2,MZ3956-0,,,,,,,070100,070217,070333,070521,070626,071139,071234,071339,071454,071559,071653,071902,072007,072133,072227,072310,072425,072602,072856,073055,073326,073431,073546,073735,073839,073933,074016,074037,074120,074204,074309,074352
3,MX1135-0,070405,070449,070636,070846,071035,071306,071516,071610,071819,071956,072111,072624,072728,072835,072950,073055,073159,073420,073525,073652,073745,073829,073901,074027,074352,074529,074738,074843,074958,075103,075219,075302,075355,075417,075500,075521,075637,075730
4,MZ3987-0,071128,071317,071527,071653,071924,072227,072321,072447,072602,072803,072907,073420,073514,073620,073735,073829,073922,074110,074215,074320,074414,074446,074518,074655,075009,075145,075334,075439,075554,075658,075803,075835,075928,075950,080013,080035,080201,080246
5,MW5964-0,071350,073232,073431,073609,073713,074110,074247,074403,074529,074810,074958,075500,075554,075647,075803,075907,080002,080213,080307,080424,080539,080612,080644,080832,081157,081356,081627,081742,081826,082014,082130,082151,082248,082310,082353,082416,082521,082615
6,MX1084-0,071559,074551,074821,075103,075302,075658,075856,080013,080140,080318,080612,081124,081231,081335,081501,081555,081710,081909,082025,082216,082342,082427,082500,082626,082931,083130,083414,083529,083646,083751,083855,083938,084033,084054,084138,084159,084319,084351
7,MZ4072-0,072310,072602,072739,072846,072950,073232,073420,073546,073641,073839,074131,074655,074800,074904,075124,075230,075312,075532,075626,075730,075803,075846,080013,080150,080445,080738,080915,081030,081157,081241,081346,081429,081522,081605,081638,081721,081848,081931
8,MZ4228-0,073756,073901,074120,074237,074601,074947,075156,075345,075500,075658,075803,080318,080435,080550,080644,080749,080843,081052,081157,081324,081418,081439,081501,081627,081953,082130,082259,082405,082521,082626,082752,082837,082931,082953,083047,083119,083225,083258
9,MW5853-0,074142,075041,075145,075334,075500,075918,080107,080235,080413,080705,080832,081346,081450,081605,081732,081826,081920,082151,082248,082416,082543,082615,082648,082803,083130,083236,083424,083540,083646,083751,083917,084000,084044,084105,084149,084214,084330,084413
