,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M136/2,M139/2,M184,M188,M203/2,M182/1,T431,T335/2,T338,T326/3,T332/2,T325/3,T339/4,T408/1,T343,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C659
0,MS1044-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070108,070120,070250,070312,070333,070502,070745,070945,071101,071218,071334,071525
1,MS2243-0,,,,,,,,,,,,,,,,070108,070131,070250,070333,070524,070545,070723,070945,071155,071251,071334,071452,071620,071714,071913,072007,072039,072133,072206,072239,072405,072658,072825,072930,073046,073150,073307
2,MS2365-0,,,,,070108,070355,070513,070618,070756,070851,070956,071050,071229,071547,071934,072122,072206,072333,,072615,072658,072847,073108,073318,073350,073444,073549,073715,073820,074052,074135,074229,074345,074407,074439,074544,074910,075015,075130,075225,075319,075437
3,MS2095-0,070217,072825,073057,073256,073455,073748,073842,074008,074240,074313,074450,074605,074649,075015,075353,075459,075520,075637,075720,075836,075919,080035,080235,080445,080550,080644,080749,080854,080959,081103,081209,081314,081430,081524,081618,081756,082133,082249,082415,082520,082614,082741
4,MS1903-0,,071323,071525,071724,071913,072144,072239,072333,072449,072521,072648,072742,072825,073150,073622,073737,073831,073947,074041,074229,074302,074501,074710,074921,075004,075047,075203,075330,075426,075615,075709,075742,075825,075836,075909,080035,080434,080623,080800,080937,081053,081209
5,MS1953-0,072239,074522,074732,074921,075120,075404,075437,075542,075815,075919,080130,080235,080434,080811,081158,081336,081419,081524,081629,081806,081840,082028,082216,082437,082542,082625,082730,082846,082930,083129,083214,083246,083341,083424,083507,083614,083929,084035,084203,084455,084600,084705
6,MS2025-0,,080445,080612,080727,080843,081253,081358,081513,081629,081701,081840,081923,082111,082426,082741,082857,082941,083056,083140,083308,083330,083456,083646,083857,083951,084035,084140,084257,084340,084517,084611,084643,084738,084821,084842,084958,085304,085513,085618,085756,085912,090039
7,MX1084-0,,082603,082825,083035,083236,083529,083625,083730,083857,083940,084119,084203,084257,084633,085030,085156,085242,085430,085513,085651,085734,085912,090050,090300,090333,090427,090521,090626,090720,090847,090952,091024,091151,091224,091246,091353,091710,091804,092004,092048,092143,092215
8,MS1044-1,,084140,084401,084622,084821,085146,085242,085347,085503,085535,085701,085745,085934,090300,090648,090804,090847,090952,091035,091214,091246,091436,091637,091858,091953,092038,092121,092248,092342,092542,092636,092730,092824,092835,092907,093012,093320,093426,093624,093729,093823,093939
9,MS2243-1,,090249,090438,090637,090909,091257,091353,091531,091721,091826,092027,092110,092143,092458,092835,093012,093055,093215,093247,093404,093447,093718,093928,094148,094231,094325,094419,094617,094701,094816,094912,094955,095049,095111,095154,095310,095616,095732,095952,100129,100245,100446
10,MS2365-1,,092121,092320,092520,092625,093012,093128,093226,093342,093426,093614,093657,093855,094231,094628,094755,094840,095017,095111,095259,095343,095521,095742,095941,100024,100119,100213,100351,100446,100645,100728,100803,100930,100951,101024,101130,101448,101647,101803,,102046,102224
11,MS1903-1,,094000,094116,094336,094534,094851,095122,095248,095605,095648,095858,100014,100108,100446,100835,101002,101046,101226,101320,101520,101604,101825,102035,102257,102413,102507,102612,102717,102800,102937,103021,103126,103222,103254,103421,103547,103924,104112,104322,104427,104553,104636
12,MS2095-1,,101215,101415,101636,102003,102329,102644,102811,103021,103115,103305,103359,103526,103852,104239,104405,104449,104615,104709,104835,104940,105128,105402,105624,105729,105823,105929,110057,110152,110424,110519,110613,110729,110751,110835,110951,111257,111507,111730,111846,112003,112046
13,MS1953-1,,104416,104636,104813,105012,105340,105646,105802,110046,110130,110246,110340,110519,110857,111246,111413,111507,111646,111730,111907,111929,112140,112307,112529,112601,112655,112739,112916,112959,113104,113210,113254,113337,113409,113431,113557,113913,114112,114251,114407,114512,114544
14,MS2025-1,,110319,110530,110729,111128,111540,111635,111741,111950,112035,112203,112257,112340,112655,113021,113125,113210,113358,113441,113631,113725,113902,114101,114324,114407,114450,114544,114659,114732,114920,115024,115057,115206,115238,115311,115426,115803,115907,120013,120151,120245,120317
15,MX1084-1,,112435,112800,113042,113315,113620,113819,113934,114123,114240,114418,114522,114616,115024,115415,115552,115636,115741,115824,120024,120118,120256,120507,120717,120813,120856,120950,121055,121138,121328,121435,121531,121625,121708,121740,121845,122216,122343,122555,122649,122805,122838
16,MS1044-2,,114302,114439,114638,115003,115354,115448,115552,115835,115929,120057,120151,120351,120728,121106,121245,121328,121458,121552,121835,121950,122216,122406,122616,122711,122754,122902,123017,123049,123226,123320,123415,123509,123542,123615,123720,124036,124225,,124611,124705,124810
17,MS2243-2,,120424,120645,120835,121138,121552,121646,121802,122141,122227,122417,122501,122606,122945,123310,123426,123509,123615,123709,123847,123941,124235,124445,124655,124727,124810,124915,125042,125125,125303,125408,125513,125545,125628,125701,125806,130203,130402,130612,130727,130844,130927
