,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M143,M170/1,M172/15,T403,T402,T309,T368,T324/2,T347,T364/2,T366,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C660,C662,C664,C666,C677,C667,C676,C680,C669/1
0,MZ3559-0,,,,,,,,,,,,,,,,,,,,,,,,,,,070109,070154,070259,070332,070438,070532,070605,070638,070711,070759,070916,070959
1,MZ3740-0,,,,,,,,,,,,,,,,,,,,,070109,070143,070227,070343,070711,070821,070948,071043,071159,071220,071327,071432,071443,071505,071600,071622,071738,071832
2,MZ3734-0,,,,,,,,070109,,,070121,070711,070759,070905,071032,071115,071159,071443,071538,071643,071759,071843,071926,072052,072432,072548,072802,072908,073013,073046,073152,073236,073258,073320,073341,073414,073530,073625
3,MZ3987-0,,,,,,,,070109,,,070905,071421,071538,071633,071727,071821,071853,072114,072158,072305,072359,072432,072559,072728,073035,073202,073352,073508,073625,073719,073827,073910,073943,074027,074111,074155,074333,074428
4,MZ3978-0,070543,070700,070916,071104,071305,071527,071611,071705,,,072908,073447,073530,073658,073732,073838,073932,074206,074300,074406,074544,074616,074649,074808,075113,075230,075346,075451,075607,075702,075807,075851,075934,075956,080029,080051,080146,080240
5,MZ3956-0,071421,071538,071643,071821,072009,072327,072359,072537,,,073647,074238,074406,074500,074627,074711,074756,074957,075041,075146,075219,075303,075419,075535,075851,075945,080208,080302,080409,080442,080537,080620,080715,080726,080758,080820,080925,080958
6,MZ4072-0,072846,073024,073236,073403,073552,073719,073805,073849,,,074914,075430,075535,075618,075745,075818,075902,080124,080219,080325,080409,080453,080620,080726,081031,081220,081410,081504,081621,081715,081831,081904,081937,082009,082053,082115,082220,082316
7,MZ4228-0,073921,074111,074333,074511,074616,074841,075008,075052,,,080124,080704,080758,080853,081009,081103,081147,081421,081526,081653,081748,081831,081853,082009,082254,082443,082632,082737,082904,082936,083042,083115,083159,083232,083315,083326,083433,083505
8,MX1067-0,,080431,080704,080925,081052,081232,081359,081453,,,082716,083400,083454,083600,083705,083811,083915,084116,084210,084316,084421,084504,084620,084725,085052,085230,085440,085618,085735,085808,085924,090030,090052,090124,090146,090219,090324,090408
9,MZ3556-0,081631,081737,081937,082158,082254,082516,082716,082810,,,084021,084558,084703,084747,084958,085103,085157,085346,085451,085607,085746,085830,085913,090019,090324,090524,090757,090902,091029,091051,091156,091240,091302,091335,091429,091451,091545,091640
10,MZ3559-1,082538,082759,083031,083221,083516,083811,083905,083948,,,085041,085629,085723,085830,085946,090041,090146,090335,090430,090608,090746,090829,090851,090956,091324,091513,091713,091852,092020,092114,092220,092253,092317,092350,092435,092446,092613,092657
11,MZ3825-0,,,,,,,,,,,,083400,083433,083538,083705,083811,083905,084105,084159,084316,084410,084453,084525,084620,084904,085103,085335,085440,085545,085618,085723,085757,085819,085902,085935,085957,090124,090146
12,MZ3740-1,083749,083854,084126,084316,084536,084820,084925,085030,,,090219,090746,090840,090934,091051,091156,091302,091534,091629,091735,091935,092020,092103,092209,092457,092646,092908,093002,093140,093214,093319,093352,093436,093458,093552,093614,093720,093805
13,MZ3734-1,084631,084725,084925,085114,085302,085629,085723,085830,,,091007,091556,091651,091757,091913,092031,092125,092402,092457,092613,092751,092835,092908,093024,093330,093447,093636,093743,093900,093955,094102,094146,094219,094244,094338,094411,094528,094644
14,MW5898-0,085407,085545,085808,090008,090135,090430,090535,090641,,,091924,092519,092602,092657,092824,092940,093035,093225,093330,093447,093614,093647,093827,093933,094244,094433,094706,094822,094939,095012,095055,095139,095202,095224,095257,095330,095447,095519
15,MZ3987-1,090419,090630,090735,090840,091029,091335,091502,091556,,,092624,093203,093258,093403,093509,093625,093720,093933,094029,094135,094327,094411,094444,094550,094844,095001,095150,095319,095436,095508,095614,095647,095709,095805,095849,095911,100040,100113
16,MZ3978-1,091545,091713,091935,092136,092253,092541,092657,092824,,,094102,094844,095012,095128,095235,095352,095508,095709,095805,095944,100208,100252,100324,100441,100746,100853,101053,101209,101359,101421,101538,101633,101655,101717,101811,101855,102011,102044
17,MZ3956-1,092624,092740,092951,093057,093319,093509,093658,093849,,,094917,095457,095552,095636,095805,095900,095944,100113,100219,100335,100441,100524,100630,100724,101031,101233,,101622,101727,101800,101906,101950,102000,102022,102055,102116,102222,102243
18,MW5943-0,093603,093827,094040,094306,094349,094550,094706,094833,,,100125,100735,100853,100936,101125,101158,101254,101443,101600,101727,101855,101950,102022,102127,102421,102621,102810,102904,103032,103127,103234,103306,103328,103350,103423,103445,103602,103646
19,MZ4072-1,094600,094855,095128,095330,095436,095805,095922,100040,,,101338,102011,102116,102254,102421,102505,102610,102759,102915,103116,103222,103306,103423,103540,103859,104005,104228,104355,104533,104555,104724,104830,104852,104935,105030,105041,105157,105232
20,MP6392-0,094633,100357,100608,100842,101053,101338,101527,101622,,,103138,103827,103932,104038,104228,104344,104500,104746,104935,105124,105243,105349,105505,105612,105951,110236,110425,110553,110720,110744,110900,110944,111038,111122,111143,111216,111321,111427
21,MZ4228-1,095614,095732,095849,100040,100313,100513,100713,100809,,,102000,102559,102715,102821,102948,103054,103149,103350,103456,103646,103754,103838,104005,104144,104500,104628,104735,104841,105019,105041,105157,105254,105338,105422,105454,105516,105656,105740
22,MW5966-0,100914,101125,101432,101655,101843,102127,102316,102432,,,103743,104311,104701,104808,104924,105041,105135,105411,105516,105656,105823,105845,105940,110047,110425,110626,110849,111017,111132,111205,111310,111405,111459,111521,111616,111639,111744,111828
23,MS4914-0,102200,103138,103328,103456,103613,103838,103955,104155,,,105422,110152,110309,110436,110542,110637,110720,110922,111049,111227,111332,111354,111532,111639,112007,112102,,112625,112817,112923,113017,113133,113155,113217,113249,113311,113427,113532
24,MX1067-1,,102316,102610,102821,103043,103339,103551,103708,,,105220,105834,105940,110047,110225,110353,110458,110733,110849,111027,111132,111238,111343,111532,111901,112051,112425,112553,112754,112850,112945,113050,113122,113206,113249,113311,113416,113521
25,MX1197-0,102915,103624,103849,104005,104144,104555,104746,104852,,,110109,110733,110828,110944,111111,111154,111249,111521,111627,111806,111901,111956,112102,112220,112531,112709,112839,113006,113144,113206,113333,113405,113438,113459,113543,113605,113710,113744
26,MZ3556-1,103910,104027,104239,104439,104713,104946,105146,105305,,,110659,111354,111459,111627,111817,111934,112040,112233,112402,112531,112647,112743,112828,112945,113238,113459,113649,113721,113901,113933,114040,114146,114230,114324,114357,114419,114525,114620
27,MZ3825-1,104841,105103,105305,105505,105718,110003,110142,110331,,,111817,112520,112636,112754,113006,113100,113144,113427,113554,113816,113955,114040,114157,114313,114703,114841,115052,115219,115358,115430,115620,115653,115737,115820,115853,115947,120055,120149
28,MS5082-0,,,,105113,,,,,,,110520,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,MP6422-0,110331,110553,110817,111038,111259,111616,111828,111956,,,113532,114335,114452,114608,114809,114936,115113,115358,115441,115558,115758,115853,120021,120138,120526,120653,120915,121053,121243,121316,121454,121527,121622,121706,121822,121906,122011,122044
30,MW5898-1,,111438,111700,111901,112040,112350,112615,112806,,,114252,114903,115019,115157,115336,115452,115558,115737,115925,120127,120338,120421,120454,120610,120926,121147,121410,121559,121728,121844,122022,122055,122117,122139,122211,122305,122422,122443
31,MZ3559-2,111945,112102,112233,112520,112636,112817,113028,113144,,,114525,115419,115514,115620,115726,115842,115947,120200,120327,120505,120715,120748,120842,120948,121254,121410,121611,121739,121844,121949,122106,122139,122200,122222,122305,122327,122433,122505
32,MZ3740-2,112839,113133,113322,113521,113721,114018,114219,114335,,,115737,120410,120537,120704,120915,121042,121220,121432,121622,121811,122022,122139,122244,122400,122726,122915,123137,123233,123410,123505,123622,123705,123727,123811,123843,123916,124021,124116
33,MZ3734-2,113901,114219,114408,114558,114758,115135,115314,115514,,,120926,121706,121822,122000,122128,122244,122400,122610,122726,122915,123126,123222,123400,123515,123832,123927,124116,124200,124327,124421,124537,124621,124643,124704,124759,124820,124947,125042
34,MZ4089-0,,,114652,114925,115135,115441,115653,120009,,,121633,122255,122349,122454,122610,122654,122810,123021,123126,123305,123515,123559,123738,123905,124210,124316,124527,124621,124726,124759,124915,124947,125020,125115,125148,125210,125316,125349
35,MZ3987-2,115653,115715,115831,120127,120349,120715,120810,120958,,,122222,122938,123043,123211,123338,123505,123611,123811,123949,124138,124305,124359,124516,124632,124937,125053,125305,125444,125611,125705,125821,125916,125948,130022,130117,130139,130305,130349
36,MZ3978-2,,121421,121644,121844,122022,122349,122443,122610,,,123727,124537,124621,124759,124958,125148,125254,125433,125516,125716,125821,125854,125959,130106,130400,130548,130715,130832,131009,131031,131158,131233,131327,131411,131444,131506,131624,131708
37,MW5943-1,122044,122222,122411,122621,122842,123126,123338,123432,,,124937,125632,125726,125905,130117,130222,130327,130704,130821,131042,131233,131338,131455,131635,131952,132213,132529,132634,132814,132846,133036,133109,133131,133214,133247,133308,133436,133530
38,MZ3956-2,122915,122959,123159,123349,123611,123916,124010,124127,,,125600,130305,130411,130516,130654,130759,130853,131053,131255,131550,131813,131907,131940,132046,132413,132540,132646,132803,132908,132941,133058,133131,133152,133214,133247,133330,133446,133541
39,MZ4072-2,124254,124516,124759,124926,125159,125538,125748,125905,,,131528,132257,132435,132602,132814,132941,133047,133247,133330,133530,133719,133814,133930,134108,134425,134603,134825,134931,135142,135216,135416,135450,135556,135651,135725,135758,135927,140043
40,MW5966-1,125137,125221,125454,125759,130022,130422,130610,130715,,,132257,133036,133141,133257,133446,133625,133719,134046,134236,134341,134614,134708,134836,135003,135332,135501,135736,135905,140032,140138,140316,140400,140433,140455,140601,140623,140802,140908
41,MZ4228-2,125905,130044,130338,130505,130654,131053,131210,131338,,,133014,133825,133930,134108,134247,134436,134603,134825,134858,135058,135216,135300,135416,135534,135832,140010,140200,140400,140517,140612,140739,140802,140835,140908,140940,141024,141119,141213
42,MX1067-2,130726,130926,131126,131316,131539,131907,132035,132141,,,133730,134625,134803,134942,135153,135321,135512,135809,135959,140149,140506,140601,140717,140908,141247,141415,141531,141616,141721,141817,141933,142018,142040,142114,142157,142219,142336,142409
