,Bus,C690/1,C689/2,T360,T378,T397,T395,T366,T374,T406,T345/1,T317,M206/2,M216,M207,M63,M67,M65,M93
48,MW4647-4,160039,160144,160450,160617,160733,160838,160943,161153,161259,161816,162205,163243,163538,163705,163811,163916,164011,164315
49,MW4705-2,160439,160544,160900,161016,161131,161216,161332,161520,161616,162143,162408,163611,164043,164221,164337,164432,164559,164937
50,MW4781-4,161120,,161531,161710,161837,161910,162100,162238,162333,162905,163032,164148,164421,164621,164726,164820,164948,165346
51,MW4557-4,161721,161848,162154,162249,162408,162440,162640,162819,162938,163455,163705,164854,165136,165252,165408,165502,165640,170028
52,MW5124-2,162451,162916,163149,163400,163506,163538,163800,163938,164054,164621,164820,165955,170238,170415,170520,170614,170731,171119
53,MW4846-1,163727,164011,164337,164515,164610,164715,164820,164926,165021,165513,165651,170658,170814,170941,171046,171140,171224,171518
54,MW4856-3,164515,,165021,165231,165336,165441,165702,165840,165912,170426,170625,171813,172046,172235,172351,172446,172624,173003
55,MW5084-0,165314,165545,165818,165955,170111,170227,170343,170448,170604,171046,171413,172657,172941,173130,173257,173343,173510,173746
56,MW5142-5,170100,170133,170437,170647,170752,170836,171046,171151,171257,171740,171918,173036,173330,173510,173617,173650,173757,174022
57,MW4837-5,170614,170814,171119,171246,171351,171435,171613,171719,171802,172341,172540,173757,174044,174255,174400,174506,174600,175204
58,MW4229-2,171351,171446,171802,172035,172141,172235,172446,172635,172719,173257,173427,174707,174953,175204,175321,175416,175555,175946
59,MW4366-5,171824,172013,172308,172435,172551,172624,172730,172857,172952,173438,173617,174858,175142,175321,175427,175511,175555,175946
60,MW4503-5,,,173057,173235,173405,173459,173650,173807,173843,174339,174655,175746,175946,180052,180209,180315,180442,180843
61,MW4825-3,173405,173606,173916,174044,174149,174221,174445,174528,174645,175120,175248,180325,180431,180652,180758,180854,181032,181443
62,MW4619-2,174306,174339,174750,174847,175026,,175332,175511,175555,180041,180336,181421,181704,181843,182011,182105,182222,182631
63,MW4647-5,174931,175120,175405,175628,175735,175808,175957,180125,180231,180810,181021,182127,182421,182620,182725,182821,182916,183243
64,MW4705-3,175628,175735,180041,180231,180336,180420,180631,180747,180905,181359,181643,182653,182821,183010,183125,183221,183327,183736
65,MW4781-5,180242,,180641,180832,180949,181021,181148,181304,181359,,182211,183053,183316,183515,183609,183653,183736,184157
66,MW4557-5,180938,181200,181504,181632,181810,181905,182000,182254,182400,182916,183114,184324,184610,184809,184916,185011,185149,185537
67,MW5124-3,181410,181938,182747,182916,183031,183114,183243,183537,183642,184157,184346,185610,185843,190105,190211,190328,190424,190846
68,MW4846-2,183442,183548,183841,184030,184208,184241,184453,184610,184653,185116,185233,190328,190613,190740,190835,190930,191014,191405
69,MW4856-4,184357,,184938,185105,185222,185305,185516,185621,185705,190211,190350,191606,191850,192006,192112,192155,192249,192658
70,MW5084-1,185422,185621,185916,190033,190200,190244,190424,190530,190624,191203,191544,192658,192931,193152,193308,193402,193551,193846
71,MW5142-6,190211,190255,190508,190646,190803,190835,190930,191025,191057,191511,191628,192710,192942,193152,193308,193402,193529,193846
72,MW4229-3,191500,191639,191944,192049,192228,192311,192510,192626,192720,193235,193413,194646,194940,195120,195225,195341,195508,195920
73,MW4503-6,,,193351,193445,193551,193635,193824,193918,193951,194508,194751,195751,195858,200037,200143,200227,200343,200755
74,MW4619-3,,195047,195435,195624,195740,195824,200016,200110,200154,200628,,,202233,202411,202516,202610,202727,203054
75,MW4825-4,200449,200606,200913,201040,201157,201231,201454,201621,201704,202233,202433,203526,203705,203905,204010,204105,204231,204536
76,MW4647-6,202127,202243,202538,202727,202854,202948,203116,203232,203315,203811,204137,205145,205500,205626,205742,205836,210003,210308
77,MW4781-6,204105,,204358,204547,204651,204724,204840,204934,205017,205449,205616,210656,210814,210941,211035,211130,211235,211541
78,MP6412-0,,205500,205720,205847,210003,210035,210203,210257,210341,210836,211035,212130,212413,212530,212635,212729,212814,213035
79,MW4856-5,210825,211035,211246,211413,211530,211603,211835,211941,212035,212613,212729,213802,214036,214225,214342,214447,214541,214920
80,MW5142-7,212508,212613,212835,213046,213151,213225,213352,213446,213530,213951,214131,215215,215330,215446,215550,215647,215731,220013
81,MW4229-4,214258,214437,214753,214953,215110,215142,215309,215435,215529,220119,220256,221558,221844,222010,222126,222231,222357,222818
82,MW4825-5,215836,220108,220318,220413,220518,220601,220906,221021,221105,221642,221809,222840,223123,223250,223355,223501,223555,223838
83,MW4647-7,221631,221714,221959,222158,222314,222357,222535,222651,222746,223228,223533,224501,224744,224922,225028,225123,225228,225543
84,MW4781-7,223217,,,223755,223900,223933,224121,224240,224323,224744,224911,225955,230027,230153,230248,230344,230511,230849
85,MP6412-1,224849,224911,225144,225250,225355,225427,225617,225700,225755,230310,230449,231607,231808,231936,232042,232125,232221,
86,MW4856-6,230638,,230955,231144,231300,231333,231512,231556,231702,,,,,,,,,
87,MW5142-8,232136,,,,,,,,,,,,,,,,,
