,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M136/2,M139/2,M184,M188,M203/2,M182/1,T431,T335/2,T338,T326/3,T332/2,T325/3,T339/4,T408/1,T343,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C659
0,MS1953-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070109,070217,070525,070726,070915,070959,071115,071148
1,MS2243-0,,,,,,,,,,,,,,,,070109,070155,070301,070357,070558,070642,070820,071020,071232,071348,071432,071549,071716,071821,071947,072031,072103,072219,072240,072313,072439,072721,072900,073005,073132,073238,073310
2,MS2365-0,,,,,070109,070228,070334,070431,070515,070609,070758,070842,070915,071221,071611,071726,071810,071936,,072135,072157,072334,072605,072816,072910,072954,073059,073238,073321,073449,073522,073554,073731,073804,073826,073941,074246,074353,074553,074648,074732,074817
3,MS2025-0,070109,073049,073332,073500,073648,073931,074003,074108,074214,074257,074404,074448,074626,075005,075417,075534,075606,075722,075827,080016,080048,080226,080416,080648,080742,080827,080932,081109,081203,081353,081447,081520,081614,081625,081709,081836,082213,082319,082426,082531,082637,082720
4,MS1903-0,,071348,071600,071716,071853,072009,072103,072208,072356,072428,072555,072616,072816,073110,073449,073554,073627,073721,073826,073941,074003,074119,074308,074520,074604,074648,074743,074849,074944,075122,075206,075239,075345,075356,075428,075545,075806,075911,080059,080204,080309,080342
5,MS1044-0,,074553,074743,074849,075049,075406,075428,075523,075722,075744,075827,075922,080037,080353,080731,080848,080921,081026,081120,081225,081320,081437,081625,081836,081941,082024,082108,082213,082257,082520,082553,082637,082742,082804,082837,082932,083226,083415,083532,083659,083805,083856
6,MS2095-0,,080510,080721,080837,081131,081437,081509,081542,081741,081836,081952,082035,082224,082542,082921,083026,083121,083226,083309,083426,083458,083626,083816,084024,084057,084140,084246,084415,084509,084720,084814,084835,084940,085002,085035,085140,085437,085603,085708,085824,085919,085951
7,MS1953-1,081625,084329,084448,084636,084835,085202,085235,085353,085625,085708,085835,085919,090045,090400,090737,090854,090915,091020,091104,091244,091305,091455,091654,091853,091926,092010,092105,092232,092326,092503,092536,092641,092746,092820,092853,092958,093253,093348,093609,093631,093736,093758
8,MR8583-0,,082257,082604,082804,082910,083258,083426,083509,083554,083648,083805,083845,083939,084256,084625,084741,084803,084908,084951,085140,085202,085330,085520,085730,085803,085846,085951,090056,090139,090255,090338,090422,090537,090620,090642,090747,091042,,091349,091455,091549,091622
9,MS2243-1,,090035,090223,090432,090620,090926,090959,091148,091222,091305,091506,091600,091748,092032,092420,092536,092557,092713,092746,092915,092958,093158,093337,093547,093642,093736,093819,093937,094032,094159,094253,094336,094431,094503,094641,094735,095041,095230,095345,095450,095544,095617
10,MS2365-1,,092148,092326,092536,092735,093042,093147,093326,093453,093526,093714,093808,093853,094210,094547,094703,094746,094853,094947,095103,095157,095356,095544,095744,095816,095911,100016,100133,100216,100405,100437,100521,100647,100731,100752,100858,101320,101459,101625,101752,101908,101940
11,MS1903-1,,093853,094021,094210,094452,094842,094947,095103,095302,095345,095523,095555,095700,100005,100354,100521,100604,100720,100814,100952,101014,101152,101353,101553,101636,101720,101803,101919,101951,102140,102213,102307,102340,102402,102434,102540,102835,102951,103118,103257,103404,103426
12,MS2025-1,,100016,100227,100416,100532,100920,101130,101226,101331,101415,101542,101636,101709,102057,102456,102634,102717,102835,102919,103107,103224,103415,103626,103859,103953,104204,104309,104509,104614,104731,104814,104908,104952,105014,105108,105213,105605,105732,105931,110047,110203,110246
13,MX1537-0,,102129,102340,102550,102728,102941,103129,103235,103447,103531,103720,103826,104016,104330,104731,104847,104919,105046,105141,105329,105353,105542,105743,105920,110003,110058,110203,110257,110414,110553,110636,110709,110825,110858,110930,111035,111351,111529,111708,111751,111856,111929
14,MS1044-1,,,104636,104752,105035,105353,105415,105520,105637,105743,105909,110036,110152,110509,110908,111035,111119,111224,111318,111435,111507,111646,111824,112037,112143,112226,112320,112426,112509,112625,112720,112803,112908,112941,113107,113246,113605,113754,114038,114155,114249,114322
15,MS1953-2,104720,114249,114503,114642,114905,115139,115353,115459,115616,115721,115859,115953,120025,120351,120728,120857,120940,121045,121129,121319,121402,121624,121802,122024,122057,122140,122246,122402,122445,122602,122645,122803,122847,122930,123057,123213,123507,123707,123929,124014,124130,124214
16,MS2095-1,,110425,110647,110825,111035,111257,111402,111518,111741,111835,111929,112015,112143,112509,112836,112952,113035,113151,113235,113415,113459,113659,113849,114111,114144,114227,114333,114441,114514,114704,114737,114831,114916,114938,115010,115139,115521,115659,115848,115931,120036,120130
17,MR8583-1,111940,112331,112553,112741,112952,113405,113554,113710,113910,113943,114111,114144,114344,114715,115106,115225,115258,115415,115532,115638,115721,115909,120119,120318,120402,120446,120540,120645,120728,120857,121002,121045,121150,121235,121308,121412,121740,121918,122035,122140,122246,122318
18,MS2243-2,120152,120402,120602,120728,120951,121319,121402,121506,121718,121823,121939,122013,122140,122507,122857,123013,123046,123213,123246,123434,123456,123657,123845,124047,124130,124214,124257,124449,124521,124649,124732,124826,124920,125026,125131,125259,125617,125744,130039,130145,130251,130334
