,Bus,C686,C656,C654,C653/2,C692,C689/1,T360,T376/2,T363/2,T306/1,T314/2,T311/1,T308/1,T300,T330/1,M172/16,M160/1,M144/2,M76/2,M84/1,M91,M14,M8/1,M1/12
0,MX4535-0,,,,,,,,,,,,,,,,,,070112,070214,070350,070457,070814,070919,071108
1,MX3651-0,,,,,,,,,,,,070112,070124,070226,070315,070719,070835,071151,071508,071657,071919,072318,072424,072624
2,MX3783-0,,,,,,,070112,070214,070435,070541,070624,070708,070846,070941,071024,071425,071530,071803,072213,072402,072551,072856,073012,073203
3,MX4021-0,070203,070326,070435,070552,070803,070941,071246,071329,071541,071647,071803,071846,071952,072108,072151,072602,072719,073023,073308,073508,073707,074109,074236,074416
4,MX4041-0,070752,070846,071002,071108,071224,071352,071636,071846,071952,072057,072213,072307,072424,072540,072624,073045,073224,073436,073751,074003,074258,074511,074650,074902
5,MX4159-0,071508,071603,071730,071836,071952,072108,072413,072613,072719,072813,072907,073001,073128,073257,073341,073801,073928,074258,074639,074756,075102,075502,075641,075841
6,MX4338-0,,072245,072351,072456,072602,072730,073012,073203,073308,073414,073519,073602,073740,073855,074003,074405,074533,074851,075102,075208,075502,075714,075841,080030
7,MX4365-0,073414,073457,073602,073657,073834,074036,074332,074416,074522,074639,074734,074829,074935,075102,075146,075608,075736,075936,080219,080313,080515,080920,081036,081215
8,MX4383-0,073855,074109,074225,074320,074555,074701,074945,075218,075502,075619,075725,075819,080009,080103,080157,080622,080750,080952,081330,081435,081646,082025,082119,082319
9,MX4388-0,074818,074902,074956,075102,075302,075335,075630,075819,080052,080146,080240,080324,080431,080538,080611,081036,081152,081403,081635,081835,081919,082224,082340,082531
10,MX4458-0,075524,075841,075947,080030,080208,080358,080655,080825,081058,081225,081330,081414,081541,081624,081719,082141,082308,082615,082911,083122,083322,083723,083839,084006
11,MX4535-1,081519,081730,081835,082014,082246,082520,082901,083028,083300,083428,083544,083639,083933,084028,084122,084605,084805,085100,085405,085605,085711,090112,090229,090501
12,MX3651-1,082246,082509,082603,082658,082901,083017,083344,083428,083701,083817,083912,084017,084206,084405,084449,084922,085111,085510,085838,090039,090323,090744,090852,091103
13,MX3783-1,082911,083206,083312,083428,083723,083923,084300,084416,084532,084637,084732,084826,085027,085205,085249,085722,085922,090134,090523,090723,090935,091357,091556,091806
14,MX4021-1,084300,084355,084510,084615,084826,085006,085311,085427,085532,085649,085805,085933,090112,090545,090639,091103,091230,091545,091900,092050,092321,092659,092814,093005
