,Bus,C690/1,C689/2,T360,T378,T397,T395,T366,T374,T406,T345/1,T317,M206/2,M216,M207,M63,M67,M65,M93
0,AA7530-0,,,,,,,,,,,,,,,070106,070142,070309,070634
1,MW4366-0,,,,,,,,,,,070106,070645,070908,071046,071152,071225,071352,071708
2,MW4619-0,,,,,,,,,070106,070330,070602,,,,072003,072057,072204,072554
3,AA7101-0,070106,070142,070457,070707,070835,070919,071046,071152,071247,071814,072003,073308,073519,073730,073836,073919,074025,074330
4,AA7503-0,071035,071319,071614,071824,071941,072014,072108,072226,072320,072816,073004,074057,074257,074446,074552,074647,074803,075141
5,AA6345-0,072204,072331,072626,072732,072859,072932,073120,073235,073341,073814,073952,075213,075340,075445,075602,075635,075741,080057
6,AA7848-0,073741,073941,074141,074319,074414,074446,074603,074647,074730,075257,075529,080551,080730,080908,081014,081108,081213,081636
7,MW4647-0,074403,074614,075003,075224,075340,075424,075624,075719,075802,080235,080541,081553,081815,082016,082132,082237,082353,082657
8,MW4781-0,075340,,075940,080025,080140,080224,080329,080435,080519,080952,081213,082342,082603,082751,082857,082951,083056,083517
9,AA7530-1,080530,080730,081014,081224,081330,081414,081531,081625,081720,082259,082552,083813,083941,084203,084309,084352,084446,084931
10,MW4366-1,081815,082016,082226,082436,082530,082613,082657,082751,082835,083340,083456,084635,084846,085026,085131,085249,085322,085631
11,MP6039-0,082519,,083045,083224,083329,083413,083602,083646,083740,084309,084446,085715,085932,090123,090229,090323,090431,090715
12,AA7637-0,092433,092655,093112,093313,093419,093503,093621,093716,093759,094315,094518,095707,095940,100130,100237,100415,083740,101003
13,MW4619-1,084003,084119,,084508,084551,084645,084751,084835,084909,085441,,091010,,091233,091327,091433,091538,091833
14,AA7479-0,084729,,085131,085239,085357,085452,085620,085759,085832,090357,090704,091716,091938,092149,092305,092349,092455,092859
15,AA7101-1,085249,085419,085759,090051,090156,090250,090357,090453,090548,091148,091338,092505,092717,092921,093051,093208,093335,093716
16,AA7503-1,085715,085932,090250,090420,090548,090621,090643,090810,090853,,091655,092802,093028,093313,093419,093526,093632,094326
17,AA6345-1,090334,090610,090915,091032,091159,091255,091400,091455,091538,092116,092232,093408,093759,093915,094031,094115,094242,094740
18,AA7488-0,,091306,091527,091644,091749,091822,092000,092043,092127,092644,092921,094020,094315,094445,094601,094656,094751,095246
19,AA7848-1,091938,092149,092422,092611,092717,092750,092836,092932,093028,093621,093905,094930,095152,095340,095456,095602,095635,100108
20,MW4647-1,093230,093335,093716,093821,093937,094020,094159,094242,094348,094908,095308,100320,100658,100836,100941,101047,101131,101427
21,MP6380-0,094104,094304,094612,094740,094908,094941,095046,095152,095236,095751,100024,101047,101322,101510,101627,101743,101848,102228
22,MW4781-1,094857,095035,095257,095507,095624,095657,095802,095908,100002,100553,100836,102016,102239,102451,102557,102640,102807,103314
23,AA7530-2,,100342,100647,100815,100930,101014,101119,101217,101311,101900,102155,103220,103442,103641,103757,103851,104009,104408
24,MW4366-2,101025,101227,101510,101721,101826,101911,101954,102100,102143,102546,102713,103829,104103,104313,104420,104536,104702,104915
25,MW4619-2,103007,103220,103558,103757,103913,131454,104041,104146,104241,104831,132505,110124,133930,110735,110840,110923,111133,134942
26,AA7479-1,104408,,105031,105136,105253,105325,105525,105631,105736,110157,110441,111525,111747,111936,112052,112147,112253,112652
27,AA7101-2,105525,105725,110030,110230,110346,110419,110535,110640,110735,111325,111620,112746,113011,113224,113329,113445,113646,114036
