,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M136/2,M139/2,M184,M188,M203/2,M182/1,T431,T335/2,T338,T326/3,T332/2,T325/3,T339/4,T408/1,T343,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C659
0,MS1044-0,,,,,,,,,,,,,,,,,,,,,,,070100,070111,070215,070309,070414,070539,070633,070811,070854,070947,071113,071145,071217,071311,071624,071750,071844,071948,072114,072146
1,MX1537-0,,070446,070644,070822,070926,071322,071448,071552,071646,071718,071844,071948,072146,072429,072825,072951,073034,073149,073243,073409,073441,073607,073744,073942,074037,074131,074246,074350,074445,074611,074643,074716,074831,074903,074935,075039,075331,075518,075656,075750,075905,075937
2,MS1953-0,072135,074048,074318,074445,074726,,075101,075216,075259,075341,075457,075529,075624,075948,080325,080451,080534,080649,080711,080838,080921,081036,081213,081433,081526,081621,081714,081829,081934,082101,082143,082216,082352,082435,082529,082633,083007,083050,083205,083341,083446,083518
3,MR8583-0,075613,082122,082320,082529,082716,083101,083122,083226,083331,083424,083518,083602,083656,084008,084332,084436,084530,084634,084706,084843,084926,085113,085312,085523,085606,085659,085803,085919,090024,090117,090222,090254,090315,090358,090441,090546,090827,091025,091151,091245,091339,091411
4,MS1044-1,,085544,085659,085836,090200,090502,090513,090557,090744,090816,091014,091057,091234,091537,091922,092059,092120,092235,092307,092436,092519,092634,092843,093041,093124,093207,093300,093415,093458,093707,093800,093822,093915,093958,094104,094240,094522,094731,094918,095106,095221,095315
5,MX1537-1,093947,094031,094334,094450,094803,095055,095138,095254,095503,095535,095702,095817,095849,100131,100517,100643,100725,100830,100902,101027,101110,101247,101445,101643,101759,101842,101946,102102,102155,102353,102448,102541,102707,102750,102824,102929,103220,103408,103555,103700,103804,103847
6,MS1953-1,,103001,103209,103336,103502,103814,104035,104128,104403,104435,104611,104705,104748,105112,105502,105627,105710,105837,105920,110046,110129,110316,110547,110756,110901,110943,111037,111141,111236,111423,111516,111559,111736,111758,111830,111934,112248,112436,112634,112842,112947,113019
7,MR8583-1,,111726,111945,112154,112320,112623,112821,112925,113102,113155,113404,113457,113645,113958,114322,114500,114543,114709,114753,114930,115013,115200,115347,115556,115640,115733,115816,115932,120036,120245,120328,120422,120620,120630,120702,120807,121152,121308,121505,121538,121632,121715
8,MS1044-2,,120213,120339,120547,120839,121340,121433,121621,121725,121829,121955,122100,122143,122507,122852,123039,123111,123258,123341,123517,123600,123820,123956,124205,124258,124341,124435,124551,124633,124820,124853,124946,125050,125122,125205,125310,125613,125750,130009,130114,130207,130301
9,MX1537-2,,122956,123143,123320,123517,123852,123934,124039,124132,124215,124341,124435,124529,124853,125237,125425,125508,125635,125707,125833,125926,130125,130333,130531,130636,130719,130825,130908,130951,131210,131304,131347,131513,131545,131606,131733,132026,132141,132414,132508,132623,132727
10,MW5936-0,123956,125205,125425,125540,125646,125948,130041,130207,130520,130614,130740,130857,131044,131419,131816,132015,132109,132245,132403,132540,132633,132822,133052,133252,133347,133430,133524,133639,133733,133954,134037,134109,134152,134224,134350,134518,134852,135018,135259,135403,135551,135624
11,MS1953-2,,131650,131828,132004,132213,132518,132612,132717,132915,132958,133134,133218,133409,133744,134131,134307,134350,134456,134550,134809,134914,135112,135310,135529,135602,135645,135750,135855,135938,140116,140158,140303,140347,140440,140502,140617,140930,141117,141316,141421,141515,141724
12,MR8583-2,,135729,135906,140116,140336,140638,140732,140930,141200,141233,141349,141454,141652,142040,142417,142542,142636,142753,142825,142951,143055,143304,143545,143748,143820,143903,143956,144100,144134,144252,144347,144430,144524,144556,144711,144848,145128,145317,145526,145641,150110,150540
13,MS1044-3,,142940,143159,143347,143607,143946,144155,144303,144524,144607,144815,144909,145056,145453,145901,150038,150132,150321,150415,150612,150706,150936,151144,151342,151447,151540,151656,151843,151948,152218,152312,152416,152604,152647,152825,152951,153304,153430,153806,153859,154435,154925
14,MX1537-3,150831,151018,151205,151404,151530,151905,151958,152052,152146,152228,152427,152510,152658,153023,153409,153545,153640,153816,153859,154026,154130,154350,154601,154810,154904,154946,155051,155155,155250,155405,155458,155541,155624,155718,155812,155927,160301,160406,160521,160636,161339,161955
15,MS1953-3,,155750,160031,160208,160438,160922,161058,161203,161339,161433,161609,161703,161829,162215,162601,162759,162842,163029,163112,163300,163405,163614,163844,164052,164135,164218,164334,164438,164543,164658,164741,164814,165002,165044,165210,165348,165711,165850,170059,170131,170520,171012
16,MR8583-3,,164240,164438,164625,164741,165149,165243,165348,165514,165607,165755,165850,165922,170238,170624,170813,170908,171034,171127,171304,171336,171534,171743,171930,172035,172118,172222,172316,172359,172524,172556,172639,172744,172828,172932,173036,173350,173516,,,173944,174310
17,MS1044-4,,171649,171848,172046,172211,172452,172712,172755,172932,173015,173141,173307,173422,173819,174248,174438,174532,174657,174804,175014,175107,175339,175548,175808,175901,175955,180110,180225,180329,180506,180600,180704,180820,180902,181039,181144,181519,181635,181811,181916,182042,182250
18,MX1537-4,174858,175056,175318,175527,175829,180225,180329,180434,180539,180621,180737,180830,181018,181508,181916,182052,182135,182240,182355,182604,182719,182940,183117,183337,183431,183513,183701,183816,183909,184036,184129,184212,184349,184432,184504,184629,184932,185109,185340,185444,185538,185725
19,MS1953-4,,185923,190122,190259,190518,190759,190842,190947,191155,191238,191354,191509,191541,191906,192231,192359,192442,192608,192703,192841,192935,193122,193425,193634,193739,193832,193937,194051,194156,194354,194437,194531,194603,194657,194740,194919,195222,195358,195607,195701,195816,195942
20,MR8583-4,192946,193529,193645,193915,194134,194416,194510,194614,194813,194845,195034,195117,195149,195524,195921,200036,200118,200244,200316,200453,200515,200713,200901,201109,201152,201235,201340,201455,201549,201653,201747,201841,202050,202133,202310,202446,202824,202950,203137,203252,203409,203441
21,MS1044-5,,201152,201401,201538,201819,202101,202155,202310,202425,202519,202655,202803,202939,203337,203744,203920,204004,204151,204244,204421,204525,204734,204933,205141,205214,205307,205350,205454,205548,205652,205759,205904,210010,210052,210229,210355,210729,210836,211013,211212,211306,211350
22,MX1537-5,,210312,210427,210542,210740,211034,211106,211212,211306,211339,211505,211610,211704,212049,212508,212644,212727,212853,212936,213113,213156,213354,213603,213822,213916,214010,214053,214219,214313,214513,214618,214700,214837,214930,215003,215118,215433,215516,215736,215901,220006,220203
