,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M136/2,M139/2,M184,M188,M203/2,M182/1,T431,T335/2,T338,T326/3,T332/2,T325/3,T339/4,T408/1,T343,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C659
30,MS2243-2,,161510,161647,161842,162120,162458,162708,162838,163040,163134,163332,163426,163521,163856,164256,164457,164541,164710,164816,164955,165101,165333,165607,165817,165901,165955,170113,170250,170344,170438,170544,170617,170749,170811,170833,170950,171330,171456,,171819,171914,172023
31,MW5346-3,,163259,163532,163736,164124,164330,164551,164732,165017,165101,165255,165356,165501,165850,170250,170427,170511,170641,170738,170950,171045,171257,171556,171757,171852,171935,172044,172244,172338,172512,172555,172628,172755,172827,172905,173021,173347,173535,173800,173906,174011,174105
32,MW3387-2,164413,165039,165233,165451,165739,170113,170212,170322,170555,170652,170833,170950,171056,171446,171903,172055,172150,172349,172501,172711,172806,173116,173358,173546,173619,173714,173822,173927,174032,174204,174250,174333,174406,174427,174521,174654,175009,175150,175414,175458,175555,175649
33,MS2365-4,,171202,171521,171714,171852,172201,172349,172450,172617,172711,172915,173021,173054,173419,173800,173927,174011,174137,174228,174427,174532,174831,175104,175257,175341,175425,175533,175628,175744,175958,180032,180105,180152,180236,180320,180426,180814,181005,181248,181358,181443,181538
34,MW5264-4,,173043,173221,173430,173630,174022,174215,174333,174643,174715,174842,174936,175128,175436,175828,180021,180043,180152,180236,180509,180636,181016,181215,181433,181505,181559,181643,181751,181852,182032,182126,182220,182348,182422,182454,182610,182926,183031,183315,183400,183454,183538
35,MS2259-4,174947,175202,175403,175617,180032,180403,180447,180658,,181038,181215,181321,181358,181727,182126,182315,182411,182538,182610,182810,182905,183115,183348,183538,183611,183706,183833,183916,184011,184149,184254,184349,184539,184622,184656,184803,185119,185246,,185603,185657,185741
36,MX1509-4,181016,181538,181903,182220,182654,183042,183315,183433,183633,183728,183949,184033,184232,184633,185046,185225,185319,185446,185551,185752,185900,190113,190336,190608,190714,190809,190915,191020,191115,191243,191327,191412,191602,191647,191814,191931,192258,192447,192603,192720,192836,192920
37,MP5824-2,,183706,183927,184211,184444,184835,185119,185246,185646,185730,185912,190006,190208,190525,190926,191104,191147,191327,191456,191658,191741,192015,192258,192458,192553,192636,192741,192909,192952,193141,193235,193330,193413,193446,193614,193752,194154,194355,194534,194706,194750,194834
38,MS2243-3,,185730,185900,190050,190219,190535,190703,190841,191115,191210,191337,191423,191614,191931,192309,192425,192509,192625,192730,192930,193003,193224,193413,193625,193708,193802,193907,194014,194057,194250,194344,194440,194556,194644,194812,194918,195216,195355,195511,195726,195841,195914
39,MS1953-4,,191316,191518,191658,192109,192447,192603,192658,192825,192920,193036,193130,193351,193657,194046,194216,194311,194418,194524,194717,194801,195002,195216,195428,195500,195545,195642,195747,195841,200020,200114,200210,200401,200444,200527,200643,201032,201235,201424,201541,201636,201730
40,MW5346-4,,193446,193708,193846,194057,194502,194620,194728,194941,195002,195153,195249,195321,195653,200042,200221,200304,200433,200516,200705,200748,200926,201224,201424,201457,201552,201646,201741,201834,202036,202130,202224,202318,202403,202508,202613,202909,203015,203155,203250,203355,203428
41,MW3387-3,,195621,195830,195958,200411,200727,200959,201137,201319,201435,201603,201708,201845,202246,202646,202814,202847,202952,203101,203240,203323,203533,203713,203924,203956,204040,204135,204252,204336,204454,204549,204633,204716,204811,204916,205032,205422,205529,205825,205919,210036,210109
42,MS2365-5,201603,201741,202003,202202,202403,202657,202741,202836,203028,203112,203240,203334,203511,203829,204208,204325,204409,204516,204611,204727,204811,205000,205211,205411,205445,205519,205613,205708,205751,205858,205952,210058,210152,210236,210308,210402,210719,210814,,211141,211257,211330
43,MW5264-5,,204146,204358,204716,204949,205401,205613,205730,205952,210119,210246,210330,210457,210825,211236,211403,211436,211541,211636,211730,211824,212025,212236,212425,212509,212604,212648,212753,212900,213027,213133,213239,213345,213418,213451,213608,213903,213946,214229,214407,214502,214534
44,MS2259-5,,210825,211035,211257,211530,211920,212130,212330,212414,212447,212637,212732,212933,213250,213618,213756,213851,,214040,214229,214312,214524,214735,214936,215020,215117,215150,215308,215343,215449,215606,215650,215806,215828,215901,220007,220428,,,220934,221040,221145
45,MS1953-5,213006,213228,213440,213608,213724,213957,214040,214146,214429,214513,214713,214818,214925,215246,215617,215756,215839,215956,220039,220228,220312,220501,220701,220902,220945,221018,221113,221218,221313,221501,221533,221617,221701,221755,221901,222006,222322,222533,222744,222839,222955,223038
46,MW5346-5,215246,215438,215712,215945,220101,220345,220450,220556,220840,220912,221102,221156,221323,221650,222039,222155,222228,222333,222417,222555,222628,222828,223100,223310,223353,223436,223520,223627,223733,223918,223951,224035,224130,224213,224308,224425,224733,224913,225112,225206,225301,225333
47,MW3387-4,221555,221806,222006,222134,222228,222638,222733,222839,222922,223006,223133,223226,223342,223700,224035,224151,224235,224342,224425,224603,224635,224806,225040,225250,225333,225429,225513,225619,225703,225832,225916,225948,230126,230158,230220,230336,230641,230757,230957,231052,231146,231244
48,MS2365-6,,224130,224331,224530,224722,224850,224934,225029,225145,225228,225322,225356,225524,225811,230148,230303,230336,230441,230536,230641,230735,230935,231125,231329,231401,231445,231539,231635,231718,231856,232003,232036,232153,232225,232301,232356,232651,232756,232923,233040,233220,233304
49,MW5264-6,230452,230703,230914,231052,231256,231708,231740,231834,231939,232013,232153,232236,232312,232618,233007,233124,233157,233304,,,,,,,,,,,,,,,,,,,,,,,,
50,MS2259-6,232956,233253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
