,Bus,C659,C656,C654,C653/2,C692,C689/1,T355/2,T360,T376/1,T363/1,T374,T406,T345/1,T322,T342,T409,T368,T324/2,T327,T326/2,T337,T334,T430,M177,M198/1,M183/2,M140/1,M137/2,M132/1,M200,M201,M121,M119,M113,M94,M95/3
0,MS1953-0,,,,,,,,,,,,,,,,,,,,,,,070110,070608,070830,071124,071303,071358,071452,071547,071653,071736,071842,072105,072210,072338
1,MX1624-0,,,,,,,,,070110,070218,070302,070345,070819,071030,071220,071325,071452,071558,071715,071758,071854,071927,072054,072611,072855,073106,073211,073316,073348,073442,073548,073652,073808,074030,074146,074252
2,MW5645-0,070110,071314,071358,071452,071631,071747,072043,072138,072327,072433,072506,072549,073044,073305,073515,073642,073736,073841,074030,074124,074219,074313,074440,074925,075159,075431,075526,075654,075843,075939,080108,080214,080341,080521,080639,080744
3,MX4305-0,,072811,072906,072949,073138,073211,073558,073652,073819,073925,073958,074052,074513,074701,074839,074936,075031,075115,075220,075326,075359,075453,075610,080036,080246,080459,080554,080711,080817,080926,081106,081203,081319,081414,081509,081636
4,MX1698-0,074628,074817,074936,075031,075220,075409,075726,075821,080014,080108,080203,080257,080744,081021,081225,081341,081520,081636,081824,081908,082003,082057,082213,082707,082951,083129,083330,083436,083657,083824,084003,084057,084246,084414,084508,084730
5,MX4310-0,080141,080606,080722,080817,081010,081117,081436,081552,081647,081857,082013,082057,082729,083002,083214,083330,083447,083541,083708,083802,083907,084013,084151,084657,084952,085225,085353,085447,085530,085929,090036,090202,090257,090521,090659,090826
6,MX1545-0,,082151,082257,082414,082729,082803,083129,083235,083425,083530,083614,083719,084235,084457,084708,084836,085003,085108,085247,085353,085458,085603,085708,090213,090510,090659,090805,090910,091048,091216,091332,091449,091606,091756,091936,092043
7,MX1614-0,083541,084024,084140,084308,084519,084635,084952,085108,085225,085320,085425,085520,091205,091438,091712,091852,092021,092116,092255,092422,092538,092611,092759,093303,093557,093757,093947,094115,094304,094422,094600,094717,094855,095045,095235,095352
8,MS1953-1,084803,085342,085436,085520,085719,085814,090046,090141,090224,090459,090554,090637,091829,092105,092306,092433,092633,092727,092854,092937,093104,093158,093325,093819,094104,094220,094337,094444,094539,094728,094834,094928,095023,095235,095436,095542
9,MX1624-1,091543,091723,091818,091914,092054,092149,092455,092611,092810,092926,093020,093104,093546,093852,094043,094220,094326,094444,094600,094706,094800,094855,095034,095603,095846,100013,100223,100403,100602,100729,100846,101002,101140,101414,101603,101741
