,Bus,C690/1,C689/2,T360,T378,T397,T395,T366,T374,T406,T345/1,T317,M206/2,M216,M207,M63,M67,M65,M93
0,AA6952-0,080630,100046,081230,081440,081556,100446,081818,081912,081956,082510,082721,102856,084112,084344,070109,070153,070237,103719
1,AA7488-0,,,,,,,,,,,070109,070832,070937,071053,071209,071305,071359,071631
2,AA7440-0,,,,,,,,,070109,070332,070605,071504,071609,071653,071758,071830,071936,072241
3,AA7322-0,070109,070132,070405,070554,070710,070759,070915,070958,071053,071515,071736,072703,072736,072914,073030,073125,073219,073524
4,AA7101-0,071104,071243,071526,071631,071809,071841,072019,072113,072219,072715,072842,074009,074052,074218,074334,074419,074535,074830
5,AA7536-0,072252,072303,072703,072820,072925,073020,073135,073231,073325,073819,074052,075103,075357,075513,075618,075713,075807,080325
6,AA7706-0,073430,073631,073851,074019,074135,074208,074345,074441,074524,074935,075146,080040,080157,080302,080409,080453,080558,080925
7,AA7248-0,074229,,074935,075030,,075208,075335,075452,075524,080018,080251,081146,081335,081451,081556,081639,081723,082028
8,AA7149-0,075608,,080040,080219,080336,080420,080609,080703,080746,081241,081440,082532,082755,082921,083027,083122,083310,083542
9,AA7488-1,080852,081912,082155,082228,082344,082427,082659,082755,082849,083405,083615,084807,085050,085301,085417,085500,085638,085900
10,AA7721-0,082554,082659,083110,083216,083321,083405,083531,083615,083721,084134,084438,085439,085710,085838,085944,090016,090133,090448
11,AA7530-0,082721,084638,084955,085039,085144,085218,085301,085355,085428,090006,090155,091237,091509,091635,091741,091824,091918,092151
12,AA7440-1,083659,083733,084300,084438,084543,084638,084745,084828,084901,085428,085605,090743,091016,091153,091259,091342,091520,091803
13,AA7322-1,085122,085428,085700,085816,085922,090006,090144,090216,090310,090754,090953,091908,092140,092246,092425,092519,092614,092829
14,AA7101-1,085849,090100,090354,090437,090604,090637,090837,090921,091005,091520,091657,092719,092945,093101,093208,093251,093407,093734
15,AA7536-1,090743,091048,091215,091425,091541,091625,091719,091824,091918,,093112,094219,094444,094706,094749,094844,094949,095224
16,AA7706-1,091657,091951,092235,092425,092531,092614,092732,092829,092901,093501,093722,094706,094949,095117,095224,095329,095434,095636
17,AA7195-0,092658,092850,093145,093302,093429,093501,093628,093722,093807,,094549,095456,,095846,100013,100119,100319,100718
18,AA7248-1,093701,093912,094305,094411,094505,094538,094611,094655,094728,095213,095351,100508,100613,100751,100846,100919,101002,101341
19,AA7149-1,094706,,095235,095340,095445,095518,095719,095846,095929,100414,100718,101751,102035,102257,102403,102508,102645,103034
20,AA7488-2,095636,101045,101414,101551,101708,101751,101951,102046,102129,102624,102907,103910,104205,104322,104428,104522,104638,104956
21,AA7440-2,102246,102624,102929,103045,103202,103246,103402,103446,103530,103943,104100,105217,105500,105649,105755,105901,105955,110303
22,AA7322-2,,,104406,104555,104723,104757,104840,104935,105040,105555,105850,110830,111127,111244,111433,111506,111600,111938
23,AA7530-1,104712,105627,105901,110039,110136,110208,110252,110357,110440,110957,111159,112138,112244,112402,112520,112614,112658,113034
24,AA7706-2,110157,155205,155521,155722,155900,155943,160207,160344,160428,160934,161311,162324,162618,162759,162904,163020,163146,163503
25,AA7195-1,111306,111506,111811,112011,112116,112221,112350,112509,112542,,113308,114602,114729,114846,115035,115107,115151,115646
26,AA7101-2,,113203,113424,113613,113719,113752,113929,114035,114140,114623,114750,115907,120203,120425,120530,120624,120708,121002
27,AA7536-2,,114645,115246,115445,115613,115646,115718,115834,115918,120330,120657,,121941,122202,122257,122435,122602,122940
28,AA7248-2,120308,120646,120857,121002,121128,121224,121308,121424,121456,,122140,123107,,123435,123519,123603,123647,144416
29,AA7149-2,121930,122202,122402,122634,122824,122857,123045,123224,123330,123908,124049,125302,125545,125746,125851,125945,130102,130419
30,AA6952-1,123235,123614,123941,124132,144028,124332,124523,124651,124745,145018,125534,150535,130936,131125,131231,131325,131703,151856
31,AA7488-3,124807,125124,125419,125618,125735,125808,125945,130051,130134,130640,130903,132018,132302,132504,132609,132703,132841,133136
32,AA7440-3,130335,,130957,131136,131231,131314,131357,131514,131620,132124,132251,133358,133641,133747,133852,134030,134135,134419
33,AA7322-3,,,132420,132630,132736,132819,133008,133146,133220,133703,133852,135042,135230,135407,135502,135618,135736,140241
34,AA7101-3,133157,133358,133652,133913,134041,134125,134252,134347,134441,134936,135114,140325,140558,140758,140906,141000,141127,141432
35,AA7536-3,134713,135042,135324,135440,135545,135630,135725,135852,135947,140452,140758,142313,142335,142535,142630,142747,142924,143355
36,AA7149-3,141620,141736,142102,142230,142346,142441,142557,142747,142830,143334,143533,144807,145051,145314,145419,145535,145703,150009
37,AA7488-4,144405,144710,145102,145230,145408,145441,145641,145852,145957,150441,150809,151906,152204,152414,152519,152603,152657,153036
38,AA7440-4,150019,,150452,150726,150820,150914,151052,151349,151422,151939,152309,153456,153741,153941,154048,154204,154331,154721
39,AA7322-4,151516,151834,152204,152352,152530,152603,152835,153119,153152,153635,153919,155100,155310,155415,155553,155638,155711,160102
40,AA7101-4,153014,153235,153518,153719,153847,153919,153952,154058,154153,154721,154912,160017,160134,160312,160417,160522,160617,161123
41,AA7536-4,154215,,,154828,154933,155017,155100,155227,155321,155827,160102,,161439,161649,161747,161830,161957,162429
42,AA7248-3,155954,160301,160501,160700,160850,160934,161144,161724,161830,162418,162629,163640,164007,164135,164302,164357,164452,164852
43,AA7492-0,160417,160649,160923,161217,161355,161450,161627,162346,162429,162925,163219,164230,,,164703,164808,164924,
44,AA7149-4,160945,,161533,161809,161925,161946,162113,162737,162820,163303,163419,164652,164808,164946,,,,
45,AA7195-2,161406,162041,162240,162407,162524,162556,162925,163546,163702,164157,164557,,,,,,,
46,AA7188-0,162302,164146,164430,164619,164713,164808,164957,,,,,,,,,,,
47,AA6952-2,162759,162936,163325,163546,163640,163702,163903,164313,164419,164852,,,,,,,,
48,AA7488-5,,164935,,,,,,,,,,,,,,,,
