,Bus,C686,C656,C654,C653/2,C692,C689/1,T360,T376/2,T363/2,T306/1,T314/2,T311/1,T308/1,T300,T330/1,M172/16,M160/1,M144/2,M76/2,M84/1,M91,M14,M8/1,M1/12
0,AA7539-0,,,,,,,,,,,,,,,,,070111,070146,070420,070619,070945,071249,071416,071638
1,AA7931-0,,,,,,,,,070111,070252,070346,070441,070619,070734,070818,071249,071416,071806,072133,072322,072543,073006,073123,073324
2,MX4535-0,,,,,,070111,070357,070619,070840,070955,071100,071155,071311,071416,071437,071911,072039,072406,072721,072805,073028,073451,073630,073746
3,MX4021-0,070111,070146,070303,070420,070557,070713,070955,071155,071300,071416,071510,071554,071733,071839,071900,072311,072427,072626,072933,073112,073251,073714,073819,073957
4,AA6760-0,,071543,071627,071839,071922,072122,072427,072521,072721,072849,072955,073101,073229,073356,073440,091251,074113,,074831,074925,075125,075429,075701,093240
5,AA7712-0,071911,072344,072511,072554,072731,072911,073145,073240,073502,073608,073724,073808,074019,074113,074157,074557,074736,075103,075418,075451,075701,080112,080239,080452
6,AA7708-0,072554,072648,072731,072827,073006,,073418,073619,073735,073819,073913,073957,,074219,074302,074714,074809,075136,075407,075617,075712,080155,080312,080439
7,AA7559-0,072827,073156,073251,073346,073502,,,,,,,,,,074925,,075440,,075955,,,080757,,081946
8,AA6942-0,073534,073830,073924,074051,074251,,074714,074820,074936,075041,075147,075241,075357,075512,075556,080101,080228,,080935,081124,081346,081746,081902,082503
9,AA7749-0,074841,074947,075030,075157,,,075755,075850,080101,080206,080301,080355,080640,080724,080757,081240,081357,,081913,,,082735,082841,083031
10,AA7764-0,080344,080428,080525,080702,,081135,081440,081618,081851,082018,082146,082251,082535,082630,082724,083136,083336,083716,084010,084158,084504,084820,084936,085052
11,AA7539-1,080746,080935,081102,081219,081324,081502,081819,082018,082251,082419,082535,082641,082831,082914,083009,083431,083633,083905,084221,084409,084703,085009,085147,085358
12,AA7931-1,082702,082936,083042,083230,083558,083633,084020,084221,084504,084631,084725,084831,085031,085220,085303,085736,085904,090126,090510,090649,090912,091357,091524,091714
