,Bus,C686,C656,C654,C653/2,C692,C689/1,T360,T376/2,T363/2,T306/1,T314/2,T311/1,T308/1,T300,T330/1,M172/16,M160/1,M144/2,M76/2,M84/1,M91,M14,M8/1,M1/12
0,MX4551-0,,,,,,,,,,,,,,,,,,,,,,070109,070218,070336
1,AA6374-0,,,,,,,,,,,,,,,,,070109,070134,070357,070609,070821,071137,071305,071504
2,AA7931-0,,,,,,,,,070109,070207,070313,070336,070548,070642,070736,071211,071338,071621,071937,072148,072421,072758,072915,073409
3,AA7539-0,,,,070109,070123,070240,070537,070725,070821,070915,071021,071126,071316,071421,071515,071916,072104,072505,072704,072843,073210,073536,073703,073851
4,MX4021-0,070109,070218,070336,070442,070609,070810,071105,071254,071348,071504,071621,071705,071822,071959,072031,072432,072559,072821,073054,073304,073504,073956,074134,074303
5,MX4338-0,070653,070926,071021,071126,071327,071548,071843,072021,072126,072242,072348,072432,072620,072715,072810,073221,073348,073630,074018,074231,074525,075019,075135,075346
6,AA7749-0,071716,071916,072031,072220,,,072854,072948,073104,073210,073253,073431,073641,073757,073830,074241,074503,,080021,080316,080657,,081320,081709
7,AA6942-0,,,072854,073148,073358,,073830,074029,074252,074430,074547,074747,,075019,075113,075701,075746,,081425,081731,082005,082440,082621,082834
8,AA7537-0,073221,073409,073514,073652,073841,074112,074514,074631,074903,075019,075135,075240,075556,075701,075746,080210,080400,080803,082027,082132,082343,082856,083034,083235
9,MX4458-0,074231,074408,074525,074642,074925,075113,075451,075629,075903,080021,080126,080232,080423,080550,080646,081119,081247,081614,082643,082950,083214,083650,083829,084019
10,MW3430-0,,,,,,,075103,075229,075313,075440,075534,075639,075819,075957,080054,080506,080635,081141,082310,082643,083001,083554,083807,083957
11,AA7712-0,075302,075429,075545,075712,080116,080400,080751,081024,081258,081436,081553,081859,082143,082259,082406,082856,083045,083839,084713,084946,085335,085712,085839,090144
12,MX4614-0,075629,080032,080148,080338,080528,080646,081024,081226,081320,081447,081603,081910,082154,082343,082440,082939,083129,083913,084724,085007,085418,085712,085850,110036
13,MX4551-1,080009,080539,080624,080708,080919,081047,081414,081625,081731,081848,082111,082354,082705,082845,082939,083447,083701,084440,085018,085251,085451,085933,090050,090312
14,AA6374-1,,,081837,081944,082121,082321,082705,082834,083056,083214,083341,083509,083723,084029,084124,084557,084829,085534,085911,090206,090512,091018,091156,091356
15,AA7450-0,082452,082537,082643,082856,083045,,083650,083829,084102,084301,084440,084535,084808,084913,084957,085418,085639,090123,090512,090701,090912,091418,091512,091713
16,AA7931-1,083901,084019,084102,084251,084629,084735,085102,085229,085502,085639,085828,085933,090134,090312,090356,090817,091018,091545,091902,092126,092515,092928,093107,093309
17,AA7485-0,084724,084757,084902,084946,085218,085313,085650,085817,085933,090134,090301,090356,090639,090829,090934,091407,091545,091958,092358,092559,093002,093604,093731,093920
18,AA7539-1,085712,085828,085955,090112,090345,090501,090806,091018,091134,091312,091450,091607,091745,091913,091947,092420,092548,093013,093247,093436,093826,094436,094604,094826
19,MX4021-1,090345,090806,090901,091007,091156,091323,091723,091829,091936,092115,092220,092358,092526,092705,092800,093203,093331,093636,094037,094120,094520,095111,095250,095502
20,MX4338-1,090934,091323,091450,091556,091734,091936,092242,092420,092537,092705,092811,092939,093152,093247,093342,093804,093931,094247,094614,094804,095027,095641,095819,100040
21,AA7559-0,091734,091902,091947,092042,092231,092443,092644,092822,092939,093035,093152,093258,093414,093542,093626,094026,094204,,094742,094943,,095746,095924,100146
22,AA7749-1,092126,092304,092347,092505,092727,092749,093118,093258,093531,093658,093815,093920,094048,094225,094320,094804,095050,123821,,100029,100124,125305,125412,125804
23,AA7393-0,,093247,093331,093425,093731,093826,094215,094404,094625,094804,094909,095005,095155,095323,095419,095914,100124,100524,100756,100936,101242,102057,102224,102352
24,AA6942-1,,093720,093826,094015,094120,094331,094709,094815,095027,095144,095312,095440,095630,095852,095914,100335,100535,100936,101231,101358,102003,102319,102435,104819
25,AA7537-1,,,094320,094520,094709,094804,095155,095345,095557,095724,095830,095914,100051,100218,100302,100735,100925,101209,101559,101810,102246,102932,103048,103248
26,MX4458-1,094943,095039,095144,095250,095524,095724,100040,100251,100356,100513,100618,100713,100914,101031,101104,101537,101653,102013,102414,102519,102920,103556,103724,104018
27,MW3430-1,095513,095608,095724,095841,100019,100124,100502,100640,100903,101020,101126,101220,101358,101548,101632,102119,102246,102603,102920,103121,103556,104230,104346,104608
28,AA7712-1,100451,100557,100713,100830,101053,101325,101704,102013,102203,102330,102446,102614,102847,102943,103015,103501,103651,104040,104430,104535,104946,105811,105939,110141
29,MW5425-0,100925,101158,101253,101336,101548,101726,102035,102130,102224,102352,102519,102636,102825,102920,102943,103417,103545,103851,104346,104452,104819,105525,105643,105811
30,MX4551-2,101137,101504,101621,101748,101917,102119,102403,102519,102614,102720,102814,102858,103048,103143,103215,103629,103807,104230,104608,104747,105220,110025,110152,110424
31,AA7450-1,101917,102013,102108,102152,102257,,102836,103048,103154,103310,103417,103501,103651,103757,103829,104241,104419,,105052,105136,105705,110257,110351,110542
32,AA6374-2,,102636,102742,102858,103121,103226,103618,103818,104040,104219,104335,104441,104641,104758,104903,105336,105536,105906,110403,110457,110944,111607,111734,111945
33,MX4383-0,102636,102909,103004,103059,103237,103428,103807,104018,104230,104324,104441,104546,104758,104935,105008,105420,105559,105917,110435,110627,111155,111756,111923,112114
34,MX3783-0,103237,103417,103512,103556,103840,103935,104302,104408,104619,104747,104852,105008,105157,105347,105431,105855,110025,110329,110733,110944,111429,111957,112125,112304
35,AA7931-2,103746,103840,103946,104040,104230,104452,104903,105125,105347,105453,105621,105716,105917,110047,110141,110542,110733,111239,111556,111756,112230,112836,113026,113238
36,MW5645-0,104641,104758,104903,104946,105146,105358,105654,105855,110119,110308,110435,110553,110743,110933,111017,111429,111618,111957,112241,112433,112846,113416,113554,113721
37,MW5191-0,104914,105253,105347,105431,105621,105749,110119,110235,110329,110446,110542,110700,110849,110955,111039,111513,111702,112147,112600,112814,113143,113721,113911,114051
38,AA7485-1,110119,110152,110308,110435,110711,110733,111123,111206,111418,111545,111712,111818,111945,112125,112220,112634,112836,113216,113554,113742,114240,114713,114831,114947
39,MW5264-0,110403,110520,110604,110711,110838,111050,111324,111534,111640,111734,111839,111957,112125,112314,112411,112814,112953,113227,113721,113815,114451,115126,115223,115339
40,AA7559-1,110711,110849,110933,111101,111324,111502,111756,111945,112158,112304,112400,,,,,113311,113459,163855,114251,114524,115137,165833,165939,170153
41,MW5346-0,111217,111313,111356,111502,111756,112019,112304,112506,112729,112909,113026,113132,113322,,,114007,114240,114440,114748,114947,115729,120216,120332,120532
42,MX4338-2,112103,112220,112314,112411,112623,112802,113059,113216,113449,113626,113753,113911,114124,114313,114345,114820,114936,115245,115613,115751,120438,121123,121246,121413
43,AA7393-1,113934,114545,114641,114736,114958,115115,115434,115645,115908,120121,120332,120459,120659,120806,120851,121330,121457,121952,122402,122508,123039,123748,123915,124053
44,AA7539-2,113955,114124,114218,114408,114535,114725,115042,115256,115529,115729,120015,120204,120438,120532,120626,121040,121235,121813,122119,122319,122934,123537,123705,123843
45,MX4021-2,114607,115126,115223,115307,115507,115613,115954,120216,120311,120427,120604,120721,120851,121007,121051,121457,121624,122003,122413,122614,123039,123737,123904,124125
46,AA6942-2,,122340,122457,122646,122805,,123410,123559,123832,124042,124336,,124821,124916,125000,125424,125552,,130258,130617,,131144,131332,131554
47,MX4458-2,123017,123146,123242,123337,123526,123748,124104,124325,124549,124810,125054,125210,125349,125508,125603,130014,130225,130533,130955,131206,131543,132050,132238,132534
48,AA7712-2,123410,123537,123653,123853,124136,124410,124749,124905,125137,125349,125647,125804,130036,130142,130247,130733,131006,131343,131817,131933,132300,132841,133020,133243
49,AA7537-2,,,124410,124516,124810,124916,125221,125424,125658,125919,130142,130309,130522,130628,130722,131133,131332,131627,132017,132144,132555,133115,133243,133410
50,MW5425-1,125636,125720,125814,125908,130058,130331,130649,130744,131006,131133,131554,131722,131911,132028,132112,132523,132702,132958,133432,133538,133824,134226,134342,134459
51,MX4551-3,130806,131006,131101,131206,131416,131615,131933,132050,132311,132512,132651,132819,133020,133148,133232,133716,133857,134226,134637,134733,135030,135434,135551,135741
52,AA7450-2,,,131615,131711,131900,132017,132345,132439,132702,132841,133009,133126,,133454,133538,134013,134204,134520,134829,134934,135244,135647,135814,140003
53,MX3783-1,132155,132407,132534,132651,132925,133137,133538,133727,133951,134057,134247,134604,134807,134945,135030,135445,135636,140046,140551,140707,140929,141356,141513,141641
54,AA7931-3,133148,133443,133527,133643,133951,134046,134437,134648,134923,135233,135350,135456,135647,135836,135919,140329,140457,140802,141123,141345,141619,142019,142135,142335
55,AA7539-3,134615,134711,134818,134934,135137,,135719,135941,140224,140424,140624,140802,140951,141156,141240,141713,141902,142455,142845,142939,143305,143842,144019,144325
56,MX4021-3,134711,135317,135423,135551,135741,135909,140246,140351,140613,140740,140907,141047,141229,141407,141502,141946,142135,142600,143022,143244,143454,143947,144103,144335
57,MX4338-3,135814,140130,140224,140340,140551,140656,141036,141251,141524,141724,141851,142041,142252,142359,142432,142918,143138,143621,143914,144125,144346,144619,144747,145010
58,AA7749-2,141036,141134,141229,141418,141513,,142052,142219,142443,142633,142749,142907,143044,143233,143338,143831,144030,,144809,145159,145505,150035,150129,150341
59,AA6942-3,142219,142241,142335,142600,,,143254,143516,143759,143936,144103,144325,,144619,144725,,,,,150235,150649,151229,151408,151720
60,MX4458-3,143055,143233,143327,143432,143621,143809,144135,144252,144525,144725,144842,144937,145105,145255,145349,145803,150046,150700,151041,151229,151647,152341,152447,152710
61,AA7712-3,143914,144114,144219,144335,144608,144758,145137,145400,145635,145835,150002,150129,150414,150520,150625,151114,151251,151742,152236,152352,152816,153405,153555,153745
62,AA7537-3,,,,144842,,145243,145614,145741,150024,150235,150341,150542,150744,150913,151052,151504,151636,152025,152447,152805,153143,153617,153734,154007
63,MW5425-2,145422,145539,145646,145803,145929,150129,150531,150722,150947,151135,151251,151517,151720,151909,151953,152425,152636,153038,153617,153839,154325,154909,155047,155251
64,MX4551-4,150542,150700,150755,150924,151124,151219,151636,151836,152058,152509,152658,152933,153111,153311,153405,153839,154040,154656,155131,155420,155855,160414,160542,160710
65,AA7450-3,151920,152025,152120,152236,152425,,152911,153111,153355,153817,154124,154359,154528,154656,154740,155218,155527,,160436,160839,161251,161924,162051,162252
66,MX3783-2,152025,152625,152732,152838,153100,153216,153522,153701,153933,154601,154835,154931,155313,155420,155442,155950,160225,160806,161345,161735,162147,162537,162705,162927
67,AA7931-4,152849,153154,153249,153405,153650,153828,154156,154422,154707,155218,155505,155610,155749,155855,160003,160425,160615,161207,161713,161913,162347,162749,162938,163138
