,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M136/2,M139/2,M184,M188,M203/2,M182/1,T431,T335/2,T338,T326/3,T332/2,T325/3,T339/4,T408/1,T343,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C659
0,MX1545-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070117,070131,070215
1,MS2365-0,,,,,,,,,,,,,,,,,,,,,,,,070117,070143,070237,070343,070512,070607,070745,070829,070912,070956,071029,071112,071251,071608,071808,071946,072041,072158,072231
2,MP6360-0,,,,,,,,,,,,,070117,070215,070556,070734,070818,070945,,071156,071251,071418,071619,071851,071946,072041,072158,072325,072419,072630,072714,072746,072851,072934,073040,073151,073510,073825,074133,074228,074323,074355
3,MP6422-0,,070117,070310,070556,070902,071302,071356,071524,071641,071746,071902,071957,072147,072536,072934,073113,073202,073352,073426,073615,073709,073909,074206,074628,074723,074818,074935,075112,075218,075344,075429,075512,075555,075628,075701,075828,080155,080311,080500,080609,080725,080820
4,MS1935-0,070117,071946,072325,072452,072724,073319,073352,073604,073803,073919,074121,074228,074323,074639,075029,075207,075312,075501,075606,075806,080006,080227,080500,080704,080747,080842,,081115,081212,081412,081507,081646,081752,081824,081857,082025,082416,082616,082830,082926,083021,083054
5,MS1953-0,,074037,074534,074924,075334,075755,080039,080205,080511,080714,080927,081105,081200,081518,081919,082058,082141,082330,082416,082755,082904,083247,083555,083849,084018,084112,084217,,084441,084608,084702,085009,085136,085220,085242,085409,085725,085830,090043,090149,090255,090339
6,MW3278-0,,080205,081741,083225,083448,083805,084156,084514,084829,084958,085242,085358,085546,085938,090414,090541,090625,090825,090909,091038,091111,091323,091619,091904,091959,092054,092159,092349,092454,092832,092915,092948,093020,093104,093210,093315,093641,093757,093935,094019,094124,094157
7,MX1545-1,,084746,085905,090350,090658,091038,091736,092138,092454,092548,092759,092937,093020,093630,094335,094513,094607,094756,094913,095124,095231,095535,095819,100054,100200,100254,100421,100600,100716,100845,100951,101023,101118,101204,101321,101448,101859,101953,102154,102237,102404,102448
8,MS2365-1,085525,085757,090530,091133,091334,091926,092232,092632,092915,093031,093253,093348,093442,094019,094546,094745,094840,095018,095124,095253,095347,095631,095914,100115,100211,100327,100516,100654,100800,100951,101045,101142,101248,101321,101353,101521,101909,102110,102248,102415,102542,102626
9,MP6360-1,,090836,091217,091557,091937,092316,092716,093042,093221,093326,093547,093652,093725,094302,094946,095124,095221,095347,095452,095642,095725,095947,100243,100549,100643,100738,100845,101034,101118,101332,101426,101521,101626,101710,101848,102016,102342,102615,102815,102930,103025,103058
10,MX4068-0,,094840,095103,095420,095819,100254,100410,100527,100812,100940,101215,101321,101510,101848,102259,102448,102520,102637,102742,102952,103047,103246,103542,103803,103857,104003,104119,104308,104341,104540,104634,104739,104836,104858,104930,105046,105446,105625,105824,105907,110025,110057
11,MS1935-1,095725,100716,101023,101310,101553,101909,102048,102226,102542,102626,102836,102930,103119,103509,103846,104036,104119,104330,104352,104529,104612,104825,105046,105257,105351,105446,,105657,105741,105856,105940,110046,110130,110141,110213,110318,110729,110951,,111203,111246,111330
12,MP6422-1,,,,,,,,,,,,,,,,,,,,,,101129,101321,101542,101659,101753,101920,102059,102154,102437,102520,102615,102731,102804,102858,103014,103351,103603,103730,103835,103941,104014
13,MS1953-1,,105540,105657,105951,110245,110635,110814,111002,111330,111426,111626,111742,111931,112257,112635,112740,112824,112940,,113215,113310,113533,113743,113953,114047,114133,114240,114407,114451,114701,114744,114817,114944,115016,115049,115205,115510,115615,115720,115815,115920,115942
14,MW3278-1,,,,,,,,,,,,,,,,,,,,,,111521,111804,112014,112109,112152,112319,112446,112541,112646,112729,112857,112929,112951,113024,113204,113511,113638,113804,113848,113942,114025
15,MP6360-2,111543,115143,115321,115542,115859,120215,120321,120617,120946,121018,121231,121359,121431,121759,122202,122318,122403,122530,,122803,122857,123308,123530,123730,123847,123942,124134,124348,124443,124654,124811,124949,125128,125151,125214,125331,125637,125815,130025,130119,130246,130319
16,MX1545-2,,112214,112457,112646,113035,113427,113638,113931,114334,114418,114617,114754,114817,115205,115626,115815,115848,120037,120121,120310,120353,120555,120902,121112,121209,121304,121431,121547,121632,121843,121959,122043,122152,122235,122257,122403,122741,122846,123108,123235,123403,123435
