,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M136/2,M139/2,M184,M188,M203/2,M182/1,T431,T335/2,T338,T326/3,T332/2,T325/3,T339/4,T408/1,T343,T316,T354/2,T333,T345/5,T344,T356/1,T358,T373/2,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C659
13,MS2025-1,,110353,110531,110719,110857,111257,111341,111447,111552,111656,111823,111939,112025,112351,112718,112909,112942,113058,113131,113331,113403,113541,113741,113942,114036,114119,114214,114341,114413,114551,114635,114802,114846,114907,114951,115107,115435,115551,115824,115919,120014,120046
14,MW5645-1,,112540,112751,113004,113236,113636,113909,114014,114308,114403,114540,114635,114813,115150,115540,115646,115741,115908,115951,120141,120224,120402,120623,120836,120920,121015,121131,121308,121352,121553,121700,121743,121838,121859,121943,122100,122442,122559,122821,122907,123001,123034
15,MX1517-2,,114319,114551,114740,114951,115257,115518,115625,115813,115919,120130,120224,120413,120750,121131,121258,121330,121436,121520,121721,121805,122005,122239,122442,122526,122610,122704,122810,122856,123044,123128,123202,123330,123403,123435,123540,123857,124014,124152,124236,124342,124414
16,MS2243-2,,120307,120445,120656,120909,121319,121531,121711,121943,122016,122144,122239,122421,122821,123202,123308,123352,123508,123551,123741,123835,124047,124236,124458,124552,124647,124803,124930,125036,125152,125330,125425,125552,125614,125708,125814,130130,130257,130457,130613,130718,130750
17,MS2365-2,,121921,122155,122432,122821,123117,123403,123529,123930,124036,124203,124309,124342,124709,125058,125225,125319,125435,125552,125846,125930,130130,130308,130508,130551,130645,130750,130859,131004,131154,131239,131323,131429,131512,131556,131701,132027,132111,132331,132458,132604,132636
18,MS1903-2,,124309,124436,124719,124952,125330,125414,125541,125919,130003,130130,130236,130308,130656,131037,131217,131301,131356,131501,131651,131745,131911,132111,132259,132331,132415,132531,132636,132709,132836,132954,133110,133309,133331,133353,133508,133824,134024,134151,134257,134351,134435
19,MS1953-2,125646,131755,131922,132216,132436,132741,132900,133049,133519,133603,133802,133857,133940,134318,134707,134848,134932,135110,135132,135311,135407,135607,135829,140040,140123,140207,140312,140429,140501,140628,140722,140849,141027,141059,141132,141310,141608,141808,141913,142157,142313,142346
20,MS2025-2,133635,133908,134002,134246,134413,134910,135015,135216,135524,135629,135818,135912,140029,140345,140733,140859,140943,141110,141142,141356,141429,141735,141956,142208,142241,142335,142420,142536,142619,142819,142913,143018,143124,143209,143325,143517,143825,143931,144206,144300,144356,144440
21,MW5645-2,134518,135923,140134,140418,140534,140838,141048,141216,141535,141724,141913,142019,142208,142558,142946,143146,143220,143347,143506,143709,143814,144038,144300,144502,144607,144702,144745,144924,144957,145230,145324,145408,145525,145619,145736,145914,150240,150430,150702,150808,150935,151030
22,MX1517-3,142041,142219,142442,142619,142913,143231,143517,143625,143836,143920,144122,144217,144345,144723,145125,145303,145335,145452,145546,145736,145830,150019,150251,150441,150536,150641,150746,150914,150958,151146,151252,151431,151548,151631,151809,151925,152323,152609,152757,152852,152945,153029
23,MS2243-3,143953,144111,144300,144440,144808,145303,145503,145630,145830,145914,150113,150302,150452,150818,151230,151420,151453,151609,151653,151830,151946,152301,152515,152714,152746,152841,152945,153123,153156,153345,153451,153523,153628,153701,153722,153827,154144,154322,154557,154652,154735,154946
24,MS2365-3,145852,145957,150135,150345,150547,150946,151135,151303,151631,151725,151925,152040,152228,152609,153007,153156,153217,153345,153451,153701,153755,153943,154133,154345,154419,154502,154608,154735,154808,155040,155123,155239,155323,155356,155535,155641,160019,160229,160334,160502,160640,160944
25,MS1903-3,151536,152113,152334,152504,152714,153156,153345,153545,153806,153900,154101,154206,154356,154735,155123,155312,155356,155630,,155935,160041,160313,160513,160723,160756,160850,160955,161100,161205,161437,161531,161730,161931,161952,162036,162152,162605,162804,162910,163015,163131,163203
26,MS1953-3,154702,155830,160019,160135,160535,160756,160955,161132,161415,161458,161708,161813,161952,162331,162721,162942,163025,163152,163247,163435,163529,163802,164047,164309,164342,164415,164521,164650,164755,165005,165111,165226,165310,165342,165509,165625,165952,170119,170257,170403,170457,170530
27,MX1537-1,161005,161448,161813,162058,162511,162942,163214,163341,,,163907,164003,164131,164555,165016,165154,165237,165425,165531,165730,165857,170119,170414,170646,170742,170826,171004,171120,171216,171426,171532,171615,171753,171848,172016,172144,172521,172710,172910,173015,173132,173226
28,MS2025-3,163036,163319,163518,163813,164036,164353,164459,164606,164838,164933,165100,165226,165425,165741,170130,170257,170352,170508,170541,170804,170848,171205,171437,171648,171720,171815,171920,172016,172111,172227,172343,172427,172543,172626,172710,172816,173121,173215,173509,173553,173647,173731
29,MW5645-3,164533,165205,165436,165636,165952,170352,170447,170613,170953,171120,171237,171405,171521,171859,172248,172416,172459,172648,172753,172943,173026,173331,173531,173753,173859,173954,174100,174205,174321,174438,174532,174626,174753,174826,174859,175015,175352,175540,175709,175836,175932,180016
30,MX1517-4,,171048,171332,171510,171659,172016,172133,172248,172354,172448,172637,172731,172910,173226,173614,173814,173859,174027,174111,174310,174416,174637,174910,175109,175141,175225,175319,175424,175519,,,,175954,180037,180110,180215,180532,180721,180848,180953,181037,181120
31,MS2243-4,,173436,173658,173932,174249,174626,174709,174826,175026,175120,175330,175424,175540,175921,180259,180427,180532,180721,180753,181026,181048,181247,181509,181731,181826,181910,182004,182110,182216,182332,182427,182521,182627,182711,182818,182956,183312,183451,183713,183818,183913,184008
32,MS2365-4,,175330,175614,175815,180204,180627,180721,180826,181131,181204,181320,181509,181542,181910,182259,182427,182521,182627,,182851,182934,183135,183346,183608,183640,183724,183818,183934,184041,184219,184324,184419,184547,184631,184715,184820,185147,185325,185548,185653,185747,185819
33,MS1903-4,,181447,181603,181753,182121,182510,182722,182818,182934,183018,183146,183251,183418,183745,184135,184313,184408,184547,184631,184904,185020,185231,185515,185725,185819,185903,190007,190123,190206,190333,190429,190534,190617,190701,190723,190839,191228,191418,191556,191650,191755,191839
34,MX1537-2,185336,190145,190407,190628,190849,191133,191345,191451,191556,191650,191817,191901,192005,192424,192857,193045,193150,193351,193456,193657,193741,194025,194245,194509,194552,194647,194836,194919,195035,195152,195246,195341,195541,195625,195657,195814,200214,200413,200613,200728,200847,200941
35,MS1953-4,,191407,191556,191734,192130,192529,192739,192857,193056,193202,193351,193456,193646,194035,194425,194542,194636,194752,194847,195035,195130,195435,195646,195835,195919,200003,200047,200203,200257,200424,200518,200623,200707,200728,200803,200908,201235,201402,,201657,201752,201835
36,MS2025-4,,193351,193507,193657,193857,194202,194436,194603,194741,194908,195035,195130,195214,195530,195908,200025,200047,200225,200257,200435,200529,200814,201002,201224,201308,201351,201446,201603,201636,201824,201908,201951,202153,202236,202309,202436,202813,203002,203107,203225,203330,203414
37,MW5645-4,,195541,195741,195930,200036,200341,200435,200518,200656,200803,201002,201108,201257,201646,202035,202142,202236,202403,202447,202624,202707,202908,203140,203352,203435,203519,203603,203729,203813,203941,204014,204047,204236,204330,204448,204616,204943,205120,205320,205425,205542,205629
38,MX1517-5,201657,201719,201857,202131,202341,202740,202908,203024,203214,203308,203508,203551,203719,204036,204415,204543,204616,204732,204816,205006,205030,205247,205447,205657,205730,205814,205910,210015,210048,210153,210226,210320,210458,210541,210614,210719,211027,211133,211333,211441,211558,211630
39,MS2243-5,204025,204258,204415,204554,204743,205215,205236,205342,205542,205642,205803,205848,205931,210259,210647,210817,210901,211017,211100,211228,211311,211513,211714,211936,212009,212103,212146,212313,212346,212545,212701,212733,212911,212943,213027,213132,213437,213638,213743,213910,214015,214059
40,MS2365-5,,210625,210817,210922,211111,211408,211503,211608,211735,211840,211957,212125,212313,212628,213016,213142,213226,213321,213437,213532,213616,213805,214015,214226,214309,214352,214446,214552,214646,214825,214919,214952,215129,215213,215351,215507,215802,215908,220035,220141,220246,220318
41,MS1953-5,,213204,213354,213521,213711,214015,214120,214226,214403,214457,214613,214718,214803,215203,215550,215708,215740,215929,220024,220141,220213,220402,220656,220908,220941,221035,221119,221247,221352,221457,221541,221636,221741,221835,221909,222016,222331,222510,,222836,222955,223028
42,MS2025-5,215329,215518,215657,215846,220024,220318,220402,220518,220613,220656,220847,220941,221140,221446,221835,221942,222027,222154,222259,222415,222510,222709,222921,223134,223217,223300,223355,223512,223606,223733,223816,223911,224005,224049,224228,224325,224558,224724,224924,,225145,225218
43,MW5645-5,220729,221847,222110,222248,222520,222910,222955,223050,223206,223300,223407,223450,223617,223911,224303,224419,224441,224558,224630,224746,224830,224957,225156,225336,225430,225514,225619,225735,225818,225934,230029,230051,230229,230251,230313,230442,230736,230842,231010,231115,231221,231304
44,MX1517-6,223943,224005,224155,224347,224536,224852,224935,225019,225240,225303,225430,225503,225630,225934,230313,230431,230504,230609,230652,230831,230853,231115,231315,231505,231549,231632,231727,231843,231937,232158,232252,232336,,,,,,,,,,
45,MS2243-6,230547,230758,230948,231054,231232,231600,231643,231737,231904,231937,232052,232136,232220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
