,Bus,C690/1,C689/2,T360,T378,T397,T395,T366,T374,T406,T345/1,T317,M206/2,M216,M207,M63,M67,M65,M93
0,MW5132-0,,,,,,,,,,,070100,070321,070436,070530,070645,070718,070814,071202
1,MW5594-0,,,,,,,,,070100,070342,070509,071631,071746,071840,071934,072006,072049,072248
2,MW4366-0,070602,070645,070908,071127,071234,071306,071327,071433,071505,071923,072100,073123,073353,073519,073624,073656,073822,074157
3,MW4503-0,,,072258,072446,072539,072633,072809,072852,072935,073342,073603,074604,074845,075001,075116,075210,075304,075651
4,MW4619-0,,073425,073718,073844,073948,074021,074125,074219,074302,074752,075054,080256,080456,080601,080705,080759,080842,081220
5,MW4647-0,,074845,075105,075304,075409,075503,075608,075651,075733,080246,080550,081535,081806,081910,082025,082057,082216,082459
6,MW4781-0,075921,080214,080445,080622,080748,080831,080914,081007,081102,081607,081806,083043,083253,083441,083557,083651,083755,084151
7,MW5132-1,081220,081557,081827,082025,082151,082237,082353,082449,082532,083043,083232,084446,084601,084739,084846,084939,085044,085434
8,MW5645-0,082604,082708,083022,083221,083315,083359,083535,083629,083701,084214,084402,085611,085727,085903,085957,090051,090228,090509
9,MW5124-0,083337,083452,083755,083838,083953,084047,084141,084246,084329,084802,084950,090249,090519,090656,090800,090854,091020,091345
10,MW5594-1,084047,084225,084529,084623,084739,084835,084856,085011,085054,085550,085727,090750,091020,091124,091230,091324,091418,091859
11,MW4837-0,085011,085116,085424,085622,085748,085842,090008,090051,090134,090645,090905,092046,092339,092526,092641,092745,092840,093220
12,MW4366-1,085716,085759,090029,090217,090321,090404,090436,090541,090624,091114,091313,092537,092818,092922,093027,093059,093142,093450
13,MW4705-0,090008,091501,091814,092046,092201,092306,092421,092515,092547,093110,093346,094331,094457,094612,094717,094800,094822,095147
14,MW4503-1,,090634,090915,091052,091157,091251,091418,091501,091533,091952,092201,093220,093501,093638,093742,093848,093942,094258
15,MW4619-1,,092244,092537,092630,092735,092807,092901,093005,093038,093616,093848,095010,095251,095449,095554,095626,095752,100203
16,MW4825-0,092526,092912,093241,093346,093501,093605,093742,093859,093942,094551,094811,095952,100119,100318,100434,100600,100737,100946
17,MW4647-1,093533,093648,094005,094121,094215,094258,094331,094425,094518,094917,095125,100140,100257,100402,100506,100611,100737,101018
18,MW4846-0,094331,094612,094917,095043,095147,095241,095407,095511,095554,100035,100224,101300,101425,101603,101729,101812,101939,102348
19,MW4781-1,095209,095511,095752,095941,100046,100140,100318,100402,100445,100957,101144,102244,102410,102514,102618,102723,102817,103120
20,MW5132-2,095543,100246,100600,100715,100820,100924,101040,101122,101216,101750,101939,103058,103224,103402,103506,103549,103725,104205
21,MW5124-1,102211,102254,102557,102733,102900,102932,103109,103214,103246,103841,104028,105359,105641,105840,105944,110050,110123,110741
22,MW5594-2,103235,103423,103704,103841,103956,104050,104143,104215,104309,104729,104907,110018,110144,110354,110459,110542,110625,111011
23,MW4837-1,,104603,104856,105001,105105,105159,105314,105359,105442,105923,110112,111159,111441,111557,111701,111806,111921,112328
24,MW4705-1,105324,110907,111252,111431,111557,111629,111806,111910,111942,112504,112745,113729,113929,114139,114244,114348,114431,114755
25,MW4366-2,,,110112,110311,110416,110521,110625,110719,110824,111324,111525,112558,112923,113110,113216,113248,113403,113718
26,MW4825-1,111931,112349,112724,112912,113016,113110,113248,113342,113425,113950,114150,115416,115657,115812,115916,115959,120125,120637
27,MW4503-2,,114056,114410,114557,114712,114755,114851,114945,115039,115614,115855,121043,121325,121504,121630,121702,121817,122152
28,MW4647-2,120417,120511,120856,121022,121126,121220,121348,121442,121525,122058,122351,123333,123616,123814,123920,124014,124151,124515
29,MW4781-2,122904,123113,123438,123638,123753,123837,124025,124140,124234,124840,125038,130325,130526,130724,130828,130912,131028,131549
30,MW5594-3,125436,125645,125905,130043,130159,130242,130337,130421,130515,131038,131247,132404,132655,132833,132938,133031,133125,133533
31,MW4366-3,,132133,132353,132458,132645,132738,132927,133042,133114,133710,133920,135120,135240,135406,135511,135554,135648,140150
32,MW4503-3,134421,134432,134744,134910,135037,135110,135153,135251,135356,135939,140222,141451,141744,141911,142026,142130,142235,142528
33,MW4647-3,140421,140559,140925,141156,141252,141335,141429,141534,141640,142214,142539,143619,143900,144238,144342,144436,144530,144917
34,MW4781-3,142831,143112,143410,143547,143651,143734,143828,143932,144027,144646,144856,150144,150427,150625,150803,150918,151044,151349
35,MW5594-4,145338,145548,145913,150039,150155,150249,150354,150521,150604,151106,151317,152507,152748,152958,153125,153230,153345,153802
36,MW4366-4,151454,151641,151934,152111,152215,152309,152456,152622,152737,153313,153553,154735,155028,155227,155342,155447,155541,155834
37,MW4503-4,,,153345,153553,153719,153751,153939,154057,154140,154641,154913,160011,160314,160523,160628,160732,160848,161225
38,MW4557-0,154255,154400,154703,154851,154956,155049,155143,155259,155353,155906,160115,161351,161645,161843,161959,162103,162146,162522
39,MW4619-2,,155426,155751,160000,160104,160148,160357,160501,160606,161035,161351,162346,162648,162826,162943,163015,163152,163603
40,MW4647-4,155729,155938,160314,160534,160649,160753,160952,161107,161214,161800,162125,163141,163425,163635,163801,163906,164021,164406
41,MW5203-0,160335,161750,162220,162407,162512,162555,162753,162849,162943,163458,163707,165043,165338,165547,165713,165807,165945,170302
42,MW4705-2,160617,160837,161140,161341,161455,161528,161645,161739,161822,162335,162522,163729,164010,164125,164240,164334,164417,164917
43,MW4837-2,162544,162804,163047,163205,163310,163425,163614,163751,163823,164417,164604,165818,165945,170132,170240,170323,170418,170814
44,MW4846-1,163447,163519,164053,164251,164355,164500,164658,164802,164856,165326,165536,170804,171056,171331,171435,171518,171656,172103
45,MW5645-1,164053,165421,165745,165955,170111,170240,170407,170512,170627,171216,171435,172711,173016,173225,173341,173456,173550,174014
46,MW5132-3,164500,164626,164917,165033,165137,165315,165515,165609,165702,170251,170710,171750,172031,172324,172440,172544,172700,173203
47,MW5594-5,170132,170229,170501,170648,170753,170940,171205,171259,171352,171905,172125,173246,173550,173719,173845,173917,174035,174518
48,MW4366-5,171002,171150,171446,171635,171750,171905,172052,172230,172324,172900,173120,174414,174729,174943,175059,175205,175321,175614
49,MW4781-4,171729,,172208,172440,172544,172711,172838,172932,173037,173614,173950,175205,175458,175729,175834,175939,180024,180349
50,MW4503-5,172418,172617,172911,173048,173203,173308,173446,173603,173657,174235,174551,175751,180045,180327,180443,180548,180641,181231
51,MW4557-1,173152,173456,173729,173845,174003,174140,174329,174446,174612,175110,175321,180526,180829,181122,181220,181324,181451,181954
52,MW4619-3,174235,174307,174634,174849,174954,195012,175216,175321,175426,175856,200049,181144,181440,181805,181911,182015,182301,202313
53,MW4647-5,174900,175059,175458,175657,175812,175917,180107,180222,180338,180924,181144,182700,182932,183151,183302,183427,183521,183908
54,MW5203-1,175751,181122,181429,181629,181733,181816,182004,182131,182250,182827,183036,184349,184652,184923,185038,185132,185258,185729
55,MW4705-3,,175823,180056,180233,180349,180443,180620,180714,180818,181335,181701,182849,183141,183355,183510,183542,183638,184140
56,MW4837-3,181900,182037,182355,182502,182617,182700,182838,182943,183108,183616,183753,184934,185225,185424,185539,185613,185751,190222
57,MW4846-2,183218,183229,183500,183627,183731,183836,184057,184234,184339,184901,185049,190056,190212,190400,190504,190619,190713,191038
58,MW5132-4,184140,184317,184548,184641,184746,184850,185110,185247,185341,185812,190002,191238,191531,191739,191844,191938,192104,192341
59,MW5645-2,185341,185613,185950,190244,190349,190443,190652,190808,190912,191509,191657,192951,193248,193447,193603,193657,193751,194147
60,MW5594-6,190432,190537,190902,191028,191143,191249,191354,191448,191552,192032,192147,193403,193552,193719,193813,193917,194043,194407
61,MW4366-6,191311,191426,191801,192021,192147,192246,192425,192552,192707,193226,193414,194626,194846,195033,195159,195306,195411,195901
62,MW4503-6,,,193414,193635,193751,193834,193949,194104,194209,194709,195001,200027,200236,200424,200539,200633,200810,201144
63,MW4557-2,200518,200633,200957,201155,201311,201354,201646,201811,201916,202450,202638,203820,204134,204311,204427,204521,204615,204907
64,MW4647-6,202020,202146,202522,202721,202849,202932,203108,203235,203328,203914,204217,205335,205555,205743,205849,205954,210037,210436
65,MW4837-4,204459,204553,204845,205105,205241,205313,205501,205606,205700,210120,210321,211427,211627,211825,211929,212024,212213,212456
66,MW5132-5,210447,210613,210854,211009,211114,211146,211416,211531,211637,212150,212339,213502,213711,213826,213953,214059,214235,214632
67,MW5594-7,212517,212614,212918,213044,213148,213221,213336,213430,213502,213910,214037,215123,215322,215448,215552,215624,215707,215927
68,MW4366-7,214318,214455,214809,214914,215018,215101,215239,215343,215437,220020,220208,221433,221643,221821,221927,222031,222125,222521
69,MW4557-3,215844,215959,220251,220355,220510,220542,220708,220751,220857,221400,221526,222658,222857,223012,223127,223220,223314,223544
70,MW4647-7,221643,221654,222103,222240,222406,222449,222615,222741,222835,223335,223638,224840,225048,225226,225330,225445,225539,225928
71,MW4837-5,224338,224400,224641,224850,224955,225037,225153,225247,225330,225751,225938,231037,231249,,,,,
72,MW5132-6,230336,230502,230722,230911,231016,231048,231238,,,,,,,,,,,
