,Bus,C669/2,C687,C675,C668,C678,C665,C663,C661,C659,C656,C654,C653/2,C692,C689/1,T360,T376/1,T363/1,T367,T365/2,T361,T325/2,T339/2,T311/2,T308/3,T300,T330/1,M172/3,M171/2,M134,M132/1,M129,M114,M113,M14,M12,M21/1,M95/3
0,MZ4072-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,070104,070137,070409,070503,070536,071015
1,MZ4228-0,,,,,,,,,,,,,,,,,,,,,,,,,,070104,070525,070817,070921,071203,071318,071506,071611,071809,071853,071946,072207
2,MW5853-0,,,,,,,,,,,,,070104,070231,070536,070640,070755,070838,070953,071152,071235,071307,071412,071516,071611,071705,072124,072450,072544,072846,073002,073254,073409,073618,073723,073838,074214
3,MZ3556-0,070115,070303,070431,070525,070536,070640,070651,070734,070817,071036,071141,071256,071444,071611,071935,072135,072250,072335,072544,072753,072836,072919,073023,073117,073232,073305,073744,074120,074225,074529,074654,074936,075156,075334,075511,075605,075951
4,MZ3559-0,071401,071506,071643,071726,071759,071842,071903,071935,072008,072218,072323,072428,072616,072720,073056,073243,073348,073420,073525,073755,073827,073921,074048,074204,074257,074340,074759,075134,075239,075500,075554,075709,075835,080003,080107,080256,080643
5,MZ3734-0,072605,072803,072919,072951,073013,073045,073106,073149,073222,073358,073503,073618,073744,073838,074204,074403,074507,074539,074737,074947,075030,075113,075156,075311,075417,075449,075908,080150,080256,080600,080704,080758,080946,081228,081332,081426,081823
6,MZ3825-0,074016,074120,074247,074319,074340,074435,074446,074539,074601,074737,074842,075030,075156,075345,075648,075857,080003,080046,080201,080433,080506,080611,080737,080925,081029,081112,081530,081823,081929,082057,082224,082350,082645,082800,082907,083011,083440
7,MX1105-0,075206,075356,075511,075543,075605,075658,075731,,075908,080107,080201,080306,080422,080527,080841,081007,081112,081155,081343,081624,081707,081801,081939,082047,082224,082307,082800,083054,,,,,,084403,084519,084707,085055
8,MW5964-0,,,,,,,,,,,,,,,075857,080046,080140,080201,080306,080527,080611,080643,080758,080852,081018,081112,081552,081835,081939,082108,082235,082436,082656,082800,082928,083022,083502
9,MX1135-0,080621,080654,080820,080852,080914,080957,081029,081101,081155,081437,081530,081646,081918,082025,082329,082508,082613,082656,082917,083210,083303,083357,083523,083638,083743,083815,084236,084519,084634,085055,085149,085409,085629,085827,090004,090236,090655
10,MZ3987-0,081249,082003,082141,082202,082235,082318,082350,082425,082457,082634,082739,082845,083033,083303,083638,083815,083920,083942,084131,084414,084446,084540,084656,084813,084929,085012,085420,085744,085849,090026,090153,090425,090644,090915,091052,091240,091512
