,Bus,M1/12,M7/3,M271,M105,M272,M61/2,M73/1,M270/1,M153/2,M173/2,M172/14,T403,T402,T309,T313,T315,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C686,C656,C654/3,C653/2,C692,C689/1,T360,T376/2,T363/2,T306/1,T314/2,T311/1,T308/1,T300,T330/1,M172/16,M160/1,M144/2,M76/2,M84/1,M91,M14,M8/1,M1/12
17,MX4159-1,075705,080058,080651,080853,080949,081342,081532,081629,081818,082031,082447,083030,083147,083326,083516,083623,083920,084015,084111,084217,084334,084620,084727,085002,085141,085247,085331,085510,085628,085821,090045,090257,090521,090627,090851,090946,091052,091147,091316,091445,091529,091956,092124,092358,092751,092953,093303,093826,093943,104252
18,AA7559-0,080724,081033,081415,081555,081702,103029,103209,103316,,103805,083158,083645,083813,083931,084111,084206,084430,084547,084631,084812,084940,110101,091030,110517,110613,110732,110805,,,,,112409,,112952,113131,113333,113514,113645,113933,114028,114112,114542,093444,115150,115437,115640,094658,095114,095254,122040
19,AA7279-1,081011,081342,081723,081746,081818,082127,082256,082414,082649,082912,083326,084015,084111,084301,084525,084631,084929,085024,085108,085214,085331,085702,085854,090118,090235,090342,090437,090649,090755,090946,091125,091338,091625,091827,092051,092241,092347,092505,092633,092751,092836,093326,093444,093826,094114,094305,094550,095125,095254,095507
20,MX4535-0,081022,,082605,082700,082755,083041,083136,083253,083432,083729,084133,084705,084822,085013,085141,085331,085543,085746,085832,085916,090056,090426,090543,090700,090851,090957,091041,091220,091327,091636,091805,092007,092347,092454,092706,092836,092931,093016,093208,093326,093359,093837,094030,094444,094743,094945,095210,095902,100032,100256
21,MX4365-1,,082828,083253,083337,083421,083656,083824,083953,084217,084620,085141,085713,085832,085949,090129,090235,090426,090543,090638,090722,090840,091231,091349,091507,091552,091721,091816,092007,092124,092303,092538,092751,093049,093252,093410,093540,093636,093753,093921,094041,094136,094602,094816,095103,095423,095616,095914,100351,100554,100745
22,AA7393-0,083019,083623,083942,084111,084206,084525,084716,084822,085024,085448,090001,090521,090627,090733,090851,090957,091136,091349,091456,091614,091721,092051,092252,092421,092516,092611,092706,092858,093004,093241,093603,093709,094114,094231,094455,094635,094743,094912,095052,095327,095423,095851,100021,100340,100745,100936,101305,101816,101933,102125
23,MX4383-1,083718,084239,084631,084727,084822,085130,085353,085510,085702,085949,090404,090946,091052,091220,091400,091518,091805,091945,092029,092124,092241,092611,092751,093038,093133,093252,093337,093507,093636,093910,094136,094349,094646,094816,095041,095159,095305,095401,095530,095700,095734,100201,100340,100722,101104,101305,101541,102041,102158,102327
24,MX3783-1,084631,,085214,085258,085404,085702,085832,085927,090107,090404,091008,091518,091614,091721,091912,092029,092241,092347,092432,092516,092611,092942,093133,093359,093455,093614,093709,093943,094052,094220,094422,094528,094901,094956,095103,095232,095327,095456,095627,095744,095818,100245,100414,100722,101126,101316,101720,102316,102422,102551
25,AA7562-1,085605,090045,090459,090543,090627,091041,091158,091316,091507,091647,092040,092611,092739,092909,093100,093155,093337,093444,093540,093658,093815,094158,094349,094517,094635,094805,094850,095052,,095401,095616,095840,100223,100458,100711,100851,101009,101137,101338,101434,101518,102008,102209,102612,103124,103305,103805,104230,104434,104635
26,MX4458-1,,,085650,085746,085927,090246,090459,090554,090733,091008,091423,091945,092113,092230,092336,092443,092706,092942,093016,093100,093230,093647,093815,094007,094114,094231,094327,094455,094602,094732,095041,095305,095711,095914,100021,100150,100245,100403,100554,100711,100756,101221,101401,101743,102103,102254,102540,103305,103455,103658
27,MX4551-1,090605,090829,091158,091316,091400,091838,092051,092157,092336,092505,092858,093455,093625,093804,094007,094114,094305,094422,094528,094635,094839,095232,095434,095711,095818,100010,100105,100318,100447,100649,100913,101148,101552,101805,102030,102209,102338,102444,102719,102900,102944,103444,103625,104040,104422,104635,105028,105551,105720,105954
28,AA6738-0,091114,091625,091956,092102,092157,092538,092739,092858,093038,093252,093709,094220,094316,094444,094646,094658,094850,094945,095030,095148,095327,095638,095829,,,100150,100234,100414,100520,100913,,,101805,101944,102052,102147,102254,102400,102635,102753,102815,103231,103400,,103922,104113,104411,104955,105039,105305
29,AA7450-2,091709,092113,092421,092516,092600,093016,093038,093241,093421,093529,093910,094444,094550,094720,094850,094956,095232,095327,095412,095541,095649,100010,100127,100329,100436,100554,100627,100807,100902,101053,,101530,101900,101955,102231,102433,102540,102635,102815,102911,102956,103349,103539,103838,104230,104326,104859,105305,105433,105625
30,AA7920-1,092600,093529,093848,094007,094052,094338,094528,094635,094828,094945,095339,095925,100105,100245,100436,100543,100733,100851,100936,101020,101159,101658,101838,101955,102114,102221,102327,102528,102657,102922,103135,103316,103636,103838,104102,104252,104411,104456,104730,104859,104921,105400,105602,105910,110254,110455,111039,111857,112027,112229
31,MX4614-1,,092931,093241,093337,093507,093720,093837,094018,094158,094316,094720,095210,095339,095423,095541,095638,095818,095914,095959,100105,100201,100520,100638,100829,100902,100958,101042,101221,101316,101720,102008,102114,102422,102528,102753,102911,103007,103102,103316,103422,103506,103900,104040,104252,104719,104815,105305,105709,105815,110017
32,AA7537-0,092931,100256,100638,100818,100947,101159,101401,101507,101658,101827,102231,102837,102944,103113,103316,103433,103602,103754,103849,104018,104135,104518,104730,105028,105158,105327,105400,105625,105742,105943,110305,110400,110720,110838,111050,111231,111326,111527,111728,111835,111919,112335,112538,113003,113440,113656,114733,115320,115426,115640
33,AA6374-0,,094018,094411,094539,094709,095019,095159,095317,095518,095756,100150,100711,100807,100936,101115,101159,101338,101541,101625,101754,101922,102231,102400,102506,102708,102804,102911,103135,103231,103411,103720,103742,104158,104359,104635,104804,104932,105039,105158,105338,105422,105826,110005,110316,110732,110933,111611,112251,112420,112611
34,MW5425-0,094220,094539,094923,095052,095232,095541,095711,095914,100043,100223,100605,101305,101401,101530,101720,101827,102008,102125,102209,102327,102433,102804,103018,103146,103316,103411,103455,103742,103849,104040,104252,104456,104815,104944,105220,105422,105625,105709,105848,110017,110101,110540,110720,111134,111421,111622,112717,113345,113503,113623
35,AA7712-2,094539,094956,095350,095507,095627,095959,100201,100307,100458,100638,101009,101541,101647,101816,101955,102052,102221,102327,102411,102517,102635,103051,103146,103349,103506,103550,103647,103933,104040,104444,104635,104753,105102,105146,105411,105529,105647,105815,110017,110123,110208,110635,110900,111443,111801,112206,113047,113549,113732,114017
36,AA7864-0,095125,095616,100021,100150,100307,100605,100700,100818,100958,101210,101625,102209,102316,102433,102635,102719,102837,103029,103113,103242,103400,103720,103944,104102,104208,104303,104348,104551,104646,104848,105124,105254,105613,105720,105932,110112,110243,110400,110602,110708,110754,111242,111421,111750,112100,112538,113300,113804,113933,114135
37,AA7838-0,100043,,101933,102030,102158,102506,102657,102804,103029,103146,103506,104007,104124,104241,104359,104456,104646,104742,104826,104944,105124,105518,105647,105815,105910,110039,110134,110411,110517,111006,111231,111421,111728,111801,112015,112122,112229,112313,112527,112633,112728,113154,113333,113623,114101,114338,115225,115747,115853,120055
38,AA7539-0,100554,102551,102815,102933,102956,103316,103506,103614,103742,103922,104326,104815,104921,105050,105209,105242,105433,105529,105551,105658,105815,110101,110232,110517,110624,110732,110816,111145,111314,111527,111801,111919,112206,112324,112600,112750,112919,113047,113238,113345,113440,113933,114101,114615,114947,115150,115758,120201,120330,120509
39,AA7731-1,100616,101053,101305,101350,101518,101838,102030,102221,102528,102657,,103647,103754,103922,104102,104208,104337,104529,104624,104742,104921,105242,105411,,105647,105804,105859,110123,110517,110658,110911,111028,111326,111549,111655,111835,111952,112133,112313,112431,112538,113014,113205,113429,113754,114157,115032,,115448,115651
40,AA7279-2,101754,103754,104135,104303,104434,104742,104848,105028,105220,105400,105753,110411,110529,110635,110754,110849,111006,111145,111220,111348,111454,111812,111930,112229,112313,112431,112453,112655,112750,112919,113131,113216,113514,113634,113849,114050,114220,114316,114447,114553,114711,115138,115342,115702,120106,120330,120721,121625,121742,121911
41,MX4535-1,102815,,103636,103742,103911,104135,104337,104456,104646,104921,105146,105804,105943,110123,110232,110338,110529,110635,110720,110816,110944,111326,111516,111823,111930,112038,112133,112313,112453,112600,112835,113047,113429,113623,113849,114017,114146,114254,114425,114553,114648,115116,115320,115651,120055,120308,120819,121508,121625,121815
42,MX4021-2,,104359,104719,104815,105006,105327,105518,105625,105815,105954,110400,110922,111028,111231,111359,111454,111633,111728,111835,111941,112100,112442,112655,112825,112908,113025,113059,113249,113345,113452,113645,113838,114231,114403,114615,114818,114925,115021,115203,115342,115426,115904,120033,120341,120755,120935,121720,122327,122446,122636
43,AA7393-1,104434,104910,105231,105327,105507,105815,110017,110123,110327,110551,110816,111337,111443,111600,111728,111835,112015,112122,112206,112313,112431,112728,112930,113205,113311,113429,113503,113708,113838,114006,114254,114327,114700,114744,115010,115203,115258,115415,115617,115809,115831,120246,120414,120721,121116,121256,121900,122530,122658,122852
44,MX4159-2,105017,105540,105910,110017,110232,110529,110708,110827,111006,111208,111633,112133,112251,112420,112611,112706,112835,113014,113059,113227,113345,113634,113827,114050,114157,114316,114403,114615,114711,114818,115032,115203,115532,115713,115949,120106,120257,120436,120604,120755,120851,121340,121518,121944,122446,122614,123202,123817,123945,124208
45,MX4365-2,,110455,110849,110944,111113,111432,111655,111801,112027,112229,112644,113238,113345,113503,113732,113849,114039,114146,114243,114350,114520,114852,115021,115258,115415,115543,115617,115831,120011,120201,120414,120615,120958,121200,121424,121838,122102,122254,122519,122658,122753,123225,123437,123817,124157,124304,124743,125335,125514,125728
46,MX4383-2,111314,111739,112144,112251,112431,112728,112835,113025,113238,113452,113911,114542,114700,114807,114925,115032,115236,115426,115521,115651,115831,120201,120330,120531,120659,120840,120935,121149,121329,121456,121636,121804,122136,122316,122541,122742,123117,123331,123532,123755,123923,124434,124635,124911,125408,125525,125856,130630,130821,131117
47,MX4458-2,112015,112431,112825,112930,113110,113418,113525,114101,114231,114509,114925,115448,115554,115735,115915,120055,120246,120403,120436,120604,120732,121127,121351,121551,121658,121815,121849,122040,122147,122327,122456,122552,122914,123054,123258,123459,123649,123839,124040,124157,124304,124732,124911,125250,125739,125834,130206,130832,130949,131150
48,AA7562-2,113238,113537,114101,114146,114305,114637,114841,114958,115203,115404,115747,120447,120626,120808,120935,121053,121256,121518,121602,121720,121900,122254,122446,122658,122818,122948,123054,123258,123415,123554,123828,124051,124445,124551,124827,125006,125324,125525,125728,125856,125951,130440,130758,131150,131626,131756,132117,132649,132831,133033
49,MX3783-2,114231,114509,114829,114947,115032,115342,115521,115724,120000,120150,120553,121116,121212,121340,121540,121658,121827,122029,122125,122254,122402,122805,122926,123151,123258,123415,123459,123711,123839,124029,124157,124315,124613,124732,124944,125228,125536,125655,125856,130025,130110,130513,130758,131150,131650,131756,132245,132809,132916,133106
50,AA6738-1,114925,121223,121647,121742,121827,122102,122209,122305,122519,122658,123054,123616,123722,123850,124029,124113,124231,124337,124422,124529,124646,125006,125217,125335,125452,125558,125632,125951,130059,130630,130854,,131224,131341,131604,131841,132234,132352,,,132736,133139,133330,,134356,,134841,135443,135625,135839
51,AA7450-3,115724,,120341,120509,120553,120851,121031,121256,121529,121815,122051,122625,122742,123043,123214,123331,123532,123722,123817,123945,124124,124445,124551,,124911,125017,125101,125346,,125621,125823,125918,130301,130407,130641,130905,131319,131520,131734,131914,131958,132436,132626,133106,133418,133525,133749,134301,134418,134622
52,MX4614-2,,121009,121223,121351,121446,121742,121900,122006,122209,122446,122852,123415,123521,123638,123817,123912,124051,124315,124359,124518,124624,124900,125101,,125419,125536,125610,125801,125918,,130451,,130758,130938,131033,131319,131604,131723,131925,132054,132139,132530,132725,133044,133431,133547,,134312,134442,134633
53,MW5425-1,121613,122327,122731,122937,123032,123258,123404,123532,123744,124051,124518,125101,125155,125346,125547,125655,125856,130014,130121,130217,130356,130736,131011,131150,131330,131447,131531,131756,131914,132117,132341,132519,132949,133214,133431,133610,133921,134143,134430,134600,134708,135124,135315,135647,140210,140327,140938,141606,141735,141936
54,AA7279-3,122029,125845,130206,130301,130429,130641,130810,130927,131106,131352,131818,132403,132508,132649,132809,132916,133106,133203,133246,133356,133504,133822,133942,134154,134301,134407,134452,134937,135113,135231,135432,135603,140031,140210,140436,140638,140746,140906,141057,141236,141331,141819,141958,142350,143001,143121,143524,144108,144236,144414
55,AA7712-3,,123054,123309,123448,123543,123806,123956,124124,124315,124708,125123,125823,125951,130217,130429,130535,130725,130916,131011,131139,131257,131650,131852,132054,132212,132341,132414,132649,132809,,,133654,134037,134143,134356,134600,134937,135146,135410,135603,135709,140137,140327,140724,141119,141331,141735,142436,142620,142833
56,MX4021-3,123202,123627,123956,124040,124157,124456,124646,124815,125006,125133,125536,130110,130217,130345,130524,130641,130832,130938,131033,131150,131308,131701,131914,132223,132403,132530,132649,132916,133022,,133716,134059,135348,135443,135709,135839,135947,140031,140232,140414,140510,140938,141119,141543,141947,142104,142458,143121,143301,143440
57,MX4159-3,,125217,125536,125717,125823,130036,130228,130418,130608,130758,131213,131903,132021,132212,132436,132604,132747,132949,133033,133203,133330,133632,133822,134026,134132,134249,134345,134600,134708,134830,135049,135220,135538,135636,135903,140031,140137,140305,140458,140638,140724,141141,141320,141746,142327,142509,143012,143440,143557,143927
58,MX4365-3,,130854,131202,131319,131458,131829,132021,132319,132519,132703,133044,133727,133858,134059,134323,134442,134655,134830,134925,135049,135208,135614,135914,140148,140305,140425,140510,140833,141001,141141,141331,141555,141936,142042,142316,142509,142654,142800,143012,143228,143323,143747,143949,144425,144844,145034,145618,150317,150501,150642
59,MX4383-3,131745,132139,132447,132552,132703,133022,133224,133407,133610,133909,134301,134947,135124,135348,135538,135636,135827,140009,140104,140210,140349,140746,140938,141203,141320,141448,141532,141757,141852,141958,142243,142402,142738,143001,143239,143451,143608,143736,143916,144130,144214,144629,144833,145056,145522,145841,150220,150948,151113,151308
60,MX4458-3,,132904,133235,133330,133431,133716,133921,134026,134216,134504,134731,135242,135337,135527,135743,135914,140137,140327,140414,140532,140649,140950,141152,141320,141437,141606,141650,141841,141958,142221,142436,142520,142928,143206,143430,143652,143842,144000,144214,144414,144532,144950,145214,145500,150158,150305,150729,151352,151525,151749
61,AA7562-3,,133846,134249,134407,134504,134754,134959,135124,135432,135721,140148,140906,141011,141214,141415,141543,141746,141958,142053,142221,142350,142800,143001,143228,143357,143535,143630,143853,144108,144329,144521,144810,145151,145415,145702,145904,150123,150501,150707,150814,150923,151414,151620,152049,152856,153047,153455,154045,154236,154440
62,MX3783-3,134622,134808,135135,135253,135337,135721,140020,140305,140532,140833,141214,141757,141936,142137,142327,142509,142833,142950,143045,143155,143312,143652,143853,144035,144203,144329,144403,144618,144726,144844,145045,145202,145522,145618,145841,150032,150406,150557,150850,150959,151051,151501,151907,152345,153155,153253,153709,154152,154405,154536
63,AA7450-4,135326,,140327,140458,140543,141023,141236,141353,141555,141819,142243,143001,143108,143250,143535,143652,143842,144035,144130,144301,144425,144759,144928,,145342,145500,145544,145746,,150043,,150406,150707,150912,151147,151352,151609,151749,152100,152206,152250,152713,153024,,154236,154440,154936,155436,155616,155841
64,AA6738-2,140403,140724,141046,141203,141236,141606,141746,141852,142104,142327,142643,143250,143408,143535,143725,143916,144119,144248,144329,144459,144629,145001,145202,145426,145500,145556,145629,145830,145937,150428,150740,150803,151124,151257,151536,151749,152037,152206,152407,152530,152618,153035,153220,,154405,154653,155042,155627,155745,155936
65,MX4614-3,,141320,141617,141735,141841,142316,142531,142738,142950,143239,143652,144225,144340,144448,144629,144748,144939,145151,145235,145404,145500,145819,,150209,150317,150406,150439,150707,150814,151135,151308,151450,151811,152015,152250,152518,152918,153047,153242,153422,153506,153935,154107,154524,155105,155245,155734,160100,160235,160521
66,MX4598-0,142339,143703,144057,144141,144203,144737,144928,145045,145320,145556,145959,150642,150751,150959,151245,151403,151704,151834,151918,152026,152155,152441,152607,152724,152834,152940,153035,153349,153455,153732,153912,154045,154405,154631,154925,155149,155616,155756,160010,160114,160202,160616,160814,161206,161925,162159,162532,162853,163231,163614
67,MW5425-2,142425,142654,143034,143132,143228,143703,143842,144013,144214,144554,144939,145511,145618,145758,145904,145959,150220,150343,150428,150523,150632,151040,151158,151414,151501,151620,151704,152015,152122,152301,152504,152629,153002,153131,153411,154107,154851,154947,155138,155307,155403,155830,160032,160403,161251,161358,161647,162211,162330,162926
68,MX4021-4,143853,144248,144704,144748,144928,145511,145758,145915,150123,150343,150608,151124,151221,151414,151642,151834,152111,152334,152429,152556,152724,153058,153155,153411,153517,153614,153658,153946,154056,154354,154547,154704,155031,155211,155447,155756,160403,160521,160729,160847,160953,161420,161550,162031,162627,162842,163208,163743,163935,164327
69,AA7279-4,144436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,MX4159-4,144618,145056,145438,145534,,145830,150331,150557,150803,150959,151414,151940,152049,152206,152345,152504,152735,152918,153013,153131,153242,153709,153816,154031,154141,154236,154320,154513,154620,154914,155138,155341,155616,155756,160021,160335,160729,160909,161111,161228,161313,161733,161903,162256,163101,163305,163603,164148,164327,164817
71,AA6374-1,144950,145607,145926,150111,150158,150512,150707,150912,151135,151352,151834,152441,152545,152724,152929,153024,153253,153455,153539,153709,153839,154203,154320,154536,154653,154818,154840,155105,155223,155352,155543,155756,160032,160140,160414,160729,161111,161228,161420,161636,161744,162222,162426,163017,163508,163721,164137,164602,164754,165136
72,AA7712-4,,,,,,,,,,,,,,,,,,,,,150718,151135,151308,,151737,151834,151918,152217,152323,152530,152746,152856,153220,153338,153614,150057,154902,155031,155234,155436,145247,160021,160213,160651,161409,161550,162031,162426,162554,163134
73,MX4365-4,151026,151609,152026,152144,152312,152651,152758,152918,153142,153316,153732,154429,154609,154741,155330,155447,155756,155925,160021,160127,160310,160651,160847,161133,161251,161346,161442,161733,161914,162115,162330,162521,162915,163123,163411,163614,163805,163935,164211,164411,164455,164945,165243,165615,170853,171308,171926,172447,172627,172847
74,AA7920-2,151501,152746,153058,153155,153338,153732,153901,154056,154247,154536,154958,155531,155700,155830,160048,160151,160436,160628,160718,160847,161015,161335,161539,161841,161946,162042,162126,162308,162426,162842,163051,163157,163530,163659,163923,164115,164305,164433,164732,164839,164945,165350,165530,170036,171320,171736,172436,173100,173241,173515
75,MX4383-4,151800,152239,152713,152823,152907,153316,153455,153732,153923,154152,154547,155200,155307,155458,155903,155936,160235,160436,160521,160704,160836,161240,161420,161625,161744,161852,161935,162159,162330,162700,162915,163017,163445,163659,163935,164115,164305,164455,164743,164850,164945,165424,165615,170036,171331,171831,172447,173111,173252,173526
76,AA7559-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161550,151844,162053,162245,,163456,163721,164104,164602,164806,165103
77,MX4458-4,152556,153035,153528,153709,153805,154119,154309,154440,154642,154936,155414,155947,160100,160258,160521,160628,160825,161015,161122,161228,161409,161658,161818,161958,162104,162211,162308,162627,162735,162853,163028,163208,163541,163721,163946,164148,164327,164539,164743,164901,165019,165446,165639,170058,171418,172054,172542,173122,173314,173515
78,MX4551-2,153231,153658,154130,154152,154225,154741,154958,155149,155352,155616,160048,160616,160718,160858,161038,161144,161335,161550,161625,161709,161841,162211,162352,162554,162711,162808,162842,163017,163134,163456,163732,163817,164232,164433,164659,164901,165030,165221,165401,165542,165639,170109,170248,170651,172010,172700,173358,173746,173916,174207
79,MX3783-4,154620,155925,160224,160323,160436,161550,161756,161958,162148,162352,162808,163530,163636,163805,164009,164137,164305,164411,164506,164613,164806,165114,165316,165457,165639,165748,165843,170025,170131,170416,170617,170831,171151,171418,171714,171948,172127,172245,172436,172615,172715,173156,173409,173831,174656,175107,175450,175916,180056,180427
80,AA7562-4,154741,155543,155852,160048,160202,161240,161539,161647,161946,162330,162808,163400,163519,163721,163817,163946,164115,164232,164327,164444,164613,165007,165147,165435,165553,165651,165737,165949,170109,170259,170416,170544,170831,171022,171308,171513,171725,171937,172200,172245,172341,172909,173241,173616,174601,174942,175311,175725,175916,180320
81,AA7450-5,160100,160740,161133,161313,161431,162256,162437,162554,162746,163004,163445,164031,164137,164411,164624,164721,164901,164956,165052,165159,165327,165651,165854,170014,,170343,170438,170640,170809,170949,171235,171331,171758,172021,172257,172458,172700,172836,173100,173218,173302,173735,174037,174645,175215,175758,180129,180747,180938,181236
82,MX4614-4,,161756,162042,162148,162341,163305,163519,163648,163901,164222,164648,165232,165401,165615,165810,165905,170036,170215,170310,170427,170555,171000,171117,171407,171546,171701,171747,171959,172127,172341,172604,172740,173038,173229,173504,173701,173831,174025,174252,174516,174612,175028,175248,175725,180415,180714,181151,181830,182010,182159
83,AA7393-2,,162308,162616,162711,162831,163508,163721,163828,164104,164506,165052,165737,165905,170153,170416,170511,170651,170758,170853,171033,171151,171535,171758,172032,172149,172308,172352,172615,172751,172931,173156,173347,173649,173843,174145,174346,174612,174729,175005,175107,175204,175641,175843,180140,180714,181045,181427,182032,182211,182446
84,AA7712-5,,164031,164400,164517,164602,165316,165509,165759,170237,170321,170747,171736,171853,172021,172149,172245,172414,172542,172627,172727,172825,173218,173336,173526,173649,173746,173820,174025,174122,174304,174454,174718,175042,175226,175512,175810,175927,180140,180354,180555,180629,181118,181427,182222,183025,183444,184043,184757,184959,185224
85,MX4021-5,,165435,165905,170058,170142,170736,171000,171331,171535,171831,172234,172954,173122,173442,173616,173712,173843,173949,174037,174111,174229,174601,174718,174931,175042,175204,175300,175512,175619,175747,180034,180107,180555,180820,181118,181405,181701,181852,182159,182530,182615,183110,183444,184116,184556,185010,185354,185726,190001,190203
86,MX4159-5,165457,170109,170511,170651,170747,171331,171622,172010,172200,172425,172836,173325,173431,173540,173724,173831,174011,174145,174218,174304,174421,174656,174836,175042,175152,175248,175322,175556,175652,,180202,180343,180703,180854,181129,181500,181724,181948,182211,182626,182711,183155,183528,184501,184959,185511,185854,190439,190629,190914
87,AA6374-2,170354,170927,171343,171513,171622,172044,172257,172751,172931,173100,173515,174134,174240,174443,174656,174751,174931,175141,175226,175417,175545,175916,180213,180415,180522,180629,180714,181107,181247,181500,181701,181841,182255,182446,182722,183122,183528,183743,184200,184651,184809,185235,185522,190046,190819,191341,191627,192318,192436,192709
88,AA7559-2,,170533,,171000,171117,171701,171842,172200,172341,172509,172858,173540,173701,173831,174025,174048,174207,174346,174432,174505,174612,174931,175118,175311,175406,175523,175608,175736,175843,180118,180332,180354,180725,180820,181118,181354,181701,181841,182138,182553,182615,183155,183528,,184724,185032,185416,185938,190119,190343
89,AA7920-3,173551,175118,175523,175703,175832,180427,180832,181225,181606,181937,182339,183047,183312,183614,184702,184831,185105,185224,185321,185416,185555,185905,190152,190523,190607,190713,190808,191054,,191436,191638,191756,192115,192244,192541,192754,192912,193040,193413,193721,193828,194257,194511,194936,195531,195935,200436,201319,201500,201702
