,Bus,C686,C656,C654,C653/2,C692,C689/1,T360,T376/2,T363/2,T306/1,T314/2,T311/1,T308/1,T300,T330/1,M172/16,M160/1,M144/2,M76/2,M84/1,M91,M14,M8/1,M1/12
0,MX4458-0,,,,,,,,,,,,,,,,,,,,,,070107,070153,070310
1,MX4535-0,,,,,,,,,,,,,,,,,,070107,070204,070248,070449,070805,070910,071015
2,MX3651-0,,,,,,,,,,,,,,070107,070131,070605,070805,071142,071404,071553,071741,072058,072215,072353
3,MX3783-0,,,,,,070107,070204,070321,070416,070511,070605,070659,070837,070921,071005,071425,071553,071804,072131,072320,072533,072859,073015,073204
4,MX4021-0,070416,070605,070732,070859,071131,071226,071603,071814,072036,072153,072320,072416,072543,072659,072754,073226,073353,073637,073910,074059,074259,074522,074733,074945
5,MX4041-0,070837,071005,071109,071204,071404,071509,071814,072014,072237,072342,072449,072543,072659,072816,072848,073320,073447,073837,074110,074248,074500,074627,074743,074956
6,MX4159-0,071658,071741,071858,072014,072153,072404,072649,072732,072838,072943,073048,073142,073320,073425,073509,073932,074110,074511,074828,075017,075300,075722,075838,080040
7,MX4338-0,,,,,072827,072921,073247,073436,073710,073754,073837,073943,074132,074226,074259,074700,074828,075101,075416,075616,075900,080050,080218,080407
8,MX4365-0,073458,073542,073627,073743,073859,074121,074427,074627,074722,074818,074912,075007,075144,075300,075344,075755,075911,080123,080345,080534,080734,081122,081250,081430
9,MX4383-0,073721,073921,074005,074059,074226,074354,074649,074818,074912,074956,075039,075112,,075311,075344,075755,075933,080134,080356,080545,080734,081122,081217,081323
10,MX4388-0,074237,074321,074405,074511,074649,074754,075028,075217,075311,075416,075511,075543,075638,075744,075817,080251,080407,080723,080933,081122,081323,081809,081938,082106
11,MX4458-1,075543,075711,075817,075933,080207,080407,080628,080817,081100,081217,081301,081357,081546,081620,081715,082116,082232,082421,082653,082830,083113,083555,083701,083817
12,MX4535-1,080523,080723,080817,080933,081111,081312,081620,081820,081927,082033,082149,082254,082443,082537,082609,083019,083156,083428,083817,084007,084113,084451,084608,084746
13,MX3651-1,081301,081451,081609,081715,081916,082033,082337,082432,082703,082758,082924,083019,083229,083312,083356,083756,083922,084241,084557,084746,084914,085312,085430,085620
14,MX3783-1,082432,082558,082714,082830,083008,083124,083501,083629,083901,084029,084145,084241,084419,084535,084619,085040,085146,085503,085737,085932,090304,090621,090749,090938
15,MX4041-1,084841,084946,085051,085146,085441,085609,085932,090029,090304,090421,090527,090559,090727,090843,090916,091328,091454,091800,092043,092232,092506,092955,093124,093346
16,MX4159-1,085441,085547,085642,085810,090006,090135,090505,090621,090727,090821,090938,091021,091211,091338,091422,091855,092011,092400,092644,092802,092944,093453,093610,093749
17,MX4338-1,090219,090326,090421,090505,090643,090810,091116,091233,091328,091433,091549,091644,091844,092011,092127,092600,092802,093017,093357,093537,093800,094306,094423,094602
18,MX4021-1,,,,,,,,,,,,,,,,090610,090738,090959,091317,091505,091906,092316,092443,092633
19,MX4365-1,091138,091222,091328,091411,091622,091811,092138,092221,092327,092443,092549,092644,092813,092921,093028,093431,093559,093832,094138,094327,094518,094909,095036,115603
20,MX4383-1,091633,091822,091927,092011,092159,092338,092655,092824,092921,093039,093135,093230,093431,093526,093610,094000,094127,094445,094729,094930,095215,100002,100119,100226
