,Bus,M95/3,M22,M10/2,M16/1,M109,M112,M127,M125,M136/2,M139/2,M184,M188,M203/2,M182/1,T431,T335/2,T338,T326/3,T332/2,T325/3,T339/4,T408/1,T343,T316,T354/2,T345/5,T344,T356/1,T358,T373/2,T375,T380,T379,T359,T355/1,C688/1,C691,C652,C655,C657,C686,C656,C654/3,C653/2,C692,C689/1,T355/2,T360,T376/1,T363/1,T374,T406,T345/1,T322,T342,T409,T368,T324/2,T327,T326/2,T337,T334,T430,M177,M198/1,M183/2,M140/1,M137/2,M132/1,M200,M201,M121,M119,M113,M94,M95/3
10,MS2259-1,,085145,085524,085726,085948,090414,090531,090756,091136,091304,091432,091538,091622,091939,092342,092521,092616,092808,092841,093053,093137,093327,093539,093752,093836,,094215,094321,094544,094639,094723,094842,094926,094959,095137,095518,095647,095913,095945,100113,100146,100358,100504,100843,,,101529,101636,101858,102015,102120,102204,102808,103032,103233,103412,103530,103637,103829,103935,104008,104219,104336,104821,105104,105210,105317,105455,105624,105741,105942,110058,110248,,110819,110936
11,MS1935-1,,091315,091516,091833,092120,,,,,093327,093646,093752,093858,094237,094639,094819,094926,095053,095137,095328,095412,095614,095818,100051,100146,100409,100547,100620,100821,100916,101011,101116,101200,101328,101456,101814,101931,102142,102310,102450,102523,102853,102959,103340,103615,103756,104114,104208,104325,104548,104715,104759,105433,105741,110003,110120,110248,110416,,,110757,110830,111031,111517,111858,112142,112320,112521,112807,112934,113124,113316,113444,113803,113911,114050
12,MS1695-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,091454,,,,,091611,091749,091939,092236,092353,092426,092521,092616,092659,093221,093433,093602,093646,093803,093836,094004,094059,094143,094237,094354,094830,095053,095306,095434,095551,095636,095851,100007,100135,100230,100504,100620,100916
13,MW3053-1,092925,093159,093517,093847,094237,094544,094745,094915,095032,095137,095306,095401,095456,095818,100158,100303,100358,100536,100642,100905,101011,101244,101518,101657,101752,101942,102120,102226,102355,102428,102523,102606,102628,102701,102819,103116,103318,103541,103659,103807,103902,104030,104136,104759,105010,105148,105444,105613,105803,110037,110153,110226,110701,111009,111147,111411,111539,111636,111752,111858,112003,112036,112204,112638,112912,113146,113316,113433,113635,113838,114101,114334,114503,114652,114831,115022
14,MS2365-1,,095306,095529,095851,100158,100536,100653,100854,101055,101211,101401,101456,101646,102015,102406,102533,102628,102756,102853,103032,103127,103318,103530,103734,103840,104030,104158,104252,104526,104620,104726,104832,104915,105053,105222,105602,105708,105953,110048,110204,110248,110501,110607,110735,111009,111125,111444,111603,111647,111752,111909,111953,112532,112807,113029,113242,113411,113507,113709,113803,113922,114017,114144,114641,115022,115214,115343,115501,115608,115748,115916,120211,120457,120804,120943,121121
15,MW2856-1,,102226,102450,102650,103021,103412,103659,103818,104136,104241,104420,104537,104715,105104,105455,105613,105657,105836,105931,110120,110215,110416,110701,110936,111031,111253,111506,111614,111752,111920,111953,112036,112142,112320,112427,112756,112934,113146,113305,113422,113551,113838,113955,114346,114536,114725,114959,115106,115237,115450,115619,115652,120245,120624,120837,121004,121204,121321,121511,121629,121831,121915,122043,122553,122902,123135,123410,123549,123801,123950,124120,124310,124459,124700,124829,124946
16,MW2390-2,,104358,104537,104821,105148,105422,105657,105825,110048,110131,110342,110501,110650,111020,111422,111603,111658,111825,111931,112131,112226,112449,112756,112956,113040,113242,113411,113455,113741,113849,113944,114039,114101,114144,114250,114619,114831,115106,115150,115310,115405,115557,115703,120010,120211,120435,120815,120910,121059,121332,121449,121532,121959,122256,122436,122553,122745,122851,123030,123135,123253,123359,123549,124047,124332,124510,124734,124946,125125,125255,125445,125614,125741,125931,130111,130346
17,MS1695-2,,110534,110830,111053,111316,111636,111847,112120,112416,112521,112807,112923,113102,113518,113922,114028,114123,114312,114346,114514,114609,114831,115055,115321,115405,115619,115748,115854,120043,120200,120340,120457,120541,120708,120815,121059,121321,121500,121618,121736,121831,122010,122116,122425,122626,122840,123220,123325,123516,123611,123845,123928,124343,124543,124745,124840,125019,125125,125328,125434,125552,125636,125815,130301,130630,130843,131010,131151,131308,131413,131530,131700,131840,132115,132234,132542
18,MW2780-2,,112649,113018,113242,113455,113900,114155,114441,114948,115044,115310,115416,115535,115927,120307,120424,120457,120624,120708,120859,120943,121248,121449,121639,121703,121853,122032,122105,122245,122318,122425,122531,122626,122745,122902,123231,123504,123706,123812,123928,124025,124214,124321,124448,124616,124756,125125,125244,125401,125636,125826,125931,130408,130630,130832,131021,131213,131330,131508,131603,131746,131840,132031,132520,132840,133114,133336,133504,133706,133834,134003,134120,134259,134501,134640,134936
19,MS2259-2,,115321,115557,115737,120043,120508,120741,121132,,121651,121904,121959,122138,122531,122935,123135,123242,,123454,123655,123801,124109,124310,124521,124554,124807,124935,125019,125233,125317,125423,125530,125603,125636,125730,130100,130155,,130430,130536,130630,130832,130948,,131446,,131946,132042,132210,132425,132531,132648,133241,133453,133706,133834,134036,134131,134310,134406,134501,134607,134746,135245,135531,135756,135916,140106,140155,140250,140451,140630,140717,141028,141219,141349
20,MS1935-2,,121215,121343,121629,122010,122308,122414,122745,123146,123242,123432,123538,123739,124131,124521,124649,124723,124913,124935,125136,125255,125518,125730,125942,130016,130228,130408,130514,130726,130821,130915,131021,131116,131235,131341,131734,131946,132148,132307,132425,132520,132723,132830,133135,133409,133515,133845,133941,134047,134310,134439,134523,135043,135414,135604,135734,135903,140000,140206,140312,140429,140535,140706,141156,141446,141736,141925,142043,142211,142331,142440,142619,142737,143205,143334,143620
21,MW3053-2,,123325,123527,123823,124120,124521,124745,124957,125328,125423,125658,125753,125920,130324,130652,130821,130915,131032,131213,131424,131508,131746,131957,132210,132245,132447,132626,132734,132946,133030,133124,133241,133325,133504,133611,133941,134142,134343,134428,134523,134607,134914,135020,135734,135949,140117,140407,140535,140653,140920,141039,141112,141554,141841,142105,142235,142440,142608,142810,142940,143120,143228,143407,143908,144155,144442,144610,144729,144932,145147,145254,145456,145731,150020,150147,150318
22,MS2365-2,124700,125720,130100,130356,130514,130821,130959,131341,131757,131840,132053,132223,132329,132723,133208,133347,133442,133622,133812,133918,134036,134248,134512,134713,134757,134958,135211,135330,135553,135734,140000,140106,140141,140301,140418,140803,141006,141156,141305,141412,141446,141747,141925,142557,142748,142940,143301,143429,143631,143908,144028,144122,144718,145136,145359,145551,145709,145826,150020,150147,150318,150414,150606,151259,151632,151936,152020,152223,152345,152630,152759,152929,153109,153241,153425,153605
23,MW2390-3,131541,131840,132031,132307,132626,132957,133219,133633,134120,134204,134450,134556,134702,135223,135712,135851,140000,140141,140250,140513,140630,140847,141134,141359,141457,141711,141958,142054,142246,142353,142641,142842,142951,143058,143217,143536,143727,143929,144017,144144,144239,144430,144559,144955,145212,145327,145614,145742,145923,150137,150255,150403,150959,151259,151555,151709,151826,152009,152201,152307,152440,152546,152726,153252,153554,153859,154029,154141,154405,154536,154720,154921,155110,155342,155521,155852
24,MS1695-3,133325,133453,133717,134003,134153,134534,134713,135200,135553,135628,135756,135916,140022,140418,141006,141123,141207,141349,141435,141627,141711,142043,142257,142513,142608,142810,142951,143036,143205,143451,143704,143813,143835,143908,144028,144442,144643,144910,145006,145123,145229,145349,145507,145815,150031,150137,150500,150606,150819,150936,151054,151139,151658,151936,152201,152330,152502,152619,152822,152918,153013,153121,153241,153756,154101,154310,154536,154731,154837,154943,155110,155242,155543,155819,160000,160220
25,MW2780-3,135639,135903,140106,140334,140524,141101,141446,141841,142235,142331,142451,142619,142759,143143,143558,143727,143824,144017,144122,144301,144408,144621,144859,145101,145212,145359,145551,145658,145826,145910,150042,150221,150307,150437,150544,150852,151043,151321,151427,151522,151555,151804,151925,152307,152502,152619,152929,153109,153241,153520,153649,153723,154300,154512,154658,154826,155009,155121,155254,155415,155554,155651,155808,160306,160637,160907,161102,161231,161403,161541,161658,161826,162204,162609,162802,163017
26,MS2259-3,141724,141747,141925,142211,142451,142853,143217,143738,144028,144133,144323,144452,144656,145101,145456,145636,145731,145848,145946,150115,150221,150511,150723,150936,151032,151248,151405,151438,151632,151731,151925,152104,152138,152201,152345,152737,152833,153121,153218,153340,153414,153554,153700,154018,154215,,154720,154813,154931,155205,155404,155448,160000,160220,160403,160541,160659,160748,160929,161028,161158,161242,161421,161917,162226,162530,162728,162841,163131,163334,163521,,164004,164309,164511,164822
27,MS1935-3,143824,144144,144345,144610,145017,145327,145603,150053,150318,150426,150533,150628,150712,151043,151438,151632,151720,151851,151947,152201,152330,152557,152810,153047,153155,153351,153520,153627,153848,153922,154018,154141,154226,154343,154501,154837,155020,155153,155342,155459,155521,155746,155841,160011,160220,160339,160710,160812,160952,161231,161348,161432,162014,162259,162508,162632,162841,162932,163118,163215,163345,,163605,164048,164354,164650,164833,165005,165207,165431,165548,165741,170414,170722,170901,171113
28,MW2856-2,145551,150020,150255,150533,150745,151139,151826,152319,152535,152630,152833,153013,153218,153605,154029,154153,154248,154416,154524,154720,154826,155121,155306,155521,155554,155746,155903,160000,160123,160220,160306,160403,160435,160519,160615,160941,161146,161403,161456,161614,161709,161950,162125,162248,162541,162706,163017,163131,163237,163458,163640,163716,164338,164606,164822,164952,165101,165207,165358,195407,195523,195619,195736,200246,200520,200754,200911,200955,201133,201345,201502,201609,201727,202011,202222,202435
29,MW3053-3,151405,152150,152429,152703,153109,153509,153627,154018,154428,154614,154859,155043,155132,155521,155936,160101,160156,160317,160414,160710,160812,161028,161231,161518,161614,161815,161928,162003,162153,162248,162338,162425,162446,162530,162632,163006,163106,163237,163407,163521,163640,163856,164111,164258,164417,164606,165005,165112,165252,165515,165719,165803,170352,170615,170850,171018,171146,171314,171504,171610,171737,171843,172034,172531,172818,173020,173137,173317,173539,173805,174102,175037,175739,180204,180500,181232
30,MS2365-3,154248,154536,154848,155254,155651,160000,160231,160626,161015,161124,161253,161403,161541,161928,162310,162508,162557,162728,162841,162954,163053,163322,163616,163812,163844,164037,164338,164450,164617,164702,164759,164844,164940,165101,165207,165537,165644,165838,165922,170044,170117,170257,170403,170711,170923,170945,171325,171504,171621,171906,172044,172139,172745,173104,173339,173444,173658,173816,174006,174135,174303,174346,174527,175059,175515,175907,180036,180204,180533,180736,180904,181104,181554,182030,182218,182625
31,MW5645-0,154625,161456,161720,162100,162530,163205,163823,164320,164628,164735,164855,164952,165145,165610,170044,170201,170246,170425,170509,170711,170817,171102,171325,171537,171621,171906,172034,172117,172318,172414,172520,172626,172710,172818,172936,173349,173539,173710,173827,174006,174051,174303,174421,174813,175004,175110,175443,175559,175644,175919,180109,180215,181631,181931,182156,182345,182753,182902,183041,183144,183326,183421,183600,184303,185154,185751,185933,190115,190343,190559,190827,191048,191302,191703,192003,192814
32,MW2390-4,160231,160659,160907,161220,161432,161928,162322,162728,163131,163237,163407,163458,163627,164015,164417,164606,164650,164822,164906,165039,165123,165347,165548,165803,165900,170055,170235,170319,170447,170542,170638,170806,170850,171018,171135,171442,171610,171810,171916,172034,172117,172307,172414,172745,172914,173126,173411,173550,173636,173911,174051,174146,174739,175004,175218,175314,175443,175548,175718,175813,175930,180014,180131,180651,181020,181737,181847,182043,182502,182625,182840,183019,183600,183917,184121,184751
33,MS1695-4,,162310,162609,162954,163605,164606,164928,165145,165453,165622,165816,165922,170044,170425,170806,170945,171029,171230,171314,171515,171632,171916,172212,172447,172531,172659,172818,172914,173053,173137,173232,173400,173433,173517,173636,174039,174229,174421,174538,174633,174706,175004,175110,175526,175656,175846,180153,180321,180438,180702,180926,181031,182303,182658,182914,183019,183527,183645,183822,183952,184059,184218,184358,184933,185920,190504,190643,191018,191348,191616,191800,191919,192130,192436,192654,193335
34,MX1544-0,163458,163918,164123,164501,164844,165442,165719,170330,170638,170744,170934,171018,171208,171610,172012,172139,172223,172414,172458,172710,172756,173042,173349,173603,173636,173827,174006,174124,174346,174454,174549,174750,174825,174908,175015,175410,175633,175857,180003,180120,180153,180343,180511,180842,181020,181159,181455,181620,181834,182134,182451,182524,183952,184325,184453,184622,185026,185132,185312,185418,185553,185627,185814,190610,191037,191410,191516,191811,192340,192705,192839,193025,193155,193514,193715,193905
35,MW2780-4,,165504,165816,170044,170341,170744,170945,171241,171621,171715,171832,172000,172201,172542,172947,173115,173210,173328,173444,173636,173710,173933,174229,174432,174516,174706,174908,174942,175121,175230,175336,175537,175612,175644,175750,180153,180354,180545,180651,180809,180842,181042,181148,181540,181748,181909,182251,182429,182625,182914,183156,183242,184751,185013,185154,185250,185520,185616,185740,185836,190008,190053,190211,191251,191550,191822,192003,192234,192523,192839,192933,193100,193251,193610,193854,194225
36,MS2259-4,171610,171854,172150,172414,172958,173400,173444,173614,173732,173849,174113,174157,174357,174728,175121,175252,175359,175548,175633,175919,180014,180237,181327,181540,181620,181811,181909,181953,182123,182218,182251,182356,182451,182625,182742,183103,183242,183503,183612,183656,183737,183941,184048,184431,184717,,185026,185132,185237,185508,185957,190332,191443,191703,191919,192036,192329,192447,192705,192738,192901,193002,193123,194415,194732,194943,195110,195217,195418,195703,195758,,200022,200246,200447,200637
37,MS1935-4,,174028,174314,174516,174931,175230,175515,175718,175919,180036,180215,180321,180511,180926,181400,181631,181737,182004,,182328,182429,182731,183527,183737,183812,183952,184059,184206,184358,184453,184644,184816,184911,185026,185111,185444,185627,185825,185933,190104,190200,190343,190441,,190945,191109,191410,191538,191641,191908,192108,192156,192803,193025,193206,193335,193548,193643,193821,193916,194046,194152,194331,194838,195121,195345,195523,195714,195758,200117,200212,200447,200553,200743,200900,201144
38,MS2365-4,,183634,183855,184059,184442,184838,185013,185237,185531,185648,185825,185920,190042,190452,190933,191204,191251,191516,191604,191845,191941,192221,192523,192738,192803,193014,193134,193218,193408,193514,193621,193759,193843,193916,194023,194404,194520,194710,194754,194910,194954,195155,195301,195608,195736,195758,200212,200341,200509,200743,200911,201006,201536,201800,201949,202106,202234,202328,202520,202614,202731,202826,202955,203439,203746,204031,204137,204305,204444,204549,204655,204802,204930,205259,205438,205533
39,MW3053-4,,184957,185208,185444,185751,190104,190322,190526,190922,191059,191326,191505,191652,192036,192458,192632,192727,192923,193025,193313,193357,193559,193843,194108,194203,194341,194531,194637,194900,194954,195048,195206,195250,195323,195429,195758,195905,200139,200234,200341,200436,200626,200732,201049,201250,201356,201727,201843,202011,202244,202413,202509,203006,203217,203417,203545,203702,203830,204020,204137,204232,204337,204516,205036,205354,205606,205712,205831,205958,210319,210448,210604,210711,211006,211240,211538
40,MW2390-5,,192156,192351,192643,192901,193145,193346,193525,193905,194046,194247,194404,194553,194954,195345,195512,195556,195714,195809,200022,200117,200330,200542,200754,200827,200955,201100,201155,201301,201356,201429,201547,201631,201715,201822,202139,202255,202552,202647,202803,202849,203017,203122,203556,203746,203819,204104,204159,204232,204337,204444,204527,204952,205152,205354,205448,205628,205735,205925,210020,210126,210159,210330,210900,211207,211409,211600,211706,211834,211955,212114,212242,212410,212648,212814,213046
41,MX1544-1,,201155,201429,201620,201916,202317,202552,202709,203017,203133,203333,203417,203556,203946,204359,204527,204611,204750,204846,205036,205120,205248,205606,205820,205853,210032,210137,210224,210330,210426,210509,210615,210648,210722,210839,211133,211229,211358,211505,211600,211644,211801,211908,212220,212337,212505,212740,212836,212932,213141,213314,213348,213831,214027,214232,214354,214500,214606,214735,214832,215000,215043,215228,215751,220128,220235,,,,220957,221126,221254,221400,221542,221626,222006
42,MS1695-5,,,,,,,,,,,,,,,,,,,,,,,,,,202222,202317,202403,202647,202742,202849,203049,203133,203301,203428,203851,204042,204232,204422,204527,204600,204750,204857,205259,205427,205606,210009,210104,210257,210542,210711,210744,211251,211516,211717,211823,211943,212052,212231,212326,212505,212611,212803,213314,213736,214005,214144,214332,214511,214854,215022,215228,215323,215451,215536,215813
43,MW2780-5,202317,202520,202720,203006,203228,203545,203746,203946,204254,204410,204549,204655,204930,205321,205712,205831,205914,210043,210137,210415,210520,210839,211101,211251,211336,211516,211644,211728,211857,211943,212103,212136,212209,212337,212505,212825,213024,213236,213337,213432,213516,213639,213747,214144,214322,214416,214735,214916,214949,215228,215429,215514,215941,220150,220320,220441,220618,220714,220821,220910,221008,221041,221148,221637,222028,222252,222420,222536,222754,222915,223010,223118,223225,223500,223544,223736
44,MS2259-5,,204104,204348,204505,204739,205130,205226,205343,,205651,205831,205914,210009,210352,210733,210849,210922,,,211251,211336,211611,211834,212103,212147,212315,212410,212454,212549,212623,212718,212836,212857,212946,213046,213432,213703,,,214016,214111,214220,,214405,214627,214638,214927,215043,215139,215239,215334,215429,215930,220128,220257,220344,220441,220603,220736,220821,220921,221019,221137,221626,222017,222230,222358,222525,222754,222903,223032,,223332,223416,223511,223713
45,MS1935-5,,210159,210426,210553,210817,,211229,211325,211527,211633,211846,211943,212019,212337,212740,212857,212959,213130,213203,213411,213505,213725,214027,214246,214332,214511,214627,214724,214821,214916,215022,215105,215151,215323,215429,215718,215930,220128,220212,220332,220408,220549,220652,220832,221008,221210,221519,221637,221743,222006,222148,222230,222704,223021,223236,223343,223449,223533,223713,223830,223925,224031,224159,224645,224952,225300,225557,225653,,,230011,,230224,,230754,230849
46,MW3053-5,,212231,212516,212729,213057,213359,213505,213639,213932,214027,214155,214246,214344,214735,215203,215323,215356,215536,215643,215824,215908,220115,220320,220525,220549,220736,220843,220944,221115,221210,221305,221400,221411,221445,221542,221849,222039,222230,222325,222420,222453,222547,222653,222937,223151,223321,223607,223713,223808,224042,224148,224243,224751,224952,225120,225238,225344,225428,225546,225653,225800,225844,230001,230436,230721,230838,230956,231134,231240,231419,231515,231610,231727,231930,232047,232216
47,MW2390-6,,214122,214258,214438,214627,214821,215105,215251,215631,215729,215846,215952,220128,220503,220910,221041,221126,221221,221338,221508,221553,221805,221944,222201,222241,222420,222547,222642,222831,222915,223021,223203,223247,223416,223555,223852,224042,224254,224400,224516,224538,224656,224803,225047,225227,225322,225608,225715,225833,230117,230224,230308,230710,230912,231050,231145,231240,231346,231526,231610,231705,231738,231846,232344,232619,232842,233010,233104,233254,233338,233443,233549,233707,233835,233940,234048
48,MS1695-6,,220821,221008,221148,221422,222039,222515,222741,223010,223056,223214,223247,223354,223713,224126,224305,224349,224505,224600,224803,224857,225120,225344,225557,225704,225906,230011,230044,230246,230341,230425,230532,230616,230637,230754,231134,231324,231526,231621,231716,231811,231919,232025,232407,232535,232629,232853,233010,233221,233454,233600,233634,234154,234406,,,,,,,,,,,,,,,,,,,,,,
49,MX1544-2,222704,222948,223214,223416,223651,224053,224432,224623,225014,225058,225238,225333,225535,225855,230235,230352,230414,230543,230637,230805,230900,231039,231302,231515,231548,231749,231908,231952,232154,232249,232322,232429,232513,232546,232640,232937,233116,233349,233443,233600,233634,233740,233846,234249,234417,234522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,MW2780-6,,224857,225014,225131,225406,225704,225833,230022,230330,230425,230554,230637,230805,231112,231442,231610,231632,231738,231811,231930,232014,232227,232429,232629,232651,232820,232926,233010,233210,233243,233327,233422,233454,233600,233707,234026,234132,234344,234428,234534,234557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,MS2259-6,230447,230721,230945,231050,231313,231526,231610,231716,231846,231952,232121,232216,232355,232724,233053,233210,233254,,233443,233549,233623,233802,234003,234154,234227,234406,234501,234534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,MS1935-6,231229,233104,233232,233443,233549,233908,,,234238,234300,234450,234534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
